,Tournament,Date,Series,Court,Surface,Round,P,S,PRank,SRank,PPts,SPts,P1,S1,P2,S2,P3,S3,P4,S4,P5,S5,Psets,Ssets,Gana_P,Punto_Average_P,Dif_P,Puntos_Marcados_P,Victorias_P,Derrotas_P,Punto_Average_S,Dif_S,Puntos_Marcados_S,Victorias_S,Derrotas_S
10,US Open,29/08/16,Grand Slam,Outdoor,Hard,1st Round,Seppi A.,Robert S.,87.0,52.0,675.0,856.0,6.0,2.0,3.0,6.0,6.0,4.0,6.0,3.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,42.0,42.0,0.0,0.0,0.0,10.0,16.0
11,US Open,29/08/16,Grand Slam,Outdoor,Hard,1st Round,Monfils G.,Muller G.,12.0,37.0,2835.0,1175.0,6.0,4.0,6.0,2.0,7.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,74.0,33.0,0.0,0.0,0.0,23.0,27.0
12,US Open,29/08/16,Grand Slam,Outdoor,Hard,1st Round,Isner J.,Tiafoe F.,21.0,125.0,1645.0,484.0,3.0,6.0,4.0,6.0,7.0,6.0,6.0,2.0,7.0,6.0,3.0,2.0,1.0,0.0,0.0,0.0,51.0,32.0,0.0,0.0,0.0,0.0,2.0
13,US Open,29/08/16,Grand Slam,Outdoor,Hard,1st Round,Nadal R.,Istomin D.,5.0,107.0,4850.0,560.0,6.0,1.0,6.0,4.0,6.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,181.0,24.0,0.0,0.0,0.0,28.0,32.0
14,US Open,29/08/16,Grand Slam,Outdoor,Hard,1st Round,Baker B.,Delbonis F.,312.0,43.0,157.0,1015.0,6.0,3.0,7.0,6.0,4.0,6.0,2.0,6.0,2.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,4.0,11.0
15,US Open,29/08/16,Grand Slam,Outdoor,Hard,1st Round,Mcdonald M.,Satral J.,406.0,226.0,107.0,237.0,6.0,4.0,6.0,3.0,3.0,6.0,2.0,6.0,2.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,US Open,29/08/16,Grand Slam,Outdoor,Hard,1st Round,Chiudinelli M.,Clezar G.,144.0,203.0,408.0,276.0,2.0,6.0,7.0,6.0,6.0,2.0,6.0,4.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0
17,US Open,29/08/16,Grand Slam,Outdoor,Hard,1st Round,Lajovic D.,Paire B.,59.0,34.0,806.0,1305.0,2.0,6.0,6.0,2.0,6.0,3.0,5.0,7.0,1.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,8.0,9.0,0.0,0.0,0.0,21.0,22.0
18,US Open,29/08/16,Grand Slam,Outdoor,Hard,1st Round,Bagnis F.,Baghdatis M.,90.0,44.0,660.0,1015.0,4.0,6.0,2.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,54.0,38.0
19,US Open,29/08/16,Grand Slam,Outdoor,Hard,1st Round,Kovalik J.,Pospisil V.,126.0,123.0,476.0,495.0,1.0,6.0,3.0,6.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,16.0
20,US Open,29/08/16,Grand Slam,Outdoor,Hard,1st Round,Anderson K.,Nishioka Y.,35.0,85.0,1275.0,678.0,6.0,3.0,7.0,5.0,6.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,42.0,29.0,0.0,0.0,0.0,1.0,4.0
21,US Open,29/08/16,Grand Slam,Outdoor,Hard,1st Round,Cuevas P.,Sela D.,20.0,80.0,1745.0,691.0,6.0,3.0,6.0,2.0,0.0,6.0,5.0,7.0,6.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,11.0,21.0,0.0,0.0,0.0,19.0,32.0
22,US Open,29/08/16,Grand Slam,Outdoor,Hard,1st Round,Herbert P.H.,Zverev M.,114.0,127.0,540.0,468.0,4.0,6.0,6.0,7.0,6.0,4.0,0.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,4.0,16.0
23,US Open,29/08/16,Grand Slam,Outdoor,Hard,1st Round,Kukushkin M.,Pouille L.,67.0,25.0,759.0,1481.0,6.0,3.0,2.0,6.0,4.0,6.0,2.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,13.0,21.0,0.0,0.0,0.0,2.0,9.0
24,US Open,29/08/16,Grand Slam,Outdoor,Hard,1st Round,Andreozzi G.,Tsonga J.W.,133.0,11.0,437.0,2875.0,3.0,6.0,4.0,6.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,101.0,32.0
25,US Open,29/08/16,Grand Slam,Outdoor,Hard,1st Round,Sock J.,Fritz T.,27.0,53.0,1450.0,829.0,7.0,6.0,7.0,5.0,3.0,6.0,1.0,6.0,6.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,17.0,14.0,0.0,0.0,0.0,0.0,2.0
26,US Open,29/08/16,Grand Slam,Outdoor,Hard,1st Round,Harrison R.,Mannarino A.,120.0,54.0,509.0,826.0,6.0,4.0,7.0,6.0,6.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,6.0,19.0,0.0,0.0,0.0,17.0,25.0
27,US Open,29/08/16,Grand Slam,Outdoor,Hard,1st Round,Duckworth J.,Haase R.,195.0,62.0,289.0,798.0,4.0,6.0,7.0,5.0,6.0,3.0,4.0,6.0,6.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,4.0,13.0,0.0,0.0,0.0,14.0,29.0
28,US Open,29/08/16,Grand Slam,Outdoor,Hard,1st Round,Myneni S.,Vesely J.,143.0,49.0,410.0,928.0,6.0,7.0,6.0,4.0,6.0,2.0,2.0,6.0,5.0,7.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12.0
29,US Open,29/08/16,Grand Slam,Outdoor,Hard,1st Round,Bautista Agut R.,Garcia-Lopez G.,17.0,50.0,2040.0,900.0,7.0,5.0,6.0,1.0,6.0,7.0,7.0,6.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,36.0,42.0
30,US Open,30/08/16,Grand Slam,Outdoor,Hard,1st Round,Brown D.,Raonic M.,86.0,6.0,678.0,4805.0,5.0,7.0,3.0,6.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,13.0,0.0,0.0,0.0,51.0,21.0
31,US Open,30/08/16,Grand Slam,Outdoor,Hard,1st Round,Djokovic N.,Janowicz J.,1.0,247.0,14840.0,216.0,6.0,3.0,5.0,7.0,6.0,2.0,6.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,217.0,30.0,0.0,0.0,0.0,21.0,15.0
32,US Open,30/08/16,Grand Slam,Outdoor,Hard,1st Round,Dimitrov G.,Cervantes I.,24.0,75.0,1555.0,713.0,6.0,2.0,6.0,4.0,7.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,28.0,23.0,0.0,0.0,0.0,1.0,3.0
33,US Open,30/08/16,Grand Slam,Outdoor,Hard,1st Round,Evans D.,Ram R.,64.0,104.0,775.0,577.0,6.0,2.0,4.0,6.0,7.0,5.0,6.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,5.0,12.0
34,US Open,30/08/16,Grand Slam,Outdoor,Hard,1st Round,Khachanov K.,Fabbiano T.,95.0,111.0,619.0,545.0,6.0,3.0,6.0,3.0,4.0,6.0,6.0,3.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
35,US Open,30/08/16,Grand Slam,Outdoor,Hard,1st Round,Nishikori K.,Becker B.,7.0,96.0,4165.0,610.0,6.0,1.0,6.0,1.0,3.0,6.0,6.0,3.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,53.0,27.0,0.0,0.0,0.0,18.0,34.0
36,US Open,30/08/16,Grand Slam,Outdoor,Hard,1st Round,Brands D.,Zverev A.,153.0,28.0,370.0,1415.0,6.0,3.0,1.0,6.0,4.0,6.0,6.0,7.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,7.0,16.0,0.0,0.0,0.0,3.0,4.0
37,US Open,30/08/16,Grand Slam,Outdoor,Hard,1st Round,Ivashka I.,Carreno Busta P.,182.0,39.0,308.0,1110.0,0.0,6.0,5.0,7.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
38,US Open,30/08/16,Grand Slam,Outdoor,Hard,1st Round,Chardy J.,Mmoh M.,55.0,384.0,825.0,118.0,6.0,4.0,6.0,4.0,6.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,43.0,33.0,0.0,0.0,0.0,0.0,0.0
39,US Open,30/08/16,Grand Slam,Outdoor,Hard,1st Round,Albot R.,Troicki V.,97.0,32.0,608.0,1340.0,7.0,5.0,6.0,3.0,4.0,6.0,4.0,6.0,6.0,7.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,41.0,29.0
40,US Open,30/08/16,Grand Slam,Outdoor,Hard,1st Round,Tipsarevic J.,Querrey S.,250.0,30.0,208.0,1400.0,7.0,6.0,6.0,7.0,6.0,3.0,6.0,3.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,45.0,34.0,0.0,0.0,0.0,35.0,37.0
41,US Open,30/08/16,Grand Slam,Outdoor,Hard,1st Round,Mahut N.,Kohlschreiber P.,42.0,26.0,1038.0,1475.0,6.0,3.0,7.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,21.0,34.0,0.0,0.0,0.0,57.0,41.0
42,US Open,30/08/16,Grand Slam,Outdoor,Hard,1st Round,Verdasco F.,Wawrinka S.,46.0,3.0,1010.0,4980.0,6.0,7.0,4.0,6.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,84.0,42.0,0.0,0.0,0.0,109.0,40.0
43,US Open,30/08/16,Grand Slam,Outdoor,Hard,1st Round,Giannessi A.,Kudla D.,243.0,128.0,217.0,464.0,0.0,6.0,6.0,4.0,6.0,1.0,1.0,6.0,6.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12.0
44,US Open,30/08/16,Grand Slam,Outdoor,Hard,1st Round,Ferrer D.,Dolgopolov O.,13.0,57.0,2660.0,815.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,127.0,41.0,0.0,0.0,0.0,26.0,23.0
45,US Open,30/08/16,Grand Slam,Outdoor,Hard,1st Round,Donaldson J.,Goffin D.,122.0,14.0,497.0,2565.0,4.0,6.0,7.0,5.0,6.0,4.0,6.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,22.0,16.0
46,US Open,30/08/16,Grand Slam,Outdoor,Hard,1st Round,Fognini F.,Gabashvili T.,38.0,105.0,1155.0,571.0,6.0,7.0,3.0,6.0,7.0,6.0,7.0,5.0,6.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,31.0,33.0,0.0,0.0,0.0,18.0,29.0
47,US Open,30/08/16,Grand Slam,Outdoor,Hard,1st Round,Mathieu P.H.,Harrison C.,70.0,694.0,741.0,35.0,6.0,0.0,6.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,35.0,34.0,0.0,0.0,0.0,0.0,0.0
48,US Open,30/08/16,Grand Slam,Outdoor,Hard,1st Round,Sousa J.,Estrella Burgos V.,36.0,83.0,1215.0,682.0,6.0,0.0,6.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,11.0,14.0,0.0,0.0,0.0,4.0,9.0
49,US Open,30/08/16,Grand Slam,Outdoor,Hard,1st Round,Tomic B.,Dzumhur D.,19.0,72.0,1780.0,720.0,4.0,6.0,3.0,6.0,6.0,4.0,6.0,7.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,34.0,26.0,0.0,0.0,0.0,5.0,8.0
50,US Open,30/08/16,Grand Slam,Outdoor,Hard,1st Round,Coric B.,Lopez F.,41.0,18.0,1070.0,1840.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,61.0,42.0
51,US Open,30/08/16,Grand Slam,Outdoor,Hard,1st Round,Zeballos H.,Mayer F.,71.0,58.0,736.0,813.0,6.0,3.0,6.0,4.0,7.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,4.0,14.0,0.0,0.0,0.0,27.0,29.0
52,US Open,30/08/16,Grand Slam,Outdoor,Hard,1st Round,Karlovic I.,Lu Y.H.,23.0,73.0,1570.0,720.0,4.0,6.0,7.0,6.0,6.0,7.0,7.0,6.0,7.0,5.0,3.0,2.0,1.0,0.0,0.0,0.0,31.0,37.0,0.0,0.0,0.0,19.0,37.0
53,US Open,30/08/16,Grand Slam,Outdoor,Hard,1st Round,Schwartzman D.,Del Potro J.M.,69.0,142.0,746.0,410.0,4.0,6.0,4.0,6.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,63.0,26.0
54,US Open,30/08/16,Grand Slam,Outdoor,Hard,1st Round,Young D.,Struff J.L.,56.0,78.0,817.0,694.0,6.0,3.0,7.0,5.0,4.0,6.0,7.0,5.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,16.0,27.0,0.0,0.0,0.0,3.0,11.0
55,US Open,30/08/16,Grand Slam,Outdoor,Hard,1st Round,Johnson S.,Donskoy E.,22.0,79.0,1635.0,691.0,4.0,6.0,1.0,6.0,7.0,6.0,6.0,3.0,6.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,10.0,16.0,0.0,0.0,0.0,7.0,9.0
56,US Open,30/08/16,Grand Slam,Outdoor,Hard,1st Round,Thiem D.,Millman J.,10.0,66.0,3205.0,760.0,6.0,3.0,2.0,6.0,5.0,7.0,6.0,4.0,6.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,16.0,10.0,0.0,0.0,0.0,3.0,6.0
57,US Open,30/08/16,Grand Slam,Outdoor,Hard,1st Round,Monaco J.,Granollers M.,94.0,45.0,620.0,1011.0,6.0,7.0,6.0,7.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,29.0,36.0,0.0,0.0,0.0,34.0,35.0
58,US Open,30/08/16,Grand Slam,Outdoor,Hard,1st Round,Stepanek R.,Simon G.,113.0,31.0,541.0,1385.0,3.0,6.0,1.0,6.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,40.0,38.0,0.0,0.0,0.0,71.0,39.0
59,US Open,30/08/16,Grand Slam,Outdoor,Hard,1st Round,Lorenzi P.,Berlocq C.,40.0,76.0,1110.0,702.0,6.0,4.0,6.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,20.0,0.0,0.0,0.0,9.0,29.0
60,US Open,30/08/16,Grand Slam,Outdoor,Hard,1st Round,Kyrgios N.,Bedene A.,16.0,77.0,2060.0,695.0,6.0,4.0,6.0,4.0,6.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,21.0,12.0,0.0,0.0,0.0,4.0,12.0
61,US Open,30/08/16,Grand Slam,Outdoor,Hard,1st Round,Jaziri M.,Berankis R.,68.0,89.0,749.0,665.0,6.0,3.0,6.0,7.0,4.0,6.0,2.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,6.0,11.0,0.0,0.0,0.0,9.0,14.0
62,US Open,31/08/16,Grand Slam,Outdoor,Hard,1st Round,Dodig I.,Marchenko I.,74.0,63.0,718.0,795.0,3.0,6.0,4.0,6.0,7.0,6.0,5.0,7.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,15.0,22.0,0.0,0.0,0.0,5.0,14.0
63,US Open,31/08/16,Grand Slam,Outdoor,Hard,1st Round,Rosol L.,Murray A.,81.0,2.0,690.0,9305.0,3.0,6.0,2.0,6.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,15.0,20.0,0.0,0.0,0.0,162.0,37.0
64,US Open,31/08/16,Grand Slam,Outdoor,Hard,2nd Round,Escobedo E.,Edmund K.,201.0,84.0,277.0,679.0,5.0,7.0,4.0,6.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,20.0,1.0,0.0,11.0,11.0,18.0,3.0,7.0
65,US Open,31/08/16,Grand Slam,Outdoor,Hard,2nd Round,Pospisil V.,Anderson K.,123.0,35.0,495.0,1275.0,6.0,7.0,4.0,6.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,11.0,11.0,18.0,11.0,16.0,7.0,7.0,19.0,43.0,29.0
66,US Open,31/08/16,Grand Slam,Outdoor,Hard,2nd Round,Darcis S.,Isner J.,106.0,21.0,562.0,1645.0,3.0,6.0,4.0,6.0,7.0,6.0,3.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,28.0,11.0,25.0,1.0,1.0,27.0,52.0,32.0
67,US Open,31/08/16,Grand Slam,Outdoor,Hard,2nd Round,Tsonga J.W.,Duckworth J.,11.0,195.0,2875.0,289.0,6.0,4.0,3.0,6.0,6.0,3.0,6.0,4.0,0.0,0.0,3.0,1.0,1.0,7.0,7.0,18.0,102.0,32.0,4.0,4.0,27.0,5.0,13.0
68,US Open,31/08/16,Grand Slam,Outdoor,Hard,2nd Round,Baghdatis M.,Paire B.,44.0,34.0,1015.0,1305.0,6.0,2.0,6.0,4.0,3.0,6.0,6.0,4.0,0.0,0.0,3.0,1.0,1.0,6.0,6.0,13.0,55.0,38.0,4.0,4.0,24.0,22.0,22.0
69,US Open,31/08/16,Grand Slam,Outdoor,Hard,2nd Round,Raonic M.,Harrison R.,6.0,120.0,4805.0,509.0,7.0,6.0,5.0,7.0,5.0,7.0,1.0,6.0,0.0,0.0,1.0,3.0,0.0,7.0,7.0,19.0,52.0,21.0,6.0,6.0,19.0,7.0,19.0
70,US Open,31/08/16,Grand Slam,Outdoor,Hard,2nd Round,Vesely J.,Djokovic N.,49.0,1.0,928.0,14840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,26.0,8.0,12.0,10.0,10.0,23.0,218.0,30.0
71,US Open,31/08/16,Grand Slam,Outdoor,Hard,2nd Round,Youzhny M.,Pella G.,61.0,51.0,801.0,898.0,6.0,2.0,6.0,1.0,7.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,14.0,14.0,18.0,69.0,40.0,7.0,7.0,18.0,4.0,8.0
72,US Open,31/08/16,Grand Slam,Outdoor,Hard,2nd Round,Monfils G.,Satral J.,12.0,226.0,2835.0,237.0,7.0,5.0,6.0,4.0,6.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,7.0,7.0,19.0,75.0,33.0,6.0,6.0,25.0,1.0,0.0
73,US Open,31/08/16,Grand Slam,Outdoor,Hard,2nd Round,Cuevas P.,Almagro N.,20.0,48.0,1745.0,987.0,6.0,7.0,4.0,6.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,2.0,23.0,12.0,21.0,8.0,8.0,19.0,59.0,38.0
74,US Open,31/08/16,Grand Slam,Outdoor,Hard,2nd Round,Ramos-Vinolas A.,Kuznetsov An.,33.0,47.0,1330.0,988.0,5.0,7.0,4.0,6.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,4.0,23.0,7.0,7.0,4.0,4.0,22.0,14.0,12.0
75,US Open,31/08/16,Grand Slam,Outdoor,Hard,2nd Round,Sock J.,Zverev M.,27.0,127.0,1450.0,468.0,6.0,1.0,6.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,-3.0,-3.0,24.0,18.0,14.0,7.0,7.0,23.0,5.0,16.0
76,US Open,31/08/16,Grand Slam,Outdoor,Hard,2nd Round,Cilic M.,Stakhovsky S.,9.0,92.0,3515.0,631.0,6.0,1.0,6.0,2.0,6.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,9.0,9.0,19.0,78.0,33.0,2.0,2.0,24.0,19.0,29.0
77,US Open,31/08/16,Grand Slam,Outdoor,Hard,2nd Round,Chiudinelli M.,Pouille L.,144.0,25.0,408.0,1481.0,6.0,4.0,6.0,3.0,6.0,7.0,2.0,6.0,0.0,6.0,2.0,3.0,0.0,3.0,3.0,21.0,8.0,8.0,7.0,7.0,21.0,3.0,9.0
78,US Open,31/08/16,Grand Slam,Outdoor,Hard,2nd Round,Delbonis F.,Bautista Agut R.,43.0,17.0,1015.0,2040.0,7.0,5.0,2.0,6.0,3.0,6.0,2.0,6.0,0.0,0.0,1.0,3.0,0.0,6.0,6.0,27.0,5.0,11.0,7.0,7.0,26.0,4.0,1.0
79,US Open,01/09/16,Grand Slam,Outdoor,Hard,2nd Round,Nadal R.,Seppi A.,5.0,87.0,4850.0,675.0,6.0,0.0,7.0,5.0,6.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,11.0,11.0,18.0,182.0,24.0,6.0,6.0,21.0,43.0,42.0
80,US Open,01/09/16,Grand Slam,Outdoor,Hard,2nd Round,Mathieu P.H.,Mahut N.,70.0,42.0,741.0,1038.0,4.0,6.0,4.0,6.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,15.0,15.0,18.0,36.0,34.0,6.0,6.0,14.0,22.0,34.0
81,US Open,01/09/16,Grand Slam,Outdoor,Hard,2nd Round,Nishikori K.,Khachanov K.,7.0,95.0,4165.0,619.0,6.0,4.0,4.0,6.0,6.0,4.0,6.0,3.0,0.0,0.0,3.0,1.0,1.0,10.0,10.0,21.0,54.0,27.0,7.0,7.0,22.0,1.0,0.0
82,US Open,01/09/16,Grand Slam,Outdoor,Hard,2nd Round,Tipsarevic J.,Carreno Busta P.,250.0,39.0,208.0,1110.0,6.0,3.0,6.0,4.0,1.0,6.0,4.0,6.0,4.0,6.0,2.0,3.0,0.0,6.0,6.0,25.0,46.0,34.0,12.0,12.0,19.0,2.0,1.0
83,US Open,01/09/16,Grand Slam,Outdoor,Hard,2nd Round,Murray A.,Granollers M.,2.0,45.0,9305.0,1011.0,6.0,4.0,6.0,1.0,6.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,11.0,11.0,18.0,163.0,37.0,4.0,4.0,20.0,35.0,35.0
84,US Open,01/09/16,Grand Slam,Outdoor,Hard,2nd Round,Thiem D.,Berankis R.,10.0,89.0,3205.0,665.0,6.0,4.0,6.0,3.0,6.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,2.0,25.0,17.0,10.0,4.0,4.0,22.0,10.0,14.0
85,US Open,01/09/16,Grand Slam,Outdoor,Hard,2nd Round,Sousa J.,Lopez F.,36.0,18.0,1215.0,1840.0,6.0,2.0,6.0,4.0,1.0,6.0,7.0,5.0,0.0,0.0,3.0,1.0,1.0,16.0,16.0,18.0,12.0,14.0,-1.0,-1.0,3.0,62.0,42.0
