,Tournament,Date,Series,Court,Surface,Round,P,S,PRank,SRank,PPts,SPts,P1,S1,P2,S2,P3,S3,P4,S4,P5,S5,Psets,Ssets,Gana_P,Punto_Average_P,Dif_P,Puntos_Marcados_P,Victorias_P,Derrotas_P,Punto_Average_S,Dif_S,Puntos_Marcados_S,Victorias_S,Derrotas_S
0,Australian Open,17/01/2022,Grand Slam,Outdoor,Hard,1st Round,Shapovalov D.,Djere L.,14.0,51.0,2593.0,1156.0,7.0,6.0,6.0,4.0,3.0,6.0,7.0,6.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,21.0,15.0,0.0,0.0,0.0,6.0,15.0
1,Australian Open,17/01/2022,Grand Slam,Outdoor,Hard,1st Round,Kwon S.W.,Rune H.,54.0,99.0,1085.0,742.0,3.0,6.0,6.0,4.0,3.0,6.0,6.0,3.0,6.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,1.0
2,Australian Open,17/01/2022,Grand Slam,Outdoor,Hard,1st Round,Fucsovics M.,Lajovic D.,35.0,39.0,1457.0,1346.0,3.0,6.0,6.0,4.0,1.0,6.0,7.0,6.0,1.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,23.0,29.0
3,Australian Open,17/01/2022,Grand Slam,Outdoor,Hard,1st Round,Harris L.,Vukic A.,33.0,144.0,1473.0,477.0,6.0,4.0,3.0,6.0,5.0,7.0,6.0,7.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,10.0,11.0,0.0,0.0,0.0,0.0,2.0
4,Australian Open,17/01/2022,Grand Slam,Outdoor,Hard,1st Round,Bagnis F.,Garin C.,72.0,19.0,868.0,2375.0,3.0,6.0,4.0,6.0,7.0,5.0,7.0,6.0,3.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,5.0,11.0,0.0,0.0,0.0,10.0,11.0
5,Australian Open,17/01/2022,Grand Slam,Outdoor,Hard,1st Round,Delbonis F.,Martinez P.,38.0,61.0,1347.0,1001.0,6.0,7.0,6.0,3.0,4.0,6.0,2.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,11.0,28.0,0.0,0.0,0.0,7.0,7.0
6,Australian Open,17/01/2022,Grand Slam,Outdoor,Hard,1st Round,Bonzi B.,Gojowczyk P.,63.0,82.0,979.0,802.0,6.0,3.0,6.0,3.0,6.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,8.0,18.0
7,Australian Open,17/01/2022,Grand Slam,Outdoor,Hard,1st Round,Albot R.,Nishioka Y.,124.0,119.0,587.0,610.0,6.0,3.0,6.0,4.0,4.0,6.0,6.0,2.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,12.0,22.0,0.0,0.0,0.0,10.0,21.0
8,Australian Open,17/01/2022,Grand Slam,Outdoor,Hard,1st Round,Alcaraz C.,Tabilo A.,31.0,135.0,1609.0,518.0,6.0,2.0,6.0,2.0,6.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,1.0,1.0
9,Australian Open,17/01/2022,Grand Slam,Outdoor,Hard,1st Round,Kozlov S.,Vesely J.,169.0,78.0,401.0,824.0,7.0,5.0,6.0,3.0,6.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,30.0
