,Tournament,Date,Series,Court,Surface,Round,P,S,PRank,SRank,PPts,SPts,P1,S1,P2,S2,P3,S3,P4,S4,P5,S5,Psets,Ssets,Gana_P,Punto_Average_P,Dif_P,Puntos_Marcados_P,Victorias_P,Derrotas_P,Punto_Average_S,Dif_S,Puntos_Marcados_S,Victorias_S,Derrotas_S
10,Australian Open,13/01/14,Grand Slam,Outdoor,Hard,1st Round,Gonzalez A.,Ferrer D.,74.0,3.0,672.0,5640.0,3.0,6.0,4.0,6.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,32.0
11,Australian Open,13/01/14,Grand Slam,Outdoor,Hard,1st Round,Anderson K.,Vesely J.,21.0,83.0,1580.0,636.0,2.0,6.0,6.0,7.0,6.0,4.0,6.0,4.0,6.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,2.0
12,Australian Open,13/01/14,Grand Slam,Outdoor,Hard,1st Round,Monaco J.,Gulbis E.,42.0,24.0,1015.0,1418.0,6.0,1.0,4.0,6.0,6.0,7.0,2.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,25.0,29.0,0.0,0.0,0.0,19.0,25.0
13,Australian Open,13/01/14,Grand Slam,Outdoor,Hard,1st Round,Wu D.,De Schepper K.,203.0,86.0,246.0,617.0,5.0,7.0,5.0,7.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,6.0
14,Australian Open,13/01/14,Grand Slam,Outdoor,Hard,1st Round,Guez D.,Gasquet R.,176.0,9.0,286.0,3140.0,5.0,7.0,4.0,6.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,59.0,28.0
15,Australian Open,13/01/14,Grand Slam,Outdoor,Hard,1st Round,Nedovyesov A.,Berdych T.,94.0,7.0,586.0,4180.0,3.0,6.0,4.0,6.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,32.0
16,Australian Open,13/01/14,Grand Slam,Outdoor,Hard,1st Round,Ebden M.,Mahut N.,67.0,46.0,711.0,958.0,6.0,3.0,7.0,5.0,4.0,6.0,0.0,6.0,6.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,15.0,25.0
17,Australian Open,13/01/14,Grand Slam,Outdoor,Hard,1st Round,Chardy J.,Huta Galung J.,31.0,100.0,1255.0,557.0,6.0,2.0,6.0,4.0,6.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,26.0,23.0,0.0,0.0,0.0,0.0,4.0
18,Australian Open,13/01/14,Grand Slam,Outdoor,Hard,1st Round,Fognini F.,Bogomolov A.,16.0,89.0,1930.0,611.0,6.0,3.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,18.0,23.0,0.0,0.0,0.0,7.0,11.0
19,Australian Open,13/01/14,Grand Slam,Outdoor,Hard,1st Round,Montanes A.,Mayer L.,60.0,98.0,766.0,579.0,1.0,6.0,3.0,6.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,22.0,32.0,0.0,0.0,0.0,13.0,17.0
20,Australian Open,13/01/14,Grand Slam,Outdoor,Hard,1st Round,Benneteau J.,Carreno-Busta P.,38.0,63.0,1090.0,739.0,6.0,3.0,3.0,6.0,4.0,6.0,6.0,1.0,6.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,37.0,31.0,0.0,0.0,0.0,0.0,1.0
21,Australian Open,13/01/14,Grand Slam,Outdoor,Hard,1st Round,Rosol L.,Robredo T.,47.0,18.0,956.0,1810.0,1.0,6.0,7.0,6.0,6.0,3.0,6.0,7.0,6.0,8.0,2.0,3.0,0.0,0.0,0.0,0.0,7.0,10.0,0.0,0.0,0.0,57.0,27.0
22,Australian Open,13/01/14,Grand Slam,Outdoor,Hard,1st Round,Berlocq C.,Roger-Vasselin E.,41.0,40.0,1020.0,1038.0,4.0,6.0,6.0,7.0,7.0,6.0,2.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,6.0,22.0,0.0,0.0,0.0,10.0,18.0
23,Australian Open,13/01/14,Grand Slam,Outdoor,Hard,1st Round,Garcia-Lopez G.,Haas T.,58.0,12.0,801.0,2435.0,7.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,23.0,32.0,0.0,0.0,0.0,54.0,25.0
24,Australian Open,13/01/14,Grand Slam,Outdoor,Hard,1st Round,Thompson J.,Janowicz J.,319.0,20.0,139.0,1615.0,6.0,1.0,6.0,4.0,4.0,6.0,2.0,6.0,1.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.0
25,Australian Open,13/01/14,Grand Slam,Outdoor,Hard,1st Round,Groth S.,Pospisil V.,157.0,30.0,334.0,1289.0,4.0,6.0,3.0,6.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,6.0
26,Australian Open,13/01/14,Grand Slam,Outdoor,Hard,1st Round,Ramos A.,Andujar P.,84.0,48.0,626.0,946.0,4.0,6.0,2.0,6.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,8.0,18.0
27,Australian Open,13/01/14,Grand Slam,Outdoor,Hard,1st Round,Davydenko N.,Kubot L.,61.0,72.0,760.0,686.0,3.0,6.0,6.0,3.0,3.0,6.0,6.0,3.0,6.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,61.0,29.0,0.0,0.0,0.0,20.0,17.0
28,Australian Open,13/01/14,Grand Slam,Outdoor,Hard,1st Round,Berankis R.,Dolgopolov O.,128.0,56.0,433.0,825.0,5.0,7.0,5.0,7.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,20.0,15.0
29,Australian Open,13/01/14,Grand Slam,Outdoor,Hard,1st Round,Russell M.,Tursunov D.,92.0,26.0,594.0,1314.0,2.0,6.0,2.0,6.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,21.0,0.0,0.0,0.0,25.0,29.0
30,Australian Open,13/01/14,Grand Slam,Outdoor,Hard,1st Round,Lacko L.,Djokovic N.,96.0,2.0,582.0,12260.0,3.0,6.0,6.0,7.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,18.0,0.0,0.0,0.0,154.0,26.0
31,Australian Open,13/01/14,Grand Slam,Outdoor,Hard,1st Round,Istomin D.,Baghdatis M.,49.0,108.0,945.0,515.0,6.0,4.0,7.0,5.0,6.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,47.0,29.0
32,Australian Open,14/01/14,Grand Slam,Outdoor,Hard,1st Round,Pouille L.,Lajovic D.,193.0,117.0,262.0,483.0,4.0,6.0,6.0,7.0,6.0,4.0,3.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
33,Australian Open,14/01/14,Grand Slam,Outdoor,Hard,1st Round,Klahn B.,Dimitrov G.,93.0,22.0,592.0,1460.0,7.0,6.0,4.0,6.0,4.0,6.0,3.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,8.0,13.0
34,Australian Open,14/01/14,Grand Slam,Outdoor,Hard,1st Round,Matosevic M.,Nishikori K.,54.0,17.0,856.0,1915.0,3.0,6.0,7.0,5.0,2.0,6.0,6.0,4.0,2.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,25.0,17.0
35,Australian Open,14/01/14,Grand Slam,Outdoor,Hard,1st Round,Przysiezny M.,Zeballos H.,64.0,65.0,730.0,730.0,6.0,3.0,7.0,6.0,7.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,4.0,11.0
36,Australian Open,14/01/14,Grand Slam,Outdoor,Hard,1st Round,Raonic M.,Gimeno-Traver D.,11.0,77.0,2860.0,662.0,7.0,6.0,6.0,1.0,4.0,6.0,6.0,2.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,21.0,12.0,0.0,0.0,0.0,7.0,19.0
37,Australian Open,14/01/14,Grand Slam,Outdoor,Hard,1st Round,Wang J.,Lu Y.H.,173.0,53.0,302.0,860.0,3.0,6.0,2.0,6.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,16.0,28.0
38,Australian Open,14/01/14,Grand Slam,Outdoor,Hard,1st Round,Gojowczyk P.,Hanescu V.,135.0,76.0,423.0,665.0,6.0,7.0,6.0,7.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,19.0,25.0
39,Australian Open,14/01/14,Grand Slam,Outdoor,Hard,1st Round,Bedene A.,Robert S.,104.0,119.0,528.0,479.0,6.0,7.0,3.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,9.0
40,Australian Open,14/01/14,Grand Slam,Outdoor,Hard,1st Round,Klizan M.,Isner J.,106.0,13.0,518.0,2310.0,6.0,2.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,6.0,8.0,0.0,0.0,0.0,30.0,22.0
41,Australian Open,14/01/14,Grand Slam,Outdoor,Hard,1st Round,Volandri F.,Tsonga J.W.,70.0,10.0,694.0,3065.0,5.0,7.0,3.0,6.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,21.0,0.0,0.0,0.0,73.0,23.0
42,Australian Open,14/01/14,Grand Slam,Outdoor,Hard,1st Round,Delbonis F.,Rola B.,55.0,185.0,826.0,276.0,4.0,6.0,2.0,6.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
43,Australian Open,14/01/14,Grand Slam,Outdoor,Hard,1st Round,Duckworth J.,Federer R.,133.0,6.0,425.0,4355.0,4.0,6.0,4.0,6.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,178.0,21.0
44,Australian Open,14/01/14,Grand Slam,Outdoor,Hard,1st Round,Gabashvili T.,Stakhovsky S.,79.0,82.0,651.0,636.0,6.0,7.0,6.0,4.0,6.0,2.0,6.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,7.0,19.0,0.0,0.0,0.0,12.0,20.0
45,Australian Open,14/01/14,Grand Slam,Outdoor,Hard,1st Round,Kavcic B.,Stepanek R.,99.0,44.0,559.0,995.0,6.0,7.0,4.0,6.0,6.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,8.0,14.0,0.0,0.0,0.0,35.0,29.0
46,Australian Open,14/01/14,Grand Slam,Outdoor,Hard,1st Round,Reister J.,Bellucci T.,88.0,129.0,612.0,430.0,6.0,4.0,3.0,6.0,6.0,7.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,0.0,14.0,20.0
47,Australian Open,14/01/14,Grand Slam,Outdoor,Hard,1st Round,Dancevic F.,Paire B.,122.0,28.0,460.0,1300.0,6.0,7.0,3.0,6.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,16.0,0.0,0.0,0.0,10.0,13.0
48,Australian Open,14/01/14,Grand Slam,Outdoor,Hard,1st Round,Becker B.,Kyrgios N.,81.0,183.0,640.0,277.0,3.0,6.0,7.0,6.0,2.0,6.0,6.0,7.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,13.0,24.0,0.0,0.0,0.0,1.0,2.0
49,Australian Open,14/01/14,Grand Slam,Outdoor,Hard,1st Round,Zhang Z.,Verdasco F.,253.0,33.0,182.0,1235.0,7.0,5.0,3.0,6.0,2.0,6.0,3.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,32.0
50,Australian Open,14/01/14,Grand Slam,Outdoor,Hard,1st Round,Hewitt L.,Seppi A.,43.0,25.0,1010.0,1360.0,6.0,7.0,3.0,6.0,7.0,5.0,7.0,5.0,5.0,7.0,2.0,3.0,0.0,0.0,0.0,0.0,55.0,29.0,0.0,0.0,0.0,29.0,32.0
51,Australian Open,14/01/14,Grand Slam,Outdoor,Hard,1st Round,Berrer M.,Llodra M.,144.0,102.0,391.0,541.0,6.0,4.0,7.0,5.0,6.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,8.0,20.0,0.0,0.0,0.0,23.0,30.0
52,Australian Open,14/01/14,Grand Slam,Outdoor,Hard,1st Round,Bautista R.,Smyczek T.,62.0,90.0,750.0,600.0,6.0,2.0,6.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,4.0,5.0
53,Australian Open,14/01/14,Grand Slam,Outdoor,Hard,1st Round,Williams R.,Del Potro J.M.,130.0,5.0,428.0,5415.0,7.0,6.0,3.0,6.0,4.0,6.0,4.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,62.0,25.0
54,Australian Open,14/01/14,Grand Slam,Outdoor,Hard,1st Round,Millot V.,Odesnik W.,267.0,139.0,170.0,410.0,7.0,5.0,4.0,6.0,6.0,7.0,6.0,1.0,6.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,13.0
55,Australian Open,14/01/14,Grand Slam,Outdoor,Hard,1st Round,Devvarman S.,Lopez F.,97.0,27.0,579.0,1310.0,4.0,6.0,4.0,6.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,11.0,0.0,0.0,0.0,41.0,32.0
56,Australian Open,14/01/14,Grand Slam,Outdoor,Hard,1st Round,Young D.,Haase R.,91.0,45.0,595.0,977.0,6.0,7.0,7.0,6.0,6.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,8.0,17.0,0.0,0.0,0.0,10.0,19.0
57,Australian Open,14/01/14,Grand Slam,Outdoor,Hard,1st Round,Brands D.,Simon G.,59.0,19.0,779.0,1790.0,7.0,6.0,4.0,6.0,6.0,3.0,3.0,6.0,14.0,16.0,2.0,3.0,0.0,0.0,0.0,0.0,6.0,13.0,0.0,0.0,0.0,48.0,29.0
58,Australian Open,14/01/14,Grand Slam,Outdoor,Hard,1st Round,Kamke T.,Sock J.,78.0,95.0,651.0,582.0,6.0,7.0,7.0,5.0,2.0,6.0,4.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,9.0,16.0,0.0,0.0,0.0,6.0,5.0
59,Australian Open,14/01/14,Grand Slam,Outdoor,Hard,1st Round,Soeda G.,Murray A.,112.0,4.0,498.0,5560.0,1.0,6.0,1.0,6.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,12.0,0.0,0.0,0.0,114.0,27.0
60,Australian Open,14/01/14,Grand Slam,Outdoor,Hard,1st Round,Sijsling I.,Kokkinakis T.,73.0,570.0,681.0,53.0,6.0,7.0,6.0,0.0,6.0,7.0,2.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0
61,Australian Open,14/01/14,Grand Slam,Outdoor,Hard,1st Round,Cilic M.,Granollers M.,36.0,222.0,1130.0,215.0,4.0,6.0,4.0,6.0,6.0,3.0,6.0,3.0,6.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,49.0,25.0,0.0,0.0,0.0,20.0,25.0
62,Australian Open,14/01/14,Grand Slam,Outdoor,Hard,1st Round,Harrison R.,Monfils G.,110.0,32.0,504.0,1245.0,4.0,6.0,4.0,6.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,14.0,0.0,0.0,0.0,53.0,24.0
63,Australian Open,14/01/14,Grand Slam,Outdoor,Hard,1st Round,Nadal R.,Tomic B.,1.0,57.0,13130.0,810.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,152.0,16.0,0.0,0.0,0.0,20.0,16.0
64,Australian Open,15/01/14,Grand Slam,Outdoor,Hard,2nd Round,Berdych T.,De Schepper K.,7.0,86.0,4180.0,617.0,6.0,4.0,6.0,1.0,6.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,8.0,8.0,18.0,79.0,32.0,5.0,5.0,21.0,5.0,6.0
65,Australian Open,15/01/14,Grand Slam,Outdoor,Hard,2nd Round,Dodig I.,Dzumhur D.,34.0,188.0,1190.0,272.0,6.0,4.0,6.0,4.0,3.0,6.0,1.0,4.0,0.0,0.0,2.0,1.0,0.0,5.0,5.0,20.0,13.0,15.0,11.0,11.0,18.0,1.0,0.0
66,Australian Open,15/01/14,Grand Slam,Outdoor,Hard,2nd Round,Youzhny M.,Mayer F.,15.0,37.0,2145.0,1110.0,4.0,6.0,6.0,3.0,3.0,6.0,6.0,3.0,3.0,6.0,2.0,3.0,0.0,11.0,11.0,18.0,65.0,31.0,8.0,8.0,18.0,25.0,24.0
67,Australian Open,15/01/14,Grand Slam,Outdoor,Hard,2nd Round,Davydenko N.,Gasquet R.,61.0,9.0,760.0,3140.0,6.0,7.0,4.0,6.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,2.0,24.0,62.0,29.0,9.0,9.0,19.0,60.0,28.0
68,Australian Open,15/01/14,Grand Slam,Outdoor,Hard,2nd Round,Janowicz J.,Andujar P.,20.0,48.0,1615.0,946.0,4.0,6.0,7.0,6.0,7.0,6.0,6.0,3.0,0.0,0.0,3.0,1.0,1.0,4.0,4.0,23.0,12.0,6.0,8.0,8.0,18.0,9.0,18.0
69,Australian Open,15/01/14,Grand Slam,Outdoor,Hard,2nd Round,Ferrer D.,Mannarino A.,3.0,71.0,5640.0,692.0,7.0,6.0,5.0,7.0,6.0,0.0,6.0,3.0,0.0,0.0,3.0,1.0,1.0,7.0,7.0,18.0,101.0,32.0,6.0,6.0,26.0,9.0,15.0
70,Australian Open,15/01/14,Grand Slam,Outdoor,Hard,2nd Round,Dolgopolov O.,Chardy J.,56.0,31.0,825.0,1255.0,5.0,7.0,6.0,7.0,7.0,6.0,6.0,7.0,0.0,0.0,1.0,3.0,0.0,8.0,8.0,20.0,21.0,15.0,8.0,8.0,18.0,27.0,23.0
71,Australian Open,15/01/14,Grand Slam,Outdoor,Hard,2nd Round,Benneteau J.,Robredo T.,38.0,18.0,1090.0,1810.0,3.0,6.0,7.0,6.0,1.0,6.0,6.0,7.0,0.0,0.0,1.0,3.0,0.0,7.0,7.0,25.0,38.0,31.0,4.0,4.0,30.0,58.0,27.0
72,Australian Open,15/01/14,Grand Slam,Outdoor,Hard,2nd Round,Mayer L.,Djokovic N.,98.0,2.0,579.0,12260.0,0.0,6.0,4.0,6.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,13.0,13.0,18.0,14.0,17.0,9.0,9.0,19.0,155.0,26.0
73,Australian Open,15/01/14,Grand Slam,Outdoor,Hard,2nd Round,Tursunov D.,Istomin D.,26.0,49.0,1314.0,945.0,6.0,7.0,6.0,4.0,1.0,6.0,4.0,6.0,0.0,0.0,1.0,3.0,0.0,11.0,11.0,18.0,26.0,29.0,6.0,6.0,19.0,23.0,22.0
74,Australian Open,15/01/14,Grand Slam,Outdoor,Hard,2nd Round,Garcia-Lopez G.,Roger-Vasselin E.,58.0,40.0,801.0,1038.0,6.0,7.0,4.0,6.0,6.0,4.0,1.0,6.0,0.0,0.0,1.0,3.0,0.0,5.0,5.0,12.0,24.0,32.0,6.0,6.0,25.0,11.0,18.0
75,Australian Open,15/01/14,Grand Slam,Outdoor,Hard,2nd Round,Querrey S.,Gulbis E.,51.0,24.0,915.0,1418.0,6.0,2.0,6.0,3.0,6.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,5.0,5.0,22.0,29.0,27.0,2.0,2.0,20.0,20.0,25.0
76,Australian Open,15/01/14,Grand Slam,Outdoor,Hard,2nd Round,Thiem D.,Anderson K.,136.0,21.0,422.0,1580.0,4.0,6.0,3.0,6.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,4.0,24.0,1.0,0.0,1.0,1.0,26.0,20.0,19.0
77,Australian Open,15/01/14,Grand Slam,Outdoor,Hard,2nd Round,Fognini F.,Nieminen J.,16.0,39.0,1930.0,1090.0,7.0,5.0,6.0,4.0,3.0,6.0,6.0,2.0,0.0,0.0,3.0,1.0,1.0,7.0,7.0,12.0,19.0,23.0,3.0,3.0,28.0,30.0,30.0
78,Australian Open,15/01/14,Grand Slam,Outdoor,Hard,2nd Round,Wawrinka S.,Falla A.,8.0,87.0,3890.0,612.0,6.0,3.0,6.0,3.0,6.0,7.0,6.0,4.0,0.0,0.0,3.0,1.0,1.0,5.0,5.0,10.0,66.0,32.0,10.0,10.0,24.0,19.0,25.0
79,Australian Open,15/01/14,Grand Slam,Outdoor,Hard,2nd Round,Ebden M.,Pospisil V.,67.0,30.0,711.0,1289.0,6.0,3.0,6.0,7.0,6.0,7.0,1.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,23.0,3.0,8.0,7.0,7.0,18.0,3.0,6.0
80,Australian Open,16/01/14,Grand Slam,Outdoor,Hard,2nd Round,Lajovic D.,Nishikori K.,117.0,17.0,483.0,1915.0,1.0,6.0,1.0,6.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,4.0,23.0,1.0,0.0,7.0,7.0,27.0,26.0,17.0
81,Australian Open,16/01/14,Grand Slam,Outdoor,Hard,2nd Round,Young D.,Seppi A.,91.0,25.0,595.0,1360.0,6.0,4.0,2.0,6.0,6.0,3.0,4.0,6.0,7.0,5.0,3.0,2.0,1.0,5.0,5.0,20.0,9.0,17.0,2.0,2.0,30.0,30.0,32.0
82,Australian Open,16/01/14,Grand Slam,Outdoor,Hard,2nd Round,Klizan M.,Rola B.,106.0,185.0,518.0,276.0,6.0,4.0,6.0,3.0,5.0,7.0,7.0,6.0,0.0,0.0,3.0,1.0,1.0,5.0,5.0,13.0,7.0,8.0,8.0,8.0,19.0,1.0,0.0
83,Australian Open,16/01/14,Grand Slam,Outdoor,Hard,2nd Round,Bellucci T.,Tsonga J.W.,129.0,10.0,430.0,3065.0,6.0,7.0,4.0,6.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,2.0,17.0,15.0,20.0,8.0,8.0,19.0,74.0,23.0
84,Australian Open,16/01/14,Grand Slam,Outdoor,Hard,2nd Round,Przysiezny M.,Robert S.,64.0,119.0,730.0,479.0,6.0,7.0,1.0,6.0,7.0,6.0,1.0,6.0,0.0,0.0,1.0,3.0,0.0,6.0,6.0,20.0,4.0,8.0,10.0,10.0,19.0,5.0,9.0
