,Tournament,Date,Series,Court,Surface,Round,P,S,PRank,SRank,PPts,SPts,P1,S1,P2,S2,P3,S3,P4,S4,P5,S5,Psets,Ssets,Gana_P,Punto_Average_P,Dif_P,Puntos_Marcados_P,Victorias_P,Derrotas_P,Punto_Average_S,Dif_S,Puntos_Marcados_S,Victorias_S,Derrotas_S
0,Australian Open,08/02/2021,Grand Slam,Outdoor,Hard,1st Round,Coria F.,Raonic M.,92.0,14.0,785.0,2630.0,3.0,6.0,3.0,6.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,88.0,33.0
1,Australian Open,08/02/2021,Grand Slam,Outdoor,Hard,1st Round,Novak D.,Mannarino A.,98.0,36.0,752.0,1561.0,2.0,6.0,4.0,6.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,31.0,42.0
2,Australian Open,08/02/2021,Grand Slam,Outdoor,Hard,1st Round,Ruusuvuori E.,Monfils G.,86.0,11.0,816.0,2860.0,3.0,6.0,6.0,4.0,7.0,5.0,3.0,6.0,6.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,107.0,49.0
3,Australian Open,08/02/2021,Grand Slam,Outdoor,Hard,1st Round,Millman J.,Moutet C.,39.0,71.0,1421.0,928.0,4.0,6.0,7.0,6.0,6.0,3.0,2.0,6.0,3.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,19.0,22.0,0.0,0.0,0.0,6.0,9.0
4,Australian Open,08/02/2021,Grand Slam,Outdoor,Hard,1st Round,Lu Y.,Opelka R.,1009.0,38.0,10.0,1422.0,3.0,6.0,6.0,7.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0
5,Australian Open,08/02/2021,Grand Slam,Outdoor,Hard,1st Round,Sousa P.,Wawrinka S.,107.0,18.0,701.0,2365.0,3.0,6.0,2.0,6.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,148.0,54.0
6,Australian Open,08/02/2021,Grand Slam,Outdoor,Hard,1st Round,Bolt A.,Gombos N.,166.0,89.0,400.0,797.0,6.0,2.0,6.0,2.0,4.0,6.0,6.0,3.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,3.0,6.0
7,Australian Open,08/02/2021,Grand Slam,Outdoor,Hard,1st Round,Martinez P.,Nishioka Y.,87.0,58.0,810.0,1062.0,6.0,7.0,6.0,1.0,6.0,1.0,6.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,9.0,18.0
8,Australian Open,08/02/2021,Grand Slam,Outdoor,Hard,1st Round,Fritz T.,Ramos-Vinolas A.,31.0,46.0,1695.0,1210.0,7.0,6.0,3.0,6.0,6.0,2.0,7.0,6.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,14.0,17.0,0.0,0.0,0.0,20.0,24.0
9,Australian Open,08/02/2021,Grand Slam,Outdoor,Hard,1st Round,Fucsovics M.,Polmans M.,55.0,126.0,1072.0,546.0,4.0,6.0,6.0,3.0,6.0,1.0,6.0,7.0,6.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,2.0,4.0
10,Australian Open,08/02/2021,Grand Slam,Outdoor,Hard,1st Round,Kukushkin M.,Thiem D.,90.0,3.0,796.0,9125.0,6.0,7.0,2.0,6.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,28.0,38.0,0.0,0.0,0.0,71.0,26.0
11,Australian Open,08/02/2021,Grand Slam,Outdoor,Hard,1st Round,Mager G.,Karatsev A.,96.0,114.0,770.0,642.0,3.0,6.0,3.0,6.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
