,Tournament,Date,Series,Court,Surface,Round,P,S,PRank,SRank,PPts,SPts,P1,S1,P2,S2,P3,S3,P4,S4,P5,S5,Psets,Ssets,Gana_P,Punto_Average_P,Dif_P,Puntos_Marcados_P,Victorias_P,Derrotas_P,Punto_Average_S,Dif_S,Puntos_Marcados_S,Victorias_S,Derrotas_S
0,US Open,31/08/2020,Grand Slam,Outdoor,Hard,1st Round,Travaglia S.,Thompson J.,87.0,63.0,684.0,829.0,3.0,6.0,4.0,6.0,6.0,4.0,2.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,8.0,20.0
1,US Open,31/08/2020,Grand Slam,Outdoor,Hard,1st Round,Andujar P.,Coric B.,56.0,32.0,942.0,1355.0,5.0,7.0,3.0,6.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,17.0,34.0,0.0,0.0,0.0,20.0,22.0
2,US Open,31/08/2020,Grand Slam,Outdoor,Hard,1st Round,Novak D.,Davidovich Fokina A.,85.0,99.0,695.0,627.0,6.0,3.0,4.0,6.0,3.0,6.0,6.0,1.0,0.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,2.0,3.0
3,US Open,31/08/2020,Grand Slam,Outdoor,Hard,1st Round,Coria F.,Jung J.,103.0,122.0,569.0,462.0,2.0,6.0,4.0,6.0,6.0,4.0,6.0,1.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0
4,US Open,31/08/2020,Grand Slam,Outdoor,Hard,1st Round,Gerasimov E.,Lajovic D.,72.0,24.0,744.0,1695.0,6.0,1.0,4.0,6.0,6.0,4.0,6.0,4.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,19.0,25.0
5,US Open,31/08/2020,Grand Slam,Outdoor,Hard,1st Round,Londero J.I.,Donskoy E.,62.0,114.0,832.0,505.0,6.0,3.0,6.0,3.0,7.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,10.0,21.0
6,US Open,31/08/2020,Grand Slam,Outdoor,Hard,1st Round,Norrie C.,Schwartzman D.,76.0,13.0,727.0,2265.0,3.0,6.0,4.0,6.0,6.0,2.0,6.0,1.0,7.0,5.0,3.0,2.0,1.0,0.0,0.0,0.0,4.0,11.0,0.0,0.0,0.0,37.0,24.0
7,US Open,31/08/2020,Grand Slam,Outdoor,Hard,1st Round,Korda S.,Shapovalov D.,205.0,17.0,252.0,2075.0,4.0,6.0,6.0,4.0,3.0,6.0,2.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,13.0,12.0
8,US Open,31/08/2020,Grand Slam,Outdoor,Hard,1st Round,Sonego L.,Mannarino A.,46.0,39.0,1030.0,1191.0,1.0,6.0,4.0,6.0,6.0,2.0,3.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,0.0,0.0,29.0,41.0
9,US Open,31/08/2020,Grand Slam,Outdoor,Hard,1st Round,Zverev A.,Anderson K.,7.0,117.0,3630.0,490.0,7.0,6.0,5.0,7.0,6.0,3.0,7.0,5.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,40.0,20.0,0.0,0.0,0.0,74.0,42.0
10,US Open,31/08/2020,Grand Slam,Outdoor,Hard,1st Round,Carreno Busta P.,Uchiyama Y.,27.0,86.0,1500.0,685.0,4.0,6.0,6.0,3.0,1.0,6.0,6.0,3.0,6.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,33.0,16.0,0.0,0.0,0.0,0.0,3.0
