,Tournament,Date,Series,Court,Surface,Round,P,S,PRank,SRank,PPts,SPts,P1,S1,P2,S2,P3,S3,P4,S4,P5,S5,Psets,Ssets,Gana_P,Punto_Average_P,Dif_P,Puntos_Marcados_P,Victorias_P,Derrotas_P,Punto_Average_S,Dif_S,Puntos_Marcados_S,Victorias_S,Derrotas_S
0,Australian Open,20/01/2020,Grand Slam,Outdoor,Hard,1st Round,Harris A.,Berrettini M.,162.0,8.0,316.0,2870.0,3.0,6.0,1.0,6.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0
1,Australian Open,20/01/2020,Grand Slam,Outdoor,Hard,1st Round,Berankis R.,Carballes Baena R.,69.0,83.0,804.0,664.0,6.0,4.0,6.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,12.0,26.0,0.0,0.0,0.0,2.0,8.0
2,Australian Open,20/01/2020,Grand Slam,Outdoor,Hard,1st Round,Mcdonald M.,Evans D.,129.0,32.0,419.0,1349.0,6.0,3.0,6.0,4.0,1.0,6.0,2.0,6.0,3.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,14.0,13.0
3,Australian Open,20/01/2020,Grand Slam,Outdoor,Hard,1st Round,Djere L.,Nishioka Y.,40.0,71.0,1185.0,797.0,4.0,6.0,6.0,3.0,2.0,6.0,6.0,7.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,6.0,15.0
4,Australian Open,20/01/2020,Grand Slam,Outdoor,Hard,1st Round,Pella G.,Smith J.P.,25.0,308.0,1585.0,130.0,6.0,3.0,7.0,5.0,6.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,15.0,21.0,0.0,0.0,0.0,0.0,5.0
5,Australian Open,20/01/2020,Grand Slam,Outdoor,Hard,1st Round,Coric B.,Querrey S.,28.0,45.0,1490.0,1100.0,3.0,6.0,4.0,6.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,58.0,50.0
6,Australian Open,20/01/2020,Grand Slam,Outdoor,Hard,1st Round,Barrere G.,Safwat M.,84.0,173.0,649.0,291.0,6.0,7.0,7.0,6.0,6.0,4.0,7.0,6.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,1.0
7,Australian Open,20/01/2020,Grand Slam,Outdoor,Hard,1st Round,Fucsovics M.,Shapovalov D.,67.0,13.0,827.0,2200.0,6.0,3.0,6.0,7.0,6.0,1.0,7.0,6.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,6.0,11.0,0.0,0.0,0.0,12.0,10.0
8,Australian Open,20/01/2020,Grand Slam,Outdoor,Hard,1st Round,Federer R.,Johnson S.,3.0,75.0,6590.0,720.0,6.0,3.0,6.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,275.0,38.0,0.0,0.0,0.0,25.0,30.0
9,Australian Open,20/01/2020,Grand Slam,Outdoor,Hard,1st Round,Londero J.I.,Dimitrov G.,52.0,20.0,1017.0,1772.0,6.0,4.0,2.0,6.0,0.0,6.0,4.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,60.0,37.0
