,Tournament,Date,Series,Court,Surface,Round,P,S,PRank,SRank,PPts,SPts,P1,S1,P2,S2,P3,S3,P4,S4,P5,S5,Psets,Ssets,Gana_P,Punto_Average_P,Dif_P,Puntos_Marcados_P,Victorias_P,Derrotas_P,Punto_Average_S,Dif_S,Puntos_Marcados_S,Victorias_S,Derrotas_S
0,US Open,28/08/17,Grand Slam,Outdoor,Hard,1st Round,Dutra Silva R.,Mayer F.,453.0,74.0,86.0,688.0,5.0,7.0,6.0,0.0,3.0,6.0,4.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,4.0,10.0,0.0,0.0,0.0,27.0,33.0
1,US Open,28/08/17,Grand Slam,Outdoor,Hard,1st Round,Edmund K.,Haase R.,42.0,36.0,1082.0,1168.0,6.0,3.0,7.0,5.0,6.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,8.0,11.0,0.0,0.0,0.0,16.0,33.0
2,US Open,28/08/17,Grand Slam,Outdoor,Hard,1st Round,King E.,Carreno Busta P.,308.0,19.0,160.0,2225.0,3.0,6.0,2.0,6.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0
3,US Open,28/08/17,Grand Slam,Outdoor,Hard,1st Round,Zeballos H.,Chung H.,58.0,47.0,823.0,992.0,6.0,3.0,6.0,7.0,4.0,6.0,3.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,8.0,18.0,0.0,0.0,0.0,4.0,6.0
4,US Open,28/08/17,Grand Slam,Outdoor,Hard,1st Round,Johnson S.,Almagro N.,46.0,92.0,1000.0,590.0,6.0,4.0,7.0,6.0,7.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,17.0,20.0,0.0,0.0,0.0,62.0,42.0
5,US Open,28/08/17,Grand Slam,Outdoor,Hard,1st Round,Norrie C.,Tursunov D.,225.0,645.0,229.0,40.0,7.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,37.0
6,US Open,28/08/17,Grand Slam,Outdoor,Hard,1st Round,Anderson K.,Aragone J.,32.0,534.0,1360.0,60.0,6.0,3.0,6.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,47.0,32.0,0.0,0.0,0.0,0.0,0.0
7,US Open,28/08/17,Grand Slam,Outdoor,Hard,1st Round,Ferrer D.,Kukushkin M.,25.0,103.0,1695.0,538.0,6.0,4.0,3.0,6.0,2.0,6.0,1.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,133.0,45.0,0.0,0.0,0.0,15.0,25.0
8,US Open,28/08/17,Grand Slam,Outdoor,Hard,1st Round,Donskoy E.,Haider-Maurer A.,99.0,506.0,549.0,68.0,7.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,7.0,12.0,0.0,0.0,0.0,7.0,15.0
9,US Open,28/08/17,Grand Slam,Outdoor,Hard,1st Round,Cilic M.,Sandgren T.,7.0,105.0,4155.0,538.0,6.0,4.0,6.0,3.0,3.0,6.0,6.0,3.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,88.0,37.0,0.0,0.0,0.0,0.0,1.0
