,Tournament,Date,Series,Court,Surface,Round,P,S,PRank,SRank,PPts,SPts,P1,S1,P2,S2,P3,S3,P4,S4,P5,S5,Psets,Ssets,Gana_P,Punto_Average_P,Dif_P,Puntos_Marcados_P,Victorias_P,Derrotas_P,Punto_Average_S,Dif_S,Puntos_Marcados_S,Victorias_S,Derrotas_S
0,French Open,22/05/2022,Grand Slam,Outdoor,Clay,1st Round,Dellien H.,Thiem D.,90.0,190.0,703.0,295.0,6.0,3.0,6.0,2.0,6.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,74.0,28.0
1,French Open,22/05/2022,Grand Slam,Outdoor,Clay,1st Round,Altmaier D.,Munar J.,53.0,87.0,970.0,710.0,1.0,6.0,3.0,6.0,6.0,4.0,3.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,4.0,13.0
2,French Open,22/05/2022,Grand Slam,Outdoor,Clay,1st Round,Taberner C.,Coric B.,85.0,279.0,720.0,183.0,6.0,3.0,2.0,6.0,3.0,6.0,1.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,25.0,24.0
3,French Open,22/05/2022,Grand Slam,Outdoor,Clay,1st Round,Giron M.,Dimitrov G.,49.0,21.0,1011.0,1740.0,1.0,6.0,1.0,6.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,71.0,44.0
4,French Open,22/05/2022,Grand Slam,Outdoor,Clay,1st Round,O Connell C.,Bedene A.,117.0,195.0,524.0,291.0,2.0,6.0,4.0,6.0,7.0,6.0,1.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,14.0,31.0
5,French Open,22/05/2022,Grand Slam,Outdoor,Clay,1st Round,Schwartzman D.,Kuznetsov An.,16.0,228.0,2505.0,237.0,6.0,3.0,1.0,6.0,6.0,4.0,6.0,2.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,47.0,29.0,0.0,0.0,0.0,18.0,19.0
6,French Open,22/05/2022,Grand Slam,Outdoor,Clay,1st Round,Daniel T.,Barrere G.,115.0,210.0,527.0,269.0,6.0,3.0,2.0,6.0,6.0,0.0,3.0,6.0,4.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,6.0,18.0,0.0,0.0,0.0,5.0,10.0
7,French Open,22/05/2022,Grand Slam,Outdoor,Clay,1st Round,Van De Zandschulp B.,Kotov P.,29.0,141.0,1344.0,443.0,6.0,3.0,3.0,6.0,6.0,3.0,6.0,2.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0
8,French Open,22/05/2022,Grand Slam,Outdoor,Clay,1st Round,Isner J.,Halys Q.,26.0,84.0,1616.0,722.0,7.0,6.0,4.0,6.0,7.0,6.0,7.0,6.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,81.0,51.0,0.0,0.0,0.0,2.0,11.0
9,French Open,22/05/2022,Grand Slam,Outdoor,Clay,1st Round,Auger-Aliassime F.,Varillas J. P.,9.0,122.0,3820.0,504.0,2.0,6.0,2.0,6.0,6.0,1.0,6.0,3.0,6.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,17.0,10.0,0.0,0.0,0.0,0.0,0.0
10,French Open,22/05/2022,Grand Slam,Outdoor,Clay,1st Round,Brooksby J.,Cuevas P.,34.0,149.0,1207.0,418.0,2.0,6.0,1.0,6.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,24.0,39.0
11,French Open,22/05/2022,Grand Slam,Outdoor,Clay,1st Round,Davidovich Fokina A.,Griekspoor T.,28.0,58.0,1400.0,949.0,6.0,2.0,0.0,6.0,4.0,6.0,3.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,10.0,7.0,0.0,0.0,0.0,2.0,3.0
12,French Open,22/05/2022,Grand Slam,Outdoor,Clay,1st Round,Popyrin A.,Fognini F.,102.0,51.0,616.0,976.0,4.0,6.0,5.0,7.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,62.0,53.0
13,French Open,22/05/2022,Grand Slam,Outdoor,Clay,1st Round,Khachanov K.,Borges N.,25.0,135.0,1620.0,467.0,6.0,3.0,2.0,6.0,6.0,4.0,6.0,4.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,36.0,20.0,0.0,0.0,0.0,0.0,0.0
14,French Open,22/05/2022,Grand Slam,Outdoor,Clay,1st Round,Ramos-Vinolas A.,Kokkinakis T.,44.0,86.0,1058.0,718.0,6.0,4.0,4.0,6.0,6.0,4.0,7.0,6.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,21.0,28.0,0.0,0.0,0.0,6.0,13.0
15,French Open,22/05/2022,Grand Slam,Outdoor,Clay,1st Round,Ugo Carabelli C.,Karatsev A.,155.0,41.0,410.0,1128.0,6.0,3.0,4.0,6.0,6.0,4.0,3.0,6.0,7.0,6.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0
16,French Open,22/05/2022,Grand Slam,Outdoor,Clay,1st Round,Ofner S.,Zverev A.,219.0,3.0,255.0,7075.0,2.0,6.0,4.0,6.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,63.0,25.0
17,French Open,22/05/2022,Grand Slam,Outdoor,Clay,1st Round,Kudla D.,Kubler J.,81.0,160.0,762.0,367.0,6.0,7.0,6.0,7.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,14.0,25.0,0.0,0.0,0.0,1.0,5.0
18,French Open,22/05/2022,Grand Slam,Outdoor,Clay,1st Round,Mmoh M.,Zapata Miralles B.,176.0,131.0,330.0,475.0,6.0,7.0,3.0,6.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,1.0,2.0
19,French Open,22/05/2022,Grand Slam,Outdoor,Clay,1st Round,Alcaraz C.,Londero J.I.,6.0,142.0,4648.0,442.0,6.0,4.0,6.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,6.0,8.0
20,French Open,23/05/2022,Grand Slam,Outdoor,Clay,1st Round,Giannessi A.,Gojo B.,173.0,223.0,334.0,249.0,4.0,6.0,7.0,6.0,7.0,6.0,6.0,7.0,4.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
21,French Open,23/05/2022,Grand Slam,Outdoor,Clay,1st Round,Opelka R.,Krajinovic F.,17.0,55.0,2180.0,965.0,6.0,7.0,2.0,6.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,11.0,20.0
22,French Open,23/05/2022,Grand Slam,Outdoor,Clay,1st Round,Rodriguez Taverna S.,Fritz T.,201.0,14.0,287.0,2920.0,6.0,7.0,6.0,3.0,3.0,6.0,6.0,4.0,4.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0
23,French Open,23/05/2022,Grand Slam,Outdoor,Clay,1st Round,Lajovic D.,Baez S.,64.0,36.0,896.0,1178.0,3.0,6.0,6.0,3.0,4.0,6.0,3.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,24.0,30.0,0.0,0.0,0.0,1.0,1.0
24,French Open,23/05/2022,Grand Slam,Outdoor,Clay,1st Round,Nakashima B.,Majchrzak K.,75.0,79.0,827.0,775.0,6.0,4.0,2.0,6.0,4.0,6.0,7.0,6.0,6.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,4.0,9.0
