,Tournament,Date,Series,Court,Surface,Round,P,S,PRank,SRank,PPts,SPts,P1,S1,P2,S2,P3,S3,P4,S4,P5,S5,Psets,Ssets,Gana_P,Punto_Average_P,Dif_P,Puntos_Marcados_P,Victorias_P,Derrotas_P,Punto_Average_S,Dif_S,Puntos_Marcados_S,Victorias_S,Derrotas_S
0,French Open,30/05/2021,Grand Slam,Outdoor,Clay,1st Round,Barrere G.,Fognini F.,122.0,29.0,644.0,1933.0,4.0,6.0,1.0,6.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,9.0,0.0,0.0,0.0,60.0,50.0
1,French Open,30/05/2021,Grand Slam,Outdoor,Clay,1st Round,Carreno Busta P.,Gombos N.,12.0,81.0,3085.0,912.0,6.0,3.0,6.0,4.0,6.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,40.0,18.0,0.0,0.0,0.0,3.0,7.0
2,French Open,30/05/2021,Grand Slam,Outdoor,Clay,1st Round,Gerasimov E.,Couacaud E.,79.0,177.0,937.0,400.0,6.0,7.0,4.0,6.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0
3,French Open,30/05/2021,Grand Slam,Outdoor,Clay,1st Round,Laaksonen H.,Hanfmann Y.,150.0,96.0,498.0,822.0,6.0,1.0,6.0,3.0,4.0,6.0,6.0,2.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,3.0
4,French Open,30/05/2021,Grand Slam,Outdoor,Clay,1st Round,Vilella Martinez M.,Bautista Agut R.,183.0,11.0,393.0,3215.0,4.0,6.0,4.0,6.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,37.0,18.0
5,French Open,30/05/2021,Grand Slam,Outdoor,Clay,1st Round,Galan D.E.,Pella G.,107.0,61.0,764.0,1114.0,3.0,6.0,6.0,7.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,25.0
6,French Open,30/05/2021,Grand Slam,Outdoor,Clay,1st Round,Evans D.,Kecmanovic M.,27.0,48.0,2195.0,1384.0,6.0,1.0,3.0,6.0,3.0,6.0,4.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,16.0,17.0,0.0,0.0,0.0,5.0,8.0
7,French Open,30/05/2021,Grand Slam,Outdoor,Clay,1st Round,Andujar P.,Thiem D.,68.0,4.0,1020.0,8445.0,4.0,6.0,5.0,7.0,6.0,3.0,6.0,4.0,6.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,18.0,36.0,0.0,0.0,0.0,74.0,27.0
8,French Open,30/05/2021,Grand Slam,Outdoor,Clay,1st Round,Vesely J.,Khachanov K.,71.0,25.0,976.0,2280.0,1.0,6.0,2.0,6.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,22.0,28.0,0.0,0.0,0.0,33.0,17.0
9,French Open,30/05/2021,Grand Slam,Outdoor,Clay,1st Round,Fucsovics M.,Simon G.,44.0,69.0,1456.0,995.0,6.0,4.0,6.0,1.0,7.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,16.0,15.0,0.0,0.0,0.0,89.0,57.0
