,Tournament,Date,Series,Court,Surface,Round,P,S,PRank,SRank,PPts,SPts,P1,S1,P2,S2,P3,S3,P4,S4,P5,S5,Psets,Ssets,Gana_P,Punto_Average_P,Dif_P,Puntos_Marcados_P,Victorias_P,Derrotas_P,Punto_Average_S,Dif_S,Puntos_Marcados_S,Victorias_S,Derrotas_S
10,Australian Open,14/01/13,Grand Slam,Outdoor,Hard,1st Round,Giraldo S.,Harrison R.,64.0,62.0,743.0,754.0,6.0,2.0,4.0,6.0,5.0,7.0,4.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,5.0,15.0,0.0,0.0,0.0,4.0,10.0
11,Australian Open,14/01/13,Grand Slam,Outdoor,Hard,1st Round,Donskoy E.,Ungur A.,82.0,99.0,637.0,557.0,6.0,4.0,6.0,4.0,6.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
12,Australian Open,14/01/13,Grand Slam,Outdoor,Hard,1st Round,Russell M.,Berdych T.,94.0,6.0,569.0,4680.0,3.0,6.0,5.0,7.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,17.0,0.0,0.0,0.0,67.0,28.0
13,Australian Open,14/01/13,Grand Slam,Outdoor,Hard,1st Round,Djokovic N.,Mathieu P.H.,1.0,60.0,12920.0,763.0,6.0,2.0,6.0,4.0,7.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,130.0,23.0,0.0,0.0,0.0,32.0,22.0
14,Australian Open,14/01/13,Grand Slam,Outdoor,Hard,1st Round,Youzhny M.,Ebden M.,25.0,108.0,1335.0,509.0,4.0,6.0,6.0,7.0,6.0,2.0,7.0,6.0,6.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,53.0,27.0,0.0,0.0,0.0,2.0,6.0
15,Australian Open,14/01/13,Grand Slam,Outdoor,Hard,1st Round,Kukushkin M.,Melzer J.,105.0,29.0,526.0,1177.0,1.0,6.0,1.0,6.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,9.0,0.0,0.0,0.0,36.0,27.0
16,Australian Open,14/01/13,Grand Slam,Outdoor,Hard,1st Round,Kamke T.,Cipolla F.,90.0,95.0,577.0,568.0,6.0,1.0,6.0,4.0,6.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,7.0,11.0
17,Australian Open,14/01/13,Grand Slam,Outdoor,Hard,1st Round,Baker B.,Bogomolov A.,57.0,133.0,776.0,422.0,7.0,6.0,6.0,3.0,6.0,7.0,3.0,6.0,6.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,6.0,8.0
18,Australian Open,14/01/13,Grand Slam,Outdoor,Hard,1st Round,Karlovic I.,Smyczek T.,103.0,125.0,536.0,448.0,4.0,6.0,6.0,7.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,20.0,25.0,0.0,0.0,0.0,1.0,3.0
19,Australian Open,14/01/13,Grand Slam,Outdoor,Hard,1st Round,Devvarman S.,Phau B.,551.0,78.0,52.0,672.0,6.0,3.0,6.0,2.0,6.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,4.0,17.0
20,Australian Open,14/01/13,Grand Slam,Outdoor,Hard,1st Round,Monaco J.,Kuznetsov An.,12.0,79.0,2430.0,660.0,6.0,7.0,1.0,6.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,23.0,25.0,0.0,0.0,0.0,0.0,2.0
21,Australian Open,14/01/13,Grand Slam,Outdoor,Hard,1st Round,Brugues-Davi A.,Lopez F.,198.0,42.0,241.0,1005.0,3.0,6.0,2.0,6.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,28.0
22,Australian Open,14/01/13,Grand Slam,Outdoor,Hard,1st Round,Ito T.,Millman J.,84.0,184.0,633.0,279.0,6.0,4.0,6.0,4.0,3.0,6.0,0.0,6.0,7.0,5.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0
23,Australian Open,14/01/13,Grand Slam,Outdoor,Hard,1st Round,Janowicz J.,Bolelli S.,26.0,80.0,1299.0,658.0,7.0,5.0,6.0,4.0,6.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,14.0,17.0
24,Australian Open,14/01/13,Grand Slam,Outdoor,Hard,1st Round,Rochus O.,Ferrer D.,126.0,5.0,447.0,6505.0,3.0,6.0,4.0,6.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,13.0,24.0,0.0,0.0,0.0,81.0,28.0
25,Australian Open,14/01/13,Grand Slam,Outdoor,Hard,1st Round,Muller G.,Lacko L.,69.0,44.0,714.0,917.0,2.0,6.0,4.0,6.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,7.0,14.0
26,Australian Open,14/01/13,Grand Slam,Outdoor,Hard,1st Round,Troicki V.,Stepanek R.,37.0,34.0,1030.0,1090.0,7.0,5.0,6.0,4.0,3.0,6.0,3.0,6.0,5.0,7.0,2.0,3.0,0.0,0.0,0.0,0.0,23.0,20.0,0.0,0.0,0.0,32.0,25.0
27,Australian Open,14/01/13,Grand Slam,Outdoor,Hard,1st Round,Fognini F.,Bautista R.,47.0,56.0,880.0,786.0,0.0,6.0,6.0,2.0,4.0,6.0,6.0,3.0,1.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,16.0,19.0,0.0,0.0,0.0,0.0,1.0
28,Australian Open,14/01/13,Grand Slam,Outdoor,Hard,1st Round,Querrey S.,Munoz-De La Nava D.,22.0,174.0,1650.0,305.0,6.0,7.0,6.0,4.0,6.0,2.0,6.0,4.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,23.0,23.0,0.0,0.0,0.0,0.0,1.0
29,Australian Open,14/01/13,Grand Slam,Outdoor,Hard,1st Round,Tipsarevic J.,Hewitt L.,9.0,81.0,3090.0,645.0,7.0,6.0,7.0,5.0,6.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,37.0,27.0,0.0,0.0,0.0,51.0,25.0
30,Australian Open,14/01/13,Grand Slam,Outdoor,Hard,1st Round,Lorenzi P.,Anderson K.,59.0,31.0,769.0,1170.0,6.0,3.0,6.0,7.0,3.0,6.0,4.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,10.0,15.0
31,Australian Open,14/01/13,Grand Slam,Outdoor,Hard,1st Round,Ramos A.,Baghdatis M.,51.0,35.0,830.0,1070.0,7.0,6.0,6.0,7.0,4.0,6.0,6.0,3.0,3.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,43.0,25.0
32,Australian Open,15/01/13,Grand Slam,Outdoor,Hard,1st Round,Haase R.,Murray A.,53.0,3.0,800.0,8000.0,3.0,6.0,1.0,6.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,9.0,15.0,0.0,0.0,0.0,97.0,25.0
33,Australian Open,15/01/13,Grand Slam,Outdoor,Hard,1st Round,Kavcic B.,Bellucci T.,93.0,33.0,569.0,1112.0,6.0,3.0,6.0,1.0,6.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,5.0,11.0,0.0,0.0,0.0,14.0,18.0
34,Australian Open,15/01/13,Grand Slam,Outdoor,Hard,1st Round,Mayer F.,Williams R.,28.0,194.0,1215.0,253.0,2.0,6.0,3.0,6.0,6.0,2.0,7.0,6.0,6.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,21.0,20.0,0.0,0.0,0.0,0.0,1.0
35,Australian Open,15/01/13,Grand Slam,Outdoor,Hard,1st Round,Smith J.P.,Sousa J.,237.0,100.0,201.0,552.0,4.0,6.0,1.0,6.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36,Australian Open,15/01/13,Grand Slam,Outdoor,Hard,1st Round,Stakhovsky S.,Berankis R.,102.0,110.0,538.0,501.0,2.0,6.0,6.0,7.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,10.0,16.0,0.0,0.0,0.0,4.0,3.0
37,Australian Open,15/01/13,Grand Slam,Outdoor,Hard,1st Round,Seppi A.,Zeballos H.,23.0,67.0,1595.0,725.0,6.0,2.0,6.0,4.0,6.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,19.0,28.0,0.0,0.0,0.0,3.0,7.0
38,Australian Open,15/01/13,Grand Slam,Outdoor,Hard,1st Round,Sijsling I.,Istomin D.,65.0,50.0,738.0,840.0,6.0,4.0,3.0,6.0,4.0,6.0,2.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,17.0,18.0
39,Australian Open,15/01/13,Grand Slam,Outdoor,Hard,1st Round,Hajek J.,Raonic M.,104.0,15.0,527.0,2175.0,6.0,3.0,1.0,6.0,2.0,6.0,6.0,7.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,4.0,11.0,0.0,0.0,0.0,12.0,8.0
40,Australian Open,15/01/13,Grand Slam,Outdoor,Hard,1st Round,Soeda G.,Saville L.,73.0,349.0,701.0,124.0,6.0,7.0,6.0,3.0,6.0,2.0,6.0,3.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0
41,Australian Open,15/01/13,Grand Slam,Outdoor,Hard,1st Round,Mitchell B.,Duckworth J.,334.0,223.0,131.0,210.0,4.0,6.0,6.0,7.0,6.0,4.0,7.0,5.0,6.0,8.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
42,Australian Open,15/01/13,Grand Slam,Outdoor,Hard,1st Round,Ouanna J.,Falla A.,118.0,54.0,474.0,796.0,4.0,6.0,5.0,7.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,17.0,22.0
43,Australian Open,15/01/13,Grand Slam,Outdoor,Hard,1st Round,Chardy J.,Menendez-Maceiras A.,36.0,233.0,1063.0,205.0,7.0,6.0,6.0,7.0,6.0,2.0,6.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,17.0,19.0,0.0,0.0,0.0,0.0,1.0
44,Australian Open,15/01/13,Grand Slam,Outdoor,Hard,1st Round,Weintraub A.,Pella G.,196.0,97.0,244.0,564.0,7.0,6.0,7.0,5.0,6.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
45,Australian Open,15/01/13,Grand Slam,Outdoor,Hard,1st Round,Darcis S.,Kohlschreiber P.,98.0,19.0,561.0,1830.0,2.0,6.0,3.0,6.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,16.0,0.0,0.0,0.0,39.0,28.0
46,Australian Open,15/01/13,Grand Slam,Outdoor,Hard,1st Round,Llodra M.,Tsonga J.W.,52.0,8.0,823.0,3375.0,4.0,6.0,5.0,7.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,21.0,26.0,0.0,0.0,0.0,63.0,20.0
47,Australian Open,15/01/13,Grand Slam,Outdoor,Hard,1st Round,Paire B.,Federer R.,46.0,2.0,900.0,10265.0,2.0,6.0,4.0,6.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,9.0,0.0,0.0,0.0,165.0,17.0
48,Australian Open,15/01/13,Grand Slam,Outdoor,Hard,1st Round,Levine J.,Robredo T.,88.0,107.0,580.0,515.0,7.0,6.0,6.0,7.0,6.0,4.0,6.0,4.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,7.0,11.0,0.0,0.0,0.0,47.0,23.0
49,Australian Open,15/01/13,Grand Slam,Outdoor,Hard,1st Round,Wu D.,Dodig I.,186.0,74.0,273.0,692.0,5.0,7.0,6.0,4.0,3.0,6.0,3.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0
50,Australian Open,15/01/13,Grand Slam,Outdoor,Hard,1st Round,Granollers M.,Zemlja G.,32.0,58.0,1125.0,770.0,7.0,6.0,7.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,16.0,21.0,0.0,0.0,0.0,5.0,7.0
51,Australian Open,15/01/13,Grand Slam,Outdoor,Hard,1st Round,Cilic M.,Matosevic M.,14.0,48.0,2210.0,845.0,6.0,4.0,7.0,5.0,6.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,44.0,22.0,0.0,0.0,0.0,0.0,7.0
52,Australian Open,15/01/13,Grand Slam,Outdoor,Hard,1st Round,Rosol L.,Baker J.,75.0,246.0,679.0,194.0,7.0,6.0,7.0,5.0,6.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,6.0
53,Australian Open,15/01/13,Grand Slam,Outdoor,Hard,1st Round,Del Potro J.M.,Mannarino A.,7.0,170.0,4480.0,315.0,6.0,1.0,6.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,54.0,22.0,0.0,0.0,0.0,3.0,11.0
54,Australian Open,15/01/13,Grand Slam,Outdoor,Hard,1st Round,Nieminen J.,Haas T.,70.0,21.0,710.0,1720.0,7.0,6.0,4.0,6.0,6.0,3.0,4.0,6.0,8.0,6.0,3.0,2.0,1.0,0.0,0.0,0.0,26.0,26.0,0.0,0.0,0.0,45.0,21.0
55,Australian Open,15/01/13,Grand Slam,Outdoor,Hard,1st Round,Bedene A.,Becker B.,77.0,66.0,673.0,733.0,6.0,4.0,3.0,6.0,5.0,7.0,6.0,7.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,20.0
56,Australian Open,15/01/13,Grand Slam,Outdoor,Hard,1st Round,Simon G.,Volandri F.,16.0,87.0,2145.0,582.0,2.0,6.0,6.0,3.0,6.0,2.0,6.0,2.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,42.0,26.0,0.0,0.0,0.0,4.0,19.0
57,Australian Open,15/01/13,Grand Slam,Outdoor,Hard,1st Round,Lu Y.H.,Ramirez-Hidalgo R.,61.0,91.0,759.0,577.0,6.0,2.0,6.0,1.0,4.0,6.0,6.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,12.0,24.0,0.0,0.0,0.0,5.0,15.0
58,Australian Open,15/01/13,Grand Slam,Outdoor,Hard,1st Round,Montanes A.,Gasquet R.,96.0,10.0,565.0,2720.0,5.0,7.0,2.0,6.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,21.0,28.0,0.0,0.0,0.0,46.0,24.0
59,Australian Open,15/01/13,Grand Slam,Outdoor,Hard,1st Round,Sela D.,Davydenko N.,113.0,40.0,487.0,1015.0,6.0,3.0,1.0,6.0,5.0,7.0,3.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,12.0,20.0,0.0,0.0,0.0,57.0,26.0
60,Australian Open,15/01/13,Grand Slam,Outdoor,Hard,1st Round,Ram R.,Garcia-Lopez G.,130.0,85.0,433.0,624.0,6.0,4.0,6.0,4.0,3.0,6.0,6.0,2.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,23.0,28.0
61,Australian Open,15/01/13,Grand Slam,Outdoor,Hard,1st Round,Klizan M.,Brands D.,30.0,120.0,1175.0,469.0,3.0,6.0,6.0,3.0,3.0,6.0,4.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,4.0,9.0
62,Australian Open,15/01/13,Grand Slam,Outdoor,Hard,1st Round,Monfils G.,Dolgopolov O.,86.0,20.0,600.0,1750.0,6.0,7.0,7.0,6.0,6.0,3.0,6.0,3.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,48.0,21.0,0.0,0.0,0.0,17.0,11.0
63,Australian Open,15/01/13,Grand Slam,Outdoor,Hard,1st Round,Tomic B.,Mayer L.,43.0,72.0,985.0,702.0,6.0,3.0,6.0,2.0,6.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,14.0,12.0,0.0,0.0,0.0,11.0,13.0
64,Australian Open,16/01/13,Grand Slam,Outdoor,Hard,2nd Round,Almagro N.,Gimeno-Traver D.,11.0,71.0,2515.0,704.0,6.0,4.0,6.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,8.0,8.0,31.0,46.0,28.0,7.0,7.0,28.0,6.0,15.0
65,Australian Open,16/01/13,Grand Slam,Outdoor,Hard,2nd Round,Nishikori K.,Berlocq C.,18.0,68.0,1870.0,720.0,7.0,6.0,6.0,4.0,6.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,10.0,10.0,24.0,18.0,13.0,1.0,1.0,21.0,5.0,18.0
66,Australian Open,16/01/13,Grand Slam,Outdoor,Hard,2nd Round,Devvarman S.,Janowicz J.,551.0,26.0,52.0,1299.0,7.0,6.0,6.0,3.0,1.0,6.0,0.0,6.0,5.0,7.0,2.0,3.0,0.0,10.0,10.0,18.0,3.0,8.0,7.0,7.0,19.0,3.0,2.0
67,Australian Open,16/01/13,Grand Slam,Outdoor,Hard,2nd Round,Baker B.,Querrey S.,57.0,22.0,776.0,1650.0,7.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,28.0,6.0,3.0,7.0,7.0,24.0,24.0,23.0
68,Australian Open,16/01/13,Grand Slam,Outdoor,Hard,2nd Round,Bautista R.,Melzer J.,56.0,29.0,786.0,1177.0,7.0,6.0,3.0,6.0,7.0,6.0,3.0,6.0,2.0,6.0,2.0,3.0,0.0,6.0,6.0,23.0,1.0,1.0,14.0,14.0,18.0,37.0,27.0
69,Australian Open,16/01/13,Grand Slam,Outdoor,Hard,2nd Round,Berdych T.,Rufin G.,6.0,92.0,4680.0,574.0,6.0,2.0,6.0,2.0,6.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,8.0,8.0,19.0,68.0,28.0,8.0,8.0,23.0,5.0,7.0
70,Australian Open,16/01/13,Grand Slam,Outdoor,Hard,2nd Round,Donskoy E.,Youzhny M.,82.0,25.0,637.0,1335.0,3.0,6.0,7.0,6.0,6.0,2.0,3.0,6.0,6.0,3.0,3.0,2.0,1.0,8.0,8.0,18.0,1.0,0.0,5.0,5.0,29.0,54.0,27.0
71,Australian Open,16/01/13,Grand Slam,Outdoor,Hard,2nd Round,Wawrinka S.,Kamke T.,17.0,90.0,1900.0,577.0,6.0,3.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,9.0,9.0,18.0,54.0,28.0,12.0,12.0,18.0,7.0,12.0
72,Australian Open,16/01/13,Grand Slam,Outdoor,Hard,2nd Round,Ferrer D.,Smyczek T.,5.0,125.0,6505.0,448.0,6.0,0.0,7.0,5.0,4.0,6.0,6.0,3.0,0.0,0.0,3.0,1.0,1.0,9.0,9.0,18.0,82.0,28.0,5.0,5.0,20.0,2.0,3.0
73,Australian Open,16/01/13,Grand Slam,Outdoor,Hard,2nd Round,Baghdatis M.,Ito T.,35.0,84.0,1070.0,633.0,3.0,6.0,6.0,3.0,6.0,2.0,6.0,2.0,0.0,0.0,3.0,1.0,1.0,2.0,2.0,28.0,44.0,25.0,-3.0,-3.0,22.0,2.0,5.0
74,Australian Open,16/01/13,Grand Slam,Outdoor,Hard,2nd Round,Benneteau J.,Roger-Vasselin E.,38.0,101.0,1015.0,539.0,4.0,6.0,7.0,5.0,7.0,6.0,7.0,6.0,0.0,0.0,3.0,1.0,1.0,8.0,8.0,18.0,31.0,27.0,2.0,2.0,32.0,8.0,14.0
75,Australian Open,16/01/13,Grand Slam,Outdoor,Hard,2nd Round,Lopez F.,Stepanek R.,42.0,34.0,1005.0,1090.0,2.0,6.0,2.0,6.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,9.0,9.0,18.0,35.0,28.0,4.0,4.0,28.0,33.0,25.0
76,Australian Open,16/01/13,Grand Slam,Outdoor,Hard,2nd Round,Lacko L.,Tipsarevic J.,44.0,9.0,917.0,3090.0,3.0,6.0,4.0,6.0,6.0,3.0,6.0,4.0,5.0,7.0,2.0,3.0,0.0,7.0,7.0,19.0,8.0,14.0,6.0,6.0,20.0,38.0,27.0
77,Australian Open,16/01/13,Grand Slam,Outdoor,Hard,2nd Round,Kuznetsov An.,Anderson K.,79.0,31.0,660.0,1170.0,1.0,6.0,5.0,7.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,11.0,11.0,19.0,1.0,2.0,3.0,3.0,22.0,11.0,15.0
78,Australian Open,16/01/13,Grand Slam,Outdoor,Hard,2nd Round,Verdasco F.,Malisse X.,24.0,55.0,1445.0,791.0,6.0,1.0,6.0,3.0,6.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,3.0,3.0,25.0,64.0,28.0,12.0,12.0,18.0,20.0,22.0
79,Australian Open,16/01/13,Grand Slam,Outdoor,Hard,2nd Round,Djokovic N.,Harrison R.,1.0,62.0,12920.0,754.0,6.0,1.0,6.0,2.0,6.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,8.0,8.0,19.0,131.0,23.0,2.0,2.0,21.0,5.0,10.0
80,Australian Open,17/01/13,Grand Slam,Outdoor,Hard,2nd Round,Mayer F.,Berankis R.,28.0,110.0,1215.0,501.0,2.0,6.0,3.0,6.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,24.0,22.0,20.0,7.0,7.0,20.0,5.0,3.0
81,Australian Open,17/01/13,Grand Slam,Outdoor,Hard,2nd Round,Seppi A.,Istomin D.,23.0,50.0,1595.0,840.0,7.0,6.0,5.0,7.0,6.0,7.0,7.0,6.0,6.0,2.0,3.0,2.0,1.0,10.0,10.0,18.0,20.0,28.0,7.0,7.0,22.0,18.0,18.0
82,Australian Open,17/01/13,Grand Slam,Outdoor,Hard,2nd Round,Tsonga J.W.,Soeda G.,8.0,73.0,3375.0,701.0,6.0,3.0,7.0,6.0,6.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,8.0,8.0,19.0,64.0,20.0,9.0,9.0,24.0,2.0,8.0
83,Australian Open,17/01/13,Grand Slam,Outdoor,Hard,2nd Round,Weintraub A.,Kohlschreiber P.,196.0,19.0,244.0,1830.0,2.0,6.0,6.0,7.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,7.0,20.0,1.0,0.0,9.0,9.0,18.0,40.0,28.0
84,Australian Open,17/01/13,Grand Slam,Outdoor,Hard,2nd Round,Kavcic B.,Duckworth J.,93.0,223.0,569.0,210.0,3.0,6.0,6.0,3.0,6.0,4.0,6.0,7.0,10.0,8.0,3.0,2.0,1.0,11.0,11.0,18.0,6.0,11.0,1.0,1.0,30.0,2.0,1.0
