,Tournament,Date,Series,Court,Surface,Round,P,S,PRank,SRank,PPts,SPts,P1,S1,P2,S2,P3,S3,P4,S4,P5,S5,Psets,Ssets,Gana_P,Punto_Average_P,Dif_P,Puntos_Marcados_P,Victorias_P,Derrotas_P,Punto_Average_S,Dif_S,Puntos_Marcados_S,Victorias_S,Derrotas_S
0,US Open,29/08/2022,Grand Slam,Outdoor,Hard,1st Round,Bagnis F.,Korda S.,105.0,52.0,509.0,905.0,7.0,5.0,6.0,7.0,5.0,7.0,1.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,5.0,13.0,0.0,0.0,0.0,7.0,6.0
1,US Open,29/08/2022,Grand Slam,Outdoor,Hard,1st Round,Van Rijthoven T.,Zhang Zh.,117.0,137.0,465.0,401.0,3.0,6.0,6.0,7.0,7.0,6.0,6.0,1.0,6.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,US Open,29/08/2022,Grand Slam,Outdoor,Hard,1st Round,Wolf J.J.,Bautista Agut R.,87.0,18.0,610.0,1840.0,6.0,4.0,6.0,4.0,6.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,42.0,21.0
3,US Open,29/08/2022,Grand Slam,Outdoor,Hard,1st Round,Paul T.,Zapata Miralles B.,34.0,79.0,1305.0,664.0,4.0,6.0,6.0,3.0,2.0,6.0,6.0,0.0,7.0,5.0,3.0,2.0,1.0,0.0,0.0,0.0,6.0,11.0,0.0,0.0,0.0,4.0,3.0
4,US Open,29/08/2022,Grand Slam,Outdoor,Hard,1st Round,Millman J.,Nava E.,103.0,203.0,526.0,258.0,6.0,7.0,6.0,4.0,6.0,7.0,6.0,1.0,1.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,20.0,26.0,0.0,0.0,0.0,0.0,1.0
5,US Open,29/08/2022,Grand Slam,Outdoor,Hard,1st Round,Nishioka Y.,Davidovich Fokina A.,55.0,39.0,827.0,1210.0,3.0,6.0,5.0,7.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,10.0,23.0,0.0,0.0,0.0,10.0,8.0
6,US Open,29/08/2022,Grand Slam,Outdoor,Hard,1st Round,Halys Q.,Rinderknech A.,76.0,58.0,667.0,805.0,6.0,4.0,6.0,7.0,3.0,6.0,2.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,0.0,2.0,5.0
7,US Open,29/08/2022,Grand Slam,Outdoor,Hard,1st Round,Majchrzak K.,Tabilo A.,90.0,71.0,592.0,696.0,1.0,6.0,4.0,6.0,7.0,6.0,1.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,4.0,10.0,0.0,0.0,0.0,1.0,2.0
8,US Open,29/08/2022,Grand Slam,Outdoor,Hard,1st Round,Murray A.,Cerundolo F.,51.0,27.0,930.0,1400.0,7.0,5.0,6.0,3.0,6.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,188.0,47.0,0.0,0.0,0.0,0.0,2.0
9,US Open,29/08/2022,Grand Slam,Outdoor,Hard,1st Round,Kozlov S.,Medvedev D.,111.0,1.0,493.0,6885.0,2.0,6.0,4.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,51.0,19.0
10,US Open,29/08/2022,Grand Slam,Outdoor,Hard,1st Round,Cressy M.,Fucsovics M.,32.0,98.0,1313.0,545.0,7.0,6.0,5.0,7.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,18.0,19.0
11,US Open,29/08/2022,Grand Slam,Outdoor,Hard,1st Round,Jarry N.,Berrettini M.,123.0,14.0,448.0,2360.0,2.0,6.0,3.0,6.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,34.0,15.0
12,US Open,29/08/2022,Grand Slam,Outdoor,Hard,1st Round,Ruud C.,Edmund K.,7.0,601.0,4695.0,42.0,6.0,3.0,7.0,5.0,6.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,20.0,13.0,0.0,0.0,0.0,23.0,23.0
13,US Open,29/08/2022,Grand Slam,Outdoor,Hard,1st Round,Basilashvili N.,Wu Y.,35.0,174.0,1290.0,301.0,3.0,6.0,4.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,20.0,25.0,0.0,0.0,0.0,0.0,0.0
14,US Open,29/08/2022,Grand Slam,Outdoor,Hard,1st Round,Grenier H.,Etcheverry T.,119.0,86.0,459.0,612.0,4.0,6.0,6.0,2.0,6.0,3.0,6.0,4.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
15,US Open,29/08/2022,Grand Slam,Outdoor,Hard,1st Round,Moutet C.,Wawrinka S.,112.0,295.0,484.0,165.0,6.0,4.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,10.0,14.0,0.0,0.0,0.0,149.0,56.0
16,US Open,29/08/2022,Grand Slam,Outdoor,Hard,1st Round,Shelton B.,Borges N.,165.0,104.0,311.0,513.0,6.0,7.0,6.0,3.0,6.0,7.0,7.0,6.0,3.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17,US Open,29/08/2022,Grand Slam,Outdoor,Hard,1st Round,Kudla D.,Khachanov K.,96.0,31.0,550.0,1315.0,6.0,3.0,1.0,6.0,2.0,6.0,2.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,14.0,26.0,0.0,0.0,0.0,39.0,21.0
18,US Open,29/08/2022,Grand Slam,Outdoor,Hard,1st Round,Carreno Busta P.,Thiem D.,15.0,211.0,2340.0,241.0,7.0,5.0,6.0,1.0,5.0,7.0,6.0,3.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,46.0,22.0,0.0,0.0,0.0,74.0,29.0
19,US Open,29/08/2022,Grand Slam,Outdoor,Hard,1st Round,De Minaur A.,Krajinovic F.,20.0,44.0,1665.0,1010.0,7.0,5.0,6.0,2.0,6.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,22.0,18.0,0.0,0.0,0.0,13.0,21.0
20,US Open,29/08/2022,Grand Slam,Outdoor,Hard,1st Round,Ritschard A.,Auger-Aliassime F.,186.0,8.0,290.0,3625.0,3.0,6.0,4.0,6.0,6.0,3.0,3.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,11.0
21,US Open,29/08/2022,Grand Slam,Outdoor,Hard,1st Round,Lehecka J.,Garin C.,61.0,82.0,773.0,640.0,6.0,3.0,6.0,7.0,5.0,7.0,1.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,14.0,13.0
22,US Open,29/08/2022,Grand Slam,Outdoor,Hard,1st Round,Molcan A.,Monteiro T.,40.0,67.0,1076.0,721.0,4.0,6.0,6.0,4.0,4.0,6.0,1.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,6.0,14.0
23,US Open,29/08/2022,Grand Slam,Outdoor,Hard,1st Round,Van De Zandschulp B.,Machac T.,22.0,126.0,1573.0,435.0,3.0,6.0,7.0,6.0,6.0,1.0,3.0,6.0,7.0,5.0,3.0,2.0,1.0,0.0,0.0,0.0,9.0,5.0,0.0,0.0,0.0,2.0,3.0
24,US Open,29/08/2022,Grand Slam,Outdoor,Hard,1st Round,Bublik A.,Gaston H.,47.0,72.0,985.0,692.0,6.0,4.0,6.0,4.0,6.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,9.0,13.0,0.0,0.0,0.0,5.0,5.0
