,Tournament,Date,Series,Court,Surface,Round,P,S,PRank,SRank,PPts,SPts,P1,S1,P2,S2,P3,S3,P4,S4,P5,S5,Psets,Ssets,Gana_P,Punto_Average_P,Dif_P,Puntos_Marcados_P,Victorias_P,Derrotas_P,Punto_Average_S,Dif_S,Puntos_Marcados_S,Victorias_S,Derrotas_S
0,US Open,25/08/14,Grand Slam,Outdoor,Hard,1st Round,Ebden M.,Kamke T.,94.0,73.0,608.0,708.0,6.0,4.0,6.0,3.0,7.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,10.0,0.0,0.0,0.0,10.0,18.0
1,US Open,25/08/14,Grand Slam,Outdoor,Hard,1st Round,Mayer L.,Montanes A.,26.0,114.0,1354.0,528.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,16.0,19.0,0.0,0.0,0.0,22.0,34.0
2,US Open,25/08/14,Grand Slam,Outdoor,Hard,1st Round,Benneteau J.,Paire B.,28.0,98.0,1285.0,590.0,6.0,7.0,7.0,5.0,4.0,6.0,6.0,4.0,4.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,38.0,33.0,0.0,0.0,0.0,13.0,15.0
3,US Open,25/08/14,Grand Slam,Outdoor,Hard,1st Round,Stakhovsky S.,Seppi A.,93.0,49.0,612.0,925.0,3.0,6.0,1.0,6.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,12.0,22.0,0.0,0.0,0.0,32.0,34.0
4,US Open,25/08/14,Grand Slam,Outdoor,Hard,1st Round,Kyrgios N.,Youzhny M.,60.0,23.0,805.0,1540.0,7.0,5.0,7.0,6.0,2.0,6.0,7.0,6.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,66.0,33.0
5,US Open,25/08/14,Grand Slam,Outdoor,Hard,1st Round,Haase R.,Murray A.,70.0,9.0,725.0,3150.0,3.0,6.0,6.0,7.0,6.0,1.0,5.0,7.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,11.0,21.0,0.0,0.0,0.0,123.0,29.0
6,US Open,25/08/14,Grand Slam,Outdoor,Hard,1st Round,Bachinger M.,Stepanek R.,235.0,39.0,208.0,1060.0,6.0,3.0,6.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,37.0,31.0
7,US Open,25/08/14,Grand Slam,Outdoor,Hard,1st Round,Verdasco F.,Rola B.,37.0,87.0,1100.0,638.0,6.0,3.0,3.0,6.0,7.0,5.0,1.0,6.0,6.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,74.0,34.0,0.0,0.0,0.0,1.0,1.0
8,US Open,25/08/14,Grand Slam,Outdoor,Hard,1st Round,Bolelli S.,Pospisil V.,85.0,46.0,642.0,965.0,2.0,6.0,6.0,4.0,6.0,2.0,3.0,6.0,6.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,15.0,21.0,0.0,0.0,0.0,4.0,8.0
9,US Open,25/08/14,Grand Slam,Outdoor,Hard,1st Round,Tsonga J.W.,Monaco J.,10.0,99.0,2920.0,580.0,6.0,3.0,4.0,6.0,7.0,6.0,6.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,79.0,25.0,0.0,0.0,0.0,26.0,31.0
10,US Open,25/08/14,Grand Slam,Outdoor,Hard,1st Round,Beck A.,Carreno-Busta P.,115.0,74.0,528.0,691.0,3.0,6.0,6.0,4.0,2.0,6.0,6.0,7.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,8.0,14.0,0.0,0.0,0.0,0.0,3.0
11,US Open,25/08/14,Grand Slam,Outdoor,Hard,1st Round,Nedovyesov A.,Mcgee J.,107.0,194.0,554.0,255.0,4.0,6.0,6.0,2.0,6.0,1.0,7.0,6.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
12,US Open,25/08/14,Grand Slam,Outdoor,Hard,1st Round,Bellucci T.,Mahut N.,91.0,103.0,618.0,575.0,7.0,6.0,6.0,4.0,6.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,16.0,22.0,0.0,0.0,0.0,15.0,27.0
13,US Open,25/08/14,Grand Slam,Outdoor,Hard,1st Round,Kohlschreiber P.,Bagnis F.,25.0,109.0,1505.0,536.0,6.0,2.0,7.0,6.0,6.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,49.0,33.0,0.0,0.0,0.0,1.0,1.0
14,US Open,25/08/14,Grand Slam,Outdoor,Hard,1st Round,Gojowczyk P.,Becker B.,124.0,59.0,483.0,813.0,6.0,2.0,6.0,4.0,6.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,13.0,26.0
15,US Open,25/08/14,Grand Slam,Outdoor,Hard,1st Round,Wawrinka S.,Vesely J.,4.0,75.0,5985.0,686.0,6.0,2.0,7.0,6.0,7.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,72.0,33.0,0.0,0.0,0.0,1.0,4.0
16,US Open,25/08/14,Grand Slam,Outdoor,Hard,1st Round,Robredo T.,Roger-Vasselin E.,18.0,52.0,1825.0,885.0,6.0,4.0,6.0,3.0,6.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,62.0,29.0,0.0,0.0,0.0,12.0,20.0
17,US Open,25/08/14,Grand Slam,Outdoor,Hard,1st Round,Young D.,Kavcic B.,47.0,92.0,937.0,618.0,5.0,7.0,4.0,6.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,12.0,19.0,0.0,0.0,0.0,9.0,15.0
18,US Open,25/08/14,Grand Slam,Outdoor,Hard,1st Round,Raonic M.,Daniel T.,6.0,186.0,4225.0,274.0,6.0,3.0,6.0,2.0,7.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,27.0,14.0,0.0,0.0,0.0,0.0,0.0
19,US Open,25/08/14,Grand Slam,Outdoor,Hard,1st Round,Klahn B.,Kuznetsov An.,117.0,96.0,525.0,592.0,4.0,6.0,6.0,4.0,3.0,6.0,5.0,7.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,2.0,6.0
20,US Open,25/08/14,Grand Slam,Outdoor,Hard,1st Round,Falla A.,Chardy J.,71.0,36.0,716.0,1105.0,7.0,6.0,2.0,6.0,5.0,7.0,4.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,19.0,27.0,0.0,0.0,0.0,29.0,25.0
21,US Open,25/08/14,Grand Slam,Outdoor,Hard,1st Round,Muller G.,Mathieu P.H.,68.0,81.0,753.0,649.0,7.0,6.0,5.0,7.0,6.0,7.0,7.0,6.0,1.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,17.0,19.0,0.0,0.0,0.0,33.0,27.0
22,US Open,25/08/14,Grand Slam,Outdoor,Hard,1st Round,Gimeno-Traver D.,Llodra M.,101.0,192.0,577.0,256.0,4.0,6.0,3.0,6.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,21.0,0.0,0.0,0.0,23.0,32.0
23,US Open,26/08/14,Grand Slam,Outdoor,Hard,1st Round,Schwartzman D.,Djokovic N.,79.0,1.0,656.0,12770.0,1.0,6.0,2.0,6.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,164.0,28.0
24,US Open,26/08/14,Grand Slam,Outdoor,Hard,1st Round,Gonzalez M.,Querrey S.,82.0,57.0,649.0,820.0,2.0,6.0,6.0,4.0,4.0,6.0,6.0,4.0,3.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,5.0,11.0,0.0,0.0,0.0,31.0,29.0
25,US Open,26/08/14,Grand Slam,Outdoor,Hard,1st Round,Granollers M.,Melzer J.,42.0,111.0,1010.0,530.0,7.0,6.0,6.0,3.0,6.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,23.0,27.0,0.0,0.0,0.0,42.0,32.0
26,US Open,26/08/14,Grand Slam,Outdoor,Hard,1st Round,Karlovic I.,Nieminen J.,30.0,54.0,1220.0,838.0,6.0,4.0,6.0,4.0,3.0,6.0,6.0,4.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,23.0,29.0,0.0,0.0,0.0,31.0,32.0
27,US Open,26/08/14,Grand Slam,Outdoor,Hard,1st Round,Garcia-Lopez G.,Lu Y.H.,33.0,34.0,1168.0,1118.0,6.0,4.0,6.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,27.0,34.0,0.0,0.0,0.0,17.0,30.0
28,US Open,26/08/14,Grand Slam,Outdoor,Hard,1st Round,Nishikori K.,Odesnik W.,11.0,176.0,2680.0,293.0,6.0,2.0,6.0,4.0,6.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,28.0,19.0,0.0,0.0,0.0,5.0,14.0
29,US Open,26/08/14,Grand Slam,Outdoor,Hard,1st Round,Rubin N.,Delbonis F.,585.0,66.0,52.0,775.0,4.0,6.0,3.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
30,US Open,26/08/14,Grand Slam,Outdoor,Hard,1st Round,Fognini F.,Golubev A.,17.0,64.0,1835.0,782.0,6.0,4.0,6.0,4.0,6.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,23.0,25.0,0.0,0.0,0.0,4.0,16.0
31,US Open,26/08/14,Grand Slam,Outdoor,Hard,1st Round,Andujar P.,Sock J.,48.0,55.0,926.0,836.0,6.0,4.0,3.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,9.0,20.0,0.0,0.0,0.0,9.0,7.0
