,Tournament,Date,Series,Court,Surface,Round,P,S,PRank,SRank,PPts,SPts,P1,S1,P2,S2,P3,S3,P4,S4,P5,S5,Psets,Ssets,Gana_P,Punto_Average_P,Dif_P,Puntos_Marcados_P,Victorias_P,Derrotas_P,Punto_Average_S,Dif_S,Puntos_Marcados_S,Victorias_S,Derrotas_S
0,US Open,28/08/06,Grand Slam,Outdoor,Hard,1st Round,Fish M.,Greul S.,60.0,76.0,651.0,509.0,6.0,4.0,6.0,4.0,1.0,6.0,6.0,3.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,US Open,28/08/06,Grand Slam,Outdoor,Hard,1st Round,Young D.,Djokovic N.,577.0,23.0,40.0,1183.0,6.0,4.0,3.0,6.0,0.0,6.0,1.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0
2,US Open,28/08/06,Grand Slam,Outdoor,Hard,1st Round,Hrbaty D.,Youzhny M.,22.0,54.0,1200.0,745.0,5.0,7.0,1.0,6.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,1.0,2.0
3,US Open,28/08/06,Grand Slam,Outdoor,Hard,1st Round,Massu N.,Sanguinetti D.,41.0,57.0,910.0,690.0,6.0,7.0,6.0,4.0,6.0,4.0,6.0,4.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0
4,US Open,28/08/06,Grand Slam,Outdoor,Hard,1st Round,Acasuso J.,Srichaphan P.,27.0,43.0,1110.0,820.0,3.0,6.0,6.0,3.0,6.0,7.0,7.0,6.0,3.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0
5,US Open,28/08/06,Grand Slam,Outdoor,Hard,1st Round,Clement A.,Novak J.,47.0,179.0,802.0,226.0,5.0,7.0,2.0,6.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6,US Open,28/08/06,Grand Slam,Outdoor,Hard,1st Round,Roddick A.,Serra F.,10.0,44.0,1890.0,815.0,6.0,2.0,6.0,1.0,6.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,2.0
7,US Open,28/08/06,Grand Slam,Outdoor,Hard,1st Round,Saretta F.,Robredo T.,121.0,5.0,360.0,2190.0,2.0,6.0,1.0,6.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,2.0
8,US Open,28/08/06,Grand Slam,Outdoor,Hard,1st Round,Lee H.T.,Ramirez-Hidalgo R.,70.0,56.0,576.0,695.0,7.0,5.0,6.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0
9,US Open,28/08/06,Grand Slam,Outdoor,Hard,1st Round,Marach O.,Gimelstob J.,95.0,73.0,432.0,528.0,2.0,6.0,3.0,6.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
10,US Open,28/08/06,Grand Slam,Outdoor,Hard,1st Round,Gasquet R.,Simmonds P.,29.0,240.0,1060.0,166.0,6.0,1.0,6.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
11,US Open,28/08/06,Grand Slam,Outdoor,Hard,1st Round,Bracciali D.,Simon G.,64.0,52.0,617.0,756.0,5.0,7.0,4.0,6.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0
12,US Open,28/08/06,Grand Slam,Outdoor,Hard,1st Round,Waske A.,Baghdatis M.,102.0,8.0,410.0,1922.0,6.0,7.0,6.0,7.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,7.0,2.0
13,US Open,28/08/06,Grand Slam,Outdoor,Hard,1st Round,Chiudinelli M.,Vicente F.,306.0,99.0,120.0,420.0,6.0,4.0,6.0,1.0,6.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
14,US Open,28/08/06,Grand Slam,Outdoor,Hard,1st Round,Ljubicic I.,Lopez F.,3.0,77.0,3315.0,505.0,3.0,6.0,3.0,6.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,2.0,2.0
15,US Open,28/08/06,Grand Slam,Outdoor,Hard,1st Round,Martin A.,Pless K.,50.0,116.0,779.0,372.0,6.0,3.0,6.0,3.0,6.0,7.0,1.0,6.0,2.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0
16,US Open,28/08/06,Grand Slam,Outdoor,Hard,1st Round,Wawrinka S.,Chela J.I.,46.0,37.0,803.0,940.0,6.0,7.0,6.0,4.0,6.0,4.0,6.0,4.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,2.0
17,US Open,28/08/06,Grand Slam,Outdoor,Hard,1st Round,Almagro N.,Ferrer D.,45.0,13.0,815.0,1675.0,6.0,7.0,6.0,7.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,5.0,2.0
18,US Open,29/08/06,Grand Slam,Outdoor,Hard,1st Round,Alves T.,Zabaleta M.,122.0,359.0,359.0,91.0,6.0,2.0,7.0,5.0,6.0,7.0,6.0,3.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19,US Open,29/08/06,Grand Slam,Outdoor,Hard,1st Round,Soderling R.,Karlovic I.,34.0,69.0,968.0,586.0,6.0,4.0,7.0,6.0,7.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0
20,US Open,29/08/06,Grand Slam,Outdoor,Hard,1st Round,Phau B.,Morrison J.,67.0,157.0,605.0,260.0,6.0,3.0,7.0,6.0,6.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
21,US Open,29/08/06,Grand Slam,Outdoor,Hard,1st Round,Becker B.,Volandri F.,112.0,53.0,383.0,750.0,4.0,6.0,7.0,6.0,6.0,4.0,7.0,6.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
22,US Open,29/08/06,Grand Slam,Outdoor,Hard,1st Round,Nieminen J.,Malisse X.,15.0,33.0,1610.0,983.0,4.0,6.0,5.0,7.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0
23,US Open,29/08/06,Grand Slam,Outdoor,Hard,1st Round,Agassi A.,Pavel A.,39.0,75.0,925.0,514.0,6.0,7.0,7.0,6.0,7.0,6.0,6.0,2.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
24,US Open,30/08/06,Grand Slam,Outdoor,Hard,1st Round,Pashanski B.,Berdych T.,87.0,14.0,456.0,1660.0,4.0,6.0,2.0,6.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,4.0,2.0
