,Tournament,Date,Series,Court,Surface,Round,P,S,PRank,SRank,PPts,SPts,P1,S1,P2,S2,P3,S3,P4,S4,P5,S5,Psets,Ssets,Gana_P,Punto_Average_P,Dif_P,Puntos_Marcados_P,Victorias_P,Derrotas_P,Punto_Average_S,Dif_S,Puntos_Marcados_S,Victorias_S,Derrotas_S
0,US Open,30/08/10,Grand Slam,Outdoor,Hard,1st Round,Cilic M.,Marchenko I.,13.0,73.0,2855.0,690.0,7.0,5.0,6.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,29.0,13.0,0.0,0.0,0.0,1.0,2.0
1,US Open,30/08/10,Grand Slam,Outdoor,Hard,1st Round,Davydenko N.,Russell M.,6.0,80.0,4285.0,654.0,6.0,4.0,6.0,1.0,6.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,51.0,16.0,0.0,0.0,0.0,1.0,8.0
2,US Open,30/08/10,Grand Slam,Outdoor,Hard,1st Round,Ferrero J.C.,Klizan M.,24.0,293.0,1560.0,151.0,6.0,1.0,6.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,28.0,17.0,0.0,0.0,0.0,0.0,0.0
3,US Open,30/08/10,Grand Slam,Outdoor,Hard,1st Round,Nishikori K.,Korolev E.,147.0,69.0,337.0,715.0,7.0,6.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,6.0,14.0
4,US Open,30/08/10,Grand Slam,Outdoor,Hard,1st Round,Greul S.,Gasquet R.,84.0,38.0,633.0,1135.0,3.0,6.0,4.0,6.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,22.0,15.0
5,US Open,30/08/10,Grand Slam,Outdoor,Hard,1st Round,Gicquel M.,De Bakker T.,170.0,48.0,284.0,972.0,4.0,6.0,5.0,7.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,15.0,16.0,0.0,0.0,0.0,2.0,3.0
6,US Open,30/08/10,Grand Slam,Outdoor,Hard,1st Round,Phau B.,Mello R.,97.0,81.0,541.0,652.0,4.0,6.0,5.0,7.0,6.0,4.0,6.0,7.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,2.0
7,US Open,30/08/10,Grand Slam,Outdoor,Hard,1st Round,Haider-Maurer A.,Soderling R.,214.0,5.0,223.0,4910.0,5.0,7.0,3.0,6.0,7.0,6.0,7.0,5.0,4.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,15.0
8,US Open,30/08/10,Grand Slam,Outdoor,Hard,1st Round,Monfils G.,Kendrick R.,19.0,148.0,2070.0,334.0,3.0,6.0,6.0,3.0,6.0,4.0,6.0,7.0,6.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,31.0,14.0,0.0,0.0,0.0,4.0,12.0
9,US Open,30/08/10,Grand Slam,Outdoor,Hard,1st Round,Zeballos H.,Andreev I.,61.0,121.0,795.0,440.0,3.0,6.0,6.0,4.0,6.0,7.0,3.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,21.0,14.0
10,US Open,30/08/10,Grand Slam,Outdoor,Hard,1st Round,Dodig I.,Gonzalez F.,146.0,29.0,337.0,1340.0,6.0,7.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,41.0,18.0
11,US Open,30/08/10,Grand Slam,Outdoor,Hard,1st Round,Melzer J.,Tursunov D.,15.0,481.0,2470.0,62.0,6.0,4.0,6.0,2.0,3.0,6.0,4.0,6.0,6.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,22.0,17.0,0.0,0.0,0.0,20.0,17.0
12,US Open,30/08/10,Grand Slam,Outdoor,Hard,1st Round,Mayer L.,Rufin G.,79.0,206.0,672.0,239.0,6.0,2.0,6.0,7.0,6.0,7.0,1.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,1.0,2.0
13,US Open,30/08/10,Grand Slam,Outdoor,Hard,1st Round,Ball C.,Raonic M.,145.0,247.0,346.0,185.0,6.0,7.0,6.0,3.0,6.0,3.0,6.0,2.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0
14,US Open,30/08/10,Grand Slam,Outdoor,Hard,1st Round,Roddick A.,Robert S.,9.0,78.0,3225.0,675.0,6.0,3.0,6.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,53.0,17.0,0.0,0.0,0.0,1.0,2.0
15,US Open,30/08/10,Grand Slam,Outdoor,Hard,1st Round,Sweeting R.,Berankis R.,113.0,124.0,478.0,428.0,4.0,6.0,7.0,6.0,3.0,6.0,2.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0
16,US Open,30/08/10,Grand Slam,Outdoor,Hard,1st Round,Przysiezny M.,Montanes A.,90.0,23.0,602.0,1600.0,7.0,5.0,6.0,1.0,5.0,7.0,6.0,7.0,0.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,12.0,18.0
17,US Open,30/08/10,Grand Slam,Outdoor,Hard,1st Round,Tipsarevic J.,Rochus O.,44.0,74.0,1020.0,685.0,4.0,6.0,7.0,5.0,7.0,6.0,6.0,2.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,11.0,15.0
18,US Open,30/08/10,Grand Slam,Outdoor,Hard,1st Round,Dent T.,Falla A.,72.0,65.0,699.0,780.0,6.0,4.0,7.0,5.0,6.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,9.0,12.0
19,US Open,30/08/10,Grand Slam,Outdoor,Hard,1st Round,Devvarman S.,Anderson K.,98.0,77.0,538.0,677.0,3.0,6.0,4.0,6.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,5.0
20,US Open,30/08/10,Grand Slam,Outdoor,Hard,1st Round,Beck A.,Berrer M.,104.0,49.0,506.0,942.0,7.0,6.0,6.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,5.0,13.0
21,US Open,30/08/10,Grand Slam,Outdoor,Hard,1st Round,Hewitt L.,Mathieu P.H.,34.0,109.0,1215.0,494.0,3.0,6.0,4.0,6.0,7.0,5.0,6.0,4.0,1.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,42.0,17.0,0.0,0.0,0.0,24.0,17.0
22,US Open,30/08/10,Grand Slam,Outdoor,Hard,1st Round,Smyczek T.,Bellucci T.,186.0,28.0,269.0,1480.0,3.0,6.0,5.0,7.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0
23,US Open,31/08/10,Grand Slam,Outdoor,Hard,1st Round,Federer R.,Dabul B.,2.0,96.0,7215.0,577.0,6.0,1.0,6.0,4.0,6.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,115.0,8.0,0.0,0.0,0.0,1.0,4.0
24,US Open,31/08/10,Grand Slam,Outdoor,Hard,1st Round,Baghdatis M.,Clement A.,18.0,68.0,2095.0,716.0,3.0,6.0,6.0,2.0,6.0,1.0,4.0,6.0,5.0,7.0,2.0,3.0,0.0,0.0,0.0,0.0,33.0,15.0,0.0,0.0,0.0,9.0,16.0
25,US Open,31/08/10,Grand Slam,Outdoor,Hard,1st Round,Gimeno-Traver D.,Nieminen J.,59.0,58.0,828.0,830.0,7.0,6.0,6.0,4.0,6.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,22.0,16.0
26,US Open,31/08/10,Grand Slam,Outdoor,Hard,1st Round,Paire B.,Schuettler R.,163.0,91.0,294.0,588.0,6.0,3.0,6.0,3.0,4.0,6.0,3.0,6.0,7.0,6.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,16.0
27,US Open,31/08/10,Grand Slam,Outdoor,Hard,1st Round,Chardy J.,Gulbis E.,64.0,26.0,785.0,1515.0,6.0,2.0,7.0,6.0,6.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,9.0,10.0,0.0,0.0,0.0,13.0,13.0
28,US Open,31/08/10,Grand Slam,Outdoor,Hard,1st Round,Cuevas P.,Silva J.,88.0,228.0,615.0,210.0,7.0,6.0,6.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,1.0
29,US Open,31/08/10,Grand Slam,Outdoor,Hard,1st Round,Lopez F.,Giraldo S.,25.0,60.0,1515.0,818.0,6.0,4.0,6.0,4.0,6.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,17.0,18.0,0.0,0.0,0.0,1.0,5.0
30,US Open,31/08/10,Grand Slam,Outdoor,Hard,1st Round,Petzschner P.,Lojda D.,52.0,169.0,910.0,285.0,6.0,3.0,6.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0
31,US Open,31/08/10,Grand Slam,Outdoor,Hard,1st Round,Hajek J.,Fish M.,82.0,21.0,644.0,1751.0,0.0,6.0,6.0,3.0,6.0,4.0,0.0,6.0,1.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,20.0,14.0
32,US Open,31/08/10,Grand Slam,Outdoor,Hard,1st Round,Schwank E.,Ginepri R.,57.0,102.0,833.0,513.0,6.0,4.0,7.0,6.0,4.0,6.0,6.0,3.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,15.0,17.0
