,Tournament,Date,Series,Court,Surface,Round,P,S,PRank,SRank,PPts,SPts,P1,S1,P2,S2,P3,S3,P4,S4,P5,S5,Psets,Ssets,Gana_P,Punto_Average_P,Dif_P,Puntos_Marcados_P,Victorias_P,Derrotas_P,Punto_Average_S,Dif_S,Puntos_Marcados_S,Victorias_S,Derrotas_S
17,Australian Open,18/01/16,Grand Slam,Outdoor,Hard,1st Round,Djokovic N.,Chung H.,1.0,52.0,16790.0,821.0,6.0,3.0,6.0,2.0,6.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,203.0,30.0,0.0,0.0,0.0,1.0,2.0
18,Australian Open,18/01/16,Grand Slam,Outdoor,Hard,1st Round,Kudla D.,Krajinovic F.,69.0,102.0,727.0,574.0,6.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,6.0,10.0,0.0,0.0,0.0,1.0,6.0
19,Australian Open,18/01/16,Grand Slam,Outdoor,Hard,1st Round,Dolgopolov O.,Berankis R.,35.0,85.0,1160.0,641.0,6.0,1.0,3.0,6.0,6.0,4.0,6.0,2.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,25.0,22.0,0.0,0.0,0.0,9.0,12.0
20,Australian Open,18/01/16,Grand Slam,Outdoor,Hard,1st Round,Querrey S.,Lajovic D.,58.0,77.0,785.0,678.0,7.0,6.0,6.0,4.0,4.0,6.0,2.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,35.0,35.0,0.0,0.0,0.0,6.0,7.0
21,Australian Open,18/01/16,Grand Slam,Outdoor,Hard,1st Round,Cuevas P.,Nishioka Y.,41.0,117.0,1065.0,501.0,7.0,6.0,6.0,1.0,6.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,8.0,19.0,0.0,0.0,0.0,1.0,3.0
22,Australian Open,18/01/16,Grand Slam,Outdoor,Hard,1st Round,Rubin N.,Paire B.,328.0,18.0,146.0,1703.0,7.0,6.0,7.0,6.0,7.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,20.0
23,Australian Open,18/01/16,Grand Slam,Outdoor,Hard,1st Round,Dodig I.,Halys Q.,78.0,187.0,678.0,274.0,4.0,6.0,7.0,6.0,4.0,6.0,5.0,7.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,14.0,20.0,0.0,0.0,0.0,0.0,1.0
24,Australian Open,18/01/16,Grand Slam,Outdoor,Hard,1st Round,Jasika O.,Marchenko I.,310.0,76.0,159.0,688.0,6.0,4.0,3.0,6.0,6.0,0.0,6.0,4.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0
25,Australian Open,18/01/16,Grand Slam,Outdoor,Hard,1st Round,Dimitrov G.,Lorenzi P.,28.0,57.0,1420.0,795.0,6.0,3.0,7.0,6.0,6.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,26.0,21.0,0.0,0.0,0.0,2.0,18.0
26,Australian Open,18/01/16,Grand Slam,Outdoor,Hard,1st Round,Gabashvili T.,Seppi A.,44.0,29.0,933.0,1290.0,6.0,3.0,6.0,7.0,4.0,6.0,6.0,7.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,16.0,27.0,0.0,0.0,0.0,40.0,40.0
27,Australian Open,18/01/16,Grand Slam,Outdoor,Hard,1st Round,Trungelliti M.,Kovalik J.,210.0,251.0,244.0,215.0,6.0,4.0,7.0,6.0,7.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,Australian Open,18/01/16,Grand Slam,Outdoor,Hard,1st Round,Federer R.,Basilashvili N.,3.0,118.0,8165.0,493.0,6.0,2.0,6.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,215.0,29.0,0.0,0.0,0.0,2.0,3.0
29,Australian Open,18/01/16,Grand Slam,Outdoor,Hard,1st Round,Kyrgios N.,Carreno-Busta P.,30.0,68.0,1260.0,734.0,6.0,2.0,7.0,5.0,6.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,17.0,10.0,0.0,0.0,0.0,4.0,9.0
30,Australian Open,18/01/16,Grand Slam,Outdoor,Hard,1st Round,Bautista R.,Klizan M.,21.0,43.0,1640.0,955.0,6.0,2.0,6.0,3.0,4.0,6.0,2.0,6.0,6.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,22.0,13.0,0.0,0.0,0.0,14.0,16.0
31,Australian Open,18/01/16,Grand Slam,Outdoor,Hard,1st Round,Tsonga J.W.,Baghdatis M.,10.0,46.0,2725.0,894.0,6.0,4.0,4.0,6.0,6.0,4.0,6.0,2.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,96.0,30.0,0.0,0.0,0.0,53.0,36.0
32,Australian Open,19/01/16,Grand Slam,Outdoor,Hard,1st Round,Kuznetsov An.,Harrison R.,74.0,134.0,693.0,448.0,7.0,5.0,6.0,4.0,6.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,9.0,10.0,0.0,0.0,0.0,6.0,18.0
33,Australian Open,19/01/16,Grand Slam,Outdoor,Hard,1st Round,Mannarino A.,Groth S.,48.0,67.0,880.0,747.0,6.0,7.0,4.0,6.0,6.0,3.0,3.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,16.0,23.0,0.0,0.0,0.0,6.0,8.0
34,Australian Open,19/01/16,Grand Slam,Outdoor,Hard,1st Round,Schwartzman D.,Millman J.,89.0,95.0,621.0,611.0,6.0,3.0,7.0,5.0,6.0,7.0,0.0,5.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,1.0,4.0
35,Australian Open,19/01/16,Grand Slam,Outdoor,Hard,1st Round,Pouille L.,Raonic M.,90.0,14.0,621.0,2270.0,1.0,6.0,4.0,6.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,43.0,19.0
36,Australian Open,19/01/16,Grand Slam,Outdoor,Hard,1st Round,Fratangelo B.,Robert S.,132.0,225.0,458.0,233.0,2.0,6.0,2.0,6.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,14.0
37,Australian Open,19/01/16,Grand Slam,Outdoor,Hard,1st Round,Chardy J.,Gulbis E.,31.0,79.0,1255.0,661.0,7.0,5.0,2.0,6.0,6.0,7.0,6.0,3.0,11.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,40.0,31.0,0.0,0.0,0.0,28.0,33.0
38,Australian Open,19/01/16,Grand Slam,Outdoor,Hard,1st Round,Muller G.,Fognini F.,38.0,23.0,1105.0,1515.0,7.0,6.0,7.0,6.0,6.0,7.0,7.0,6.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,22.0,25.0,0.0,0.0,0.0,31.0,31.0
39,Australian Open,19/01/16,Grand Slam,Outdoor,Hard,1st Round,Kukushkin M.,Sousa J.,94.0,33.0,612.0,1191.0,3.0,6.0,4.0,6.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,13.0,19.0,0.0,0.0,0.0,8.0,12.0
40,Australian Open,19/01/16,Grand Slam,Outdoor,Hard,1st Round,Ram R.,Anderson K.,93.0,12.0,617.0,2475.0,7.0,6.0,6.0,7.0,6.0,3.0,3.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,4.0,10.0,0.0,0.0,0.0,42.0,27.0
41,Australian Open,19/01/16,Grand Slam,Outdoor,Hard,1st Round,Ebden M.,Granollers M.,106.0,80.0,557.0,661.0,2.0,6.0,6.0,4.0,1.0,6.0,4.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,5.0,14.0,0.0,0.0,0.0,30.0,33.0
42,Australian Open,19/01/16,Grand Slam,Outdoor,Hard,1st Round,Zverev A.,Murray A.,83.0,2.0,647.0,8945.0,1.0,6.0,2.0,6.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,150.0,35.0
43,Australian Open,19/01/16,Grand Slam,Outdoor,Hard,1st Round,Lopez F.,Evans D.,19.0,185.0,1690.0,274.0,6.0,1.0,6.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,57.0,40.0,0.0,0.0,0.0,2.0,4.0
44,Australian Open,19/01/16,Grand Slam,Outdoor,Hard,1st Round,Pella G.,Darcis S.,75.0,110.0,693.0,538.0,2.0,6.0,3.0,6.0,6.0,3.0,7.0,5.0,6.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,9.0,23.0
45,Australian Open,19/01/16,Grand Slam,Outdoor,Hard,1st Round,Robredo T.,Jaziri M.,42.0,104.0,1000.0,566.0,7.0,5.0,3.0,6.0,4.0,6.0,7.0,6.0,8.0,6.0,3.0,2.0,1.0,0.0,0.0,0.0,71.0,35.0,0.0,0.0,0.0,5.0,9.0
46,Australian Open,19/01/16,Grand Slam,Outdoor,Hard,1st Round,Young D.,Giraldo S.,47.0,70.0,882.0,723.0,4.0,6.0,6.0,1.0,3.0,6.0,2.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,16.0,25.0,0.0,0.0,0.0,12.0,27.0
47,Australian Open,19/01/16,Grand Slam,Outdoor,Hard,1st Round,Nadal R.,Verdasco F.,5.0,45.0,5230.0,900.0,6.0,7.0,6.0,4.0,6.0,3.0,6.0,7.0,2.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,179.0,22.0,0.0,0.0,0.0,81.0,40.0
48,Australian Open,19/01/16,Grand Slam,Outdoor,Hard,1st Round,Isner J.,Janowicz J.,11.0,56.0,2495.0,795.0,6.0,3.0,7.0,6.0,6.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,45.0,30.0,0.0,0.0,0.0,21.0,14.0
49,Australian Open,19/01/16,Grand Slam,Outdoor,Hard,1st Round,Becker B.,Sela D.,101.0,87.0,597.0,633.0,1.0,6.0,3.0,6.0,6.0,2.0,2.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,18.0,32.0,0.0,0.0,0.0,17.0,30.0
50,Australian Open,19/01/16,Grand Slam,Outdoor,Hard,1st Round,Johnson S.,Bedene A.,32.0,49.0,1240.0,867.0,6.0,3.0,6.0,4.0,7.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,8.0,14.0,0.0,0.0,0.0,2.0,10.0
51,Australian Open,19/01/16,Grand Slam,Outdoor,Hard,1st Round,Gimeno-Traver D.,Smyczek T.,100.0,108.0,598.0,543.0,1.0,6.0,6.0,3.0,3.0,6.0,2.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,8.0,26.0,0.0,0.0,0.0,6.0,11.0
52,Australian Open,19/01/16,Grand Slam,Outdoor,Hard,1st Round,Bellucci T.,Thompson J.,37.0,143.0,1105.0,414.0,6.0,2.0,6.0,3.0,6.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,20.0,27.0,0.0,0.0,0.0,0.0,2.0
53,Australian Open,19/01/16,Grand Slam,Outdoor,Hard,1st Round,Sugita Y.,Monfils G.,124.0,25.0,481.0,1485.0,1.0,6.0,3.0,6.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,70.0,32.0
54,Australian Open,19/01/16,Grand Slam,Outdoor,Hard,1st Round,Cecchinato M.,Mahut N.,92.0,63.0,618.0,767.0,6.0,4.0,2.0,6.0,2.0,6.0,2.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,32.0
55,Australian Open,19/01/16,Grand Slam,Outdoor,Hard,1st Round,Bolelli S.,Baker B.,64.0,0.0,765.0,0.0,7.0,6.0,7.0,6.0,6.0,7.0,7.0,6.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,21.0,27.0,0.0,0.0,0.0,6.0,5.0
56,Australian Open,19/01/16,Grand Slam,Outdoor,Hard,1st Round,Istomin D.,Tomic B.,59.0,17.0,781.0,1720.0,7.0,6.0,4.0,6.0,4.0,6.0,4.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,28.0,30.0,0.0,0.0,0.0,30.0,24.0
57,Australian Open,19/01/16,Grand Slam,Outdoor,Hard,1st Round,Gojowczyk P.,Ferrer D.,223.0,8.0,234.0,4145.0,4.0,6.0,4.0,6.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,120.0,39.0
58,Australian Open,19/01/16,Grand Slam,Outdoor,Hard,1st Round,Ito T.,Stepanek R.,125.0,188.0,477.0,272.0,4.0,6.0,3.0,6.0,7.0,6.0,2.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,10.0,0.0,0.0,0.0,39.0,36.0
59,Australian Open,19/01/16,Grand Slam,Outdoor,Hard,1st Round,Daniel T.,Rosol L.,99.0,51.0,603.0,827.0,6.0,7.0,5.0,7.0,7.0,5.0,7.0,6.0,1.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,13.0,18.0
60,Australian Open,19/01/16,Grand Slam,Outdoor,Hard,1st Round,Sock J.,Fritz T.,22.0,155.0,1525.0,372.0,6.0,4.0,3.0,6.0,0.0,6.0,6.0,3.0,6.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,14.0,12.0,0.0,0.0,0.0,0.0,0.0
61,Australian Open,19/01/16,Grand Slam,Outdoor,Hard,1st Round,Munoz-De La Nava D.,Troicki V.,71.0,26.0,718.0,1475.0,6.0,4.0,6.0,4.0,1.0,6.0,6.0,7.0,3.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,36.0,27.0
62,Australian Open,19/01/16,Grand Slam,Outdoor,Hard,1st Round,Duckworth J.,Hewitt L.,129.0,308.0,460.0,160.0,6.0,7.0,2.0,6.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,12.0,0.0,0.0,0.0,58.0,36.0
63,Australian Open,19/01/16,Grand Slam,Outdoor,Hard,1st Round,Wawrinka S.,Tursunov D.,4.0,0.0,6865.0,0.0,7.0,6.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,101.0,38.0,0.0,0.0,0.0,28.0,33.0
64,Australian Open,20/01/16,Grand Slam,Outdoor,Hard,2nd Round,Nishikori K.,Krajicek A.,7.0,103.0,4235.0,571.0,6.0,3.0,7.0,6.0,6.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,8.0,8.0,18.0,47.0,25.0,10.0,10.0,18.0,2.0,2.0
65,Australian Open,20/01/16,Grand Slam,Outdoor,Hard,2nd Round,Dzumhur D.,Goffin D.,81.0,16.0,661.0,1835.0,4.0,6.0,6.0,0.0,4.0,6.0,2.0,6.0,0.0,0.0,1.0,3.0,0.0,2.0,2.0,24.0,5.0,6.0,4.0,4.0,21.0,16.0,14.0
66,Australian Open,20/01/16,Grand Slam,Outdoor,Hard,2nd Round,Delbonis F.,Olivo R.,53.0,174.0,815.0,296.0,7.0,6.0,3.0,6.0,6.0,7.0,7.0,5.0,6.0,2.0,3.0,2.0,1.0,4.0,4.0,15.0,3.0,9.0,-4.0,-4.0,22.0,1.0,0.0
67,Australian Open,20/01/16,Grand Slam,Outdoor,Hard,2nd Round,Thiem D.,Almagro N.,20.0,73.0,1645.0,694.0,6.0,3.0,6.0,1.0,6.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,4.0,4.0,24.0,10.0,8.0,6.0,6.0,25.0,56.0,36.0
68,Australian Open,20/01/16,Grand Slam,Outdoor,Hard,2nd Round,Simon G.,Donskoy E.,15.0,91.0,2145.0,620.0,6.0,3.0,5.0,7.0,7.0,6.0,4.0,6.0,7.0,5.0,3.0,2.0,1.0,8.0,8.0,24.0,67.0,37.0,6.0,6.0,21.0,7.0,7.0
69,Australian Open,20/01/16,Grand Slam,Outdoor,Hard,2nd Round,Dolgopolov O.,Federer R.,35.0,3.0,1160.0,8165.0,3.0,6.0,5.0,7.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,8.0,8.0,21.0,26.0,22.0,13.0,13.0,18.0,216.0,29.0
70,Australian Open,20/01/16,Grand Slam,Outdoor,Hard,2nd Round,Bautista R.,Lajovic D.,21.0,77.0,1640.0,678.0,4.0,6.0,6.0,2.0,4.0,6.0,6.0,2.0,6.0,1.0,3.0,2.0,1.0,5.0,5.0,24.0,23.0,13.0,3.0,3.0,22.0,7.0,7.0
71,Australian Open,20/01/16,Grand Slam,Outdoor,Hard,2nd Round,Basic M.,Berdych T.,138.0,6.0,432.0,4560.0,4.0,6.0,0.0,6.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,5.0,19.0,1.0,0.0,11.0,11.0,19.0,108.0,40.0
72,Australian Open,20/01/16,Grand Slam,Outdoor,Hard,2nd Round,Cilic M.,Ramos-Vinolas A.,13.0,61.0,2405.0,773.0,6.0,4.0,6.0,3.0,7.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,7.0,7.0,25.0,76.0,31.0,11.0,11.0,18.0,2.0,5.0
73,Australian Open,20/01/16,Grand Slam,Outdoor,Hard,2nd Round,Trungelliti M.,Dimitrov G.,210.0,28.0,244.0,1420.0,3.0,6.0,6.0,4.0,2.0,6.0,5.0,7.0,0.0,0.0,1.0,3.0,0.0,5.0,5.0,20.0,1.0,0.0,7.0,7.0,19.0,27.0,21.0
74,Australian Open,20/01/16,Grand Slam,Outdoor,Hard,2nd Round,Brands D.,Garcia-Lopez G.,151.0,27.0,393.0,1430.0,6.0,4.0,1.0,6.0,6.0,7.0,3.0,6.0,0.0,0.0,1.0,3.0,0.0,6.0,6.0,23.0,7.0,15.0,6.0,6.0,18.0,34.0,40.0
75,Australian Open,20/01/16,Grand Slam,Outdoor,Hard,2nd Round,Cuevas P.,Kyrgios N.,41.0,30.0,1065.0,1260.0,4.0,6.0,5.0,7.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,8.0,8.0,19.0,9.0,19.0,10.0,10.0,19.0,18.0,10.0
76,Australian Open,20/01/16,Grand Slam,Outdoor,Hard,2nd Round,Jasika O.,Tsonga J.W.,310.0,10.0,159.0,2725.0,5.0,7.0,1.0,6.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,7.0,21.0,1.0,0.0,6.0,6.0,22.0,97.0,30.0
77,Australian Open,20/01/16,Grand Slam,Outdoor,Hard,2nd Round,Herbert P.H.,Rubin N.,167.0,328.0,313.0,146.0,6.0,3.0,6.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,5.0,5.0,24.0,2.0,3.0,3.0,3.0,21.0,1.0,1.0
78,Australian Open,20/01/16,Grand Slam,Outdoor,Hard,2nd Round,Seppi A.,Kudla D.,29.0,69.0,1290.0,727.0,7.0,5.0,6.0,4.0,6.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,23.0,41.0,40.0,9.0,9.0,12.0,7.0,10.0
79,Australian Open,20/01/16,Grand Slam,Outdoor,Hard,2nd Round,Djokovic N.,Halys Q.,1.0,187.0,16790.0,274.0,6.0,1.0,6.0,2.0,7.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,9.0,9.0,18.0,204.0,30.0,5.0,5.0,25.0,1.0,1.0
80,Australian Open,21/01/16,Grand Slam,Outdoor,Hard,2nd Round,Granollers M.,Isner J.,80.0,11.0,661.0,2495.0,3.0,6.0,6.0,7.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,9.0,9.0,22.0,31.0,33.0,7.0,7.0,19.0,46.0,30.0
81,Australian Open,21/01/16,Grand Slam,Outdoor,Hard,2nd Round,Mahut N.,Monfils G.,63.0,25.0,767.0,1485.0,5.0,7.0,4.0,6.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,10.0,10.0,22.0,20.0,32.0,12.0,12.0,18.0,71.0,32.0
82,Australian Open,21/01/16,Grand Slam,Outdoor,Hard,2nd Round,Sousa J.,Giraldo S.,33.0,70.0,1191.0,723.0,6.0,3.0,7.0,5.0,3.0,6.0,6.0,1.0,0.0,0.0,3.0,1.0,1.0,8.0,8.0,18.0,9.0,12.0,4.0,4.0,19.0,13.0,27.0
83,Australian Open,21/01/16,Grand Slam,Outdoor,Hard,2nd Round,Robert S.,Ram R.,225.0,93.0,233.0,617.0,6.0,1.0,6.0,7.0,4.0,6.0,7.0,5.0,7.0,5.0,3.0,2.0,1.0,12.0,12.0,18.0,8.0,14.0,6.0,6.0,22.0,5.0,10.0
84,Australian Open,21/01/16,Grand Slam,Outdoor,Hard,2nd Round,Raonic M.,Robredo T.,14.0,42.0,2270.0,1000.0,7.0,6.0,7.0,6.0,7.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,9.0,9.0,18.0,44.0,19.0,0.0,0.0,29.0,72.0,35.0
