,Tournament,Date,Series,Court,Surface,Round,P,S,PRank,SRank,PPts,SPts,P1,S1,P2,S2,P3,S3,P4,S4,P5,S5,Psets,Ssets,Gana_P,Punto_Average_P,Dif_P,Puntos_Marcados_P,Victorias_P,Derrotas_P,Punto_Average_S,Dif_S,Puntos_Marcados_S,Victorias_S,Derrotas_S
52,French Open,29/05/18,Grand Slam,Outdoor,Clay,1st Round,Sousa J.,Pella G.,49.0,78.0,1051.0,728.0,2.0,6.0,3.0,6.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,17.0,21.0,0.0,0.0,0.0,5.0,14.0
53,French Open,29/05/18,Grand Slam,Outdoor,Clay,1st Round,Bemelmans R.,Bhambri Y.,110.0,93.0,490.0,665.0,6.0,4.0,6.0,4.0,6.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,6.0,11.0,0.0,0.0,0.0,0.0,3.0
54,French Open,29/05/18,Grand Slam,Outdoor,Clay,1st Round,Johnson S.,Mannarino A.,46.0,26.0,1110.0,1535.0,7.0,6.0,6.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,20.0,23.0,0.0,0.0,0.0,25.0,32.0
55,French Open,29/05/18,Grand Slam,Outdoor,Clay,1st Round,Nadal R.,Bolelli S.,1.0,129.0,8770.0,430.0,6.0,4.0,6.0,3.0,7.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,211.0,28.0,0.0,0.0,0.0,24.0,31.0
56,French Open,29/05/18,Grand Slam,Outdoor,Clay,1st Round,Zopp J.,Sock J.,136.0,14.0,418.0,2110.0,6.0,7.0,6.0,2.0,4.0,6.0,7.0,6.0,6.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,25.0,21.0
57,French Open,29/05/18,Grand Slam,Outdoor,Clay,1st Round,Sela D.,Ymer E.,104.0,122.0,572.0,453.0,6.0,7.0,3.0,6.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,23.0,38.0,0.0,0.0,0.0,0.0,5.0
58,French Open,29/05/18,Grand Slam,Outdoor,Clay,1st Round,Zverev M.,Mayer F.,64.0,90.0,870.0,671.0,6.0,2.0,6.0,1.0,7.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,14.0,22.0,0.0,0.0,0.0,29.0,36.0
59,French Open,29/05/18,Grand Slam,Outdoor,Clay,1st Round,Mahut N.,Del Potro J.M.,116.0,6.0,465.0,4450.0,6.0,1.0,1.0,6.0,2.0,6.0,4.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,28.0,40.0,0.0,0.0,0.0,77.0,31.0
60,French Open,29/05/18,Grand Slam,Outdoor,Clay,1st Round,Lopez F.,Stakhovsky S.,33.0,127.0,1375.0,433.0,2.0,6.0,4.0,6.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,68.0,49.0,0.0,0.0,0.0,22.0,33.0
61,French Open,30/05/18,Grand Slam,Outdoor,Clay,1st Round,Mayer L.,Benneteau J.,42.0,62.0,1186.0,882.0,6.0,2.0,6.0,7.0,2.0,6.0,3.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,29.0,30.0,0.0,0.0,0.0,41.0,44.0
62,French Open,30/05/18,Grand Slam,Outdoor,Clay,1st Round,Polansky P.,Herbert P.H.,124.0,87.0,449.0,680.0,3.0,6.0,6.0,4.0,2.0,6.0,2.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,7.0,12.0
63,French Open,30/05/18,Grand Slam,Outdoor,Clay,1st Round,Berdych T.,Chardy J.,20.0,86.0,1750.0,680.0,6.0,7.0,6.0,7.0,6.0,1.0,7.0,5.0,2.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,133.0,48.0,0.0,0.0,0.0,47.0,40.0
64,French Open,30/05/18,Grand Slam,Outdoor,Clay,2nd Round,Delbonis F.,Carreno Busta P.,69.0,11.0,835.0,2415.0,6.0,7.0,6.0,7.0,6.0,3.0,4.0,6.0,0.0,0.0,1.0,3.0,0.0,10.0,10.0,21.0,6.0,16.0,6.0,6.0,24.0,18.0,7.0
65,French Open,30/05/18,Grand Slam,Outdoor,Clay,2nd Round,Cecchinato M.,Trungelliti M.,72.0,190.0,806.0,313.0,6.0,1.0,7.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,3.0,3.0,31.0,1.0,4.0,4.0,4.0,23.0,4.0,3.0
66,French Open,30/05/18,Grand Slam,Outdoor,Clay,2nd Round,Dzumhur D.,Albot R.,29.0,97.0,1415.0,634.0,6.0,3.0,6.0,3.0,5.0,7.0,1.0,6.0,7.0,5.0,3.0,2.0,1.0,10.0,10.0,18.0,13.0,15.0,3.0,3.0,23.0,5.0,10.0
67,French Open,30/05/18,Grand Slam,Outdoor,Clay,2nd Round,Bautista Agut R.,Giraldo S.,13.0,315.0,2120.0,159.0,6.0,4.0,7.0,5.0,6.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,2.0,25.0,19.0,8.0,-4.0,-4.0,6.0,15.0,33.0
68,French Open,30/05/18,Grand Slam,Outdoor,Clay,2nd Round,Munar J.,Djokovic N.,155.0,22.0,356.0,1665.0,6.0,7.0,4.0,6.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,-2.0,-2.0,27.0,1.0,1.0,7.0,7.0,18.0,238.0,36.0
69,French Open,30/05/18,Grand Slam,Outdoor,Clay,2nd Round,Verdasco F.,Andreozzi G.,35.0,108.0,1280.0,506.0,6.0,3.0,6.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,5.0,5.0,31.0,90.0,49.0,6.0,6.0,27.0,1.0,2.0
70,French Open,30/05/18,Grand Slam,Outdoor,Clay,2nd Round,Dimitrov G.,Donaldson J.,5.0,57.0,4870.0,910.0,6.0,7.0,6.0,4.0,4.0,6.0,6.0,4.0,10.0,8.0,3.0,2.0,1.0,8.0,8.0,19.0,49.0,30.0,3.0,3.0,25.0,6.0,8.0
71,French Open,30/05/18,Grand Slam,Outdoor,Clay,2nd Round,Zverev A.,Lajovic D.,3.0,60.0,5615.0,894.0,2.0,6.0,7.0,5.0,4.0,6.0,6.0,1.0,6.0,2.0,3.0,2.0,1.0,14.0,14.0,18.0,15.0,11.0,11.0,11.0,18.0,11.0,16.0
72,French Open,30/05/18,Grand Slam,Outdoor,Clay,2nd Round,Nishikori K.,Paire B.,21.0,51.0,1710.0,1020.0,6.0,3.0,2.0,6.0,4.0,6.0,6.0,2.0,6.0,3.0,3.0,2.0,1.0,6.0,6.0,19.0,71.0,32.0,8.0,8.0,25.0,30.0,29.0
73,French Open,30/05/18,Grand Slam,Outdoor,Clay,2nd Round,Gulbis E.,Berrettini M.,160.0,96.0,342.0,639.0,2.0,6.0,6.0,3.0,4.0,6.0,3.0,6.0,0.0,0.0,1.0,3.0,0.0,3.0,3.0,20.0,35.0,39.0,8.0,8.0,22.0,1.0,1.0
74,French Open,30/05/18,Grand Slam,Outdoor,Clay,2nd Round,Moutet C.,Goffin D.,141.0,9.0,398.0,3020.0,5.0,7.0,0.0,6.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,6.0,20.0,1.0,1.0,9.0,9.0,26.0,36.0,22.0
75,French Open,30/05/18,Grand Slam,Outdoor,Clay,2nd Round,Querrey S.,Simon G.,15.0,65.0,2095.0,870.0,6.0,1.0,6.0,7.0,4.0,6.0,1.0,6.0,0.0,0.0,1.0,3.0,0.0,10.0,10.0,19.0,52.0,44.0,9.0,9.0,24.0,78.0,46.0
76,French Open,30/05/18,Grand Slam,Outdoor,Clay,2nd Round,Garcia-Lopez G.,Khachanov K.,67.0,38.0,850.0,1220.0,2.0,6.0,6.0,7.0,7.0,6.0,3.0,6.0,0.0,0.0,1.0,3.0,0.0,3.0,3.0,26.0,40.0,47.0,7.0,7.0,19.0,9.0,6.0
77,French Open,30/05/18,Grand Slam,Outdoor,Clay,2nd Round,Monfils G.,Klizan M.,37.0,117.0,1220.0,463.0,6.0,2.0,6.0,4.0,6.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,11.0,11.0,21.0,91.0,40.0,5.0,5.0,24.0,16.0,23.0
78,French Open,31/05/18,Grand Slam,Outdoor,Clay,2nd Round,Zopp J.,Bemelmans R.,136.0,110.0,418.0,490.0,4.0,6.0,4.0,6.0,6.0,3.0,6.0,4.0,6.0,4.0,3.0,2.0,1.0,5.0,5.0,29.0,3.0,9.0,9.0,9.0,18.0,7.0,11.0
79,French Open,31/05/18,Grand Slam,Outdoor,Clay,2nd Round,Hurkacz H.,Cilic M.,188.0,4.0,315.0,4950.0,2.0,6.0,2.0,6.0,7.0,6.0,5.0,7.0,0.0,0.0,1.0,3.0,0.0,8.0,8.0,21.0,1.0,0.0,6.0,6.0,20.0,103.0,40.0
80,French Open,31/05/18,Grand Slam,Outdoor,Clay,2nd Round,Shapovalov D.,Marterer M.,25.0,70.0,1573.0,831.0,7.0,5.0,6.0,7.0,5.0,7.0,4.0,6.0,0.0,0.0,1.0,3.0,0.0,8.0,8.0,19.0,5.0,3.0,10.0,10.0,19.0,3.0,2.0
81,French Open,31/05/18,Grand Slam,Outdoor,Clay,2nd Round,Johnson S.,Struff J.L.,46.0,71.0,1110.0,830.0,4.0,6.0,7.0,6.0,6.0,2.0,6.0,2.0,0.0,0.0,3.0,1.0,1.0,9.0,9.0,19.0,21.0,23.0,14.0,14.0,18.0,5.0,18.0
82,French Open,31/05/18,Grand Slam,Outdoor,Clay,2nd Round,Fognini F.,Ymer E.,18.0,122.0,1940.0,453.0,6.0,4.0,6.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,11.0,11.0,18.0,42.0,40.0,9.0,9.0,19.0,1.0,5.0
83,French Open,31/05/18,Grand Slam,Outdoor,Clay,2nd Round,Gasquet R.,Jaziri M.,32.0,63.0,1395.0,872.0,6.0,2.0,3.0,6.0,6.0,3.0,6.0,0.0,0.0,0.0,3.0,1.0,1.0,14.0,14.0,18.0,94.0,44.0,5.0,5.0,23.0,11.0,18.0
84,French Open,31/05/18,Grand Slam,Outdoor,Clay,2nd Round,Edmund K.,Fucsovics M.,17.0,45.0,1950.0,1122.0,6.0,0.0,1.0,6.0,6.0,2.0,6.0,3.0,0.0,0.0,3.0,1.0,1.0,9.0,9.0,18.0,17.0,14.0,7.0,7.0,19.0,4.0,4.0
85,French Open,31/05/18,Grand Slam,Outdoor,Clay,2nd Round,Zverev M.,Stakhovsky S.,64.0,127.0,870.0,433.0,6.0,3.0,6.0,7.0,7.0,6.0,6.0,1.0,0.0,0.0,3.0,1.0,1.0,10.0,10.0,19.0,15.0,22.0,10.0,10.0,18.0,23.0,33.0
