,Tournament,Date,Series,Court,Surface,Round,P,S,PRank,SRank,PPts,SPts,P1,S1,P2,S2,P3,S3,P4,S4,P5,S5,Psets,Ssets,Gana_P,Punto_Average_P,Dif_P,Puntos_Marcados_P,Victorias_P,Derrotas_P,Punto_Average_S,Dif_S,Puntos_Marcados_S,Victorias_S,Derrotas_S
0,French Open,26/05/13,Grand Slam,Outdoor,Clay,1st Round,Duckworth J.,Kavcic B.,185.0,104.0,273.0,529.0,2.0,6.0,2.0,6.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,7.0,12.0
1,French Open,26/05/13,Grand Slam,Outdoor,Clay,1st Round,Anderson K.,Marchenko I.,25.0,120.0,1420.0,447.0,6.0,3.0,7.0,5.0,6.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,13.0,16.0,0.0,0.0,0.0,3.0,7.0
2,French Open,26/05/13,Grand Slam,Outdoor,Clay,1st Round,Soeda G.,Sousa J.,124.0,119.0,435.0,447.0,1.0,6.0,3.0,6.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,1.0,2.0
3,French Open,26/05/13,Grand Slam,Outdoor,Clay,1st Round,Raonic M.,Malisse X.,16.0,56.0,2225.0,805.0,6.0,2.0,6.0,1.0,4.0,6.0,6.0,4.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,15.0,9.0,0.0,0.0,0.0,20.0,23.0
4,French Open,26/05/13,Grand Slam,Outdoor,Clay,1st Round,Simon G.,Hewitt L.,18.0,86.0,1895.0,610.0,3.0,6.0,1.0,6.0,6.0,4.0,6.0,1.0,7.0,5.0,3.0,2.0,1.0,0.0,0.0,0.0,45.0,27.0,0.0,0.0,0.0,51.0,26.0
5,French Open,26/05/13,Grand Slam,Outdoor,Clay,1st Round,Bautista R.,Muller G.,68.0,84.0,714.0,623.0,6.0,3.0,6.0,4.0,6.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,17.0,18.0
6,French Open,26/05/13,Grand Slam,Outdoor,Clay,1st Round,Mayer L.,Seppi A.,73.0,22.0,682.0,1530.0,7.0,6.0,4.0,6.0,3.0,6.0,7.0,6.0,4.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,11.0,14.0,0.0,0.0,0.0,22.0,29.0
7,French Open,26/05/13,Grand Slam,Outdoor,Clay,1st Round,Federer R.,Carreno-Busta P.,3.0,164.0,8000.0,316.0,6.0,2.0,6.0,2.0,6.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,170.0,18.0,0.0,0.0,0.0,0.0,0.0
8,French Open,26/05/13,Grand Slam,Outdoor,Clay,1st Round,Lacko L.,Querrey S.,77.0,20.0,667.0,1730.0,3.0,6.0,4.0,6.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,15.0,0.0,0.0,0.0,25.0,24.0
9,French Open,26/05/13,Grand Slam,Outdoor,Clay,1st Round,Kudla D.,Hajek J.,116.0,87.0,466.0,605.0,2.0,6.0,7.0,5.0,0.0,6.0,4.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,12.0
