,Tournament,Date,Series,Court,Surface,Round,P,S,PRank,SRank,PPts,SPts,P1,S1,P2,S2,P3,S3,P4,S4,P5,S5,Psets,Ssets,Gana_P,Punto_Average_P,Dif_P,Puntos_Marcados_P,Victorias_P,Derrotas_P,Punto_Average_S,Dif_S,Puntos_Marcados_S,Victorias_S,Derrotas_S
0,Australian Open,16/01/17,Grand Slam,Outdoor,Hard,1st Round,Melzer G.,De Minaur A.,87.0,301.0,648.0,164.0,7.0,5.0,3.0,6.0,6.0,2.0,6.0,7.0,1.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,Australian Open,16/01/17,Grand Slam,Outdoor,Hard,1st Round,Almagro N.,Chardy J.,42.0,72.0,1040.0,705.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,40.0,0.0,0.0,0.0,45.0,35.0
2,Australian Open,16/01/17,Grand Slam,Outdoor,Hard,1st Round,Dzumhur D.,Troicki V.,78.0,35.0,694.0,1225.0,4.0,6.0,4.0,6.0,6.0,2.0,6.0,2.0,3.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,7.0,10.0,0.0,0.0,0.0,43.0,31.0
3,Australian Open,16/01/17,Grand Slam,Outdoor,Hard,1st Round,Estrella Burgos V.,Bedene A.,103.0,109.0,586.0,547.0,7.0,6.0,7.0,5.0,0.0,6.0,6.0,3.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,4.0,11.0,0.0,0.0,0.0,4.0,14.0
4,Australian Open,16/01/17,Grand Slam,Outdoor,Hard,1st Round,Mahut N.,Harrison R.,41.0,82.0,1085.0,664.0,3.0,6.0,4.0,6.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,26.0,36.0,0.0,0.0,0.0,8.0,20.0
5,Australian Open,16/01/17,Grand Slam,Outdoor,Hard,1st Round,Nishikori K.,Kuznetsov An.,5.0,45.0,5010.0,1015.0,5.0,7.0,6.0,1.0,6.0,4.0,6.0,7.0,6.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,61.0,29.0,0.0,0.0,0.0,17.0,14.0
6,Australian Open,16/01/17,Grand Slam,Outdoor,Hard,1st Round,Garcia-Lopez G.,Zverev M.,74.0,50.0,700.0,894.0,3.0,6.0,6.0,7.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,36.0,44.0,0.0,0.0,0.0,5.0,17.0
7,Australian Open,16/01/17,Grand Slam,Outdoor,Hard,1st Round,Querrey S.,Halys Q.,32.0,155.0,1355.0,379.0,6.0,7.0,7.0,6.0,6.0,3.0,6.0,4.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,39.0,39.0,0.0,0.0,0.0,2.0,3.0
8,Australian Open,16/01/17,Grand Slam,Outdoor,Hard,1st Round,Berdych T.,Vanni L.,10.0,157.0,3060.0,373.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,120.0,43.0,0.0,0.0,0.0,0.0,2.0
9,Australian Open,16/01/17,Grand Slam,Outdoor,Hard,1st Round,Tomic B.,Bellucci T.,27.0,62.0,1420.0,771.0,6.0,2.0,6.0,1.0,6.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,37.0,28.0,0.0,0.0,0.0,22.0,31.0
10,Australian Open,16/01/17,Grand Slam,Outdoor,Hard,1st Round,Lu Y.H.,Rublev A.,60.0,152.0,786.0,383.0,6.0,4.0,3.0,6.0,6.0,7.0,3.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,20.0,39.0,0.0,0.0,0.0,0.0,1.0
11,Australian Open,16/01/17,Grand Slam,Outdoor,Hard,1st Round,Isner J.,Kravchuk K.,19.0,88.0,1850.0,642.0,6.0,3.0,6.0,4.0,6.0,7.0,6.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,55.0,34.0,0.0,0.0,0.0,0.0,2.0
12,Australian Open,16/01/17,Grand Slam,Outdoor,Hard,1st Round,Janowicz J.,Cilic M.,273.0,7.0,186.0,3605.0,6.0,4.0,6.0,4.0,2.0,6.0,2.0,6.0,3.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,21.0,16.0,0.0,0.0,0.0,83.0,35.0
13,Australian Open,16/01/17,Grand Slam,Outdoor,Hard,1st Round,Jaziri M.,Soeda G.,56.0,139.0,824.0,431.0,6.0,3.0,6.0,4.0,6.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,6.0,13.0,0.0,0.0,0.0,4.0,16.0
14,Australian Open,16/01/17,Grand Slam,Outdoor,Hard,1st Round,Murray A.,Marchenko I.,1.0,95.0,12560.0,624.0,7.0,5.0,7.0,6.0,6.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,173.0,38.0,0.0,0.0,0.0,8.0,16.0
15,Australian Open,16/01/17,Grand Slam,Outdoor,Hard,1st Round,Robert S.,Lajovic D.,55.0,94.0,854.0,627.0,3.0,6.0,3.0,6.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,10.0,18.0,0.0,0.0,0.0,8.0,11.0
16,Australian Open,16/01/17,Grand Slam,Outdoor,Hard,1st Round,Cuevas P.,Schwartzman D.,22.0,54.0,1780.0,867.0,3.0,6.0,3.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,12.0,23.0,0.0,0.0,0.0,3.0,10.0
17,Australian Open,16/01/17,Grand Slam,Outdoor,Hard,1st Round,Lacko L.,Ramos-Vinolas A.,121.0,26.0,486.0,1435.0,4.0,6.0,7.0,5.0,1.0,6.0,6.0,4.0,6.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,11.0,28.0,0.0,0.0,0.0,9.0,9.0
18,Australian Open,16/01/17,Grand Slam,Outdoor,Hard,1st Round,Mannarino A.,Khachanov K.,61.0,52.0,781.0,875.0,4.0,6.0,6.0,3.0,6.0,7.0,3.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,18.0,27.0,0.0,0.0,0.0,1.0,1.0
19,Australian Open,16/01/17,Grand Slam,Outdoor,Hard,1st Round,Lorenzi P.,Duckworth J.,43.0,107.0,1033.0,557.0,6.0,4.0,7.0,6.0,6.0,7.0,6.0,4.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,4.0,22.0,0.0,0.0,0.0,5.0,14.0
20,Australian Open,16/01/17,Grand Slam,Outdoor,Hard,1st Round,Mathieu P.H.,Seppi A.,75.0,89.0,700.0,635.0,4.0,6.0,6.0,7.0,7.0,6.0,5.0,7.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,36.0,36.0,0.0,0.0,0.0,44.0,44.0
21,Australian Open,16/01/17,Grand Slam,Outdoor,Hard,1st Round,Fratangelo B.,Rubin N.,113.0,200.0,519.0,274.0,7.0,6.0,5.0,7.0,6.0,3.0,2.0,6.0,2.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,2.0
22,Australian Open,16/01/17,Grand Slam,Outdoor,Hard,1st Round,Bublik A.,Pouille L.,207.0,16.0,268.0,2131.0,6.0,0.0,3.0,6.0,6.0,3.0,6.0,4.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0
23,Australian Open,16/01/17,Grand Slam,Outdoor,Hard,1st Round,Granollers M.,Sela D.,38.0,67.0,1123.0,731.0,7.0,5.0,3.0,6.0,2.0,6.0,0.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,36.0,37.0,0.0,0.0,0.0,19.0,34.0
24,Australian Open,16/01/17,Grand Slam,Outdoor,Hard,1st Round,Bagnis F.,Evans D.,65.0,51.0,739.0,886.0,6.0,7.0,3.0,6.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,6.0,7.0
25,Australian Open,16/01/17,Grand Slam,Outdoor,Hard,1st Round,Tsonga J.W.,Monteiro T.,12.0,83.0,2505.0,664.0,6.0,1.0,6.0,3.0,6.0,7.0,6.0,2.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,109.0,34.0,0.0,0.0,0.0,0.0,0.0
26,Australian Open,16/01/17,Grand Slam,Outdoor,Hard,1st Round,Herbert P.H.,Sock J.,73.0,20.0,705.0,1810.0,4.0,6.0,6.0,7.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,22.0,16.0
27,Australian Open,16/01/17,Grand Slam,Outdoor,Hard,1st Round,Johnson S.,Delbonis F.,30.0,44.0,1390.0,1030.0,6.0,3.0,6.0,4.0,6.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,14.0,18.0,0.0,0.0,0.0,5.0,13.0
28,Australian Open,16/01/17,Grand Slam,Outdoor,Hard,1st Round,Elias G.,Kyrgios N.,77.0,13.0,698.0,2460.0,1.0,6.0,2.0,6.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,26.0,14.0
29,Australian Open,16/01/17,Grand Slam,Outdoor,Hard,1st Round,Wawrinka S.,Klizan M.,4.0,34.0,5155.0,1230.0,4.0,6.0,6.0,4.0,7.0,5.0,4.0,6.0,6.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,117.0,41.0,0.0,0.0,0.0,14.0,20.0
30,Australian Open,16/01/17,Grand Slam,Outdoor,Hard,1st Round,Darcis S.,Groth S.,71.0,162.0,707.0,355.0,3.0,6.0,6.0,3.0,6.0,2.0,6.0,2.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,11.0,26.0,0.0,0.0,0.0,7.0,11.0
31,Australian Open,16/01/17,Grand Slam,Outdoor,Hard,1st Round,Federer R.,Melzer J.,17.0,300.0,1980.0,164.0,7.0,5.0,3.0,6.0,6.0,2.0,6.0,2.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,225.0,31.0,0.0,0.0,0.0,45.0,37.0
32,Australian Open,17/01/17,Grand Slam,Outdoor,Hard,1st Round,Basilashvili N.,Kohlschreiber P.,92.0,33.0,630.0,1325.0,4.0,6.0,6.0,3.0,6.0,7.0,4.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,57.0,43.0
33,Australian Open,17/01/17,Grand Slam,Outdoor,Hard,1st Round,Donaldson J.,Dutra Silva R.,101.0,439.0,596.0,92.0,6.0,3.0,6.0,0.0,1.0,6.0,4.0,6.0,4.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,2.0,8.0
34,Australian Open,17/01/17,Grand Slam,Outdoor,Hard,1st Round,Fabbiano T.,Young D.,141.0,85.0,427.0,651.0,4.0,6.0,6.0,7.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,18.0,29.0
35,Australian Open,17/01/17,Grand Slam,Outdoor,Hard,1st Round,Mmoh M.,Simon G.,190.0,25.0,297.0,1585.0,1.0,6.0,3.0,6.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,73.0,41.0
36,Australian Open,17/01/17,Grand Slam,Outdoor,Hard,1st Round,Haase R.,Zverev A.,57.0,24.0,808.0,1655.0,2.0,6.0,6.0,3.0,7.0,5.0,3.0,6.0,2.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,15.0,31.0,0.0,0.0,0.0,6.0,6.0
37,Australian Open,17/01/17,Grand Slam,Outdoor,Hard,1st Round,Berlocq C.,Albot R.,90.0,96.0,632.0,614.0,6.0,4.0,7.0,6.0,5.0,7.0,7.0,6.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,9.0,30.0,0.0,0.0,0.0,1.0,5.0
38,Australian Open,17/01/17,Grand Slam,Outdoor,Hard,1st Round,Nishioka Y.,Bolt A.,99.0,632.0,602.0,46.0,6.0,4.0,1.0,6.0,6.0,2.0,6.0,4.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0
39,Australian Open,17/01/17,Grand Slam,Outdoor,Hard,1st Round,Raonic M.,Brown D.,3.0,66.0,5290.0,738.0,6.0,3.0,6.0,4.0,6.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,58.0,23.0,0.0,0.0,0.0,7.0,15.0
40,Australian Open,17/01/17,Grand Slam,Outdoor,Hard,1st Round,Goffin D.,Opelka R.,11.0,208.0,2750.0,267.0,6.0,4.0,4.0,6.0,6.0,2.0,4.0,6.0,6.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,25.0,18.0,0.0,0.0,0.0,0.0,0.0
41,Australian Open,17/01/17,Grand Slam,Outdoor,Hard,1st Round,Kukushkin M.,Tiafoe F.,98.0,108.0,602.0,550.0,1.0,6.0,7.0,6.0,3.0,6.0,2.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,14.0,23.0,0.0,0.0,0.0,0.0,3.0
42,Australian Open,17/01/17,Grand Slam,Outdoor,Hard,1st Round,Polansky P.,Carreno Busta P.,132.0,31.0,454.0,1370.0,0.0,6.0,6.0,3.0,6.0,3.0,2.0,6.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,3.0,3.0
