Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HS,AS,HST,AST,HY,AY,HR,AR,FTR
SC0,05/08/2023,Celtic,Ross County,4,2,3,0,18,7,12,2,0,4,0,0,H
SC0,05/08/2023,Dundee,Motherwell,1,1,0,1,17,13,2,3,0,2,0,0,D
SC0,05/08/2023,Livingston,Aberdeen,0,0,0,0,12,11,2,0,3,4,0,0,D
SC0,05/08/2023,St Johnstone,Hearts,0,2,0,0,9,16,3,9,2,3,0,0,A
SC0,05/08/2023,Kilmarnock,Rangers,1,0,0,0,10,18,3,4,0,0,0,0,H
SC0,06/08/2023,Hibernian,St Mirren,2,3,0,2,14,8,7,4,2,2,0,0,A
SC0,12/08/2023,Rangers,Livingston,4,0,1,0,21,6,9,2,1,1,0,0,H
SC0,12/08/2023,Ross County,St Johnstone,2,0,1,0,19,12,8,3,2,2,0,0,H
SC0,12/08/2023,St Mirren,Dundee,2,1,2,0,15,7,2,4,2,3,0,0,H
SC0,13/08/2023,Aberdeen,Celtic,1,3,1,2,11,15,2,10,0,2,0,0,A
SC0,13/08/2023,Hearts,Kilmarnock,0,0,0,0,8,15,1,5,3,4,0,0,D
SC0,13/08/2023,Motherwell,Hibernian,2,1,0,0,10,4,3,1,1,4,0,0,H
SC0,26/08/2023,Ross County,Rangers,0,2,0,2,8,24,2,9,3,1,0,0,A
SC0,26/08/2023,Celtic,St Johnstone,0,0,0,0,19,5,5,2,1,3,0,0,D
SC0,26/08/2023,Hibernian,Livingston,2,3,0,1,13,8,3,4,2,4,0,0,A
SC0,26/08/2023,Motherwell,Kilmarnock,2,1,0,1,13,12,7,3,6,3,0,0,H
SC0,27/08/2023,Dundee,Hearts,1,0,0,0,12,10,4,5,1,1,0,0,H
SC0,27/08/2023,St Mirren,Aberdeen,2,2,0,1,13,4,6,2,2,2,0,0,D
SC0,02/09/2023,Kilmarnock,Ross County,0,1,0,0,15,9,4,4,0,5,0,0,A
SC0,02/09/2023,Livingston,St Mirren,1,1,0,0,13,8,2,4,3,1,0,0,D
SC0,02/09/2023,St Johnstone,Dundee,2,2,0,1,8,12,3,4,3,0,0,0,D
SC0,03/09/2023,Rangers,Celtic,0,1,0,1,17,7,3,5,1,1,0,0,A
SC0,03/09/2023,Aberdeen,Hibernian,0,2,0,0,10,15,3,7,2,4,0,0,A
SC0,03/09/2023,Hearts,Motherwell,0,1,0,1,18,8,1,4,1,2,0,1,A
SC0,16/09/2023,St Johnstone,Rangers,0,2,0,1,3,20,0,6,5,2,0,0,A
SC0,16/09/2023,Celtic,Dundee,3,0,0,0,19,4,7,1,0,0,0,0,H
SC0,16/09/2023,Hearts,Aberdeen,2,0,1,0,12,11,4,5,4,2,0,0,H
SC0,16/09/2023,Kilmarnock,Hibernian,2,2,0,1,16,11,5,4,5,4,0,0,D
SC0,16/09/2023,Motherwell,St Mirren,0,1,0,0,20,9,7,3,0,5,0,0,A
SC0,16/09/2023,Ross County,Livingston,1,1,0,0,16,5,5,2,0,3,0,0,D
SC0,23/09/2023,Livingston,Celtic,0,3,0,1,15,14,4,7,5,2,0,1,A
SC0,23/09/2023,Dundee,Kilmarnock,2,2,1,1,10,23,3,3,1,3,1,0,D
SC0,23/09/2023,Hibernian,St Johnstone,2,0,1,0,17,12,8,1,1,3,0,0,H
SC0,23/09/2023,St Mirren,Hearts,1,0,1,0,13,11,5,3,2,1,0,0,H
SC0,24/09/2023,Aberdeen,Ross County,4,0,2,0,13,11,6,2,0,4,0,0,H
SC0,24/09/2023,Rangers,Motherwell,1,0,1,0,17,9,7,4,2,2,0,0,H
SC0,30/09/2023,Motherwell,Celtic,1,2,0,0,10,24,4,6,3,1,0,0,A
SC0,30/09/2023,Hibernian,Dundee,0,0,0,0,23,11,9,2,1,4,0,0,D
SC0,30/09/2023,Kilmarnock,St Mirren,1,1,1,1,12,8,2,3,2,3,0,0,D
SC0,30/09/2023,Rangers,Aberdeen,1,3,0,1,18,14,5,6,2,1,1,0,A
SC0,30/09/2023,Ross County,Hearts,0,1,0,0,9,17,1,3,3,2,0,0,A
SC0,30/09/2023,St Johnstone,Livingston,1,1,1,0,12,7,2,3,2,2,1,0,D
SC0,07/10/2023,Celtic,Kilmarnock,3,1,2,0,27,6,12,1,2,2,0,0,H
SC0,07/10/2023,Hearts,Hibernian,2,2,1,0,21,17,5,3,2,1,0,0,D
SC0,07/10/2023,Livingston,Motherwell,2,0,0,0,11,3,3,2,1,3,0,1,H
SC0,08/10/2023,St Mirren,Rangers,0,3,0,1,3,13,0,8,1,2,1,0,A
