Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HS,AS,HST,AST,HY,AY,HR,AR,FTR
SP2,17/08/2019,Lugo,Extremadura UD,0,0,0,0,10,13,3,3,1,1,0,0,D
SP2,17/08/2019,Santander,Malaga,0,1,0,0,11,5,2,4,3,2,1,0,A
SP2,17/08/2019,Almeria,Albacete,3,0,0,0,13,2,5,0,1,1,0,0,H
SP2,17/08/2019,Elche,Fuenlabrada,0,2,0,2,5,10,1,4,2,3,0,0,A
SP2,17/08/2019,Vallecano,Mirandes,2,2,2,1,15,11,6,3,2,4,1,1,D
SP2,17/08/2019,Zaragoza,Tenerife,2,0,1,0,15,16,8,5,1,3,0,1,H
SP2,18/08/2019,La Coruna,Oviedo,3,2,1,0,12,14,5,4,0,3,0,0,H
SP2,18/08/2019,Numancia,Alcorcon,0,1,0,0,6,12,1,6,2,6,0,0,A
SP2,18/08/2019,Girona,Sp Gijon,1,1,0,0,21,10,6,5,2,1,0,1,D
SP2,18/08/2019,Cadiz,Ponferradina,3,1,0,1,11,6,3,2,1,2,0,1,H
SP2,18/08/2019,Las Palmas,Huesca,0,1,0,0,9,9,1,6,3,3,0,0,A
SP2,23/08/2019,Albacete,Girona,1,0,0,0,6,11,1,1,3,2,0,0,H
SP2,24/08/2019,Oviedo,Lugo,1,1,1,0,12,24,5,9,2,5,1,1,D
SP2,24/08/2019,Santander,Almeria,1,1,1,0,8,14,2,5,2,2,0,0,D
SP2,24/08/2019,Mirandes,Cadiz,1,2,0,0,9,14,1,5,4,1,1,0,A
SP2,24/08/2019,Alcorcon,Elche,1,2,1,0,20,4,7,3,5,1,1,0,A
SP2,24/08/2019,Malaga,Las Palmas,1,1,0,0,12,12,3,2,1,4,0,0,D
SP2,25/08/2019,Ponferradina,Zaragoza,1,1,0,0,14,8,4,3,2,1,0,0,D
SP2,25/08/2019,Sp Gijon,Vallecano,1,1,1,0,3,19,2,4,5,5,1,1,D
SP2,25/08/2019,Huesca,La Coruna,3,1,2,0,10,8,6,1,1,2,0,0,H
SP2,25/08/2019,Tenerife,Numancia,3,2,1,0,10,11,4,5,3,0,0,0,H
SP2,25/08/2019,Extremadura UD,Fuenlabrada,1,2,0,1,13,15,4,6,1,4,0,0,A
SP2,30/08/2019,Zaragoza,Elche,1,0,0,0,19,3,5,1,4,1,0,0,H
SP2,31/08/2019,Fuenlabrada,Oviedo,2,1,1,1,13,9,5,5,0,1,0,1,H
SP2,31/08/2019,Numancia,Mirandes,2,0,0,0,16,10,5,2,2,0,0,0,H
SP2,31/08/2019,Almeria,Huesca,1,0,1,0,12,9,5,1,2,2,0,0,H
SP2,31/08/2019,Las Palmas,Santander,2,2,0,1,13,7,5,3,5,3,1,0,D
SP2,01/09/2019,Lugo,Alcorcon,2,4,1,2,18,12,7,8,2,3,0,0,A
SP2,01/09/2019,Sp Gijon,Albacete,2,0,0,0,14,8,5,2,2,3,0,0,H
SP2,01/09/2019,Vallecano,La Coruna,3,1,2,1,8,8,4,3,1,1,0,0,H
SP2,01/09/2019,Girona,Malaga,1,0,1,0,9,10,2,1,3,3,0,0,H
SP2,01/09/2019,Ponferradina,Tenerife,4,0,1,0,11,9,5,2,2,3,0,0,H
SP2,01/09/2019,Cadiz,Extremadura UD,2,1,1,0,19,6,5,2,3,2,0,0,H
SP2,06/09/2019,Santander,Cadiz,1,2,0,1,16,12,5,5,3,4,1,0,A
SP2,07/09/2019,La Coruna,Albacete,0,1,0,0,17,11,7,1,1,5,0,1,A
SP2,07/09/2019,Malaga,Almeria,0,1,0,1,13,14,4,4,4,4,0,0,A
SP2,07/09/2019,Extremadura UD,Numancia,0,0,0,0,22,5,8,1,1,4,0,2,D
SP2,07/09/2019,Fuenlabrada,Ponferradina,1,1,0,1,19,3,3,2,2,2,0,0,D
SP2,07/09/2019,Tenerife,Las Palmas,0,0,0,0,9,10,2,2,2,5,1,0,D
SP2,08/09/2019,Huesca,Sp Gijon,1,0,0,0,6,12,3,4,3,3,0,1,H
SP2,08/09/2019,Girona,Vallecano,3,1,1,0,17,13,8,5,1,4,0,0,H
SP2,08/09/2019,Elche,Lugo,1,1,1,0,13,5,4,4,3,3,0,0,D
SP2,08/09/2019,Mirandes,Oviedo,2,1,1,1,18,7,6,1,1,1,0,1,H
SP2,08/09/2019,Alcorcon,Zaragoza,0,3,0,2,8,16,3,5,1,2,0,0,A
SP2,13/09/2019,Vallecano,Santander,2,0,1,0,20,4,4,0,4,2,1,1,H
SP2,14/09/2019,Mirandes,Malaga,1,1,0,0,15,9,4,1,2,3,0,0,D
SP2,14/09/2019,Numancia,Huesca,1,0,0,0,8,13,3,4,2,3,0,0,H
SP2,14/09/2019,Las Palmas,Almeria,0,3,0,1,9,10,0,6,3,4,0,0,A
SP2,14/09/2019,Cadiz,Girona,2,0,1,0,8,10,1,1,3,2,0,1,H
SP2,14/09/2019,Ponferradina,Alcorcon,1,1,1,0,17,8,6,3,1,5,0,2,D
SP2,15/09/2019,Albacete,Tenerife,0,4,0,2,7,14,4,7,6,3,0,0,A
SP2,15/09/2019,Oviedo,Elche,0,2,0,1,9,7,2,3,2,2,2,0,A
SP2,15/09/2019,Zaragoza,Extremadura UD,3,1,1,0,16,17,9,5,1,1,0,0,H
SP2,15/09/2019,Lugo,Fuenlabrada,2,0,2,0,8,17,3,4,1,4,0,0,H
SP2,15/09/2019,Sp Gijon,La Coruna,1,1,1,0,7,12,4,3,4,4,0,0,D
SP2,17/09/2019,Almeria,Girona,3,1,1,0,17,7,7,1,3,4,0,1,H
SP2,17/09/2019,Malaga,Vallecano,1,1,1,0,11,14,2,3,2,2,0,0,D
SP2,17/09/2019,Santander,Mirandes,4,0,2,0,17,11,8,2,1,4,0,1,H
SP2,17/09/2019,Alcorcon,Cadiz,3,0,1,0,13,3,7,1,5,6,0,3,H
SP2,18/09/2019,Huesca,Albacete,0,1,0,1,20,7,6,2,1,7,0,0,A
SP2,18/09/2019,Lugo,Ponferradina,2,2,2,0,10,12,5,4,2,4,0,0,D
SP2,18/09/2019,La Coruna,Numancia,3,3,0,1,17,12,4,4,3,0,1,0,D
SP2,19/09/2019,Elche,Tenerife,1,1,1,0,9,8,2,2,2,0,0,0,D
SP2,19/09/2019,Oviedo,Extremadura UD,1,1,0,0,14,13,5,3,3,4,0,0,D
SP2,19/09/2019,Las Palmas,Sp Gijon,1,0,0,0,9,6,5,2,4,5,0,0,H
SP2,20/09/2019,Mirandes,Alcorcon,2,2,2,1,16,9,4,2,3,4,0,0,D
SP2,21/09/2019,Cadiz,La Coruna,0,0,0,0,14,7,4,3,2,2,0,0,D
SP2,21/09/2019,Zaragoza,Lugo,0,0,0,0,25,5,4,2,1,4,0,0,D
SP2,21/09/2019,Vallecano,Almeria,1,1,0,0,14,4,5,1,1,1,0,0,D
SP2,21/09/2019,Albacete,Malaga,1,0,0,0,6,14,3,5,2,2,0,0,H
SP2,22/09/2019,Ponferradina,Oviedo,2,1,0,0,12,8,2,5,2,3,0,0,H
SP2,22/09/2019,Girona,Las Palmas,1,0,0,0,10,12,3,4,2,1,0,0,H
SP2,22/09/2019,Numancia,Elche,1,1,1,1,17,10,4,6,1,2,1,0,D
SP2,22/09/2019,Sp Gijon,Santander,1,1,1,0,14,8,4,3,5,2,0,0,D
SP2,22/09/2019,Extremadura UD,Huesca,0,1,0,1,17,11,8,3,1,4,0,0,A
SP2,22/09/2019,Tenerife,Fuenlabrada,0,1,0,0,15,11,1,4,5,2,1,0,A
SP2,27/09/2019,Las Palmas,Albacete,3,2,2,0,10,7,4,4,4,4,0,0,H
SP2,28/09/2019,Fuenlabrada,Vallecano,2,2,0,1,12,12,5,4,1,6,0,0,D
SP2,28/09/2019,Alcorcon,Extremadura UD,0,2,0,0,14,11,3,4,3,3,1,0,A
SP2,28/09/2019,Huesca,Girona,1,0,1,0,18,7,8,0,2,5,0,0,H
SP2,28/09/2019,Elche,Ponferradina,1,0,1,0,10,8,2,4,5,3,0,0,H
SP2,28/09/2019,Santander,Numancia,0,0,0,0,13,12,4,2,2,2,0,0,D
SP2,29/09/2019,Malaga,Sp Gijon,0,0,0,0,14,8,4,5,2,1,0,0,D
SP2,29/09/2019,Almeria,Cadiz,1,2,0,0,7,10,3,3,2,3,0,1,A
SP2,29/09/2019,Oviedo,Zaragoza,2,2,1,1,15,13,5,4,4,3,0,0,D
SP2,29/09/2019,La Coruna,Mirandes,1,1,0,0,8,11,3,4,2,1,0,0,D
SP2,29/09/2019,Lugo,Tenerife,1,4,1,2,14,8,6,5,2,4,0,0,A
SP2,01/10/2019,Albacete,Santander,0,0,0,0,11,4,2,3,2,5,0,0,D
SP2,01/10/2019,Extremadura UD,Elche,2,0,0,0,16,5,8,1,2,5,0,1,H
SP2,01/10/2019,Numancia,Fuenlabrada,1,0,1,0,7,13,3,6,4,5,1,0,H
SP2,01/10/2019,Vallecano,Alcorcon,1,1,1,0,11,9,5,4,7,5,0,0,D
SP2,02/10/2019,Cadiz,Huesca,1,0,0,0,13,7,4,4,0,2,0,0,H
SP2,02/10/2019,Mirandes,Lugo,1,1,0,0,17,6,5,2,4,1,0,0,D
SP2,02/10/2019,Ponferradina,Las Palmas,0,2,0,1,17,8,5,4,3,7,0,0,A
SP2,02/10/2019,Tenerife,Oviedo,0,1,0,1,12,7,2,1,4,4,0,0,A
SP2,03/10/2019,Sp Gijon,Almeria,4,2,4,1,17,9,7,3,1,4,0,0,H
SP2,03/10/2019,Zaragoza,Malaga,2,2,1,1,17,12,8,2,2,4,0,0,D
SP2,03/10/2019,Girona,La Coruna,3,1,2,0,15,9,5,4,3,3,0,0,H
SP2,04/10/2019,Alcorcon,Albacete,0,1,0,0,13,6,2,3,2,4,0,0,A
SP2,05/10/2019,Lugo,Las Palmas,0,2,0,0,6,12,3,5,2,5,0,0,A
SP2,05/10/2019,Elche,Vallecano,1,1,0,0,11,17,3,4,2,2,0,0,D
SP2,05/10/2019,Ponferradina,Mirandes,2,0,1,0,8,13,3,0,2,3,0,0,H
SP2,05/10/2019,Tenerife,Extremadura UD,1,2,1,1,19,16,4,7,4,1,1,0,A
SP2,06/10/2019,Fuenlabrada,Sp Gijon,2,0,0,0,9,10,3,0,3,6,0,0,H
SP2,06/10/2019,Oviedo,Numancia,1,1,1,0,13,14,3,4,2,3,0,0,D
SP2,06/10/2019,Zaragoza,Cadiz,0,2,0,0,16,13,3,4,2,3,0,0,A
SP2,06/10/2019,La Coruna,Almeria,0,0,0,0,15,5,7,0,3,2,1,0,D
SP2,06/10/2019,Huesca,Malaga,2,0,2,0,13,10,5,1,2,3,0,1,H
SP2,06/10/2019,Santander,Girona,0,3,0,1,8,9,0,3,2,5,0,0,A
SP2,11/10/2019,Vallecano,Tenerife,2,1,1,1,15,7,4,1,3,3,0,0,H
SP2,12/10/2019,Girona,Elche,0,2,0,1,18,11,5,4,4,2,0,0,A
SP2,12/10/2019,Almeria,Lugo,0,0,0,0,16,11,5,3,4,4,0,0,D
SP2,12/10/2019,Sp Gijon,Alcorcon,1,3,0,3,20,10,5,6,5,2,0,0,A
SP2,12/10/2019,Extremadura UD,Ponferradina,1,1,1,0,14,13,2,4,5,2,0,0,D
SP2,12/10/2019,Malaga,Cadiz,1,2,0,1,13,7,3,4,2,2,0,0,A
SP2,13/10/2019,Mirandes,Fuenlabrada,2,1,1,0,9,8,2,2,2,2,0,0,H
SP2,13/10/2019,Numancia,Zaragoza,0,1,0,0,9,14,2,5,0,3,0,0,A
SP2,13/10/2019,Albacete,Oviedo,1,2,1,0,12,14,5,6,2,2,0,0,A
SP2,13/10/2019,Huesca,Santander,1,1,0,0,20,11,5,2,0,1,0,0,D
SP2,13/10/2019,Las Palmas,La Coruna,3,0,2,0,13,7,7,1,4,3,0,0,H
SP2,16/10/2019,Fuenlabrada,Zaragoza,2,1,1,0,9,11,5,2,3,5,0,0,H
SP2,18/10/2019,Cadiz,Las Palmas,2,0,1,0,7,18,2,4,2,3,0,0,H
SP2,19/10/2019,Alcorcon,Almeria,2,2,1,0,10,10,4,5,7,4,1,1,D
SP2,19/10/2019,Ponferradina,Numancia,1,1,1,0,12,14,3,2,2,3,0,0,D
SP2,19/10/2019,Elche,Sp Gijon,0,1,0,1,12,8,2,2,2,5,0,0,A
SP2,19/10/2019,Lugo,Huesca,3,2,2,0,8,18,5,6,4,5,1,1,H
SP2,19/10/2019,Extremadura UD,Vallecano,0,3,0,1,12,12,4,5,5,4,0,0,A
SP2,20/10/2019,Fuenlabrada,Albacete,0,1,0,0,11,5,0,2,2,4,0,0,A
SP2,20/10/2019,La Coruna,Malaga,0,2,0,1,10,17,2,9,1,1,0,0,A
SP2,20/10/2019,Oviedo,Girona,4,2,2,1,9,12,4,4,2,4,0,1,H
SP2,20/10/2019,Tenerife,Santander,3,3,2,1,16,12,8,7,1,5,0,0,D
SP2,20/10/2019,Zaragoza,Mirandes,1,2,0,1,16,10,2,5,2,1,0,0,A
SP2,25/10/2019,Albacete,Cadiz,1,0,0,0,11,7,4,2,2,2,0,0,H
SP2,26/10/2019,Vallecano,Ponferradina,1,3,0,1,16,7,4,3,2,2,1,0,A
SP2,26/10/2019,Mirandes,Tenerife,0,0,0,0,11,14,2,1,3,1,0,0,D
SP2,26/10/2019,Santander,La Coruna,1,1,1,0,9,15,1,2,2,3,0,0,D
SP2,26/10/2019,Malaga,Oviedo,2,1,0,0,22,9,7,5,7,5,0,1,H
SP2,26/10/2019,Numancia,Lugo,3,1,1,1,21,11,10,3,2,3,0,0,H
SP2,27/10/2019,Girona,Alcorcon,0,0,0,0,8,7,3,0,4,5,0,0,D
SP2,27/10/2019,Sp Gijon,Zaragoza,4,0,2,0,14,9,6,2,0,2,0,1,H
SP2,27/10/2019,Huesca,Elche,2,0,1,0,19,8,7,3,3,4,0,0,H
SP2,27/10/2019,Las Palmas,Fuenlabrada,1,3,0,2,19,7,3,4,4,6,0,1,A
SP2,27/10/2019,Almeria,Extremadura UD,3,2,0,0,12,13,4,5,2,0,0,0,H
SP2,01/11/2019,Numancia,Albacete,1,0,0,0,12,12,2,2,2,5,0,1,H
SP2,01/11/2019,Cadiz,Sp Gijon,3,1,1,0,10,12,5,2,3,4,0,0,H
SP2,01/11/2019,Ponferradina,Malaga,1,0,0,0,14,12,6,2,1,2,0,0,H
SP2,01/11/2019,Oviedo,Almeria,0,0,0,0,15,6,1,1,1,3,0,0,D
SP2,02/11/2019,Fuenlabrada,La Coruna,1,1,1,0,10,6,1,1,1,3,0,0,D
SP2,02/11/2019,Alcorcon,Santander,1,0,1,0,12,12,3,2,5,4,0,0,H
SP2,02/11/2019,Tenerife,Huesca,0,0,0,0,9,11,1,3,4,2,1,0,D
SP2,03/11/2019,Extremadura UD,Girona,1,3,0,2,19,11,3,5,3,3,0,0,A
SP2,03/11/2019,Lugo,Vallecano,1,0,0,0,6,20,2,5,0,1,0,0,H
SP2,03/11/2019,Zaragoza,Las Palmas,3,0,2,0,14,12,7,6,2,5,0,1,H
SP2,03/11/2019,Elche,Mirandes,4,2,2,1,8,14,4,7,2,3,0,0,H
SP2,08/11/2019,Girona,Tenerife,1,0,0,0,17,7,5,0,2,6,0,1,H
SP2,09/11/2019,Huesca,Oviedo,3,1,2,1,14,9,7,4,2,3,0,0,H
SP2,09/11/2019,Mirandes,Extremadura UD,2,0,1,0,15,11,6,2,3,2,1,0,H
SP2,09/11/2019,Albacete,Lugo,0,1,0,0,15,4,5,2,2,2,0,0,A
SP2,09/11/2019,Sp Gijon,Numancia,0,1,0,1,16,13,2,4,2,3,0,0,A
SP2,09/11/2019,Las Palmas,Alcorcon,1,1,1,1,10,5,3,2,2,1,0,0,D
SP2,10/11/2019,La Coruna,Elche,1,3,1,1,17,11,5,5,4,4,0,0,A
SP2,10/11/2019,Almeria,Zaragoza,1,1,1,0,10,10,3,2,4,3,0,0,D
SP2,10/11/2019,Malaga,Fuenlabrada,0,0,0,0,15,7,4,0,3,3,0,0,D
SP2,10/11/2019,Santander,Ponferradina,2,2,0,0,8,14,4,7,5,3,1,0,D
SP2,10/11/2019,Vallecano,Cadiz,1,1,0,1,16,8,6,5,5,3,0,0,D
SP2,16/11/2019,Fuenlabrada,Huesca,3,2,1,0,9,12,2,4,3,2,0,0,H
SP2,16/11/2019,Extremadura UD,La Coruna,2,0,2,0,15,10,4,5,3,2,0,0,H
SP2,16/11/2019,Elche,Almeria,1,1,0,0,4,16,1,4,2,2,0,0,D
SP2,16/11/2019,Numancia,Vallecano,2,2,1,1,13,14,4,4,1,3,0,0,D
SP2,16/11/2019,Zaragoza,Albacete,0,1,0,0,15,6,7,2,1,2,0,0,A
SP2,17/11/2019,Ponferradina,Girona,1,1,0,0,19,7,5,5,2,0,0,0,D
SP2,17/11/2019,Alcorcon,Malaga,1,0,1,0,12,14,6,3,3,1,0,0,H
SP2,17/11/2019,Oviedo,Sp Gijon,0,0,0,0,7,9,2,3,3,4,0,0,D
SP2,17/11/2019,Lugo,Santander,1,1,0,1,8,14,2,8,2,3,0,0,D
SP2,17/11/2019,Mirandes,Las Palmas,2,1,2,1,15,6,7,3,2,6,0,0,H
SP2,17/11/2019,Tenerife,Cadiz,1,1,1,1,17,8,3,2,1,3,0,0,D
SP2,22/11/2019,Sp Gijon,Tenerife,0,2,0,0,13,7,5,3,9,3,1,0,A
SP2,23/11/2019,Vallecano,Zaragoza,0,1,0,0,21,7,6,4,1,4,0,0,A
SP2,23/11/2019,La Coruna,Alcorcon,0,0,0,0,11,6,2,2,3,1,0,0,D
SP2,23/11/2019,Santander,Extremadura UD,3,0,1,0,10,20,5,8,2,2,0,0,H
SP2,23/11/2019,Huesca,Ponferradina,2,0,1,0,10,11,6,2,3,3,0,1,H
SP2,24/11/2019,Almeria,Numancia,2,0,2,0,11,17,5,4,4,4,1,0,H
SP2,24/11/2019,Albacete,Mirandes,1,2,1,2,13,7,5,3,4,2,0,0,A
SP2,24/11/2019,Malaga,Elche,3,3,1,2,25,14,9,4,4,6,0,0,D
SP2,24/11/2019,Girona,Fuenlabrada,2,0,0,0,13,7,3,2,2,2,0,0,H
SP2,24/11/2019,Las Palmas,Oviedo,3,1,2,0,13,14,6,7,2,3,0,0,H
SP2,24/11/2019,Cadiz,Lugo,2,1,1,1,17,8,7,2,1,2,0,0,H
SP2,29/11/2019,Numancia,Malaga,0,0,0,0,17,10,2,2,3,0,0,0,D
SP2,30/11/2019,Alcorcon,Huesca,0,2,0,0,13,9,2,5,3,1,0,0,A
SP2,30/11/2019,Mirandes,Sp Gijon,0,0,0,0,10,12,1,3,2,1,0,0,D
SP2,30/11/2019,Ponferradina,Albacete,1,1,0,1,13,8,2,5,1,3,0,0,D
SP2,30/11/2019,Tenerife,Almeria,1,3,1,2,12,12,2,6,5,1,0,0,A
SP2,30/11/2019,Zaragoza,Girona,3,3,1,2,17,16,6,5,2,3,0,0,D
SP2,01/12/2019,Fuenlabrada,Cadiz,1,0,0,0,11,6,4,0,5,5,0,1,H
SP2,01/12/2019,Oviedo,Vallecano,2,1,1,1,7,9,3,2,2,4,0,0,H
SP2,01/12/2019,Elche,Santander,2,0,1,0,15,13,3,3,2,4,0,0,H
SP2,01/12/2019,Lugo,La Coruna,0,0,0,0,14,12,2,3,2,3,0,0,D
SP2,01/12/2019,Extremadura UD,Las Palmas,0,1,0,1,12,15,3,5,3,7,0,1,A
SP2,06/12/2019,Albacete,Extremadura UD,1,1,0,0,11,11,3,4,3,4,0,0,D
SP2,06/12/2019,Santander,Fuenlabrada,2,2,1,0,8,17,3,8,4,3,1,0,D
SP2,06/12/2019,Alcorcon,Oviedo,1,3,1,2,11,8,1,4,2,2,0,0,A
SP2,06/12/2019,Malaga,Tenerife,2,0,1,0,11,11,5,1,1,3,0,0,H
SP2,07/12/2019,Huesca,Vallecano,0,2,0,1,15,13,7,9,4,3,0,0,A
SP2,07/12/2019,Sp Gijon,Ponferradina,1,0,0,0,13,14,6,2,2,4,0,1,H
SP2,07/12/2019,Almeria,Mirandes,3,1,0,1,12,6,6,3,4,3,1,1,H
SP2,08/12/2019,Girona,Lugo,3,1,1,0,13,12,4,5,2,4,0,1,H
SP2,08/12/2019,La Coruna,Zaragoza,1,3,0,2,14,17,6,10,1,2,0,0,A
SP2,08/12/2019,Las Palmas,Numancia,3,1,2,0,13,9,4,4,4,4,0,0,H
SP2,08/12/2019,Cadiz,Elche,0,0,0,0,14,7,2,1,2,2,0,0,D
SP2,13/12/2019,Numancia,Girona,2,0,1,0,11,15,5,5,6,1,0,0,H
SP2,14/12/2019,Mirandes,Huesca,2,0,0,0,8,9,7,3,3,4,0,0,H
SP2,14/12/2019,Ponferradina,La Coruna,2,0,2,0,18,4,4,3,2,3,0,1,H
SP2,14/12/2019,Tenerife,Alcorcon,0,0,0,0,8,9,2,2,4,4,0,0,D
SP2,14/12/2019,Zaragoza,Santander,2,0,1,0,13,4,6,1,2,4,0,0,H
SP2,15/12/2019,Extremadura UD,Malaga,0,0,0,0,11,9,3,1,2,2,0,0,D
SP2,15/12/2019,Oviedo,Cadiz,0,2,0,1,13,7,3,4,3,1,0,0,A
SP2,15/12/2019,Elche,Las Palmas,2,3,2,0,6,19,5,10,3,1,0,0,A
SP2,15/12/2019,Lugo,Sp Gijon,1,2,0,1,9,12,2,4,2,3,1,0,A
SP2,15/12/2019,Fuenlabrada,Almeria,2,2,0,0,8,10,2,4,1,5,0,0,D
SP2,20/12/2019,La Coruna,Tenerife,2,1,1,0,11,9,3,3,4,1,0,0,H
SP2,21/12/2019,Albacete,Elche,0,1,0,0,22,12,4,3,3,3,0,0,A
SP2,21/12/2019,Malaga,Lugo,1,1,1,0,12,12,3,5,5,4,0,0,D
SP2,21/12/2019,Las Palmas,Vallecano,1,1,1,1,20,4,6,1,3,3,0,1,D
SP2,21/12/2019,Sp Gijon,Extremadura UD,0,1,0,0,11,5,1,1,2,1,0,0,A
SP2,21/12/2019,Santander,Oviedo,1,1,1,1,16,13,5,6,2,5,1,1,D
SP2,21/12/2019,Cadiz,Numancia,2,4,1,1,13,12,3,4,5,1,1,0,A
SP2,22/12/2019,Almeria,Ponferradina,2,3,1,0,18,16,7,5,4,1,0,0,A
SP2,22/12/2019,Huesca,Zaragoza,2,1,1,1,8,7,2,1,3,4,0,2,H
SP2,22/12/2019,Alcorcon,Fuenlabrada,1,1,1,0,8,8,3,2,5,3,0,0,D
