Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HS,AS,HST,AST,HY,AY,HR,AR,FTR
SC0,01/08/15,Celtic,Ross County,2,0,2,0,13,8,7,4,2,0,0,0,H
SC0,01/08/15,Hamilton,Partick,0,0,0,0,13,4,7,3,2,0,0,1,D
SC0,01/08/15,Inverness C,Motherwell,0,1,0,1,3,13,0,8,1,1,0,0,A
SC0,01/08/15,Kilmarnock,Dundee,0,4,0,2,4,14,1,10,1,0,0,0,A
SC0,02/08/15,Dundee United,Aberdeen,0,1,0,0,7,8,3,3,2,1,0,0,A
SC0,02/08/15,Hearts,St Johnstone,4,3,1,0,13,12,6,5,3,2,0,0,H
SC0,08/08/15,Dundee,Hearts,1,2,1,0,6,5,1,2,5,4,0,0,A
SC0,08/08/15,Motherwell,Dundee United,0,2,0,0,8,9,6,7,3,1,0,0,A
SC0,08/08/15,Ross County,Hamilton,2,0,2,0,6,8,2,2,0,3,0,0,H
SC0,08/08/15,St Johnstone,Inverness C,1,1,0,1,5,9,3,3,0,1,0,0,D
SC0,09/08/15,Aberdeen,Kilmarnock,2,0,1,0,15,2,9,0,1,4,0,0,H
SC0,09/08/15,Partick,Celtic,0,2,0,1,5,15,1,6,2,0,0,0,A
SC0,11/08/15,Dundee United,Dundee,2,2,0,0,10,11,6,7,0,1,0,0,D
SC0,11/08/15,St Johnstone,Ross County,1,1,0,1,6,10,2,6,2,3,0,0,D
SC0,12/08/15,Hearts,Motherwell,2,0,1,0,10,5,5,2,0,2,0,0,H
SC0,12/08/15,Inverness C,Partick,0,0,0,0,5,7,3,4,2,2,0,0,D
SC0,12/08/15,Kilmarnock,Celtic,2,2,1,1,11,28,5,12,0,0,0,0,D
SC0,15/08/15,Celtic,Inverness C,4,2,2,0,15,9,8,5,4,2,0,0,H
SC0,15/08/15,Dundee,St Johnstone,2,1,2,0,13,10,8,3,3,1,0,0,H
SC0,15/08/15,Hamilton,Dundee United,4,0,3,0,14,9,8,5,1,1,0,0,H
SC0,15/08/15,Motherwell,Aberdeen,1,2,1,1,12,12,4,6,1,2,0,0,A
SC0,15/08/15,Partick,Kilmarnock,2,2,1,1,16,13,8,8,1,3,1,0,D
SC0,15/08/15,Ross County,Hearts,1,2,1,2,10,9,6,2,2,3,0,0,A
SC0,22/08/15,Aberdeen,Dundee,2,0,0,0,13,7,5,4,1,2,0,1,H
SC0,22/08/15,Dundee United,Celtic,1,3,1,2,6,15,3,6,3,4,0,0,A
SC0,22/08/15,Hearts,Partick,3,0,1,0,13,4,5,0,1,3,0,0,H
SC0,22/08/15,Inverness C,Hamilton,0,2,0,1,10,10,5,4,2,3,0,0,A
SC0,22/08/15,Kilmarnock,Ross County,0,4,0,4,8,22,2,11,2,1,0,0,A
SC0,22/08/15,St Johnstone,Motherwell,2,1,0,1,11,11,6,4,0,1,0,1,H
SC0,29/08/15,Celtic,St Johnstone,3,1,2,1,23,6,8,3,0,0,0,0,H
SC0,29/08/15,Dundee,Inverness C,1,1,0,0,8,10,4,4,1,4,0,1,D
SC0,29/08/15,Hamilton,Hearts,3,2,1,0,10,6,7,4,7,1,0,1,H
SC0,29/08/15,Motherwell,Kilmarnock,1,0,1,0,12,9,3,4,1,0,0,0,H
SC0,29/08/15,Partick,Aberdeen,0,2,0,0,8,6,3,4,2,1,0,0,A
SC0,29/08/15,Ross County,Dundee United,2,1,2,0,14,14,6,7,3,2,0,0,H
SC0,11/09/15,Inverness C,Hearts,2,0,0,0,8,10,5,0,2,2,0,1,H
SC0,12/09/15,Aberdeen,Celtic,2,1,0,1,5,13,2,3,1,4,1,0,H
SC0,12/09/15,Dundee United,Kilmarnock,1,2,0,1,18,8,7,2,0,4,0,0,A
SC0,12/09/15,Motherwell,Ross County,1,1,0,1,7,7,3,2,0,3,0,0,D
SC0,12/09/15,Partick,Dundee,0,1,0,0,10,9,2,3,0,0,0,0,A
SC0,12/09/15,St Johnstone,Hamilton,4,1,3,0,8,11,6,4,4,1,0,0,H
SC0,15/09/15,Aberdeen,Hamilton,1,0,1,0,9,8,6,3,0,2,0,0,H
SC0,19/09/15,Dundee United,Inverness C,1,1,1,0,12,7,4,3,2,2,0,0,D
SC0,19/09/15,Hamilton,Motherwell,1,0,0,0,12,9,5,5,1,2,0,0,H
SC0,19/09/15,Kilmarnock,St Johnstone,2,1,1,1,14,11,3,4,2,1,0,0,H
SC0,19/09/15,Ross County,Partick,1,0,1,0,6,6,1,2,0,1,0,0,H
SC0,20/09/15,Celtic,Dundee,6,0,2,0,29,6,15,2,0,1,0,0,H
SC0,20/09/15,Hearts,Aberdeen,1,3,0,3,8,7,3,5,2,2,0,0,A
SC0,26/09/15,Celtic,Hearts,0,0,0,0,24,5,5,0,2,3,1,0,D
SC0,26/09/15,Dundee,Ross County,3,3,1,3,13,6,6,4,2,0,0,1,D
SC0,26/09/15,Inverness C,Aberdeen,2,1,2,1,6,11,5,2,3,2,1,0,H
SC0,26/09/15,Kilmarnock,Hamilton,1,2,1,0,19,15,6,6,0,2,1,0,A
SC0,26/09/15,Motherwell,Partick,2,1,1,0,4,14,3,4,3,4,0,0,H
SC0,26/09/15,St Johnstone,Dundee United,2,1,0,1,9,14,5,7,3,2,1,0,H
SC0,03/10/15,Aberdeen,St Johnstone,1,5,1,3,1,5,1,5,1,2,0,0,A
SC0,03/10/15,Dundee,Motherwell,2,1,0,0,10,5,7,2,1,2,0,0,H
SC0,03/10/15,Hearts,Kilmarnock,1,1,1,0,13,8,6,3,2,5,1,0,D
SC0,03/10/15,Partick,Dundee United,3,0,1,0,13,7,8,4,3,2,0,0,H
SC0,03/10/15,Ross County,Inverness C,1,2,0,2,13,5,6,4,1,3,0,0,A
SC0,04/10/15,Hamilton,Celtic,1,2,1,2,7,12,3,6,2,2,0,0,A
SC0,16/10/15,Ross County,Aberdeen,2,0,1,0,13,13,8,4,1,0,0,0,H
SC0,17/10/15,Hamilton,Dundee,1,1,0,0,10,9,4,2,1,2,1,0,D
SC0,17/10/15,Kilmarnock,Inverness C,2,0,1,0,5,3,2,2,0,1,0,0,H
SC0,17/10/15,Motherwell,Celtic,0,1,0,1,2,18,1,4,1,0,0,0,A
SC0,17/10/15,St Johnstone,Partick,1,2,0,2,14,9,4,5,0,2,0,1,A
SC0,18/10/15,Dundee United,Hearts,0,1,0,1,6,11,2,5,4,2,1,0,A
SC0,24/10/15,Aberdeen,Motherwell,1,1,1,0,11,11,2,7,0,1,0,0,D
SC0,24/10/15,Dundee,Kilmarnock,1,2,0,1,9,9,4,8,4,3,0,0,A
SC0,24/10/15,Hearts,Ross County,2,0,1,0,9,8,4,3,2,3,1,0,H
SC0,24/10/15,Inverness C,St Johnstone,0,1,0,0,8,6,2,1,2,1,0,1,A
SC0,24/10/15,Partick,Hamilton,1,1,0,0,13,16,2,4,2,2,0,1,D
SC0,25/10/15,Celtic,Dundee United,5,0,3,0,23,3,12,1,1,1,0,0,H
SC0,31/10/15,Celtic,Aberdeen,3,1,1,0,30,7,10,2,0,2,0,0,H
SC0,31/10/15,Dundee United,Ross County,1,0,0,0,11,11,4,4,2,0,1,0,H
SC0,31/10/15,Hamilton,St Johnstone,2,4,0,1,7,8,3,4,3,2,0,0,A
SC0,31/10/15,Inverness C,Dundee,1,1,0,0,6,8,3,3,0,0,1,0,D
SC0,31/10/15,Kilmarnock,Motherwell,0,1,0,0,15,6,2,5,4,2,0,0,A
SC0,31/10/15,Partick,Hearts,0,4,0,1,1,12,0,8,3,0,1,0,A
SC0,07/11/15,Aberdeen,Dundee United,2,0,0,0,9,7,3,2,0,0,0,0,H
SC0,07/11/15,Dundee,Partick,1,1,0,1,12,7,9,4,0,2,0,0,D
SC0,07/11/15,Hearts,Hamilton,2,0,2,0,12,4,6,1,2,5,0,0,H
SC0,07/11/15,Motherwell,Inverness C,1,3,0,2,16,14,4,4,2,2,1,0,A
SC0,07/11/15,St Johnstone,Kilmarnock,2,1,1,1,9,15,6,5,1,3,1,0,H
SC0,08/11/15,Ross County,Celtic,1,4,0,1,12,16,4,10,1,0,0,0,A
SC0,21/11/15,Celtic,Kilmarnock,0,0,0,0,20,6,5,3,1,4,0,0,D
SC0,21/11/15,Dundee United,St Johnstone,1,2,1,2,13,9,6,5,2,5,0,0,A
