Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HS,AS,HST,AST,HY,AY,HR,AR,FTR
SP1,27/08/11,Granada,Betis,0,1,0,0,11,18,2,3,2,2,0,0,A
SP1,27/08/11,Sp Gijon,Sociedad,1,2,0,1,17,6,4,2,2,1,1,1,A
SP1,27/08/11,Valencia,Santander,4,3,1,2,26,4,11,3,3,3,0,0,H
SP1,28/08/11,Ath Bilbao,Vallecano,1,1,0,0,10,13,4,6,1,3,0,0,D
SP1,28/08/11,Ath Madrid,Osasuna,0,0,0,0,28,16,8,2,1,0,0,0,D
SP1,28/08/11,Getafe,Levante,1,1,0,0,8,9,2,1,5,3,0,0,D
SP1,28/08/11,Mallorca,Espanol,1,0,0,0,11,9,4,3,2,3,0,0,H
SP1,28/08/11,Sevilla,Malaga,2,1,2,0,15,6,9,1,3,1,0,0,H
SP1,28/08/11,Zaragoza,Real Madrid,0,6,0,2,8,39,1,16,2,1,0,0,A
SP1,29/08/11,Barcelona,Villarreal,5,0,2,0,18,5,9,1,3,3,0,0,H
SP1,10/09/11,Real Madrid,Getafe,4,2,1,1,26,10,10,6,3,3,0,0,H
SP1,10/09/11,Sociedad,Barcelona,2,2,0,2,10,13,4,6,2,1,0,0,D
SP1,10/09/11,Valencia,Ath Madrid,1,0,0,0,12,12,6,2,1,2,0,0,H
SP1,10/09/11,Villarreal,Sevilla,2,2,1,1,11,10,5,5,2,4,1,0,D
SP1,11/09/11,Betis,Mallorca,1,0,0,0,24,9,7,2,2,4,0,0,H
SP1,11/09/11,Espanol,Ath Bilbao,2,1,1,0,10,17,6,7,2,1,0,0,H
SP1,11/09/11,Osasuna,Sp Gijon,2,1,2,0,21,10,7,2,2,3,0,0,H
SP1,11/09/11,Santander,Levante,0,0,0,0,8,11,1,2,2,2,1,0,D
SP1,11/09/11,Vallecano,Zaragoza,0,0,0,0,20,7,5,1,4,4,0,0,D
SP1,12/09/11,Malaga,Granada,4,0,2,0,20,12,9,4,1,2,0,0,H
SP1,17/09/11,Barcelona,Osasuna,8,0,5,0,18,7,14,1,1,5,0,0,H
SP1,17/09/11,Granada,Villarreal,1,0,0,0,8,14,2,4,7,2,0,0,H
SP1,17/09/11,Mallorca,Malaga,0,1,0,1,6,8,1,4,2,1,0,0,A
SP1,17/09/11,Sevilla,Sociedad,1,0,0,0,15,11,5,1,3,2,0,0,H
SP1,17/09/11,Sp Gijon,Valencia,0,1,0,1,15,11,4,5,1,5,0,0,A
SP1,18/09/11,Ath Bilbao,Betis,2,3,1,3,18,18,9,6,3,4,1,1,A
SP1,18/09/11,Ath Madrid,Santander,4,0,2,0,17,4,7,0,3,2,0,0,H
SP1,18/09/11,Getafe,Vallecano,0,1,0,1,7,9,2,4,3,5,0,0,A
SP1,18/09/11,Levante,Real Madrid,1,0,0,0,11,14,4,3,7,3,0,1,H
SP1,18/09/11,Zaragoza,Espanol,2,1,1,0,12,14,5,4,2,4,0,1,H
SP1,20/09/11,Osasuna,Sevilla,0,0,0,0,15,11,8,5,3,2,0,0,D
SP1,20/09/11,Sociedad,Granada,1,0,0,0,14,15,4,4,5,2,0,0,H
SP1,20/09/11,Villarreal,Mallorca,2,0,1,0,13,9,9,3,0,3,0,0,H
SP1,21/09/11,Ath Madrid,Sp Gijon,4,0,1,0,19,3,11,1,2,4,0,0,H
SP1,21/09/11,Malaga,Ath Bilbao,1,0,0,0,13,8,4,3,1,2,0,0,H
SP1,21/09/11,Santander,Real Madrid,0,0,0,0,5,16,2,2,6,3,0,0,D
SP1,21/09/11,Valencia,Barcelona,2,2,2,1,9,10,1,7,4,1,1,0,D
SP1,21/09/11,Vallecano,Levante,1,2,0,2,14,9,7,5,2,1,1,0,A
SP1,22/09/11,Betis,Zaragoza,4,3,2,1,9,21,6,8,0,2,1,0,H
SP1,22/09/11,Espanol,Getafe,1,0,0,0,16,9,6,0,5,1,0,0,H
SP1,24/09/11,Ath Bilbao,Villarreal,1,1,1,0,10,15,6,3,3,1,1,0,D
SP1,24/09/11,Barcelona,Ath Madrid,5,0,3,0,18,6,8,2,1,1,0,0,H
SP1,24/09/11,Real Madrid,Vallecano,6,2,2,1,18,16,11,6,0,4,1,0,H
SP1,24/09/11,Sevilla,Valencia,1,0,1,0,12,14,6,6,2,3,2,1,H
SP1,25/09/11,Granada,Osasuna,1,1,0,1,10,20,2,6,3,3,0,0,D
SP1,25/09/11,Levante,Espanol,3,1,1,0,12,18,5,6,1,4,0,2,H
SP1,25/09/11,Mallorca,Sociedad,2,1,1,1,16,16,4,5,2,0,0,0,H
SP1,25/09/11,Sp Gijon,Santander,0,0,0,0,16,8,1,3,2,4,0,0,D
SP1,25/09/11,Zaragoza,Malaga,0,0,0,0,8,9,4,4,1,1,0,0,D
SP1,26/09/11,Getafe,Betis,1,0,1,0,12,9,5,3,5,3,0,0,H
SP1,01/10/11,Malaga,Getafe,3,2,0,0,19,6,8,2,2,6,0,1,H
SP1,01/10/11,Osasuna,Mallorca,2,2,1,1,10,14,6,6,2,4,0,1,D
SP1,01/10/11,Santander,Vallecano,1,1,0,1,7,9,4,5,1,4,0,0,D
SP1,01/10/11,Valencia,Granada,1,0,1,0,23,14,11,5,2,0,0,0,H
SP1,01/10/11,Villarreal,Zaragoza,2,2,1,2,25,16,12,9,1,3,0,1,D
SP1,02/10/11,Ath Madrid,Sevilla,0,0,0,0,15,8,4,5,5,6,0,0,D
SP1,02/10/11,Betis,Levante,0,1,0,1,20,8,4,3,2,4,0,0,A
SP1,02/10/11,Espanol,Real Madrid,0,4,0,1,15,16,3,7,4,1,0,0,A
SP1,02/10/11,Sociedad,Ath Bilbao,1,2,0,1,15,16,4,7,1,4,0,0,A
SP1,02/10/11,Sp Gijon,Barcelona,0,1,0,1,4,14,1,4,2,2,0,0,A
SP1,15/10/11,Barcelona,Santander,3,0,2,0,19,3,6,2,0,2,0,0,H
SP1,15/10/11,Getafe,Villarreal,0,0,0,0,8,14,3,4,4,5,0,0,D
SP1,15/10/11,Granada,Ath Madrid,0,0,0,0,18,20,3,8,3,5,0,0,D
SP1,15/10/11,Mallorca,Valencia,1,1,0,1,11,10,1,3,3,4,0,0,D
SP1,15/10/11,Real Madrid,Betis,4,1,0,0,22,10,10,3,1,3,0,0,H
SP1,16/10/11,Levante,Malaga,3,0,3,0,14,7,4,3,3,0,0,1,H
SP1,16/10/11,Sevilla,Sp Gijon,2,1,1,0,20,15,4,6,4,2,0,0,H
SP1,16/10/11,Vallecano,Espanol,0,1,0,0,6,10,1,4,3,3,0,0,A
SP1,16/10/11,Zaragoza,Sociedad,2,0,1,0,8,13,4,2,3,3,0,0,H
SP1,17/10/11,Ath Bilbao,Osasuna,3,1,3,0,13,11,6,6,2,1,0,1,H
SP1,22/10/11,Barcelona,Sevilla,0,0,0,0,21,6,6,3,2,8,0,2,D
SP1,22/10/11,Malaga,Real Madrid,0,4,0,4,21,12,6,7,1,0,0,0,A
SP1,22/10/11,Santander,Espanol,0,1,0,0,20,14,5,4,1,4,0,0,A
SP1,22/10/11,Sp Gijon,Granada,2,0,2,0,16,19,5,5,2,1,0,0,H
SP1,23/10/11,Ath Madrid,Mallorca,1,1,1,1,20,6,4,3,2,6,0,0,D
SP1,23/10/11,Betis,Vallecano,0,2,0,0,18,12,4,5,2,3,0,0,A
SP1,23/10/11,Osasuna,Zaragoza,3,0,3,0,16,6,7,2,2,6,0,0,H
SP1,23/10/11,Sociedad,Getafe,0,0,0,0,12,12,2,2,2,1,0,0,D
SP1,23/10/11,Valencia,Ath Bilbao,1,1,0,0,22,6,3,3,3,4,0,0,D
SP1,23/10/11,Villarreal,Levante,0,3,0,2,15,9,5,3,2,1,0,0,A
SP1,25/10/11,Granada,Barcelona,0,1,0,1,2,17,0,7,3,4,2,0,A
SP1,25/10/11,Sevilla,Santander,2,2,1,0,22,9,11,5,1,3,0,0,D
SP1,26/10/11,Getafe,Osasuna,2,2,0,1,13,6,4,3,2,3,0,0,D
SP1,26/10/11,Levante,Sociedad,3,2,0,1,10,19,4,5,3,1,1,0,H
SP1,26/10/11,Mallorca,Sp Gijon,1,2,1,0,17,12,5,2,4,4,0,0,A
SP1,26/10/11,Real Madrid,Villarreal,3,0,3,0,13,4,6,3,2,3,0,0,H
SP1,26/10/11,Vallecano,Malaga,2,0,1,0,15,5,6,0,2,3,0,1,H
SP1,26/10/11,Zaragoza,Valencia,0,1,0,0,8,15,0,4,3,4,0,0,A
SP1,27/10/11,Ath Bilbao,Ath Madrid,3,0,0,0,14,11,4,4,3,5,0,0,H
SP1,27/10/11,Espanol,Betis,1,0,0,0,17,9,5,5,5,2,0,0,H
SP1,29/10/11,Barcelona,Mallorca,5,0,3,0,18,2,10,0,1,2,0,0,H
SP1,29/10/11,Sociedad,Real Madrid,0,1,0,1,5,12,3,6,5,2,0,0,A
SP1,29/10/11,Valencia,Getafe,3,1,2,1,13,9,5,3,2,2,0,0,H
SP1,29/10/11,Villarreal,Vallecano,2,0,1,0,11,9,5,1,3,5,0,0,H
SP1,30/10/11,Ath Madrid,Zaragoza,3,1,2,0,18,12,7,4,3,3,0,0,H
SP1,30/10/11,Malaga,Espanol,2,1,1,1,19,7,8,3,0,5,0,0,H
SP1,30/10/11,Osasuna,Levante,2,0,2,0,13,14,5,1,1,3,1,0,H
SP1,30/10/11,Santander,Betis,1,0,0,0,6,22,2,5,4,1,0,0,H
SP1,30/10/11,Sp Gijon,Ath Bilbao,1,1,0,0,11,7,4,3,1,3,0,0,D
SP1,31/10/11,Sevilla,Granada,1,2,1,0,31,15,13,4,1,1,0,0,A
SP1,05/11/11,Betis,Malaga,0,0,0,0,10,9,0,4,2,1,0,0,D
SP1,05/11/11,Levante,Valencia,0,2,0,1,13,8,3,3,6,3,0,0,A
SP1,05/11/11,Mallorca,Sevilla,0,0,0,0,15,11,5,1,5,2,0,0,D
SP1,06/11/11,Ath Bilbao,Barcelona,2,2,1,1,4,16,4,9,3,1,1,0,D
SP1,06/11/11,Espanol,Villarreal,0,0,0,0,19,10,2,1,1,3,1,0,D
SP1,06/11/11,Getafe,Ath Madrid,3,2,1,1,14,11,5,6,5,6,1,0,H
SP1,06/11/11,Granada,Santander,0,0,0,0,16,14,3,2,4,5,0,1,D
SP1,06/11/11,Real Madrid,Osasuna,7,1,3,1,18,4,11,2,0,1,0,1,H
SP1,06/11/11,Vallecano,Sociedad,4,0,1,0,13,10,9,3,1,1,0,1,H
SP1,06/11/11,Zaragoza,Sp Gijon,2,2,1,2,13,7,7,2,4,2,0,0,D
SP1,19/11/11,Barcelona,Zaragoza,4,0,2,0,27,4,11,0,2,3,0,0,H
SP1,19/11/11,Valencia,Real Madrid,2,3,0,1,14,11,5,4,3,7,0,0,A
SP1,19/11/11,Villarreal,Betis,1,0,1,0,11,14,5,4,5,2,0,0,H
SP1,20/11/11,Ath Madrid,Levante,3,2,0,0,26,9,13,5,4,2,0,0,H
SP1,20/11/11,Osasuna,Vallecano,0,0,0,0,10,9,5,2,3,5,0,0,D
SP1,20/11/11,Sevilla,Ath Bilbao,1,2,1,1,8,14,5,5,2,2,0,0,A
SP1,20/11/11,Sociedad,Espanol,0,0,0,0,12,19,1,5,4,1,0,0,D
SP1,20/11/11,Sp Gijon,Getafe,2,1,1,1,19,9,8,1,3,8,0,1,H
SP1,21/11/11,Santander,Malaga,1,3,0,0,11,19,4,7,3,2,0,0,A
SP1,26/11/11,Getafe,Barcelona,1,0,0,0,7,21,1,7,4,2,0,0,H
SP1,26/11/11,Real Madrid,Ath Madrid,4,1,1,1,16,4,7,1,1,5,0,2,H
SP1,26/11/11,Vallecano,Valencia,1,2,0,1,12,10,3,3,2,4,0,0,A
SP1,27/11/11,Ath Bilbao,Granada,0,1,0,1,18,13,4,5,2,4,0,0,A
SP1,27/11/11,Betis,Sociedad,2,3,0,0,20,11,5,7,3,3,0,0,A
SP1,27/11/11,Espanol,Osasuna,1,2,0,1,8,6,3,3,4,4,0,1,A
SP1,27/11/11,Levante,Sp Gijon,4,0,1,0,10,17,6,3,3,2,0,0,H
