Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HS,AS,HST,AST,HY,AY,HR,AR,FTR
F1,10/08/12,Montpellier,Toulouse,1,1,1,0,9,12,2,3,1,1,1,2,D
F1,11/08/12,Evian Thonon Gaillard,Bordeaux,2,3,1,2,9,12,3,9,3,3,0,0,A
F1,11/08/12,Nancy,Brest,1,0,0,0,11,2,5,1,1,2,0,0,H
F1,11/08/12,Nice,Ajaccio,0,1,0,1,8,3,2,2,2,4,0,1,A
F1,11/08/12,Paris SG,Lorient,2,2,0,2,20,12,9,6,1,1,0,1,D
F1,11/08/12,Rennes,Lyon,0,1,0,1,6,9,1,2,0,5,1,0,A
F1,11/08/12,Sochaux,Bastia,2,3,1,0,10,10,5,7,1,2,0,0,A
F1,11/08/12,St Etienne,Lille,1,2,0,0,9,10,4,4,2,2,0,0,A
F1,11/08/12,Troyes,Valenciennes,0,1,0,1,12,5,3,1,2,0,0,0,A
F1,12/08/12,Reims,Marseille,0,1,0,0,14,17,4,8,2,1,0,0,A
F1,17/08/12,Lille,Nancy,1,1,1,1,12,5,4,1,2,2,0,1,D
F1,18/08/12,Bastia,Reims,2,1,0,1,9,3,3,2,2,2,0,0,H
F1,18/08/12,Brest,Evian Thonon Gaillard,1,0,0,0,15,8,4,3,2,3,0,0,H
F1,18/08/12,Lorient,Montpellier,2,1,0,1,12,6,3,4,1,3,0,0,H
F1,18/08/12,Lyon,Troyes,4,1,0,0,24,6,10,2,2,0,0,1,H
F1,18/08/12,Toulouse,St Etienne,2,1,1,0,9,11,7,5,3,2,0,0,H
F1,18/08/12,Valenciennes,Nice,0,0,0,0,8,11,6,4,1,3,0,0,D
F1,19/08/12,Ajaccio,Paris SG,0,0,0,0,10,7,2,3,3,2,0,1,D
F1,19/08/12,Bordeaux,Rennes,1,0,0,0,10,11,4,3,1,1,0,0,H
F1,19/08/12,Marseille,Sochaux,2,0,0,0,23,5,6,2,0,0,0,0,H
F1,24/08/12,Evian Thonon Gaillard,Lyon,1,1,0,0,18,10,3,2,2,2,0,0,D
F1,25/08/12,Nancy,Toulouse,0,1,0,1,9,10,3,5,1,3,1,0,A
F1,25/08/12,Nice,Lille,2,2,1,1,11,10,7,5,1,0,0,0,D
F1,25/08/12,Reims,Sochaux,1,0,0,0,9,9,2,1,0,2,0,1,H
F1,25/08/12,Rennes,Bastia,3,2,2,1,13,9,7,6,1,4,0,1,H
F1,25/08/12,Troyes,Lorient,2,2,1,1,5,14,2,4,2,1,0,0,D
F1,25/08/12,Valenciennes,Ajaccio,3,0,1,0,12,9,3,2,1,4,0,1,H
F1,26/08/12,Montpellier,Marseille,0,1,0,0,8,13,1,5,2,3,0,0,A
F1,26/08/12,Paris SG,Bordeaux,0,0,0,0,13,10,4,2,1,1,0,0,D
F1,26/08/12,St Etienne,Brest,4,0,2,0,9,4,6,0,0,1,0,0,H
F1,01/09/12,Ajaccio,Evian Thonon Gaillard,2,0,2,0,16,14,6,3,2,2,0,0,H
F1,01/09/12,Bastia,St Etienne,0,3,0,2,20,13,3,6,4,2,0,0,A
F1,01/09/12,Brest,Troyes,2,1,1,0,13,8,3,6,0,4,0,0,H
F1,01/09/12,Lorient,Nancy,3,0,2,0,13,10,5,4,0,1,0,0,H
F1,01/09/12,Lyon,Valenciennes,3,2,2,1,12,10,6,3,1,1,0,0,H
F1,01/09/12,Sochaux,Montpellier,1,3,0,1,11,9,2,3,2,3,0,0,A
F1,01/09/12,Toulouse,Reims,1,1,0,0,19,10,7,4,1,2,0,0,D
F1,02/09/12,Bordeaux,Nice,1,1,0,0,17,9,5,5,0,3,1,0,D
F1,02/09/12,Lille,Paris SG,1,2,1,2,9,7,4,3,1,2,0,0,A
F1,02/09/12,Marseille,Rennes,3,1,1,0,19,6,7,1,2,1,0,0,H
F1,14/09/12,Paris SG,Toulouse,2,0,1,0,11,11,6,2,3,1,0,0,H
F1,14/09/12,Reims,Montpellier,3,1,1,0,11,19,5,9,1,1,0,0,H
F1,15/09/12,Evian Thonon Gaillard,Bastia,3,0,1,0,13,12,3,2,3,3,0,0,H
F1,15/09/12,Nice,Brest,4,2,0,0,13,12,6,4,1,2,0,0,H
F1,15/09/12,St Etienne,Sochaux,0,1,0,0,13,8,8,1,2,3,1,0,A
F1,15/09/12,Troyes,Lille,1,1,0,1,11,15,2,5,1,1,0,0,D
F1,15/09/12,Valenciennes,Bordeaux,0,0,0,0,12,12,3,2,0,2,0,0,D
F1,16/09/12,Lyon,Ajaccio,2,0,1,0,15,7,9,1,1,2,0,0,H
F1,16/09/12,Nancy,Marseille,0,1,0,0,12,15,1,6,2,0,0,0,A
F1,16/09/12,Rennes,Lorient,1,2,0,2,16,10,5,6,1,1,1,2,A
F1,21/09/12,Montpellier,St Etienne,1,1,0,1,13,14,3,3,0,2,0,0,D
