Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HS,AS,HST,AST,HY,AY,HR,AR,FTR
SP1,30/08/08,Espanol,Valladolid,1,0,0,0,10,11,2,1,3,5,0,0,H
SP1,30/08/08,Valencia,Mallorca,3,0,2,0,17,16,6,2,4,0,0,0,H
SP1,31/08/08,Ath Bilbao,Almeria,1,3,0,2,10,11,4,5,2,4,0,0,A
SP1,31/08/08,Ath Madrid,Malaga,4,0,3,0,25,7,9,2,1,2,0,0,H
SP1,31/08/08,Betis,Recreativo,0,1,0,1,8,13,2,6,3,1,0,0,A
SP1,31/08/08,La Coruna,Real Madrid,2,1,1,0,11,18,3,4,4,3,0,0,H
SP1,31/08/08,Numancia,Barcelona,1,0,1,0,5,25,2,5,0,2,0,0,H
SP1,31/08/08,Osasuna,Villarreal,1,1,0,0,10,12,1,3,2,1,1,1,D
SP1,31/08/08,Santander,Sevilla,1,1,0,0,7,13,2,4,2,0,0,0,D
SP1,31/08/08,Sp Gijon,Getafe,1,2,1,1,13,16,2,9,4,2,0,0,A
SP1,13/09/08,Barcelona,Santander,1,1,0,0,18,2,7,1,1,7,0,0,D
SP1,13/09/08,Valladolid,Ath Madrid,2,1,2,0,9,19,4,8,2,2,1,0,H
SP1,14/09/08,Almeria,Valencia,2,2,2,1,12,11,3,3,2,2,0,0,D
SP1,14/09/08,Getafe,Betis,0,0,0,0,26,16,7,4,2,5,0,0,D
SP1,14/09/08,Malaga,Ath Bilbao,0,0,0,0,11,11,2,4,2,1,0,0,D
SP1,14/09/08,Mallorca,Osasuna,1,1,1,0,11,14,3,7,3,1,1,0,D
SP1,14/09/08,Real Madrid,Numancia,4,3,4,2,19,12,10,4,0,1,0,0,H
SP1,14/09/08,Recreativo,Espanol,0,1,0,0,8,4,3,1,3,3,0,0,A
SP1,14/09/08,Sevilla,Sp Gijon,4,3,3,3,26,13,13,8,3,3,0,0,H
SP1,14/09/08,Villarreal,La Coruna,1,0,1,0,19,6,8,2,3,2,0,0,H
SP1,20/09/08,Ath Madrid,Recreativo,4,0,1,0,14,9,7,1,0,1,0,0,H
SP1,20/09/08,Espanol,Getafe,1,1,0,0,8,17,2,7,3,3,0,0,D
SP1,21/09/08,Almeria,Malaga,1,0,0,0,11,3,3,0,1,4,1,1,H
SP1,21/09/08,Ath Bilbao,Valladolid,2,0,0,0,20,12,6,2,3,2,0,0,H
SP1,21/09/08,Betis,Sevilla,0,0,0,0,14,11,3,1,2,2,0,0,D
SP1,21/09/08,La Coruna,Mallorca,0,0,0,0,17,14,6,2,5,3,1,1,D
SP1,21/09/08,Numancia,Villarreal,1,2,1,0,14,20,4,7,1,1,0,0,A
SP1,21/09/08,Santander,Real Madrid,0,2,0,0,13,9,2,3,0,5,0,0,A
SP1,21/09/08,Sp Gijon,Barcelona,1,6,0,2,5,23,2,8,2,0,1,0,A
SP1,21/09/08,Valencia,Osasuna,1,0,0,0,12,6,2,2,1,1,0,1,H
SP1,24/09/08,Barcelona,Betis,3,2,2,0,18,8,8,3,2,3,0,0,H
SP1,24/09/08,Getafe,Ath Madrid,1,2,0,1,18,9,6,5,2,4,0,0,A
SP1,24/09/08,Osasuna,La Coruna,0,0,0,0,14,6,2,1,1,2,0,1,D
SP1,24/09/08,Real Madrid,Sp Gijon,7,1,3,0,16,15,12,3,0,0,0,0,H
SP1,24/09/08,Sevilla,Espanol,2,0,0,0,20,5,10,1,3,6,0,0,H
SP1,24/09/08,Villarreal,Santander,2,0,2,0,7,6,5,3,3,5,0,0,H
SP1,25/09/08,Malaga,Valencia,0,2,0,0,9,10,3,5,4,1,1,0,A
SP1,25/09/08,Mallorca,Numancia,2,0,1,0,11,11,7,1,1,2,0,0,H
SP1,25/09/08,Recreativo,Ath Bilbao,1,1,0,0,13,10,7,3,2,3,0,0,D
SP1,25/09/08,Valladolid,Almeria,2,0,0,0,14,4,5,2,3,1,1,0,H
SP1,27/09/08,Betis,Real Madrid,1,2,0,1,15,17,7,8,3,3,1,1,A
SP1,27/09/08,Espanol,Barcelona,1,2,1,0,5,33,3,8,3,2,1,0,A
SP1,27/09/08,Sp Gijon,Villarreal,0,1,0,0,15,8,6,4,5,2,0,0,A
SP1,28/09/08,Almeria,Recreativo,1,0,0,0,10,5,4,1,1,1,0,3,H
SP1,28/09/08,Ath Bilbao,Getafe,0,1,0,0,14,9,6,3,3,3,0,0,A
SP1,28/09/08,Ath Madrid,Sevilla,0,1,0,1,18,10,1,1,3,5,0,0,A
SP1,28/09/08,Malaga,Valladolid,2,1,1,0,12,15,4,3,3,3,0,0,H
SP1,28/09/08,Numancia,Osasuna,0,0,0,0,4,8,0,1,2,3,1,0,D
SP1,28/09/08,Santander,Mallorca,1,2,1,1,18,16,7,9,3,4,0,0,A
SP1,28/09/08,Valencia,La Coruna,4,2,1,1,24,7,9,3,2,2,0,0,H
SP1,04/10/08,Barcelona,Ath Madrid,6,1,5,1,19,7,8,2,1,5,0,0,H
SP1,04/10/08,Villarreal,Betis,2,1,0,1,13,17,4,7,5,5,0,0,H
SP1,05/10/08,Getafe,Almeria,2,2,0,0,17,13,7,7,2,2,0,0,D
SP1,05/10/08,La Coruna,Numancia,1,0,1,0,13,10,1,3,1,3,0,0,H
SP1,05/10/08,Mallorca,Sp Gijon,0,2,0,1,27,8,9,3,1,3,0,0,A
SP1,05/10/08,Osasuna,Santander,0,1,0,0,6,6,4,4,3,4,1,0,A
SP1,05/10/08,Real Madrid,Espanol,2,2,2,2,24,10,6,4,3,1,0,0,D
SP1,05/10/08,Recreativo,Malaga,0,4,0,2,11,13,2,8,2,1,0,0,A
SP1,05/10/08,Sevilla,Ath Bilbao,4,0,2,0,13,4,9,1,2,4,0,0,H
SP1,05/10/08,Valladolid,Valencia,0,1,0,0,19,8,4,2,1,4,0,0,A
SP1,18/10/08,Ath Madrid,Real Madrid,1,2,0,1,20,20,6,11,5,2,1,1,A
SP1,18/10/08,Espanol,Villarreal,0,0,0,0,8,14,3,2,3,2,0,0,D
SP1,19/10/08,Almeria,Sevilla,0,1,0,0,13,10,5,3,1,3,0,0,A
SP1,19/10/08,Ath Bilbao,Barcelona,0,1,0,0,9,14,3,3,3,3,0,0,A
SP1,19/10/08,Betis,Mallorca,3,0,2,0,17,15,6,4,2,3,0,0,H
SP1,19/10/08,Malaga,Getafe,2,1,2,1,15,11,5,7,3,4,0,0,H
SP1,19/10/08,Santander,La Coruna,0,0,0,0,14,7,1,2,2,2,1,0,D
SP1,19/10/08,Sp Gijon,Osasuna,2,1,2,1,8,8,3,3,7,2,0,1,H
SP1,19/10/08,Valencia,Numancia,4,0,1,0,18,11,7,5,0,0,0,0,H
SP1,19/10/08,Valladolid,Recreativo,1,1,0,1,10,12,6,4,1,2,0,0,D
SP1,25/10/08,Barcelona,Almeria,5,0,5,0,13,6,9,2,0,3,0,1,H
SP1,25/10/08,Osasuna,Betis,0,2,0,0,13,17,6,5,1,0,0,0,A
SP1,26/10/08,Getafe,Valladolid,1,0,1,0,14,11,6,0,2,3,0,0,H
SP1,26/10/08,La Coruna,Sp Gijon,0,3,0,2,18,14,5,8,2,3,1,0,A
SP1,26/10/08,Mallorca,Espanol,3,0,0,0,13,9,6,3,3,2,0,0,H
SP1,26/10/08,Numancia,Santander,2,1,1,0,9,16,3,2,3,3,0,0,H
SP1,26/10/08,Real Madrid,Ath Bilbao,3,2,2,2,20,15,6,5,4,3,0,1,H
SP1,26/10/08,Recreativo,Valencia,1,1,0,0,6,14,3,6,4,2,0,0,D
SP1,26/10/08,Sevilla,Malaga,0,1,0,1,10,8,3,6,3,2,1,0,A
SP1,26/10/08,Villarreal,Ath Madrid,4,4,0,2,23,8,14,5,2,2,0,1,D
SP1,01/11/08,Ath Bilbao,Villarreal,1,4,1,1,15,14,6,6,4,2,0,0,A
SP1,01/11/08,Ath Madrid,Mallorca,2,0,2,0,12,19,3,8,2,3,0,0,H
SP1,01/11/08,Malaga,Barcelona,1,4,1,2,5,14,2,4,2,3,0,0,A
SP1,01/11/08,Valencia,Santander,2,4,1,1,11,11,7,4,2,3,0,0,A
SP1,02/11/08,Almeria,Real Madrid,1,1,0,1,15,13,3,6,4,2,0,0,D
SP1,02/11/08,Betis,La Coruna,0,3,0,0,20,15,7,7,1,1,1,0,A
SP1,02/11/08,Espanol,Osasuna,1,0,0,0,10,14,3,3,1,2,0,0,H
SP1,02/11/08,Recreativo,Getafe,1,1,0,0,8,17,3,3,2,4,1,0,D
SP1,02/11/08,Sp Gijon,Numancia,3,1,1,1,18,9,6,3,2,4,0,0,H
SP1,02/11/08,Valladolid,Sevilla,3,2,1,2,15,6,6,4,2,5,0,1,H
SP1,08/11/08,Barcelona,Valladolid,6,0,4,0,22,3,13,2,1,1,0,0,H
SP1,08/11/08,Real Madrid,Malaga,4,3,2,2,25,20,12,9,3,2,1,0,H
SP1,09/11/08,Getafe,Valencia,0,3,0,1,9,7,2,4,5,4,1,0,A
SP1,09/11/08,La Coruna,Espanol,1,0,1,0,14,10,3,4,1,2,0,0,H
