Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HS,AS,HST,AST,HY,AY,HR,AR,FTR
I1,22/08/15,Lazio,Bologna,2.0,1.0,2.0,1.0,21.0,9.0,9.0,4.0,2.0,1.0,0.0,0.0,H
I1,22/08/15,Verona,Roma,1.0,1.0,0.0,0.0,12.0,21.0,7.0,8.0,2.0,1.0,0.0,0.0,D
I1,23/08/15,Empoli,Chievo,1.0,3.0,1.0,0.0,15.0,12.0,5.0,3.0,1.0,2.0,0.0,0.0,A
I1,23/08/15,Fiorentina,Milan,2.0,0.0,1.0,0.0,13.0,8.0,7.0,0.0,3.0,2.0,0.0,1.0,H
I1,23/08/15,Frosinone,Torino,1.0,2.0,1.0,0.0,13.0,26.0,3.0,7.0,2.0,2.0,0.0,0.0,A
I1,23/08/15,Inter,Atalanta,1.0,0.0,0.0,0.0,21.0,4.0,7.0,0.0,2.0,2.0,0.0,1.0,H
I1,23/08/15,Juventus,Udinese,0.0,1.0,0.0,0.0,21.0,6.0,5.0,2.0,1.0,3.0,0.0,0.0,A
I1,23/08/15,Palermo,Genoa,1.0,0.0,0.0,0.0,19.0,11.0,6.0,3.0,1.0,1.0,0.0,0.0,H
I1,23/08/15,Sampdoria,Carpi,5.0,2.0,5.0,1.0,10.0,24.0,7.0,7.0,1.0,3.0,1.0,0.0,H
I1,23/08/15,Sassuolo,Napoli,2.0,1.0,1.0,1.0,16.0,15.0,6.0,3.0,4.0,2.0,0.0,0.0,H
I1,29/08/15,Bologna,Sassuolo,0.0,1.0,0.0,0.0,6.0,9.0,2.0,2.0,3.0,1.0,0.0,0.0,A
I1,29/08/15,Milan,Empoli,2.0,1.0,1.0,1.0,6.0,18.0,4.0,3.0,0.0,2.0,0.0,0.0,H
I1,30/08/15,Atalanta,Frosinone,2.0,0.0,1.0,0.0,25.0,14.0,11.0,4.0,1.0,4.0,0.0,0.0,H
I1,30/08/15,Carpi,Inter,1.0,2.0,0.0,1.0,10.0,12.0,5.0,5.0,3.0,4.0,0.0,0.0,A
I1,30/08/15,Chievo,Lazio,4.0,0.0,3.0,0.0,8.0,13.0,5.0,2.0,0.0,1.0,0.0,0.0,H
I1,30/08/15,Genoa,Verona,2.0,0.0,0.0,0.0,20.0,12.0,6.0,2.0,2.0,2.0,0.0,0.0,H
I1,30/08/15,Napoli,Sampdoria,2.0,2.0,2.0,0.0,27.0,9.0,7.0,4.0,0.0,2.0,0.0,0.0,D
I1,30/08/15,Roma,Juventus,2.0,1.0,0.0,0.0,18.0,10.0,7.0,2.0,3.0,2.0,0.0,2.0,H
I1,30/08/15,Torino,Fiorentina,3.0,1.0,0.0,1.0,10.0,9.0,6.0,5.0,2.0,3.0,0.0,0.0,H
I1,30/08/15,Udinese,Palermo,0.0,1.0,0.0,1.0,25.0,5.0,7.0,1.0,4.0,2.0,0.0,1.0,A
