Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HS,AS,HST,AST,HY,AY,HR,AR,FTR
F1,06/08/2021,Monaco,Nantes,1,1,1,1,15,5,3,1,0,0,0,0,D
F1,07/08/2021,Lyon,Brest,1,1,0,1,17,13,4,8,1,1,0,0,D
F1,07/08/2021,Troyes,Paris SG,1,2,1,2,15,12,7,3,1,4,0,0,A
F1,08/08/2021,Rennes,Lens,1,1,1,1,10,11,2,6,0,2,0,0,D
F1,08/08/2021,Bordeaux,Clermont,0,2,0,0,10,19,6,10,1,0,0,0,A
F1,08/08/2021,Nice,Reims,0,0,0,0,12,5,2,0,1,1,0,0,D
F1,08/08/2021,St Etienne,Lorient,1,1,0,0,20,12,3,3,2,3,0,0,D
F1,08/08/2021,Strasbourg,Angers,0,2,0,0,7,9,1,2,2,3,0,0,A
F1,08/08/2021,Metz,Lille,3,3,2,1,12,18,5,7,1,2,1,0,D
F1,08/08/2021,Montpellier,Marseille,2,3,2,0,8,21,1,7,0,1,0,0,A
F1,13/08/2021,Lorient,Monaco,1,0,1,0,2,12,2,3,3,2,0,0,H
F1,14/08/2021,Lille,Nice,0,4,0,3,11,11,2,7,3,1,0,0,A
F1,14/08/2021,Paris SG,Strasbourg,4,2,3,0,11,8,6,2,1,4,0,1,H
F1,15/08/2021,Angers,Lyon,3,0,1,0,13,8,6,3,1,5,0,1,H
F1,15/08/2021,Brest,Rennes,1,1,0,0,10,6,5,2,2,3,0,0,D
F1,15/08/2021,Clermont,Troyes,2,0,0,0,18,6,8,1,1,3,0,1,H
F1,15/08/2021,Nantes,Metz,2,0,1,0,11,10,7,5,2,0,0,0,H
F1,15/08/2021,Reims,Montpellier,3,3,2,3,19,15,9,5,2,1,0,0,D
F1,15/08/2021,Lens,St Etienne,2,2,1,1,22,12,7,7,1,6,0,0,D
F1,15/08/2021,Marseille,Bordeaux,2,2,2,0,10,8,2,2,2,2,1,0,D
F1,20/08/2021,Brest,Paris SG,2,4,1,2,11,16,3,8,1,2,0,0,A
F1,21/08/2021,Monaco,Lens,0,2,0,0,9,4,2,2,1,1,1,1,A
F1,21/08/2021,St Etienne,Lille,1,1,0,1,10,8,2,6,1,3,0,0,D
F1,22/08/2021,Lyon,Clermont,3,3,3,1,21,17,9,5,2,2,0,0,D
F1,22/08/2021,Bordeaux,Angers,1,1,1,1,14,6,5,3,2,0,0,0,D
F1,22/08/2021,Metz,Reims,1,1,1,1,10,12,4,3,4,2,1,1,D
F1,22/08/2021,Montpellier,Lorient,3,1,0,1,32,5,11,4,0,6,0,2,H
F1,22/08/2021,Strasbourg,Troyes,1,1,0,1,14,10,4,6,3,1,0,0,D
F1,22/08/2021,Rennes,Nantes,1,0,0,0,14,4,5,1,2,2,0,0,H
F1,27/08/2021,Nantes,Lyon,0,1,0,1,18,12,5,5,2,2,0,1,A
F1,28/08/2021,Nice,Bordeaux,4,0,3,0,11,13,5,4,3,2,0,0,H
F1,28/08/2021,Marseille,St Etienne,3,1,1,1,19,11,5,7,1,3,0,0,H
F1,29/08/2021,Troyes,Monaco,1,2,0,1,12,7,3,4,1,2,0,0,A
F1,29/08/2021,Angers,Rennes,2,0,0,0,16,7,4,2,1,2,0,1,H
F1,29/08/2021,Clermont,Metz,2,2,1,2,16,12,4,4,1,2,0,0,D
F1,29/08/2021,Lens,Lorient,2,2,1,2,19,15,9,7,2,4,0,0,D
F1,29/08/2021,Strasbourg,Brest,3,1,2,1,11,11,5,5,1,1,0,0,H
F1,29/08/2021,Lille,Montpellier,2,1,1,1,15,6,4,3,3,7,0,1,H
F1,29/08/2021,Reims,Paris SG,0,2,0,1,11,12,4,3,1,3,0,0,A
F1,10/09/2021,Lorient,Lille,2,1,1,1,14,9,7,3,2,2,0,0,H
F1,11/09/2021,Paris SG,Clermont,4,0,2,0,13,14,7,2,0,1,0,0,H
F1,11/09/2021,Monaco,Marseille,0,2,0,1,7,13,0,5,4,1,0,0,A
F1,12/09/2021,Montpellier,St Etienne,2,0,1,0,11,14,4,2,1,4,0,0,H
F1,12/09/2021,Bordeaux,Lens,2,3,0,2,11,12,3,5,3,2,0,0,A
F1,12/09/2021,Brest,Angers,1,1,0,0,12,8,6,2,3,2,1,0,D
F1,12/09/2021,Metz,Troyes,0,2,0,0,16,10,2,5,2,1,0,0,A
F1,12/09/2021,Rennes,Reims,0,2,0,1,9,7,1,3,1,2,0,0,A
F1,12/09/2021,Nantes,Nice,0,2,0,0,19,9,7,3,2,3,0,0,A
F1,12/09/2021,Lyon,Strasbourg,3,1,1,0,14,12,7,4,2,1,0,0,H
F1,17/09/2021,Strasbourg,Metz,3,0,3,0,10,15,6,5,2,4,0,0,H
F1,18/09/2021,Lens,Lille,1,0,0,0,13,6,4,2,2,2,0,0,H
F1,18/09/2021,St Etienne,Bordeaux,1,2,0,1,12,13,5,3,1,4,0,0,A
F1,19/09/2021,Nice,Monaco,2,2,0,1,12,8,3,3,2,3,0,0,D
F1,19/09/2021,Angers,Nantes,1,4,1,3,10,8,5,4,2,2,0,0,A
F1,19/09/2021,Clermont,Brest,1,1,0,0,7,5,4,1,1,1,1,0,D
F1,19/09/2021,Reims,Lorient,0,0,0,0,10,6,2,3,2,3,0,0,D
F1,19/09/2021,Troyes,Montpellier,1,1,1,0,8,6,3,2,4,4,0,1,D
F1,19/09/2021,Marseille,Rennes,2,0,0,0,17,13,6,2,0,2,0,0,H
F1,19/09/2021,Paris SG,Lyon,2,1,0,0,14,12,5,5,3,1,0,0,H
F1,22/09/2021,Lille,Reims,2,1,2,0,7,11,4,5,2,1,0,0,H
F1,22/09/2021,Monaco,St Etienne,3,1,1,1,14,9,6,3,1,1,0,1,H
F1,22/09/2021,Montpellier,Bordeaux,3,3,1,2,15,15,6,7,0,2,0,0,D
F1,22/09/2021,Nantes,Brest,3,1,1,0,14,10,6,2,1,2,0,0,H
F1,22/09/2021,Rennes,Clermont,6,0,2,0,21,4,10,1,2,1,0,0,H
F1,22/09/2021,Angers,Marseille,0,0,0,0,9,6,1,1,1,3,0,0,D
F1,22/09/2021,Lens,Strasbourg,0,1,0,0,17,6,4,1,2,3,1,0,A
F1,22/09/2021,Lorient,Nice,1,0,1,0,8,13,1,1,2,4,1,0,H
F1,22/09/2021,Lyon,Troyes,3,1,0,1,15,12,8,7,1,3,0,0,H
F1,22/09/2021,Metz,Paris SG,1,2,1,1,6,15,2,5,6,2,1,0,A
F1,25/09/2021,St Etienne,Nice,0,3,0,1,11,14,6,9,0,2,0,0,A
F1,25/09/2021,Strasbourg,Lille,1,2,0,1,10,16,3,7,4,4,1,0,A
F1,25/09/2021,Lyon,Lorient,1,1,0,1,12,12,2,5,1,2,1,0,D
F1,25/09/2021,Paris SG,Montpellier,2,0,1,0,16,10,5,4,0,1,0,0,H
F1,26/09/2021,Bordeaux,Rennes,1,1,0,0,10,18,3,8,1,4,0,0,D
F1,26/09/2021,Brest,Metz,1,2,0,1,11,6,2,4,3,2,0,0,A
F1,26/09/2021,Reims,Nantes,3,1,0,0,9,11,5,2,1,1,0,0,H
F1,26/09/2021,Troyes,Angers,1,1,1,0,6,17,3,6,4,2,1,0,D
F1,26/09/2021,Clermont,Monaco,1,3,1,1,12,6,4,3,2,4,0,0,A
F1,26/09/2021,Marseille,Lens,2,3,2,2,14,14,4,5,2,1,0,0,A
F1,01/10/2021,Lens,Reims,2,0,1,0,13,3,7,0,3,1,0,1,H
F1,02/10/2021,Montpellier,Strasbourg,1,1,1,1,12,6,4,3,2,0,0,0,D
F1,02/10/2021,Nice,Brest,2,1,1,0,20,6,9,2,1,1,0,0,H
F1,03/10/2021,Rennes,Paris SG,2,0,1,0,12,13,4,0,2,3,0,0,H
F1,03/10/2021,Angers,Metz,3,2,0,1,18,2,5,2,1,3,0,0,H
F1,03/10/2021,Lorient,Clermont,1,1,0,1,6,8,1,4,2,1,0,0,D
F1,03/10/2021,Monaco,Bordeaux,3,0,1,0,12,4,4,1,2,1,0,0,H
F1,03/10/2021,Nantes,Troyes,2,0,0,0,8,15,4,4,2,2,0,0,H
F1,03/10/2021,Lille,Marseille,2,0,1,0,12,10,5,3,2,3,0,1,H
F1,03/10/2021,St Etienne,Lyon,1,1,0,1,18,15,6,5,2,3,0,1,D
F1,15/10/2021,Paris SG,Angers,2,1,0,1,13,7,2,2,1,2,0,0,H
F1,16/10/2021,Clermont,Lille,1,0,1,0,9,9,3,2,1,2,0,0,H
F1,16/10/2021,Lyon,Monaco,2,0,0,0,14,9,8,3,1,2,0,0,H
F1,17/10/2021,Troyes,Nice,1,0,1,0,8,11,3,3,2,1,0,0,H
F1,17/10/2021,Bordeaux,Nantes,1,1,0,0,8,13,1,7,2,3,0,0,D
F1,17/10/2021,Brest,Reims,1,1,0,1,9,13,4,2,3,4,0,0,D
