Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HS,AS,HST,AST,HY,AY,HR,AR,FTR
SC0,01/08/2020,Aberdeen,Rangers,0,1,0,1,4,15,0,4,1,0,1,0,A
SC0,01/08/2020,Dundee United,St Johnstone,1,1,1,0,16,9,4,4,1,2,0,1,D
SC0,01/08/2020,Hibernian,Kilmarnock,2,1,2,1,11,12,3,2,1,1,0,0,H
SC0,01/08/2020,St Mirren,Livingston,1,0,1,0,6,12,2,3,3,2,0,0,H
SC0,02/08/2020,Celtic,Hamilton,5,1,2,1,25,7,15,2,1,3,0,0,H
SC0,03/08/2020,Ross County,Motherwell,1,0,1,0,9,15,3,1,3,1,0,1,H
SC0,08/08/2020,Hamilton,Ross County,0,1,0,0,9,10,4,6,0,1,0,0,A
SC0,08/08/2020,Livingston,Hibernian,1,4,0,3,12,18,3,8,1,1,0,0,A
SC0,08/08/2020,Motherwell,Dundee United,0,1,0,0,18,11,4,3,2,0,0,0,A
SC0,09/08/2020,Rangers,St Mirren,3,0,1,0,28,4,12,2,0,2,0,0,H
SC0,09/08/2020,Kilmarnock,Celtic,1,1,1,1,6,17,1,2,2,1,0,0,D
SC0,11/08/2020,Dundee United,Hibernian,0,1,0,0,10,8,1,3,3,2,0,0,A
SC0,12/08/2020,Motherwell,Livingston,2,2,2,1,9,15,3,5,2,1,0,0,D
SC0,12/08/2020,Rangers,St Johnstone,3,0,2,0,15,4,5,2,0,2,0,0,H
SC0,12/08/2020,Ross County,Kilmarnock,2,2,1,0,14,12,5,5,3,2,0,0,D
SC0,15/08/2020,Hamilton,St Mirren,0,1,0,1,12,19,5,7,0,3,0,0,A
SC0,15/08/2020,Kilmarnock,St Johnstone,1,2,0,0,11,17,4,5,1,2,1,0,A
SC0,15/08/2020,Ross County,Dundee United,1,2,1,1,12,13,2,4,2,1,0,0,A
SC0,15/08/2020,Hibernian,Motherwell,0,0,0,0,12,17,2,2,0,1,0,0,D
SC0,16/08/2020,Livingston,Rangers,0,0,0,0,2,23,1,3,0,1,0,0,D
SC0,20/08/2020,St Johnstone,Aberdeen,0,1,0,0,11,6,1,3,1,3,0,0,A
SC0,22/08/2020,Motherwell,Hamilton,0,1,0,0,17,8,4,2,2,1,0,0,A
SC0,22/08/2020,Rangers,Kilmarnock,2,0,0,0,26,2,10,0,1,1,0,0,H
SC0,22/08/2020,St Mirren,Ross County,1,1,1,0,12,18,6,2,0,2,1,0,D
SC0,22/08/2020,Dundee United,Celtic,0,1,0,0,7,23,1,9,2,2,0,0,A
SC0,23/08/2020,Aberdeen,Livingston,2,1,0,0,7,10,5,2,0,2,0,0,H
SC0,23/08/2020,St Johnstone,Hibernian,0,1,0,0,10,10,0,3,2,2,1,0,A
SC0,29/08/2020,Kilmarnock,Dundee United,4,0,2,0,15,18,9,1,3,1,0,0,H
SC0,29/08/2020,Livingston,Ross County,1,0,0,0,9,4,3,1,1,3,0,1,H
SC0,29/08/2020,St Johnstone,St Mirren,1,0,0,0,21,5,6,2,0,1,0,0,H
SC0,29/08/2020,Hamilton,Rangers,0,2,0,2,5,24,2,6,1,2,1,0,A
SC0,30/08/2020,Celtic,Motherwell,3,0,1,0,17,5,6,1,1,2,0,0,H
SC0,30/08/2020,Hibernian,Aberdeen,0,1,0,1,9,14,3,7,0,1,0,0,A
SC0,12/09/2020,Aberdeen,Kilmarnock,1,0,1,0,13,7,3,1,0,1,0,0,H
SC0,12/09/2020,Livingston,Hamilton,1,2,1,0,18,12,3,4,2,2,0,0,A
SC0,12/09/2020,Motherwell,St Johnstone,1,0,1,0,6,12,2,3,4,0,0,0,H
SC0,12/09/2020,Rangers,Dundee United,4,0,2,0,25,6,9,1,1,3,0,0,H
SC0,12/09/2020,Ross County,Celtic,0,5,0,2,9,18,5,10,1,1,0,0,A
SC0,12/09/2020,St Mirren,Hibernian,0,3,0,2,15,15,3,5,2,2,0,0,A
SC0,16/09/2020,St Mirren,Celtic,1,2,1,2,8,17,2,9,3,1,0,0,A
SC0,19/09/2020,Celtic,Livingston,3,2,2,1,17,7,6,3,1,1,0,0,H
SC0,19/09/2020,Dundee United,St Mirren,2,1,1,0,17,16,8,4,3,1,0,1,H
SC0,19/09/2020,Kilmarnock,Hamilton,2,1,1,1,17,15,8,4,1,3,1,0,H
SC0,19/09/2020,St Johnstone,Ross County,0,1,0,1,11,5,1,2,2,3,0,0,A
SC0,20/09/2020,Hibernian,Rangers,2,2,1,1,7,19,5,7,4,1,0,0,D
SC0,20/09/2020,Aberdeen,Motherwell,0,3,0,3,9,9,0,3,3,0,0,0,A
SC0,26/09/2020,Hamilton,Dundee United,1,1,0,1,12,12,1,2,4,1,0,0,D
SC0,26/09/2020,Livingston,St Johnstone,2,0,2,0,8,13,2,2,2,0,0,0,H
SC0,26/09/2020,St Mirren,Kilmarnock,0,1,0,1,6,5,0,3,5,0,0,0,A
SC0,27/09/2020,Motherwell,Rangers,1,5,0,3,7,16,1,9,1,0,0,0,A
SC0,27/09/2020,Celtic,Hibernian,3,0,2,0,20,9,9,0,0,2,0,0,H
SC0,27/09/2020,Ross County,Aberdeen,0,3,0,1,8,18,0,8,1,0,1,0,A
SC0,02/10/2020,Aberdeen,St Mirren,2,1,0,0,15,11,6,1,1,1,0,0,H
SC0,02/10/2020,Dundee United,Livingston,1,2,1,0,1,14,1,6,0,0,0,0,A
SC0,02/10/2020,Hibernian,Hamilton,3,2,2,0,18,8,9,4,1,2,0,0,H
SC0,04/10/2020,St Johnstone,Celtic,0,2,0,0,7,19,0,3,3,2,0,0,A
SC0,04/10/2020,Rangers,Ross County,2,0,1,0,15,4,4,0,0,1,0,0,H
SC0,17/10/2020,Celtic,Rangers,0,2,0,1,5,9,0,5,2,2,0,0,A
SC0,17/10/2020,Dundee United,Aberdeen,0,0,0,0,6,18,3,7,1,2,0,0,D
