Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HS,AS,HST,AST,HY,AY,HR,AR,FTR
F1,07/08/10,Auxerre,Lorient,2,2,1,1,11,10,6,2,3,3,0,0,D
F1,07/08/10,Lens,Nancy,1,2,0,1,17,19,6,6,3,1,0,1,A
F1,07/08/10,Lyon,Monaco,0,0,0,0,16,9,5,4,2,3,0,0,D
F1,07/08/10,Marseille,Caen,1,2,0,0,16,12,3,2,2,3,0,0,A
F1,07/08/10,Nice,Valenciennes,0,0,0,0,10,11,2,1,0,3,0,0,D
F1,07/08/10,Paris SG,St Etienne,3,1,2,1,19,14,6,5,2,1,0,0,H
F1,07/08/10,Rennes,Lille,1,1,1,0,20,14,5,5,3,3,0,0,D
F1,07/08/10,Sochaux,Arles,2,1,1,1,14,10,6,1,2,4,0,0,H
F1,07/08/10,Toulouse,Brest,2,0,1,0,9,9,4,1,3,2,0,0,H
F1,08/08/10,Montpellier,Bordeaux,1,0,0,0,9,8,3,1,5,2,0,0,H
F1,14/08/10,Arles,Lens,0,1,0,0,11,10,3,4,1,0,0,0,A
F1,15/08/10,Bordeaux,Toulouse,1,2,0,1,10,6,3,3,2,4,0,0,A
F1,14/08/10,Brest,Auxerre,1,1,1,0,11,12,3,4,2,3,0,0,D
F1,15/08/10,Caen,Lyon,3,2,2,2,12,16,7,2,2,1,0,1,H
F1,15/08/10,Lille,Paris SG,0,0,0,0,11,10,1,4,1,4,0,0,D
F1,14/08/10,Lorient,Nice,1,2,1,1,11,14,2,5,1,2,0,0,A
F1,14/08/10,Nancy,Rennes,0,3,0,0,9,15,2,6,0,0,1,0,A
F1,14/08/10,St Etienne,Sochaux,3,2,1,0,17,16,7,6,2,1,0,0,H
F1,14/08/10,Valenciennes,Marseille,3,2,0,0,13,14,6,3,3,4,0,0,H
F1,17/08/10,Monaco,Montpellier,0,0,0,0,10,19,2,4,1,3,0,0,D
F1,21/08/10,Auxerre,Valenciennes,1,1,0,0,9,7,2,2,3,2,0,0,D
F1,21/08/10,Lens,Monaco,2,2,0,1,23,7,6,2,1,5,0,0,D
F1,21/08/10,Lyon,Brest,1,0,1,0,13,18,7,3,1,3,0,0,H
F1,21/08/10,Marseille,Lorient,2,0,1,0,16,12,6,5,2,3,0,0,H
F1,21/08/10,Nice,Nancy,1,1,1,0,9,13,4,6,1,3,0,1,D
F1,21/08/10,Rennes,St Etienne,0,0,0,0,19,9,2,2,2,2,0,0,D
F1,21/08/10,Toulouse,Arles,2,1,1,0,8,8,3,3,3,2,0,0,H
F1,22/08/10,Montpellier,Caen,0,0,0,0,19,2,5,0,2,2,0,0,D
F1,22/08/10,Paris SG,Bordeaux,1,2,0,0,15,10,6,4,1,5,0,0,A
F1,22/08/10,Sochaux,Lille,0,0,0,0,9,17,1,7,1,2,0,0,D
F1,28/08/10,Arles,Rennes,0,1,0,1,12,7,4,1,1,1,0,0,A
F1,28/08/10,Caen,Brest,0,2,0,0,7,16,1,4,4,2,1,0,A
F1,28/08/10,Lorient,Lyon,2,0,1,0,15,14,7,4,0,0,0,0,H
F1,28/08/10,Nancy,Toulouse,0,2,0,0,16,13,5,6,4,2,0,0,A
F1,28/08/10,St Etienne,Lens,3,1,1,0,14,13,6,6,1,1,1,0,H
F1,28/08/10,Valenciennes,Montpellier,0,1,0,1,9,15,2,5,3,1,0,0,A
F1,29/08/10,Bordeaux,Marseille,1,1,0,1,14,8,4,5,1,2,0,1,D
F1,29/08/10,Lille,Nice,1,1,0,1,17,7,5,3,0,5,0,0,D
F1,29/08/10,Monaco,Auxerre,2,0,0,0,20,11,5,1,0,0,0,0,H
F1,29/08/10,Sochaux,Paris SG,3,1,3,0,15,19,7,8,2,1,0,1,H
F1,11/09/10,Auxerre,Caen,1,1,1,0,11,12,5,2,0,3,0,0,D
F1,11/09/10,Lens,Lille,1,4,0,1,8,19,5,6,0,3,2,0,A
F1,11/09/10,Lyon,Valenciennes,1,1,1,0,17,11,2,5,0,0,0,0,D
