Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HS,AS,HST,AST,HY,AY,HR,AR,FTR
SP1,23/08/14,Almeria,Espanol,1,1,0,0,19,12,6,2,3,2,0,1,D
SP1,23/08/14,Granada,La Coruna,2,1,0,1,10,7,3,1,1,2,0,0,H
SP1,23/08/14,Malaga,Ath Bilbao,1,0,1,0,12,12,3,5,3,3,2,0,H
SP1,23/08/14,Sevilla,Valencia,1,1,1,0,10,11,3,1,4,2,0,1,D
SP1,24/08/14,Barcelona,Elche,3,0,1,0,12,3,6,0,0,1,1,0,H
SP1,24/08/14,Celta,Getafe,3,1,1,0,20,12,8,3,4,1,0,0,H
SP1,24/08/14,Eibar,Sociedad,1,0,1,0,12,19,5,4,4,1,0,0,H
SP1,24/08/14,Levante,Villarreal,0,2,0,0,9,12,2,6,1,3,0,0,A
SP1,25/08/14,Real Madrid,Cordoba,2,0,1,0,14,8,8,2,1,2,0,0,H
SP1,25/08/14,Vallecano,Ath Madrid,0,0,0,0,8,9,2,2,2,2,0,0,D
SP1,29/08/14,Getafe,Almeria,1,0,1,0,12,11,3,4,3,2,0,0,H
SP1,29/08/14,Valencia,Malaga,3,0,2,0,14,17,4,4,1,2,0,1,H
SP1,30/08/14,Ath Bilbao,Levante,3,0,1,0,10,10,5,2,1,4,0,0,H
SP1,30/08/14,Ath Madrid,Eibar,2,1,2,1,15,8,6,2,3,0,0,0,H
SP1,30/08/14,Cordoba,Celta,1,1,0,0,6,9,1,4,1,4,0,0,D
SP1,30/08/14,Espanol,Sevilla,1,2,0,1,4,13,2,6,4,2,0,0,A
SP1,31/08/14,Elche,Granada,1,1,0,0,15,5,3,4,4,4,0,0,D
SP1,31/08/14,La Coruna,Vallecano,2,2,1,1,10,12,5,2,4,6,0,0,D
SP1,31/08/14,Sociedad,Real Madrid,4,2,2,2,13,19,5,5,1,2,0,0,H
SP1,31/08/14,Villarreal,Barcelona,0,1,0,0,9,20,0,8,0,2,0,0,A
SP1,12/09/14,Almeria,Cordoba,1,1,1,1,12,11,2,4,4,4,0,0,D
SP1,13/09/14,Barcelona,Ath Bilbao,2,0,0,0,15,3,8,2,1,1,0,0,H
SP1,13/09/14,Celta,Sociedad,2,2,1,0,13,20,6,5,1,5,0,0,D
SP1,13/09/14,Malaga,Levante,0,0,0,0,18,10,7,0,1,2,0,0,D
SP1,13/09/14,Real Madrid,Ath Madrid,1,2,1,1,21,9,4,2,4,7,0,0,A
SP1,14/09/14,Granada,Villarreal,0,0,0,0,9,14,3,3,3,2,0,0,D
SP1,14/09/14,Sevilla,Getafe,2,0,1,0,12,7,4,1,2,6,0,0,H
SP1,14/09/14,Valencia,Espanol,3,1,1,0,11,8,6,3,1,1,0,0,H
SP1,14/09/14,Vallecano,Elche,2,3,1,1,14,12,4,5,2,2,0,0,A
SP1,15/09/14,Eibar,La Coruna,0,1,0,1,14,4,2,1,0,5,0,0,A
SP1,19/09/14,Elche,Eibar,0,2,0,2,15,8,6,4,2,1,0,0,A
SP1,20/09/14,Ath Bilbao,Granada,0,1,0,1,13,3,5,2,2,4,0,0,A
SP1,20/09/14,Ath Madrid,Celta,2,2,2,1,18,5,8,5,1,3,0,0,D
SP1,20/09/14,Espanol,Malaga,2,2,1,0,13,9,8,3,2,3,0,0,D
SP1,20/09/14,La Coruna,Real Madrid,2,8,0,3,14,19,5,13,1,1,0,0,A
SP1,21/09/14,Cordoba,Sevilla,1,3,0,1,9,15,3,8,6,2,0,0,A
SP1,21/09/14,Levante,Barcelona,0,5,0,2,9,17,2,8,1,2,1,0,A
SP1,21/09/14,Sociedad,Almeria,1,2,0,1,22,13,6,5,1,6,0,1,A
SP1,21/09/14,Villarreal,Vallecano,4,2,1,2,19,10,9,3,2,2,0,0,H
SP1,22/09/14,Getafe,Valencia,0,3,0,2,12,7,5,3,6,1,0,1,A
SP1,23/09/14,Celta,La Coruna,2,1,1,0,11,5,4,3,3,3,0,0,H
SP1,23/09/14,Real Madrid,Elche,5,1,3,1,23,10,12,3,2,1,0,0,H
SP1,24/09/14,Almeria,Ath Madrid,0,1,0,0,6,19,1,9,3,6,0,0,A
SP1,24/09/14,Eibar,Villarreal,1,1,1,0,7,15,3,4,4,4,0,0,D
SP1,24/09/14,Granada,Levante,0,1,0,0,8,10,0,4,2,6,0,0,A
SP1,24/09/14,Malaga,Barcelona,0,0,0,0,6,10,2,0,2,2,0,0,D
SP1,24/09/14,Sevilla,Sociedad,1,0,1,0,19,8,8,1,6,2,0,0,H
SP1,24/09/14,Vallecano,Ath Bilbao,2,1,1,1,15,8,5,3,2,2,0,0,H
SP1,25/09/14,Espanol,Getafe,2,0,0,0,10,6,4,2,1,2,0,0,H
SP1,25/09/14,Valencia,Cordoba,3,0,2,0,17,2,7,1,1,3,0,0,H
SP1,26/09/14,Elche,Celta,0,1,0,0,14,16,3,4,4,2,0,0,A
SP1,27/09/14,Ath Bilbao,Eibar,0,0,0,0,13,10,1,2,5,6,0,0,D
SP1,27/09/14,Ath Madrid,Sevilla,4,0,2,0,11,4,6,1,4,3,0,0,H
SP1,27/09/14,Barcelona,Granada,6,0,3,0,19,9,12,1,1,3,0,0,H
SP1,27/09/14,Levante,Vallecano,0,2,0,2,7,13,0,5,4,3,0,0,A
SP1,27/09/14,Villarreal,Real Madrid,0,2,0,2,19,11,5,3,0,1,0,0,A
SP1,28/09/14,Cordoba,Espanol,0,0,0,0,10,4,4,2,2,6,0,0,D
SP1,28/09/14,Getafe,Malaga,1,0,1,0,9,10,3,0,0,3,0,1,H
SP1,28/09/14,La Coruna,Almeria,0,1,0,0,8,15,1,6,2,4,0,0,A
SP1,28/09/14,Sociedad,Valencia,1,1,1,1,18,7,5,2,2,5,0,0,D
SP1,03/10/14,Getafe,Cordoba,1,1,0,0,18,10,5,3,1,2,0,0,D
SP1,04/10/14,Almeria,Elche,2,2,1,1,16,6,3,3,2,4,0,1,D
SP1,04/10/14,Eibar,Levante,3,3,0,2,14,13,6,5,3,1,0,0,D
SP1,04/10/14,Malaga,Granada,2,1,0,1,17,8,3,5,1,4,1,0,H
