Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HS,AS,HST,AST,HY,AY,HR,AR,FTR
F1,08/08/14,Reims,Paris SG,2,2,2,1,9,16,3,6,0,2,0,0,D
F1,09/08/14,Bastia,Marseille,3,3,1,2,13,9,4,4,3,1,0,0,D
F1,09/08/14,Evian Thonon Gaillard,Caen,0,3,0,3,10,12,2,7,1,1,0,0,A
F1,09/08/14,Guingamp,St Etienne,0,2,0,1,6,7,3,2,3,4,0,0,A
F1,09/08/14,Lille,Metz,0,0,0,0,14,2,3,1,0,1,0,0,D
F1,09/08/14,Montpellier,Bordeaux,0,1,0,1,15,7,3,3,2,2,0,0,A
F1,09/08/14,Nantes,Lens,1,0,0,0,14,5,4,2,0,1,0,0,H
F1,09/08/14,Nice,Toulouse,3,2,1,2,22,11,8,3,0,1,0,0,H
F1,10/08/14,Lyon,Rennes,2,0,0,0,19,7,6,1,2,1,0,0,H
F1,10/08/14,Monaco,Lorient,1,2,0,1,12,9,7,3,3,2,1,0,A
F1,15/08/14,Caen,Lille,0,1,0,0,11,8,3,1,2,2,1,0,A
F1,16/08/14,Lens,Guingamp,0,1,0,0,14,10,4,4,4,1,0,0,A
F1,16/08/14,Lorient,Nice,0,0,0,0,13,9,6,2,1,1,0,0,D
F1,16/08/14,Metz,Nantes,1,1,1,1,12,6,5,2,2,1,0,0,D
F1,16/08/14,Paris SG,Bastia,2,0,1,0,15,5,5,1,1,3,0,0,H
F1,16/08/14,Rennes,Evian Thonon Gaillard,6,2,3,1,9,9,7,3,0,1,0,0,H
F1,16/08/14,Toulouse,Lyon,2,1,2,0,10,18,6,3,3,1,0,0,H
F1,17/08/14,Bordeaux,Monaco,4,1,0,1,9,9,5,3,1,3,0,0,H
F1,17/08/14,Marseille,Montpellier,0,2,0,1,22,10,5,3,1,0,0,0,A
F1,17/08/14,St Etienne,Reims,3,1,0,1,19,7,9,2,2,2,0,0,H
F1,22/08/14,Evian Thonon Gaillard,Paris SG,0,0,0,0,9,7,2,3,3,2,0,1,D
F1,23/08/14,Bastia,Toulouse,1,0,1,0,8,14,3,3,3,1,0,0,H
F1,23/08/14,Guingamp,Marseille,0,1,0,0,4,16,2,3,1,3,0,0,A
F1,23/08/14,Lille,Lorient,2,0,0,0,13,7,6,1,0,1,0,0,H
F1,23/08/14,Montpellier,Metz,2,0,1,0,12,12,5,3,0,2,0,0,H
F1,23/08/14,Nice,Bordeaux,1,3,1,1,11,12,2,7,2,4,0,1,A
F1,23/08/14,Reims,Caen,0,2,0,0,12,16,4,6,1,0,0,0,A
F1,24/08/14,Lyon,Lens,0,1,0,1,16,7,4,2,1,3,0,0,A
F1,24/08/14,Nantes,Monaco,0,1,0,1,15,6,5,2,0,2,0,0,A
F1,24/08/14,St Etienne,Rennes,0,0,0,0,11,5,2,0,2,3,0,0,D
F1,29/08/14,Marseille,Nice,4,0,2,0,20,8,8,3,1,2,0,0,H
F1,30/08/14,Caen,Rennes,0,1,0,0,13,10,4,1,0,2,1,0,A
F1,30/08/14,Lens,Reims,4,2,1,1,17,10,6,2,2,2,0,1,H
F1,30/08/14,Lorient,Guingamp,4,0,0,0,11,8,6,2,2,1,0,0,H
F1,30/08/14,Monaco,Lille,1,1,0,1,13,4,2,2,1,3,0,0,D
F1,30/08/14,Nantes,Montpellier,1,0,0,0,14,7,5,0,2,0,0,0,H
