Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HS,AS,HST,AST,HY,AY,HR,AR,FTR
D1,13/08/2021,M'gladbach,Bayern Munich,1,1,1,1,11,20,5,10,2,0,0,0,D
D1,14/08/2021,Augsburg,Hoffenheim,0,4,0,1,7,15,0,8,1,2,0,0,A
D1,14/08/2021,Bielefeld,Freiburg,0,0,0,0,10,14,4,6,3,4,0,0,D
D1,14/08/2021,Stuttgart,Greuther Furth,5,1,2,0,30,8,15,4,0,1,0,0,H
D1,14/08/2021,Union Berlin,Leverkusen,1,1,1,1,8,16,5,4,0,1,0,0,D
D1,14/08/2021,Wolfsburg,Bochum,1,0,1,0,21,7,9,1,0,2,0,1,H
D1,14/08/2021,Dortmund,Ein Frankfurt,5,2,3,1,12,12,7,3,0,0,0,0,H
D1,15/08/2021,Mainz,RB Leipzig,1,0,1,0,7,15,2,2,1,2,0,0,H
D1,15/08/2021,FC Koln,Hertha,3,1,1,1,15,11,5,5,4,2,0,0,H
D1,20/08/2021,RB Leipzig,Stuttgart,4,0,1,0,26,11,11,5,0,3,0,0,H
D1,21/08/2021,Bochum,Mainz,2,0,1,0,9,16,5,3,4,3,0,0,H
D1,21/08/2021,Ein Frankfurt,Augsburg,0,0,0,0,20,4,5,0,3,3,0,0,D
D1,21/08/2021,Freiburg,Dortmund,2,1,1,0,8,19,4,2,1,4,0,0,H
D1,21/08/2021,Greuther Furth,Bielefeld,1,1,0,1,20,9,5,2,4,2,0,1,D
D1,21/08/2021,Hertha,Wolfsburg,1,2,0,0,12,12,4,3,1,2,0,0,A
D1,21/08/2021,Leverkusen,M'gladbach,4,0,2,0,13,11,6,6,4,2,0,0,H
D1,22/08/2021,Hoffenheim,Union Berlin,2,2,2,1,7,11,3,8,1,3,0,1,D
D1,22/08/2021,Bayern Munich,FC Koln,3,2,0,0,18,10,6,3,1,1,0,0,H
D1,27/08/2021,Dortmund,Hoffenheim,3,2,0,0,23,9,13,5,2,3,0,0,H
D1,28/08/2021,Augsburg,Leverkusen,1,4,1,2,13,13,4,5,0,1,0,0,A
D1,28/08/2021,Bielefeld,Ein Frankfurt,1,1,0,1,14,12,5,3,0,3,0,0,D
D1,28/08/2021,FC Koln,Bochum,2,1,0,0,21,10,5,1,2,1,0,0,H
D1,28/08/2021,Mainz,Greuther Furth,3,0,2,0,17,8,9,1,2,2,0,0,H
D1,28/08/2021,Stuttgart,Freiburg,2,3,2,3,17,14,7,7,2,1,0,0,A
D1,28/08/2021,Bayern Munich,Hertha,5,0,2,0,17,8,6,3,0,0,0,0,H
D1,29/08/2021,Union Berlin,M'gladbach,2,1,2,0,12,18,4,5,2,0,0,0,H
D1,29/08/2021,Wolfsburg,RB Leipzig,1,0,0,0,8,12,2,2,4,2,0,0,H
D1,11/09/2021,Freiburg,FC Koln,1,1,0,1,10,15,3,5,1,3,0,1,D
D1,11/09/2021,Greuther Furth,Wolfsburg,0,2,0,1,7,10,3,4,2,3,0,0,A
D1,11/09/2021,Hoffenheim,Mainz,0,2,0,1,12,11,0,4,2,1,0,0,A
D1,11/09/2021,Leverkusen,Dortmund,3,4,2,1,11,15,5,7,4,3,0,0,A
D1,11/09/2021,Union Berlin,Augsburg,0,0,0,0,15,13,6,6,1,2,0,0,D
D1,11/09/2021,RB Leipzig,Bayern Munich,1,4,0,1,10,18,4,6,0,0,0,0,A
D1,12/09/2021,Ein Frankfurt,Stuttgart,1,1,0,0,18,9,5,3,1,4,0,1,D
D1,12/09/2021,Bochum,Hertha,1,3,0,2,19,5,5,4,0,3,0,0,A
D1,12/09/2021,M'gladbach,Bielefeld,3,1,1,1,17,18,4,7,1,1,0,0,H
D1,17/09/2021,Hertha,Greuther Furth,2,1,0,0,15,10,3,3,1,2,0,0,H
D1,18/09/2021,Augsburg,M'gladbach,1,0,0,0,8,11,1,1,1,2,0,0,H
D1,18/09/2021,Bayern Munich,Bochum,7,0,4,0,22,5,15,1,1,1,0,0,H
D1,18/09/2021,Bielefeld,Hoffenheim,0,0,0,0,9,16,2,3,2,1,0,0,D
D1,18/09/2021,Mainz,Freiburg,0,0,0,0,10,7,3,2,2,1,0,0,D
