Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HS,AS,HST,AST,HY,AY,HR,AR,FTR
SP2,11/08/2023,Amorebieta,Levante,1,1,0,1,11,7,3,2,0,3,0,0,D
SP2,11/08/2023,Valladolid,Sp Gijon,2,0,1,0,17,11,5,4,5,5,0,0,H
SP2,12/08/2023,Santander,Eibar,4,0,3,0,11,14,8,3,2,3,0,0,H
SP2,12/08/2023,Zaragoza,Villarreal B,2,0,0,0,16,11,7,2,2,4,0,0,H
SP2,12/08/2023,Elche,Ferrol,0,1,0,0,14,10,1,2,0,2,0,0,A
SP2,13/08/2023,Burgos,Huesca,1,1,1,1,19,4,5,2,2,4,0,0,D
SP2,13/08/2023,Albacete,Espanol,1,1,0,1,17,8,6,3,3,3,0,0,D
SP2,13/08/2023,Cartagena,Eldense,0,1,0,1,12,8,2,2,1,1,0,0,A
SP2,13/08/2023,Leganes,Andorra,0,1,0,1,12,13,4,3,5,1,0,0,A
SP2,14/08/2023,Mirandes,Alcorcon,4,0,2,0,17,18,6,6,1,1,0,0,H
SP2,14/08/2023,Tenerife,Oviedo,1,0,1,0,10,7,3,0,6,0,0,0,H
SP2,18/08/2023,Andorra,Cartagena,3,2,0,0,17,5,5,3,2,4,0,0,H
SP2,18/08/2023,Zaragoza,Valladolid,1,0,1,0,12,11,5,5,3,2,0,0,H
SP2,19/08/2023,Eibar,Elche,2,1,1,0,11,13,5,3,1,2,0,0,H
SP2,19/08/2023,Espanol,Santander,2,0,1,0,20,12,6,2,1,2,0,0,H
SP2,19/08/2023,Levante,Burgos,3,2,2,1,18,16,11,8,4,3,0,0,H
SP2,19/08/2023,Alcorcon,Leganes,0,2,0,0,15,7,2,4,3,4,0,0,A
SP2,20/08/2023,Oviedo,Ferrol,1,1,0,1,16,5,3,1,2,1,0,1,D
SP2,20/08/2023,Sp Gijon,Mirandes,3,0,3,0,12,22,7,11,2,2,0,0,H
SP2,20/08/2023,Albacete,Amorebieta,2,2,1,2,18,13,8,3,3,0,0,0,D
SP2,21/08/2023,Villarreal B,Eldense,3,1,2,1,13,11,6,3,2,1,0,0,H
SP2,21/08/2023,Huesca,Tenerife,0,2,0,1,12,11,4,5,0,4,0,0,A
SP2,25/08/2023,Cartagena,Levante,0,1,0,1,9,13,3,5,4,6,0,0,A
SP2,26/08/2023,Burgos,Oviedo,1,0,1,0,16,9,5,3,4,4,0,1,H
SP2,26/08/2023,Tenerife,Zaragoza,0,1,0,0,14,7,2,4,3,3,1,0,A
SP2,26/08/2023,Elche,Villarreal B,1,0,1,0,19,12,8,3,2,0,0,0,H
SP2,26/08/2023,Valladolid,Alcorcon,0,2,0,1,28,12,2,5,1,4,0,0,A
SP2,27/08/2023,Ferrol,Sp Gijon,2,0,0,0,13,6,3,1,0,2,0,0,H
SP2,27/08/2023,Amorebieta,Andorra,3,0,1,0,9,15,4,5,2,1,0,0,H
SP2,27/08/2023,Mirandes,Espanol,0,1,0,0,5,17,1,4,4,2,0,0,A
SP2,27/08/2023,Leganes,Albacete,2,0,1,0,11,12,2,3,3,2,0,0,H
SP2,28/08/2023,Eldense,Eibar,2,1,2,0,7,12,4,2,1,4,0,0,H
SP2,28/08/2023,Santander,Huesca,0,0,0,0,10,14,0,0,5,5,0,0,D
SP2,01/09/2023,Alcorcon,Ferrol,1,1,0,0,12,7,3,2,3,1,0,0,D
SP2,01/09/2023,Albacete,Valladolid,2,0,1,0,9,7,3,1,1,5,0,0,H
SP2,02/09/2023,Sp Gijon,Burgos,2,1,1,0,17,5,2,2,1,1,0,0,H
SP2,02/09/2023,Levante,Oviedo,1,1,0,0,17,11,4,2,3,3,0,1,D
SP2,02/09/2023,Elche,Santander,1,1,1,0,22,12,6,6,0,3,1,0,D
SP2,02/09/2023,Villarreal B,Cartagena,1,2,1,0,17,12,6,5,2,3,0,0,A
SP2,03/09/2023,Andorra,Tenerife,0,1,0,0,16,10,2,4,0,3,0,0,A
SP2,03/09/2023,Eibar,Leganes,0,1,0,1,20,2,2,1,2,3,0,0,A
SP2,03/09/2023,Espanol,Amorebieta,3,2,0,2,21,7,7,4,3,1,0,0,H
SP2,03/09/2023,Zaragoza,Eldense,2,0,1,0,13,8,1,3,2,1,0,0,H
SP2,03/09/2023,Huesca,Mirandes,1,1,0,0,15,13,3,3,5,5,1,0,D
SP2,08/09/2023,Levante,Espanol,1,4,1,2,15,17,3,10,0,0,1,0,A
SP2,09/09/2023,Burgos,Eibar,1,0,0,0,6,14,3,2,2,4,0,1,H
SP2,09/09/2023,Oviedo,Sp Gijon,0,0,0,0,6,7,0,1,2,3,0,0,D
SP2,09/09/2023,Leganes,Huesca,2,0,1,0,11,8,7,3,0,2,0,0,H
SP2,09/09/2023,Tenerife,Albacete,2,0,2,0,10,14,4,4,2,1,0,0,H
SP2,10/09/2023,Ferrol,Villarreal B,2,2,0,1,24,6,8,3,3,2,0,0,D
SP2,10/09/2023,Santander,Amorebieta,1,0,1,0,7,7,4,2,4,2,0,0,H
SP2,10/09/2023,Cartagena,Zaragoza,1,3,1,2,19,9,5,5,2,2,0,0,A
SP2,10/09/2023,Mirandes,Andorra,4,3,2,0,17,25,6,7,1,3,0,0,H
SP2,10/09/2023,Valladolid,Elche,1,1,1,0,14,8,5,3,6,2,1,1,D
SP2,11/09/2023,Eldense,Alcorcon,2,2,0,0,17,13,3,4,0,3,0,1,D
SP2,15/09/2023,Zaragoza,Santander,1,1,1,1,6,12,2,4,2,5,0,0,D
SP2,16/09/2023,Huesca,Villarreal B,2,2,0,2,8,7,2,3,5,3,0,0,D
SP2,16/09/2023,Alcorcon,Levante,0,2,0,1,10,21,1,5,6,3,1,0,A
SP2,16/09/2023,Valladolid,Cartagena,1,0,0,0,22,9,8,4,3,1,0,0,H
SP2,16/09/2023,Albacete,Burgos,2,1,1,0,19,12,5,3,1,2,0,0,H
SP2,17/09/2023,Amorebieta,Mirandes,2,0,2,0,7,10,2,2,3,2,0,0,H
SP2,17/09/2023,Eibar,Ferrol,2,0,1,0,13,8,6,1,0,2,0,0,H
SP2,17/09/2023,Elche,Leganes,1,0,1,0,18,9,5,3,5,3,0,0,H
SP2,17/09/2023,Espanol,Eldense,3,3,0,2,23,6,5,3,3,4,0,1,D
SP2,17/09/2023,Sp Gijon,Tenerife,2,1,1,1,10,8,4,1,2,5,0,0,H
SP2,18/09/2023,Andorra,Oviedo,1,0,0,0,5,6,1,2,1,4,1,1,H
SP2,22/09/2023,Cartagena,Eibar,1,2,0,1,7,11,4,5,2,5,1,0,A
SP2,23/09/2023,Andorra,Sp Gijon,0,0,0,0,13,6,5,2,0,1,0,0,D
SP2,23/09/2023,Levante,Eldense,2,0,1,0,17,10,7,2,1,2,0,0,H
SP2,23/09/2023,Burgos,Elche,4,0,2,0,16,12,9,1,3,1,0,0,H
SP2,23/09/2023,Alcorcon,Huesca,0,2,0,2,19,6,3,2,2,1,0,0,A
SP2,23/09/2023,Santander,Albacete,2,1,2,0,8,18,3,4,2,3,0,0,H
SP2,24/09/2023,Villarreal B,Amorebieta,3,1,1,0,19,14,8,4,2,4,0,0,H
