Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HS,AS,HST,AST,HY,AY,HR,AR,FTR
I1,21/08/2021,Inter,Genoa,4,0,2,0,17,11,8,5,1,2,0,0,H
I1,21/08/2021,Verona,Sassuolo,2,3,0,1,12,15,4,8,3,2,1,0,A
I1,21/08/2021,Empoli,Lazio,1,3,1,3,16,8,5,5,2,1,0,0,A
I1,21/08/2021,Torino,Atalanta,1,2,0,1,19,6,8,2,2,2,0,0,A
I1,22/08/2021,Bologna,Salernitana,3,2,0,0,18,8,7,4,6,3,2,1,H
I1,22/08/2021,Udinese,Juventus,2,2,0,2,11,11,6,4,1,3,0,0,D
I1,22/08/2021,Napoli,Venezia,2,0,0,0,13,8,4,4,1,7,1,0,H
I1,22/08/2021,Roma,Fiorentina,3,1,1,0,11,11,6,8,3,2,1,1,H
I1,23/08/2021,Cagliari,Spezia,2,2,0,1,16,13,10,6,2,3,0,0,D
I1,23/08/2021,Sampdoria,Milan,0,1,0,1,11,10,3,4,3,1,0,0,A
I1,27/08/2021,Udinese,Venezia,3,0,1,0,18,8,10,3,2,3,0,0,H
I1,27/08/2021,Verona,Inter,1,3,1,0,4,15,1,8,2,2,0,0,A
I1,28/08/2021,Atalanta,Bologna,0,0,0,0,21,3,3,1,2,5,0,0,D
I1,28/08/2021,Lazio,Spezia,6,1,3,1,18,5,10,2,0,2,0,1,H
I1,28/08/2021,Fiorentina,Torino,2,1,1,0,10,4,7,1,4,5,0,0,H
I1,28/08/2021,Juventus,Empoli,0,1,0,1,20,9,6,3,2,3,0,0,A
I1,29/08/2021,Genoa,Napoli,1,2,0,1,7,12,3,8,2,3,0,0,A
I1,29/08/2021,Sassuolo,Sampdoria,0,0,0,0,19,13,6,3,2,2,0,0,D
I1,29/08/2021,Milan,Cagliari,4,1,4,1,17,6,5,2,1,5,0,0,H
I1,29/08/2021,Salernitana,Roma,0,4,0,0,4,21,0,10,2,2,0,0,A
I1,11/09/2021,Empoli,Venezia,1,2,0,1,17,10,6,3,2,5,0,0,A
I1,11/09/2021,Napoli,Juventus,2,1,0,1,24,7,7,4,2,1,0,0,H
I1,11/09/2021,Atalanta,Fiorentina,1,2,0,1,10,7,5,2,5,4,0,0,A
I1,12/09/2021,Sampdoria,Inter,2,2,1,2,12,8,3,3,4,4,0,0,D
I1,12/09/2021,Cagliari,Genoa,2,3,1,0,8,9,3,3,2,3,0,0,A
I1,12/09/2021,Spezia,Udinese,0,1,0,0,20,8,5,4,1,2,0,0,A
I1,12/09/2021,Torino,Salernitana,4,0,1,0,15,7,7,2,0,2,0,0,H
I1,12/09/2021,Milan,Lazio,2,0,1,0,17,7,3,5,1,4,0,0,H
I1,12/09/2021,Roma,Sassuolo,2,1,1,0,19,13,9,7,2,1,0,0,H
I1,13/09/2021,Bologna,Verona,1,0,0,0,13,5,4,1,1,3,0,0,H
I1,17/09/2021,Sassuolo,Torino,0,1,0,0,9,18,1,6,0,4,0,0,A
I1,18/09/2021,Genoa,Fiorentina,1,2,0,0,9,16,3,5,4,4,0,0,A
I1,18/09/2021,Inter,Bologna,6,1,3,0,19,7,11,2,0,3,0,0,H
I1,18/09/2021,Salernitana,Atalanta,0,1,0,0,11,10,1,3,4,4,0,0,A
I1,19/09/2021,Empoli,Sampdoria,0,3,0,1,15,14,4,7,2,2,0,0,A
I1,19/09/2021,Venezia,Spezia,1,2,0,1,14,12,3,3,4,1,0,0,A
I1,19/09/2021,Lazio,Cagliari,2,2,1,0,28,10,10,3,1,3,0,1,D
I1,19/09/2021,Verona,Roma,3,2,0,1,10,15,6,2,4,2,0,0,H
I1,19/09/2021,Juventus,Milan,1,1,1,0,9,13,4,3,1,1,0,0,D
I1,20/09/2021,Udinese,Napoli,0,4,0,2,9,18,1,8,2,1,0,0,A
I1,21/09/2021,Bologna,Genoa,2,2,0,0,17,11,6,6,3,4,0,0,D
I1,21/09/2021,Atalanta,Sassuolo,2,1,2,1,14,8,5,1,2,2,0,0,H
I1,21/09/2021,Fiorentina,Inter,1,3,1,0,14,17,6,5,2,3,1,0,A
I1,22/09/2021,Salernitana,Verona,2,2,1,2,15,10,4,5,2,3,0,0,D
I1,22/09/2021,Spezia,Juventus,2,3,1,1,10,26,5,9,2,1,0,0,A
I1,22/09/2021,Cagliari,Empoli,0,2,0,1,16,17,1,5,2,1,0,0,A
I1,22/09/2021,Milan,Venezia,2,0,0,0,15,8,4,2,0,2,0,0,H
I1,23/09/2021,Sampdoria,Napoli,0,4,0,2,13,17,5,9,2,1,0,0,A
I1,23/09/2021,Torino,Lazio,1,1,0,0,16,6,5,2,3,3,0,0,D
I1,23/09/2021,Roma,Udinese,1,0,1,0,12,8,2,3,4,1,1,0,H
I1,25/09/2021,Spezia,Milan,1,2,0,0,8,18,2,5,2,2,0,0,A
I1,25/09/2021,Inter,Atalanta,2,2,1,2,19,23,6,5,3,5,0,0,D
I1,25/09/2021,Genoa,Verona,3,3,0,1,10,12,4,7,3,2,0,0,D
I1,26/09/2021,Juventus,Sampdoria,3,2,2,1,16,5,6,3,4,3,0,0,H
I1,26/09/2021,Empoli,Bologna,4,2,2,1,15,20,7,5,2,2,0,0,H
I1,26/09/2021,Sassuolo,Salernitana,1,0,0,0,17,12,6,5,3,3,0,0,H
I1,26/09/2021,Udinese,Fiorentina,0,1,0,1,12,8,5,2,2,3,0,0,A
I1,26/09/2021,Lazio,Roma,3,2,2,1,9,20,4,8,2,4,0,0,H
I1,26/09/2021,Napoli,Cagliari,2,0,1,0,18,6,7,1,2,1,0,0,H
I1,27/09/2021,Venezia,Torino,1,1,0,0,8,8,2,3,1,4,0,1,D
I1,01/10/2021,Cagliari,Venezia,1,1,1,0,9,10,3,4,2,5,0,0,D
I1,02/10/2021,Salernitana,Genoa,1,0,0,0,10,19,4,4,2,2,0,0,H
I1,02/10/2021,Torino,Juventus,0,1,0,0,12,10,2,3,3,1,0,0,A
I1,02/10/2021,Sassuolo,Inter,1,2,1,0,12,18,8,3,4,2,0,0,A
I1,03/10/2021,Bologna,Lazio,3,0,2,0,10,8,3,4,2,5,0,1,H
I1,03/10/2021,Sampdoria,Udinese,3,3,1,2,13,18,3,7,4,5,0,0,D
I1,03/10/2021,Verona,Spezia,4,0,3,0,6,12,4,4,1,1,0,1,H
I1,03/10/2021,Fiorentina,Napoli,1,2,1,1,10,12,3,6,3,3,0,0,A
I1,03/10/2021,Roma,Empoli,2,0,1,0,18,11,7,3,2,3,0,0,H
I1,03/10/2021,Atalanta,Milan,2,3,0,2,17,13,6,7,1,4,0,0,A
