Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HS,AS,HST,AST,HY,AY,HR,AR,FTR
SC0,14/08/10,Aberdeen,Hamilton,4,0,2,0,7,10,3,3,1,1,0,0,H
SC0,14/08/10,Hearts,St Johnstone,1,1,1,1,8,6,1,3,2,2,0,1,D
SC0,14/08/10,Inverness C,Celtic,0,1,0,0,8,22,3,15,0,0,0,0,A
SC0,14/08/10,Rangers,Kilmarnock,2,1,1,0,20,7,12,3,0,1,0,0,H
SC0,14/08/10,St Mirren,Dundee United,1,1,0,0,3,14,2,5,2,3,0,0,D
SC0,15/08/10,Motherwell,Hibernian,2,3,1,1,15,15,10,10,0,2,0,0,A
SC0,21/08/10,Hamilton,Hearts,0,4,0,2,2,8,1,4,1,2,1,1,A
SC0,21/08/10,St Johnstone,Aberdeen,0,1,0,0,6,9,2,4,2,3,0,0,A
SC0,22/08/10,Celtic,St Mirren,4,0,2,0,16,1,8,1,1,2,0,0,H
SC0,22/08/10,Dundee United,Inverness C,0,4,0,1,5,9,3,6,0,0,0,0,A
SC0,22/08/10,Hibernian,Rangers,0,3,0,0,11,9,7,7,2,2,1,1,A
SC0,22/08/10,Kilmarnock,Motherwell,0,1,0,1,8,3,2,3,2,3,0,0,A
SC0,28/08/10,Aberdeen,Kilmarnock,0,1,0,0,10,19,5,12,1,1,0,0,A
SC0,28/08/10,Inverness C,Hamilton,0,1,0,1,2,8,1,4,2,1,0,0,A
SC0,28/08/10,Rangers,St Johnstone,2,1,1,1,15,6,10,3,3,2,0,0,H
SC0,29/08/10,Hearts,Dundee United,1,1,1,0,14,7,7,5,1,2,0,0,D
SC0,29/08/10,Motherwell,Celtic,0,1,0,0,5,18,2,6,1,2,1,0,A
SC0,29/08/10,St Mirren,Hibernian,1,0,0,0,4,7,2,1,3,1,0,0,H
SC0,11/09/10,Celtic,Hearts,3,0,2,0,12,6,8,3,0,1,0,0,H
SC0,11/09/10,Dundee United,Aberdeen,3,1,3,1,7,4,4,4,0,4,0,0,H
SC0,11/09/10,Hamilton,Rangers,1,2,0,1,6,7,3,6,2,2,0,0,A
SC0,11/09/10,Hibernian,Inverness C,1,1,1,0,9,11,4,2,2,1,0,0,D
SC0,11/09/10,Kilmarnock,St Mirren,2,1,1,0,22,6,8,2,1,2,0,1,H
SC0,11/09/10,St Johnstone,Motherwell,0,2,0,2,6,6,1,2,0,0,0,0,A
SC0,18/09/10,Hibernian,Hamilton,1,1,1,1,8,6,3,3,1,1,0,0,D
SC0,18/09/10,Inverness C,Hearts,1,3,1,1,11,11,8,8,2,2,0,0,A
SC0,18/09/10,Motherwell,Aberdeen,1,1,1,0,9,5,4,2,1,0,0,0,D
SC0,18/09/10,Rangers,Dundee United,4,0,1,0,17,5,12,2,0,2,0,0,H
SC0,18/09/10,St Johnstone,St Mirren,2,1,2,1,9,4,6,1,0,2,0,0,H
SC0,19/09/10,Kilmarnock,Celtic,1,2,1,1,2,6,1,3,3,2,0,0,A
SC0,25/09/10,Celtic,Hibernian,2,1,1,0,12,4,6,1,1,1,0,0,H
SC0,25/09/10,Dundee United,St Johnstone,1,0,0,0,7,5,3,1,3,7,0,0,H
SC0,25/09/10,Hamilton,Kilmarnock,2,2,2,0,8,6,6,3,5,0,0,0,D
SC0,25/09/10,Hearts,Motherwell,0,2,0,0,6,14,1,11,2,1,0,0,A
SC0,25/09/10,St Mirren,Inverness C,1,2,0,1,8,10,4,3,1,2,0,0,A
SC0,26/09/10,Aberdeen,Rangers,2,3,2,1,6,13,4,8,2,1,1,0,A
SC0,02/10/10,Celtic,Hamilton,3,1,1,1,15,8,7,6,1,1,0,0,H
SC0,02/10/10,Hearts,Rangers,1,2,1,0,9,20,6,12,5,1,0,0,A
SC0,02/10/10,Inverness C,Aberdeen,2,0,1,0,8,7,3,2,1,3,0,0,H
SC0,02/10/10,Kilmarnock,Dundee United,1,2,0,1,20,13,9,11,1,3,1,0,A
SC0,02/10/10,Motherwell,St Mirren,3,1,1,0,12,11,10,4,1,4,0,0,H
SC0,02/10/10,St Johnstone,Hibernian,2,0,0,0,13,8,5,2,0,2,0,0,H
SC0,16/10/10,Aberdeen,Hearts,0,1,0,0,5,14,2,6,3,4,0,0,A
SC0,16/10/10,Hibernian,Kilmarnock,2,1,2,1,5,8,3,3,1,1,0,0,H
SC0,16/10/10,Inverness C,St Johnstone,1,1,0,1,9,8,6,2,2,3,0,0,D
SC0,16/10/10,Rangers,Motherwell,4,1,0,1,17,11,8,4,2,1,0,0,H
SC0,16/10/10,St Mirren,Hamilton,2,2,0,1,3,5,3,4,5,3,0,0,D
SC0,17/10/10,Dundee United,Celtic,1,2,1,1,12,25,8,14,4,4,0,0,A
SC0,23/10/10,Aberdeen,Hibernian,4,2,2,0,6,14,4,8,0,2,0,0,H
SC0,23/10/10,Hamilton,St Johnstone,1,2,0,1,4,4,3,2,3,3,0,0,A
SC0,23/10/10,Hearts,St Mirren,3,0,2,0,9,5,5,3,0,2,0,0,H
SC0,23/10/10,Kilmarnock,Inverness C,1,2,0,1,11,8,6,5,3,2,0,0,A
SC0,23/10/10,Motherwell,Dundee United,2,1,1,0,10,1,5,0,2,2,0,0,H
SC0,24/10/10,Celtic,Rangers,1,3,1,0,15,7,7,4,3,2,0,0,A
SC0,30/10/10,Dundee United,Hibernian,1,0,0,0,8,2,5,0,1,1,0,0,H
SC0,30/10/10,Motherwell,Hamilton,0,1,0,1,7,10,1,5,1,3,0,0,A
SC0,30/10/10,Rangers,Inverness C,1,1,1,0,20,7,13,2,2,2,0,0,D
SC0,30/10/10,St Johnstone,Celtic,0,3,0,2,6,19,2,8,2,1,1,0,A
SC0,30/10/10,St Mirren,Aberdeen,2,1,1,0,4,3,2,1,0,3,0,0,H
SC0,31/10/10,Hearts,Kilmarnock,0,3,0,1,12,14,5,7,3,2,0,0,A
SC0,06/11/10,Celtic,Aberdeen,9,0,4,0,16,4,8,3,1,2,1,1,H
SC0,06/11/10,Hamilton,Dundee United,0,1,0,0,4,10,1,6,2,0,0,0,A
SC0,06/11/10,Inverness C,Motherwell,1,2,0,2,10,11,5,7,0,0,0,0,A
SC0,06/11/10,St Johnstone,Kilmarnock,0,3,0,1,7,9,1,6,3,2,0,0,A
SC0,07/11/10,Hibernian,Hearts,0,2,0,1,6,9,3,4,2,2,1,0,A
SC0,07/11/10,St Mirren,Rangers,1,3,0,0,10,18,6,12,2,2,0,0,A
SC0,09/11/10,Aberdeen,Inverness C,1,2,0,1,12,9,5,2,5,0,0,0,A
SC0,10/11/10,Dundee United,St Mirren,1,2,0,1,5,8,3,3,2,3,0,0,A
SC0,10/11/10,Hearts,Celtic,2,0,1,0,9,6,5,2,2,5,0,1,H
SC0,10/11/10,Kilmarnock,Hamilton,3,0,1,0,13,7,6,4,2,4,0,0,H
