Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HS,AS,HST,AST,HY,AY,HR,AR,FTR
F1,04/08/17,Monaco,Toulouse,3,2,1,1,17,6,7,3,1,3,0,0,H
F1,05/08/17,Lyon,Strasbourg,4,0,1,0,12,7,7,1,2,3,0,0,H
F1,05/08/17,Metz,Guingamp,1,3,1,1,6,13,4,5,1,2,0,0,A
F1,05/08/17,Montpellier,Caen,1,0,0,0,10,8,2,1,2,1,0,0,H
F1,05/08/17,Paris SG,Amiens,2,0,1,0,16,7,5,1,0,1,0,0,H
F1,05/08/17,St Etienne,Nice,1,0,1,0,8,6,3,2,2,1,0,0,H
F1,05/08/17,Troyes,Rennes,1,1,0,0,11,16,4,4,1,0,0,0,D
F1,06/08/17,Angers,Bordeaux,2,2,1,1,9,7,5,4,3,2,0,0,D
F1,06/08/17,Lille,Nantes,3,0,0,0,14,9,5,4,2,3,0,0,H
F1,06/08/17,Marseille,Dijon,3,0,0,0,18,12,5,1,1,0,0,0,H
F1,11/08/17,Nice,Troyes,1,2,0,0,20,10,6,4,2,3,0,0,A
F1,11/08/17,Rennes,Lyon,1,2,0,0,17,17,5,8,1,3,0,0,A
F1,12/08/17,Amiens,Angers,0,2,0,1,10,12,1,6,3,2,0,0,A
F1,12/08/17,Bordeaux,Metz,2,0,1,0,12,6,5,1,1,2,0,0,H
F1,12/08/17,Caen,St Etienne,0,1,0,0,10,6,4,4,1,1,0,0,A
F1,12/08/17,Nantes,Marseille,0,1,0,0,14,13,3,10,1,3,0,0,A
F1,12/08/17,Toulouse,Montpellier,1,0,1,0,8,14,4,1,4,3,0,0,H
F1,13/08/17,Dijon,Monaco,1,4,1,3,15,16,3,6,0,2,0,0,A
F1,13/08/17,Guingamp,Paris SG,0,3,0,0,4,21,0,8,2,2,0,0,A
F1,13/08/17,Strasbourg,Lille,3,0,0,0,22,12,9,2,1,2,0,1,H
F1,18/08/17,Metz,Monaco,0,1,0,0,9,22,5,5,2,1,0,0,A
F1,19/08/17,Lyon,Bordeaux,3,3,2,1,8,16,5,6,2,2,1,0,D
F1,19/08/17,Montpellier,Strasbourg,1,1,0,1,16,7,5,1,2,3,0,0,D
F1,19/08/17,Nice,Guingamp,2,0,1,0,14,13,8,1,2,2,0,0,H
F1,19/08/17,Rennes,Dijon,2,2,1,0,14,12,7,4,2,4,0,0,D
F1,19/08/17,St Etienne,Amiens,3,0,2,0,13,16,5,1,2,2,0,0,H
F1,19/08/17,Troyes,Nantes,0,1,0,0,8,11,1,4,1,0,0,1,A
F1,20/08/17,Lille,Caen,0,2,0,1,15,11,4,3,2,2,0,0,A
F1,20/08/17,Marseille,Angers,1,1,1,0,12,11,2,4,3,2,1,0,D
