Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HS,AS,HST,AST,HY,AY,HR,AR,FTR
F1,05/08/2022,Lyon,Ajaccio,2,1,2,1,11,8,6,4,1,6,1,1,H
F1,06/08/2022,Strasbourg,Monaco,1,2,0,1,11,24,7,11,0,2,0,0,A
F1,06/08/2022,Clermont,Paris SG,0,5,0,3,7,18,1,12,2,1,0,0,A
F1,07/08/2022,Toulouse,Nice,1,1,1,0,6,11,4,4,1,2,0,0,D
F1,07/08/2022,Angers,Nantes,0,0,0,0,16,14,6,4,3,3,0,0,D
F1,07/08/2022,Lens,Brest,3,2,1,0,17,6,7,4,2,4,0,0,H
F1,07/08/2022,Lille,Auxerre,4,1,3,0,16,10,7,2,2,1,0,0,H
F1,07/08/2022,Montpellier,Troyes,3,2,2,2,17,15,6,10,1,0,0,0,H
F1,07/08/2022,Rennes,Lorient,0,1,0,0,21,8,6,2,3,1,0,0,A
F1,07/08/2022,Marseille,Reims,4,1,2,0,16,16,6,6,2,0,0,0,H
F1,12/08/2022,Nantes,Lille,1,1,1,0,10,16,1,5,1,4,0,0,D
F1,13/08/2022,Monaco,Rennes,1,1,0,0,12,24,4,8,0,3,1,0,D
F1,13/08/2022,Paris SG,Montpellier,5,2,2,0,20,7,10,4,2,1,0,0,H
F1,14/08/2022,Ajaccio,Lens,0,0,0,0,9,12,2,3,5,2,0,0,D
F1,14/08/2022,Auxerre,Angers,2,2,2,1,11,11,4,2,5,3,1,0,D
F1,14/08/2022,Reims,Clermont,2,4,2,0,9,10,6,5,3,3,1,0,A
F1,14/08/2022,Troyes,Toulouse,0,3,0,1,12,10,2,4,2,1,0,0,A
F1,14/08/2022,Nice,Strasbourg,1,1,1,0,13,9,3,5,1,4,0,0,D
F1,14/08/2022,Brest,Marseille,1,1,0,1,17,5,5,2,1,4,0,0,D
F1,19/08/2022,Lyon,Troyes,4,1,1,1,16,4,8,1,0,1,0,0,H
F1,20/08/2022,Monaco,Lens,1,4,1,2,12,14,5,6,4,0,1,0,A
F1,20/08/2022,Marseille,Nantes,2,1,0,0,16,12,5,3,5,1,1,0,H
F1,21/08/2022,Strasbourg,Reims,1,1,1,0,12,12,3,6,1,4,0,0,D
F1,21/08/2022,Angers,Brest,1,3,0,2,7,11,5,7,2,0,1,0,A
