Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HS,AS,HST,AST,HY,AY,HR,AR,FTR
I1,19/09/2020,Fiorentina,Torino,1,0,0,0,17,6,8,3,3,1,0,0,H
I1,19/09/2020,Verona,Roma,0,0,0,0,9,15,7,7,2,0,0,0,D
I1,20/09/2020,Parma,Napoli,0,2,0,0,4,12,2,7,4,1,0,0,A
I1,20/09/2020,Genoa,Crotone,4,1,3,1,10,11,8,5,4,2,0,0,H
I1,20/09/2020,Sassuolo,Cagliari,1,1,0,0,21,8,10,4,1,3,0,0,D
I1,20/09/2020,Juventus,Sampdoria,3,0,1,0,14,10,9,2,1,1,0,0,H
I1,21/09/2020,Milan,Bologna,2,0,1,0,14,6,6,5,3,5,0,1,H
I1,26/09/2020,Torino,Atalanta,2,4,2,3,5,12,5,7,1,2,0,0,A
I1,26/09/2020,Cagliari,Lazio,0,2,0,1,9,9,3,7,1,1,0,0,A
I1,26/09/2020,Sampdoria,Benevento,2,3,2,1,5,11,4,6,3,1,0,0,A
I1,26/09/2020,Inter,Fiorentina,4,3,1,1,12,8,6,4,1,1,0,0,H
I1,27/09/2020,Spezia,Sassuolo,1,4,1,1,11,10,6,8,2,1,0,0,A
I1,27/09/2020,Napoli,Genoa,6,0,1,0,18,3,11,1,1,2,0,0,H
I1,27/09/2020,Verona,Udinese,1,0,0,0,8,14,2,6,1,0,0,0,H
I1,27/09/2020,Crotone,Milan,0,2,0,1,5,11,1,7,1,3,0,0,A
I1,27/09/2020,Roma,Juventus,2,2,2,1,7,6,6,3,2,3,0,1,D
I1,28/09/2020,Bologna,Parma,4,1,2,0,11,8,8,4,1,2,0,1,H
I1,30/09/2020,Benevento,Inter,2,5,1,4,11,18,7,12,1,0,0,0,A
I1,30/09/2020,Udinese,Spezia,0,2,0,1,10,4,5,3,0,5,0,1,A
I1,30/09/2020,Lazio,Atalanta,1,4,0,3,11,8,8,6,7,2,0,0,A
I1,02/10/2020,Fiorentina,Sampdoria,1,2,0,1,16,14,6,10,0,3,0,0,A
I1,03/10/2020,Sassuolo,Crotone,4,1,1,0,7,10,4,6,2,3,0,0,H
I1,03/10/2020,Udinese,Roma,0,1,0,0,9,8,5,3,1,0,0,0,A
I1,04/10/2020,Atalanta,Cagliari,5,2,4,1,19,7,14,3,0,0,0,0,H
I1,04/10/2020,Benevento,Bologna,1,0,0,0,6,13,3,7,2,1,0,0,H
I1,04/10/2020,Lazio,Inter,1,1,0,1,11,10,5,4,3,4,1,1,D
I1,04/10/2020,Parma,Verona,1,0,1,0,7,8,5,5,1,1,0,0,H
I1,04/10/2020,Milan,Spezia,3,0,0,0,10,3,5,2,1,2,0,0,H
I1,17/10/2020,Napoli,Atalanta,4,1,4,0,18,11,14,3,1,3,0,0,H
I1,17/10/2020,Inter,Milan,1,2,1,2,12,8,6,4,3,4,0,0,A
I1,17/10/2020,Sampdoria,Lazio,3,0,2,0,11,8,8,1,2,2,0,0,H
I1,17/10/2020,Crotone,Juventus,1,1,1,1,9,8,3,3,3,3,0,1,D
I1,18/10/2020,Bologna,Sassuolo,3,4,2,1,11,20,7,12,2,2,0,0,A
I1,18/10/2020,Spezia,Fiorentina,2,2,1,2,6,7,2,6,2,2,0,0,D
I1,18/10/2020,Torino,Cagliari,2,3,1,2,10,9,6,7,2,3,1,0,A
I1,18/10/2020,Udinese,Parma,3,2,1,1,9,7,4,3,3,2,0,0,H
I1,18/10/2020,Roma,Benevento,5,2,2,1,16,8,10,4,3,2,0,0,H
I1,19/10/2020,Verona,Genoa,0,0,0,0,18,5,12,2,1,4,0,0,D
I1,23/10/2020,Sassuolo,Torino,3,3,0,1,13,14,9,12,2,2,0,0,D
I1,24/10/2020,Atalanta,Sampdoria,1,3,0,1,10,5,5,4,3,4,0,0,A
I1,24/10/2020,Genoa,Inter,0,2,0,0,1,10,0,6,1,1,0,0,A
I1,24/10/2020,Lazio,Bologna,2,1,0,0,6,16,4,6,3,3,0,0,H
I1,25/10/2020,Cagliari,Crotone,4,2,3,2,15,11,8,6,2,4,0,1,H
