Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HS,AS,HST,AST,HY,AY,HR,AR,FTR
SP1,17/08/2018,Betis,Levante,0,3,0,1,22,6,8,4,0,2,0,0,A
SP1,17/08/2018,Girona,Valladolid,0,0,0,0,13,2,1,1,1,1,0,0,D
SP1,18/08/2018,Barcelona,Alaves,3,0,0,0,25,3,9,0,0,2,0,0,H
SP1,18/08/2018,Celta,Espanol,1,1,0,1,12,14,2,5,3,2,0,0,D
SP1,18/08/2018,Villarreal,Sociedad,1,2,1,1,16,8,7,4,2,3,0,0,A
SP1,19/08/2018,Eibar,Huesca,1,2,0,2,18,8,6,6,1,1,0,0,A
SP1,19/08/2018,Real Madrid,Getafe,2,0,1,0,10,4,3,1,1,7,0,0,H
SP1,19/08/2018,Vallecano,Sevilla,1,4,0,3,13,17,2,8,1,0,0,0,A
SP1,20/08/2018,Ath Bilbao,Leganes,2,1,1,1,17,12,5,2,4,5,0,0,H
SP1,20/08/2018,Valencia,Ath Madrid,1,1,0,1,13,9,4,3,2,3,0,0,D
SP1,24/08/2018,Getafe,Eibar,2,0,1,0,7,9,4,0,2,1,0,0,H
SP1,24/08/2018,Leganes,Sociedad,2,2,0,2,18,7,5,6,1,2,0,0,D
SP1,25/08/2018,Alaves,Betis,0,0,0,0,16,13,4,5,3,1,0,0,D
SP1,25/08/2018,Ath Madrid,Vallecano,1,0,0,0,9,13,2,3,1,1,0,0,H
SP1,25/08/2018,Valladolid,Barcelona,0,1,0,0,7,10,4,5,1,1,0,0,A
SP1,26/08/2018,Espanol,Valencia,2,0,0,0,19,16,9,4,1,1,0,0,H
SP1,26/08/2018,Girona,Real Madrid,1,4,1,1,10,20,5,8,2,3,0,0,A
SP1,26/08/2018,Sevilla,Villarreal,0,0,0,0,19,14,2,6,3,2,0,0,D
SP1,27/08/2018,Ath Bilbao,Huesca,2,2,0,0,14,9,4,4,2,2,0,0,D
SP1,27/08/2018,Levante,Celta,1,2,0,2,15,21,6,9,2,3,0,0,A
SP1,31/08/2018,Eibar,Sociedad,2,1,1,1,8,7,2,2,3,2,0,0,H
SP1,31/08/2018,Getafe,Valladolid,0,0,0,0,12,7,3,4,3,1,0,0,D
SP1,31/08/2018,Villarreal,Girona,0,1,0,0,13,14,3,6,3,2,0,0,A
SP1,01/09/2018,Celta,Ath Madrid,2,0,0,0,10,9,4,0,4,5,0,1,H
SP1,01/09/2018,Real Madrid,Leganes,4,1,1,1,17,8,8,3,1,1,0,0,H
SP1,02/09/2018,Alaves,Espanol,2,1,0,1,8,11,5,7,4,3,0,0,H
SP1,02/09/2018,Barcelona,Huesca,8,2,3,2,31,7,15,3,1,2,0,0,H
SP1,02/09/2018,Betis,Sevilla,1,0,0,0,11,8,3,2,3,6,0,1,H
SP1,02/09/2018,Levante,Valencia,2,2,2,1,13,18,4,5,4,2,1,0,D
SP1,14/09/2018,Huesca,Vallecano,0,1,0,1,14,14,4,2,2,1,0,0,A
SP1,15/09/2018,Ath Bilbao,Real Madrid,1,1,1,0,11,16,3,6,6,2,0,0,D
SP1,15/09/2018,Ath Madrid,Eibar,1,1,0,0,18,12,9,3,2,2,0,0,D
SP1,15/09/2018,Sociedad,Barcelona,1,2,1,0,8,12,5,6,1,1,0,0,A
SP1,15/09/2018,Valencia,Betis,0,0,0,0,12,11,2,6,6,3,0,0,D
SP1,16/09/2018,Espanol,Levante,1,0,0,0,22,16,9,4,1,2,0,0,H
SP1,16/09/2018,Leganes,Villarreal,0,1,0,0,16,9,3,3,4,3,0,0,A
SP1,16/09/2018,Sevilla,Getafe,0,2,0,2,15,10,1,5,3,6,0,0,A
SP1,16/09/2018,Valladolid,Alaves,0,1,0,0,15,10,5,4,3,2,0,0,A
SP1,17/09/2018,Girona,Celta,3,2,2,1,11,20,6,7,1,3,0,1,H
SP1,21/09/2018,Huesca,Sociedad,0,1,0,0,13,7,3,1,5,3,0,2,A
SP1,22/09/2018,Celta,Valladolid,3,3,2,1,12,14,5,4,2,2,0,0,D
SP1,22/09/2018,Eibar,Leganes,1,0,0,0,14,4,3,2,1,1,0,0,H
SP1,22/09/2018,Getafe,Ath Madrid,0,2,0,1,11,7,2,4,1,2,1,0,A
SP1,22/09/2018,Real Madrid,Espanol,1,0,1,0,19,10,5,3,2,2,0,0,H
SP1,22/09/2018,Vallecano,Alaves,1,5,1,2,13,11,4,7,1,2,1,0,A
SP1,23/09/2018,Barcelona,Girona,2,2,1,1,22,7,11,6,3,5,1,0,D
