Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HS,AS,HST,AST,HY,AY,HR,AR,FTR
I1,24/08/13,Sampdoria,Juventus,0,1,0,0,4,11,1,4,2,3,1,0,A
I1,24/08/13,Verona,Milan,2,1,1,1,14,15,8,5,2,3,0,0,H
I1,25/08/13,Cagliari,Atalanta,2,1,1,1,23,11,7,2,2,4,0,0,H
I1,25/08/13,Inter,Genoa,2,0,0,0,20,4,5,0,2,3,0,0,H
I1,25/08/13,Lazio,Udinese,2,1,2,0,20,7,6,3,4,3,0,0,H
I1,25/08/13,Livorno,Roma,0,2,0,0,5,17,3,6,1,2,0,0,A
I1,25/08/13,Napoli,Bologna,3,0,2,0,16,8,6,2,1,3,0,0,H
I1,25/08/13,Parma,Chievo,0,0,0,0,14,16,4,3,2,3,0,0,D
I1,25/08/13,Torino,Sassuolo,2,0,1,0,14,14,5,4,3,2,0,0,H
I1,26/08/13,Fiorentina,Catania,2,1,2,1,16,13,6,4,2,4,0,0,H
I1,31/08/13,Chievo,Napoli,2,4,2,2,13,18,6,8,1,1,0,0,A
I1,31/08/13,Juventus,Lazio,4,1,2,1,12,17,5,11,1,0,0,1,H
I1,01/09/13,Atalanta,Torino,2,0,0,0,10,14,3,2,3,2,0,0,H
I1,01/09/13,Bologna,Sampdoria,2,2,1,1,10,13,6,5,3,3,0,0,D
I1,01/09/13,Catania,Inter,0,3,0,1,13,17,3,7,3,1,0,0,A
I1,01/09/13,Genoa,Fiorentina,2,5,0,3,14,16,7,8,1,2,1,0,A
I1,01/09/13,Milan,Cagliari,3,1,2,1,17,10,8,2,1,1,0,0,H
I1,01/09/13,Roma,Verona,3,0,0,0,25,13,11,1,2,2,0,0,H
I1,01/09/13,Sassuolo,Livorno,1,4,0,1,11,10,4,5,1,1,0,0,A
I1,01/09/13,Udinese,Parma,3,1,1,0,15,12,6,1,0,4,0,0,H
I1,14/09/13,Inter,Juventus,1,1,0,0,8,12,4,5,2,2,0,0,D
I1,14/09/13,Napoli,Atalanta,2,0,0,0,29,11,11,5,1,0,0,1,H
I1,14/09/13,Torino,Milan,2,2,0,0,10,14,3,5,2,2,0,0,D
I1,15/09/13,Fiorentina,Cagliari,1,1,0,0,16,6,2,1,1,3,1,0,D
I1,15/09/13,Lazio,Chievo,3,0,3,0,14,14,6,5,2,6,0,0,H
I1,15/09/13,Livorno,Catania,2,0,0,0,16,15,4,2,4,3,0,0,H
I1,15/09/13,Sampdoria,Genoa,0,3,0,1,20,4,2,3,5,3,0,0,A
I1,15/09/13,Udinese,Bologna,1,1,0,0,12,8,3,3,1,4,0,0,D
I1,15/09/13,Verona,Sassuolo,2,0,1,0,10,18,3,2,3,1,0,0,H
I1,16/09/13,Parma,Roma,1,3,1,0,11,14,2,8,4,0,0,0,A
I1,21/09/13,Cagliari,Sampdoria,2,2,1,0,13,15,4,4,3,3,0,0,D
I1,21/09/13,Chievo,Udinese,2,1,2,1,13,14,5,3,5,3,0,0,H
I1,21/09/13,Genoa,Livorno,0,0,0,0,10,9,4,4,4,1,0,0,D
I1,22/09/13,Atalanta,Fiorentina,0,2,0,1,16,12,2,5,3,1,0,0,A
I1,22/09/13,Bologna,Torino,1,2,1,2,13,10,3,6,5,6,1,0,A
I1,22/09/13,Catania,Parma,0,0,0,0,12,12,2,3,0,3,0,0,D
I1,22/09/13,Juventus,Verona,2,1,2,1,35,4,15,1,4,1,0,0,H
I1,22/09/13,Milan,Napoli,1,2,0,1,22,9,8,3,3,1,1,0,A
I1,22/09/13,Roma,Lazio,2,0,0,0,18,8,5,0,4,3,0,1,H
I1,22/09/13,Sassuolo,Inter,0,7,0,3,7,23,4,11,3,1,0,0,A
I1,24/09/13,Udinese,Genoa,1,0,0,0,14,7,3,1,1,3,0,0,H
I1,25/09/13,Bologna,Milan,3,3,1,1,15,16,6,8,4,2,0,0,D
I1,25/09/13,Chievo,Juventus,1,2,1,0,5,18,3,8,3,0,0,0,A
I1,25/09/13,Lazio,Catania,3,1,2,1,29,10,13,1,2,2,0,1,H
I1,25/09/13,Livorno,Cagliari,1,1,1,0,10,20,3,5,2,4,0,0,D
