Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HS,AS,HST,AST,HY,AY,HR,AR,FTR
SC0,23/07/11,Aberdeen,St Johnstone,0,0,0,0,9,6,4,2,1,2,1,0,D
SC0,23/07/11,Motherwell,Inverness C,3,0,2,0,12,11,7,2,3,1,0,0,H
SC0,23/07/11,Rangers,Hearts,1,1,0,1,7,10,4,8,1,1,0,0,D
SC0,24/07/11,Dundee United,Kilmarnock,1,1,0,0,11,9,4,4,1,1,0,0,D
SC0,24/07/11,Hibernian,Celtic,0,2,0,1,0,6,0,4,1,0,0,0,A
SC0,25/07/11,Dunfermline,St Mirren,0,0,0,0,5,16,1,7,3,2,0,0,D
SC0,30/07/11,Inverness C,Hibernian,0,1,0,0,10,5,2,4,0,1,0,0,A
SC0,30/07/11,Kilmarnock,Motherwell,0,0,0,0,10,5,4,3,0,0,0,0,D
SC0,30/07/11,St Johnstone,Rangers,0,2,0,1,10,12,4,10,1,1,0,0,A
SC0,30/07/11,St Mirren,Aberdeen,1,0,0,0,12,7,5,5,3,4,0,0,H
SC0,31/07/11,Hearts,Dundee United,0,1,0,1,8,5,2,2,1,1,0,0,A
SC0,06/08/11,Dundee United,St Mirren,1,1,0,1,26,7,10,4,1,3,0,1,D
SC0,06/08/11,Dunfermline,Inverness C,3,3,1,0,4,3,3,3,2,3,0,0,D
SC0,07/08/11,Aberdeen,Celtic,0,1,0,0,6,25,3,13,2,1,0,0,A
SC0,07/08/11,Motherwell,Hearts,1,0,0,0,12,9,9,6,1,1,1,1,H
SC0,13/08/11,Celtic,Dundee United,5,1,2,1,17,6,9,3,1,3,0,0,H
SC0,13/08/11,Hearts,Aberdeen,3,0,2,0,7,7,6,1,1,1,0,0,H
SC0,13/08/11,Inverness C,Rangers,0,2,0,0,6,8,3,4,2,2,1,1,A
SC0,13/08/11,St Johnstone,Dunfermline,0,1,0,1,7,5,3,3,1,2,0,1,A
SC0,13/08/11,St Mirren,Motherwell,0,1,0,0,3,6,3,5,2,2,0,0,A
SC0,14/08/11,Kilmarnock,Hibernian,4,1,2,1,15,10,8,4,0,3,0,0,H
SC0,20/08/11,Aberdeen,Inverness C,2,1,2,0,14,11,7,6,0,3,0,0,H
SC0,20/08/11,Dundee United,Dunfermline,0,1,0,0,7,3,4,1,1,1,0,0,A
SC0,20/08/11,Hibernian,St Mirren,1,2,1,2,9,6,1,3,1,1,0,0,A
SC0,21/08/11,Celtic,St Johnstone,0,1,0,0,17,5,7,3,0,3,0,0,A
SC0,21/08/11,Kilmarnock,Hearts,0,0,0,0,6,12,1,8,0,4,0,0,D
SC0,21/08/11,Motherwell,Rangers,0,3,0,2,5,16,5,9,1,2,0,0,A
SC0,27/08/11,Dunfermline,Motherwell,2,4,0,2,8,6,2,4,2,1,0,0,A
SC0,27/08/11,Inverness C,Kilmarnock,2,1,1,1,11,9,5,4,3,2,0,0,H
SC0,27/08/11,St Johnstone,Dundee United,3,3,3,1,10,13,7,6,2,0,0,0,D
SC0,28/08/11,Hearts,Hibernian,2,0,1,0,15,9,7,5,1,5,0,0,H
SC0,28/08/11,Rangers,Aberdeen,2,0,1,0,15,8,7,4,2,1,0,0,H
SC0,28/08/11,St Mirren,Celtic,0,2,0,2,13,13,8,7,0,0,0,0,A
SC0,10/09/11,Celtic,Motherwell,4,0,2,0,16,4,8,1,1,2,0,0,H
SC0,10/09/11,Dundee United,Rangers,0,1,0,0,13,13,5,6,2,3,1,0,A
SC0,10/09/11,Inverness C,Hearts,1,1,0,0,6,5,3,3,1,2,0,0,D
SC0,10/09/11,Kilmarnock,Dunfermline,3,2,2,1,7,6,4,2,1,3,0,0,H
SC0,10/09/11,St Mirren,St Johnstone,0,0,0,0,10,8,4,1,3,4,0,0,D
SC0,11/09/11,Hibernian,Aberdeen,0,0,0,0,12,7,7,4,4,1,0,0,D
SC0,17/09/11,Aberdeen,Kilmarnock,2,2,1,2,12,4,5,3,2,3,0,0,D
SC0,17/09/11,Dundee United,Inverness C,3,1,2,1,7,8,5,3,1,2,0,0,H
SC0,17/09/11,Dunfermline,Hibernian,2,2,0,1,11,16,5,10,0,3,0,0,D
SC0,17/09/11,Hearts,St Mirren,2,0,1,0,5,1,0,1,1,3,0,0,H
SC0,17/09/11,Motherwell,St Johnstone,0,3,0,1,6,7,3,6,0,2,0,0,A
