Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HS,AS,HST,AST,HY,AY,HR,AR,FTR
SP1,26/08/06,Valencia,Betis,2,1,1,0,14,8,4,5,3,3,0,0,H
SP1,27/08/06,Ath Bilbao,Sociedad,1,1,1,0,7,10,2,4,2,4,0,0,D
SP1,27/08/06,Espanol,Gimnastic,0,1,0,0,20,18,6,7,2,3,0,0,A
SP1,27/08/06,La Coruna,Zaragoza,3,2,2,1,14,13,6,6,4,4,0,1,H
SP1,27/08/06,Osasuna,Getafe,0,2,0,0,15,7,7,2,5,4,0,0,A
SP1,27/08/06,Real Madrid,Villarreal,0,0,0,0,14,13,3,4,2,3,0,0,D
SP1,27/08/06,Recreativo,Mallorca,1,1,0,0,7,17,2,6,3,2,0,0,D
SP1,27/08/06,Santander,Ath Madrid,0,1,0,1,16,11,8,4,3,4,0,1,A
SP1,28/08/06,Celta,Barcelona,2,3,1,0,12,12,3,6,0,2,1,0,A
SP1,29/08/06,Sevilla,Levante,4,0,2,0,18,6,10,3,1,3,0,0,H
SP1,09/09/06,Ath Madrid,Valencia,0,1,0,1,22,8,2,5,1,3,1,1,A
SP1,09/09/06,Barcelona,Osasuna,3,0,3,0,16,9,6,2,0,1,0,0,H
SP1,10/09/06,Betis,Ath Bilbao,3,0,2,0,12,12,8,4,1,3,0,0,H
SP1,10/09/06,Getafe,Santander,1,0,0,0,14,10,3,2,0,4,0,0,H
SP1,10/09/06,Gimnastic,Celta,1,2,0,0,7,8,2,2,0,4,0,0,A
SP1,10/09/06,Levante,Real Madrid,1,4,1,2,10,15,2,6,3,1,2,0,A
SP1,10/09/06,Mallorca,La Coruna,0,0,0,0,14,10,2,2,0,2,0,0,D
SP1,10/09/06,Sociedad,Sevilla,1,3,0,1,2,3,2,3,3,4,0,0,A
SP1,10/09/06,Villarreal,Recreativo,0,1,0,0,13,8,7,3,1,1,0,0,A
SP1,10/09/06,Zaragoza,Espanol,3,0,1,0,5,9,4,1,3,2,1,1,H
SP1,16/09/06,La Coruna,Villarreal,2,0,1,0,19,16,7,5,1,4,0,0,H
SP1,17/09/06,Ath Bilbao,Ath Madrid,1,4,0,2,6,11,0,4,0,1,0,0,A
SP1,17/09/06,Espanol,Celta,2,1,0,0,9,15,3,5,3,1,0,0,H
SP1,17/09/06,Osasuna,Gimnastic,2,0,1,0,10,8,2,1,1,1,0,0,H
SP1,17/09/06,Real Madrid,Sociedad,2,0,0,0,16,5,6,2,1,3,0,1,H
SP1,17/09/06,Recreativo,Levante,0,1,0,0,18,8,4,2,0,4,0,0,A
SP1,17/09/06,Santander,Barcelona,0,3,0,1,8,20,3,7,5,3,1,0,A
SP1,17/09/06,Sevilla,Betis,3,2,1,1,6,6,4,4,1,2,0,0,H
SP1,17/09/06,Valencia,Getafe,2,0,1,0,14,13,7,6,3,4,0,0,H
SP1,17/09/06,Zaragoza,Mallorca,2,0,0,0,20,14,11,5,4,1,0,1,H
SP1,23/09/06,Betis,Real Madrid,0,1,0,1,6,15,1,3,2,7,1,0,A
SP1,24/09/06,Ath Madrid,Sevilla,2,1,0,1,11,5,8,3,7,3,0,2,H
SP1,24/09/06,Barcelona,Valencia,1,1,0,1,21,6,6,2,1,3,0,0,D
SP1,24/09/06,Celta,Osasuna,0,2,0,1,9,9,4,3,3,4,1,0,A
SP1,24/09/06,Getafe,Ath Bilbao,0,0,0,0,14,11,2,2,0,4,1,2,D
SP1,24/09/06,Gimnastic,Santander,2,2,1,0,11,14,5,7,2,4,0,0,D
SP1,24/09/06,Levante,La Coruna,2,0,1,0,9,13,5,2,1,3,1,1,H
SP1,24/09/06,Mallorca,Espanol,1,0,0,0,17,9,7,2,1,4,0,1,H
SP1,24/09/06,Sociedad,Recreativo,2,3,0,1,11,10,3,6,1,1,0,0,A
SP1,24/09/06,Villarreal,Zaragoza,3,2,0,1,20,17,8,4,2,4,0,1,H
SP1,30/09/06,Ath Bilbao,Barcelona,1,3,1,1,5,16,2,4,0,1,1,0,A
SP1,01/10/06,Espanol,Osasuna,0,0,0,0,10,9,3,1,2,2,0,0,D
SP1,01/10/06,La Coruna,Sociedad,2,0,0,0,11,9,5,2,2,2,0,0,H
SP1,01/10/06,Mallorca,Villarreal,1,2,0,2,14,6,5,3,1,4,0,0,A
SP1,01/10/06,Real Madrid,Ath Madrid,1,1,1,1,10,18,2,6,2,5,1,0,D
SP1,01/10/06,Recreativo,Betis,2,0,0,0,10,6,7,1,0,0,0,0,H
SP1,01/10/06,Santander,Celta,1,1,1,0,8,16,4,6,7,2,1,0,D
SP1,01/10/06,Sevilla,Getafe,1,0,1,0,15,3,7,1,1,2,0,0,H
SP1,01/10/06,Valencia,Gimnastic,4,0,1,0,16,10,7,1,2,3,0,0,H
SP1,01/10/06,Zaragoza,Levante,2,2,0,2,22,14,6,5,0,2,0,0,D
SP1,14/10/06,Ath Madrid,Recreativo,2,1,0,0,16,14,4,4,0,2,1,1,H
SP1,14/10/06,Getafe,Real Madrid,1,0,0,0,16,5,6,0,2,3,0,1,H
SP1,15/10/06,Barcelona,Sevilla,3,1,2,1,7,3,5,2,1,6,0,0,H
SP1,15/10/06,Betis,La Coruna,1,1,0,0,12,13,0,5,3,0,1,1,D
SP1,15/10/06,Celta,Valencia,3,2,1,1,16,12,5,6,5,3,0,1,H
SP1,15/10/06,Gimnastic,Ath Bilbao,2,3,0,2,12,14,5,3,1,2,1,0,A
SP1,15/10/06,Levante,Mallorca,0,1,0,1,9,5,1,1,4,4,1,0,A
SP1,15/10/06,Osasuna,Santander,0,1,0,0,17,8,4,3,5,5,0,0,A
SP1,15/10/06,Sociedad,Zaragoza,1,3,1,1,6,17,3,9,2,2,1,0,A
SP1,15/10/06,Villarreal,Espanol,0,0,0,0,8,9,4,2,2,1,0,0,D
SP1,21/10/06,La Coruna,Ath Madrid,1,0,0,0,9,16,2,5,5,5,0,0,H
SP1,21/10/06,Villarreal,Levante,1,1,0,0,10,15,2,3,3,4,0,0,D
SP1,21/10/06,Zaragoza,Betis,2,1,2,0,17,9,5,2,2,2,0,1,H
SP1,22/10/06,Ath Bilbao,Celta,0,1,0,1,19,9,6,4,4,2,0,0,A
SP1,22/10/06,Espanol,Santander,2,2,1,1,8,11,4,2,1,3,0,1,D
SP1,22/10/06,Mallorca,Sociedad,0,0,0,0,13,1,3,0,2,3,0,1,D
SP1,22/10/06,Real Madrid,Barcelona,2,0,1,0,18,14,6,2,4,2,0,0,H
SP1,22/10/06,Recreativo,Getafe,1,2,0,1,19,11,8,7,2,4,0,0,A
SP1,22/10/06,Sevilla,Gimnastic,2,1,2,0,12,8,9,5,3,4,0,0,H
SP1,22/10/06,Valencia,Osasuna,1,0,1,0,9,10,2,5,0,3,1,0,H
SP1,28/10/06,Barcelona,Recreativo,3,0,1,0,12,6,8,4,2,2,0,0,H
SP1,28/10/06,Gimnastic,Real Madrid,1,3,1,1,14,12,4,5,3,1,0,0,A
SP1,28/10/06,Santander,Valencia,1,0,0,0,7,5,4,1,5,0,0,1,H
SP1,29/10/06,Ath Madrid,Zaragoza,0,1,0,0,16,5,5,2,1,4,0,0,A
SP1,29/10/06,Betis,Mallorca,0,1,0,0,5,13,1,1,2,5,1,0,A
SP1,29/10/06,Celta,Sevilla,1,2,1,1,11,11,5,7,3,2,0,0,A
SP1,29/10/06,Getafe,La Coruna,2,0,1,0,11,10,5,4,0,2,0,0,H
SP1,29/10/06,Levante,Espanol,0,0,0,0,12,7,4,0,3,3,0,0,D
SP1,29/10/06,Osasuna,Ath Bilbao,1,1,0,1,10,12,3,5,4,2,0,0,D
SP1,29/10/06,Sociedad,Villarreal,0,1,0,0,14,10,3,5,1,1,0,0,A
SP1,04/11/06,La Coruna,Barcelona,1,1,0,1,21,11,4,2,4,6,0,0,D
SP1,04/11/06,Levante,Sociedad,2,0,1,0,11,10,3,3,4,1,0,0,H
SP1,04/11/06,Mallorca,Ath Madrid,0,0,0,0,13,9,1,3,2,2,0,0,D
SP1,05/11/06,Ath Bilbao,Santander,0,0,0,0,7,13,1,2,0,3,1,0,D
SP1,05/11/06,Espanol,Valencia,1,1,1,1,19,9,5,3,2,3,1,0,D
SP1,05/11/06,Real Madrid,Celta,1,2,1,1,18,10,6,3,3,2,0,0,A
SP1,05/11/06,Recreativo,Gimnastic,2,1,1,1,15,8,9,2,1,4,0,1,H
SP1,05/11/06,Sevilla,Osasuna,2,0,0,0,24,8,15,4,3,8,0,0,H
