Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HS,AS,HST,AST,HY,AY,HR,AR,FTR
I1,18/08/2018,Chievo,Juventus,2,3,1,1,7,23,2,11,2,0,0,0,A
I1,18/08/2018,Lazio,Napoli,1,2,1,1,9,11,5,6,0,0,0,0,A
I1,19/08/2018,Bologna,Spal,0,1,0,0,8,10,3,5,4,2,1,0,A
I1,19/08/2018,Empoli,Cagliari,2,0,1,0,9,12,4,5,3,3,0,0,H
I1,19/08/2018,Parma,Udinese,2,2,1,0,9,16,6,6,2,2,0,0,D
I1,19/08/2018,Sassuolo,Inter,1,0,1,0,7,11,5,4,3,2,0,0,H
I1,19/08/2018,Torino,Roma,0,1,0,0,8,16,5,13,1,3,0,0,A
I1,20/08/2018,Atalanta,Frosinone,4,0,1,0,16,6,10,1,0,2,0,0,H
I1,25/08/2018,Juventus,Lazio,2,0,1,0,14,8,9,3,3,2,0,0,H
I1,25/08/2018,Napoli,Milan,3,2,0,1,21,6,13,4,2,2,0,0,H
I1,26/08/2018,Cagliari,Sassuolo,2,2,1,0,12,12,7,6,4,4,0,1,D
I1,26/08/2018,Fiorentina,Chievo,6,1,2,0,19,5,15,3,1,3,0,0,H
I1,26/08/2018,Frosinone,Bologna,0,0,0,0,11,10,7,5,2,1,0,0,D
I1,26/08/2018,Genoa,Empoli,2,1,2,0,10,12,4,8,3,2,0,0,H
I1,26/08/2018,Inter,Torino,2,2,2,0,9,10,6,7,1,2,0,0,D
I1,26/08/2018,Spal,Parma,1,0,0,0,15,3,5,0,5,2,0,0,H
I1,26/08/2018,Udinese,Sampdoria,1,0,1,0,13,9,5,4,1,3,0,0,H
I1,27/08/2018,Roma,Atalanta,3,3,1,3,21,17,11,10,1,1,0,0,D
I1,31/08/2018,Milan,Roma,2,1,1,0,18,6,9,3,0,2,0,0,H
I1,01/09/2018,Bologna,Inter,0,3,0,0,7,10,1,4,1,1,0,0,A
