Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HS,AS,HST,AST,HY,AY,HR,AR,FTR
SP1,16/08/2019,Ath Bilbao,Barcelona,1,0,0,0,11,11,5,2,1,1,0,0,H
SP1,17/08/2019,Celta,Real Madrid,1,3,0,1,7,17,4,11,5,2,0,1,A
SP1,17/08/2019,Valencia,Sociedad,1,1,0,0,14,12,6,3,4,4,1,0,D
SP1,17/08/2019,Mallorca,Eibar,2,1,1,0,16,11,4,5,2,3,0,0,H
SP1,17/08/2019,Leganes,Osasuna,0,1,0,0,13,4,2,2,1,4,1,0,A
SP1,17/08/2019,Villarreal,Granada,4,4,1,1,12,14,7,7,3,1,0,0,D
SP1,18/08/2019,Alaves,Levante,1,0,0,0,9,16,2,4,2,1,0,0,H
SP1,18/08/2019,Espanol,Sevilla,0,2,0,1,7,12,2,4,2,2,0,0,A
SP1,18/08/2019,Betis,Valladolid,1,2,0,0,13,14,4,3,2,6,1,0,A
SP1,18/08/2019,Ath Madrid,Getafe,1,0,1,0,5,6,5,0,3,4,1,1,H
SP1,23/08/2019,Granada,Sevilla,0,1,0,0,12,11,0,6,1,1,0,0,A
SP1,23/08/2019,Levante,Villarreal,2,1,0,1,16,23,4,6,1,2,0,0,H
SP1,24/08/2019,Osasuna,Eibar,0,0,0,0,6,12,2,0,4,4,0,0,D
SP1,24/08/2019,Real Madrid,Valladolid,1,1,0,0,22,9,4,2,2,2,0,0,D
SP1,24/08/2019,Celta,Valencia,1,0,1,0,11,9,6,1,1,2,0,0,H
SP1,24/08/2019,Getafe,Ath Bilbao,1,1,1,1,6,4,2,2,2,1,0,0,D
SP1,25/08/2019,Alaves,Espanol,0,0,0,0,10,5,2,1,3,1,0,0,D
SP1,25/08/2019,Mallorca,Sociedad,0,1,0,0,12,12,4,4,1,2,0,0,A
SP1,25/08/2019,Leganes,Ath Madrid,0,1,0,0,10,6,4,4,4,5,0,0,A
SP1,25/08/2019,Barcelona,Betis,5,2,1,1,20,4,7,3,1,1,0,0,H
SP1,30/08/2019,Sevilla,Celta,1,1,0,0,19,2,5,1,4,2,0,0,D
SP1,30/08/2019,Ath Bilbao,Sociedad,2,0,2,0,15,2,5,2,2,3,0,0,H
SP1,31/08/2019,Osasuna,Barcelona,2,2,1,0,15,8,5,4,3,4,0,0,D
SP1,31/08/2019,Getafe,Alaves,1,1,1,1,15,5,1,1,3,1,0,0,D
SP1,31/08/2019,Levante,Valladolid,2,0,0,0,16,15,3,4,2,2,0,0,H
SP1,31/08/2019,Betis,Leganes,2,1,0,0,17,19,5,7,4,2,0,0,H
SP1,01/09/2019,Valencia,Mallorca,2,0,1,0,9,12,4,1,0,1,0,0,H
SP1,01/09/2019,Ath Madrid,Eibar,3,2,1,2,7,6,3,2,0,3,0,0,H
SP1,01/09/2019,Espanol,Granada,0,3,0,1,15,14,3,6,2,3,0,0,A
SP1,01/09/2019,Villarreal,Real Madrid,2,2,1,1,10,17,5,5,1,4,0,1,D
SP1,13/09/2019,Mallorca,Ath Bilbao,0,0,0,0,10,11,1,5,4,3,0,0,D
SP1,14/09/2019,Real Madrid,Levante,3,2,3,0,25,8,11,3,2,2,0,0,H
SP1,14/09/2019,Leganes,Villarreal,0,3,0,2,10,8,4,4,2,0,0,0,A
SP1,14/09/2019,Sociedad,Ath Madrid,2,0,0,0,14,12,5,2,1,3,0,0,H
SP1,14/09/2019,Barcelona,Valencia,5,2,2,1,17,9,10,3,1,4,0,0,H
SP1,15/09/2019,Eibar,Espanol,1,2,0,0,11,7,1,2,2,4,0,1,A
SP1,15/09/2019,Alaves,Sevilla,0,1,0,1,7,19,0,7,5,5,0,0,A
SP1,15/09/2019,Celta,Granada,0,2,0,1,4,13,0,3,4,2,2,0,A
SP1,15/09/2019,Valladolid,Osasuna,1,1,0,0,11,17,1,5,0,1,0,0,D
SP1,15/09/2019,Betis,Getafe,1,1,0,1,7,12,2,4,3,6,2,0,D
SP1,20/09/2019,Osasuna,Betis,0,0,0,0,12,7,6,2,1,2,0,0,D
SP1,21/09/2019,Villarreal,Valladolid,2,0,0,0,18,7,6,3,2,1,0,0,H
SP1,21/09/2019,Levante,Eibar,0,0,0,0,13,18,4,4,0,2,0,0,D
SP1,21/09/2019,Ath Madrid,Celta,0,0,0,0,20,6,5,3,3,5,0,0,D
SP1,21/09/2019,Granada,Barcelona,2,0,1,0,9,8,4,1,3,2,0,0,H
SP1,22/09/2019,Getafe,Mallorca,4,2,2,0,14,7,5,3,4,5,0,0,H
SP1,22/09/2019,Espanol,Sociedad,1,3,0,2,17,10,3,5,1,0,0,0,A
SP1,22/09/2019,Valencia,Leganes,1,1,1,1,13,13,4,4,3,4,0,0,D
SP1,22/09/2019,Ath Bilbao,Alaves,2,0,1,0,13,5,4,1,1,4,0,0,H
SP1,22/09/2019,Sevilla,Real Madrid,0,1,0,0,9,7,0,4,3,2,0,0,A
SP1,24/09/2019,Valladolid,Granada,1,1,1,1,9,6,5,4,3,2,0,0,D
SP1,24/09/2019,Betis,Levante,3,1,1,1,17,17,5,3,2,2,0,0,H
SP1,24/09/2019,Barcelona,Villarreal,2,1,2,1,8,11,4,3,4,2,0,0,H
SP1,25/09/2019,Leganes,Ath Bilbao,1,1,0,0,7,9,3,2,0,1,0,0,D
SP1,25/09/2019,Mallorca,Ath Madrid,0,2,0,1,9,13,3,3,3,5,0,1,A
SP1,25/09/2019,Valencia,Getafe,3,3,3,1,8,18,4,5,1,4,0,0,D
SP1,25/09/2019,Real Madrid,Osasuna,2,0,1,0,15,4,4,0,2,2,0,0,H
SP1,26/09/2019,Eibar,Sevilla,3,2,0,2,11,7,4,4,3,4,0,0,H
SP1,26/09/2019,Celta,Espanol,1,1,0,0,14,10,3,4,2,5,0,0,D
SP1,26/09/2019,Sociedad,Alaves,3,0,3,0,21,5,7,0,1,4,0,1,H
SP1,27/09/2019,Villarreal,Betis,5,1,1,0,17,11,10,6,2,2,0,0,H
SP1,28/09/2019,Ath Bilbao,Valencia,0,1,0,1,14,10,3,6,2,5,0,0,A
SP1,28/09/2019,Getafe,Barcelona,0,2,0,1,8,10,1,6,4,4,0,1,A
SP1,28/09/2019,Granada,Leganes,1,0,1,0,11,15,4,6,3,4,0,0,H
SP1,28/09/2019,Ath Madrid,Real Madrid,0,0,0,0,7,14,1,3,1,2,0,0,D
SP1,29/09/2019,Espanol,Valladolid,0,2,0,1,16,9,2,6,2,0,1,0,A
SP1,29/09/2019,Eibar,Celta,2,0,0,0,7,3,3,2,3,1,0,0,H
SP1,29/09/2019,Alaves,Mallorca,2,0,0,0,11,5,6,1,2,3,0,0,H
SP1,29/09/2019,Levante,Osasuna,1,1,1,0,10,18,5,3,6,0,1,0,D
SP1,29/09/2019,Sevilla,Sociedad,3,2,1,1,21,5,8,2,1,1,0,0,H
SP1,04/10/2019,Betis,Eibar,1,1,0,1,12,8,3,2,3,6,0,1,D
SP1,05/10/2019,Leganes,Levante,1,2,0,1,25,9,10,2,3,5,0,0,A
SP1,05/10/2019,Real Madrid,Granada,4,2,2,0,17,8,10,5,4,5,0,0,H
SP1,05/10/2019,Valencia,Alaves,2,1,1,0,11,10,3,4,1,3,0,0,H
SP1,05/10/2019,Osasuna,Villarreal,2,1,0,1,16,16,4,5,2,2,0,0,H
SP1,06/10/2019,Mallorca,Espanol,2,0,1,0,9,11,3,3,1,3,0,0,H
SP1,06/10/2019,Celta,Ath Bilbao,1,0,0,0,13,6,2,2,0,5,0,0,H
SP1,06/10/2019,Valladolid,Ath Madrid,0,0,0,0,5,9,1,1,6,4,0,0,D
SP1,06/10/2019,Sociedad,Getafe,1,2,1,0,6,13,3,4,2,4,1,0,A
SP1,06/10/2019,Barcelona,Sevilla,4,0,3,0,15,16,8,4,5,3,2,0,H
SP1,18/10/2019,Granada,Osasuna,1,0,1,0,6,9,2,4,2,8,0,1,H
SP1,19/10/2019,Eibar,Barcelona,0,3,0,1,5,9,0,4,5,0,0,0,A
SP1,19/10/2019,Ath Madrid,Valencia,1,1,1,0,15,11,4,3,2,1,0,1,D
SP1,19/10/2019,Getafe,Leganes,2,0,0,0,5,7,2,3,1,4,0,0,H
SP1,19/10/2019,Mallorca,Real Madrid,1,0,1,0,5,13,1,4,2,2,0,1,H
SP1,20/10/2019,Alaves,Celta,2,0,0,0,12,14,5,2,5,1,0,0,H
SP1,20/10/2019,Sociedad,Betis,3,1,2,1,18,12,6,5,4,2,0,0,H
SP1,20/10/2019,Espanol,Villarreal,0,1,0,1,18,11,3,5,2,1,0,0,A
SP1,20/10/2019,Ath Bilbao,Valladolid,1,1,1,0,19,9,7,3,2,3,0,0,D
SP1,20/10/2019,Sevilla,Levante,1,0,0,0,19,12,5,5,2,2,0,0,H
