Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HS,AS,HST,AST,HY,AY,HR,AR,FTR
F1,10/08/2018,Marseille,Toulouse,4,0,1,0,23,5,10,1,1,3,0,0,H
F1,11/08/2018,Angers,Nimes,3,4,1,1,21,14,7,5,2,2,0,1,A
F1,11/08/2018,Lille,Rennes,3,1,1,1,15,8,6,2,1,0,0,0,H
F1,11/08/2018,Montpellier,Dijon,1,2,1,0,16,9,7,4,2,2,0,0,A
F1,11/08/2018,Nantes,Monaco,1,3,0,0,16,11,4,6,1,0,0,0,A
F1,11/08/2018,Nice,Reims,0,1,0,1,19,5,1,3,1,2,0,0,A
F1,11/08/2018,St Etienne,Guingamp,2,1,1,0,11,11,6,5,3,1,0,0,H
F1,12/08/2018,Bordeaux,Strasbourg,0,2,0,0,5,17,2,6,1,0,1,0,A
F1,12/08/2018,Lyon,Amiens,2,0,1,0,15,10,7,1,0,2,0,0,H
F1,12/08/2018,Paris SG,Caen,3,0,2,0,11,5,8,1,1,0,0,0,H
F1,17/08/2018,Reims,Lyon,1,0,1,0,7,19,2,5,2,0,0,0,H
F1,18/08/2018,Amiens,Montpellier,1,2,0,0,11,7,2,3,1,3,0,0,A
F1,18/08/2018,Caen,Nice,1,1,0,0,13,16,4,5,2,2,0,0,D
F1,18/08/2018,Dijon,Nantes,2,0,1,0,14,7,7,0,0,1,0,1,H
F1,18/08/2018,Guingamp,Paris SG,1,3,1,0,11,17,3,7,0,1,0,0,A
F1,18/08/2018,Monaco,Lille,0,0,0,0,10,13,1,4,0,0,0,0,D
F1,18/08/2018,Rennes,Angers,1,0,0,0,5,7,2,0,1,2,0,0,H
F1,19/08/2018,Nimes,Marseille,3,1,1,0,14,10,7,5,3,1,0,0,H
F1,19/08/2018,Strasbourg,St Etienne,1,1,0,0,11,9,5,2,1,2,0,1,D
F1,19/08/2018,Toulouse,Bordeaux,2,1,1,0,13,15,5,8,1,1,0,0,H
F1,24/08/2018,Lyon,Strasbourg,2,0,1,0,22,9,10,1,1,2,0,0,H
F1,25/08/2018,Amiens,Reims,4,1,1,0,14,7,8,3,1,1,0,1,H
F1,25/08/2018,Montpellier,St Etienne,0,0,0,0,14,9,1,2,3,0,0,0,D
F1,25/08/2018,Nantes,Caen,1,1,0,1,16,3,3,2,2,3,0,1,D
F1,25/08/2018,Nice,Dijon,0,4,0,0,16,9,3,5,2,3,0,0,A
F1,25/08/2018,Paris SG,Angers,3,1,1,1,13,11,5,6,2,0,0,0,H
F1,25/08/2018,Toulouse,Nimes,1,0,0,0,10,9,5,0,1,3,0,0,H
F1,26/08/2018,Bordeaux,Monaco,2,1,0,0,14,15,6,5,1,2,0,0,H
F1,26/08/2018,Lille,Guingamp,3,0,2,0,13,13,7,4,2,1,0,1,H
F1,26/08/2018,Marseille,Rennes,2,2,0,2,8,7,3,2,1,1,0,0,D
F1,31/08/2018,Lyon,Nice,0,1,0,0,29,8,9,1,0,2,0,0,A
F1,01/09/2018,Angers,Lille,1,0,0,0,6,17,3,4,0,1,1,0,H
F1,01/09/2018,Dijon,Caen,0,2,0,1,15,9,2,4,0,3,0,0,A
F1,01/09/2018,Guingamp,Toulouse,1,2,1,2,23,5,5,4,3,2,0,1,A
F1,01/09/2018,Nimes,Paris SG,2,4,0,2,14,7,6,5,1,3,1,1,A
F1,01/09/2018,Reims,Montpellier,0,1,0,0,21,9,6,3,0,0,0,0,A
F1,01/09/2018,Strasbourg,Nantes,2,3,1,2,10,14,5,5,1,2,0,0,A
F1,02/09/2018,Monaco,Marseille,2,3,0,1,8,15,4,5,1,1,0,0,A
F1,02/09/2018,Rennes,Bordeaux,2,0,2,0,16,8,8,1,0,3,0,0,H
F1,02/09/2018,St Etienne,Amiens,0,0,0,0,19,9,5,2,3,2,0,0,D
F1,14/09/2018,Nice,Rennes,2,1,0,0,13,10,4,3,4,1,0,0,H
F1,14/09/2018,Paris SG,St Etienne,4,0,1,0,16,11,9,2,1,1,0,0,H
F1,15/09/2018,Amiens,Lille,2,3,0,1,8,18,4,9,1,2,0,0,A
F1,15/09/2018,Caen,Lyon,2,2,0,1,18,17,4,6,1,2,2,0,D
F1,15/09/2018,Dijon,Angers,1,3,1,3,11,13,3,6,2,2,0,0,A
F1,15/09/2018,Montpellier,Strasbourg,1,1,0,0,10,7,3,1,1,2,0,0,D
F1,15/09/2018,Toulouse,Monaco,1,1,0,0,13,12,6,2,2,3,0,0,D
F1,16/09/2018,Bordeaux,Nimes,3,3,1,2,15,14,4,5,2,0,0,0,D
F1,16/09/2018,Marseille,Guingamp,4,0,0,0,17,2,6,0,1,1,0,0,H
F1,16/09/2018,Nantes,Reims,0,0,0,0,12,7,6,0,3,4,0,0,D
F1,21/09/2018,Monaco,Nimes,1,1,1,1,15,9,4,2,1,2,0,0,D
F1,22/09/2018,Angers,Toulouse,0,0,0,0,16,7,4,0,1,2,0,0,D
F1,22/09/2018,Lille,Nantes,2,1,1,0,11,11,8,4,3,4,0,0,H
F1,22/09/2018,Montpellier,Nice,1,0,1,0,12,9,5,2,3,2,0,0,H
F1,22/09/2018,Reims,Dijon,0,0,0,0,11,6,2,0,1,1,0,0,D
F1,22/09/2018,St Etienne,Caen,2,1,0,1,23,9,7,2,2,3,0,0,H
F1,22/09/2018,Strasbourg,Amiens,3,1,0,1,13,8,6,3,1,4,0,0,H
F1,23/09/2018,Guingamp,Bordeaux,1,3,0,0,18,11,5,6,1,4,0,0,A
F1,23/09/2018,Lyon,Marseille,4,2,1,1,17,9,5,3,1,2,0,1,H
F1,23/09/2018,Rennes,Paris SG,1,3,1,1,14,15,4,6,2,3,0,0,A
F1,25/09/2018,Monaco,Angers,0,1,0,1,7,6,0,3,1,2,0,0,A
F1,25/09/2018,Nantes,Nice,1,2,0,1,10,12,3,5,1,2,0,0,A
F1,25/09/2018,Toulouse,St Etienne,2,3,0,1,20,14,6,8,1,2,0,0,A
F1,26/09/2018,Amiens,Rennes,2,1,0,0,12,15,3,2,0,2,0,1,H
F1,26/09/2018,Bordeaux,Lille,1,0,1,0,7,15,3,6,1,3,0,1,H
F1,26/09/2018,Caen,Montpellier,2,2,1,1,11,16,3,6,2,2,0,1,D
F1,26/09/2018,Dijon,Lyon,0,3,0,3,30,16,6,5,2,2,1,1,A
F1,26/09/2018,Marseille,Strasbourg,3,2,2,1,13,9,5,5,3,3,1,0,H
F1,26/09/2018,Nimes,Guingamp,0,0,0,0,7,9,2,3,3,3,0,0,D
F1,26/09/2018,Paris SG,Reims,4,1,3,1,15,9,7,3,0,1,0,0,H
F1,28/09/2018,St Etienne,Monaco,2,0,1,0,16,20,5,7,0,1,0,0,H
F1,29/09/2018,Angers,Guingamp,0,1,0,1,11,11,4,5,3,3,0,0,A
F1,29/09/2018,Caen,Amiens,1,0,1,0,12,7,4,2,2,2,0,1,H
F1,29/09/2018,Lyon,Nantes,1,1,1,0,20,19,7,4,3,4,0,0,D
F1,29/09/2018,Nice,Paris SG,0,3,0,1,9,21,1,8,3,2,1,0,A
F1,29/09/2018,Reims,Bordeaux,0,0,0,0,9,7,0,3,2,3,0,0,D
F1,29/09/2018,Strasbourg,Dijon,3,0,1,0,7,14,5,1,1,3,0,0,H
F1,30/09/2018,Lille,Marseille,3,0,0,0,16,8,4,3,1,3,0,0,H
F1,30/09/2018,Montpellier,Nimes,3,0,2,0,19,11,6,3,2,3,0,0,H
F1,30/09/2018,Rennes,Toulouse,1,1,0,0,22,5,7,2,1,4,0,1,D
F1,05/10/2018,Toulouse,Nice,1,1,0,1,13,11,2,2,1,2,0,0,D
F1,06/10/2018,Amiens,Dijon,1,0,1,0,8,10,2,3,0,0,0,0,H
F1,06/10/2018,Angers,Strasbourg,2,2,0,2,24,9,6,4,1,5,0,0,D
F1,06/10/2018,Guingamp,Montpellier,1,1,0,1,7,11,2,5,0,3,1,1,D
F1,06/10/2018,Lille,St Etienne,3,1,1,1,12,6,5,2,2,1,0,0,H
F1,06/10/2018,Nimes,Reims,0,0,0,0,17,9,5,2,1,1,0,0,D
F1,07/10/2018,Bordeaux,Nantes,3,0,3,0,16,12,7,2,1,1,0,0,H
F1,07/10/2018,Marseille,Caen,2,0,2,0,17,7,6,2,3,5,0,0,H
F1,07/10/2018,Monaco,Rennes,1,2,0,1,8,11,2,4,5,1,1,0,A
F1,07/10/2018,Paris SG,Lyon,5,0,1,0,14,16,8,6,2,4,1,1,H
F1,19/10/2018,Lyon,Nimes,2,0,1,0,13,23,5,6,1,2,0,0,H
F1,20/10/2018,Caen,Guingamp,0,0,0,0,4,7,2,2,0,0,0,0,D
F1,20/10/2018,Dijon,Lille,1,2,0,2,17,8,7,3,2,2,0,0,A
F1,20/10/2018,Nantes,Toulouse,4,0,2,0,18,5,9,2,3,1,0,0,H
F1,20/10/2018,Paris SG,Amiens,5,0,2,0,16,8,8,2,0,0,0,0,H
F1,20/10/2018,Reims,Angers,1,1,0,1,12,16,5,6,1,0,0,0,D
F1,20/10/2018,Strasbourg,Monaco,2,1,1,0,8,12,5,5,2,3,0,1,H
F1,21/10/2018,Montpellier,Bordeaux,2,0,1,0,13,12,4,3,2,3,0,0,H
F1,21/10/2018,Nice,Marseille,0,1,0,1,14,9,3,1,3,1,0,0,A
F1,21/10/2018,St Etienne,Rennes,1,1,1,1,8,15,2,5,1,1,0,0,D
F1,26/10/2018,Nimes,St Etienne,1,1,0,1,13,13,6,5,1,3,0,0,D
F1,27/10/2018,Amiens,Nantes,1,2,0,1,18,12,8,5,1,2,0,0,A
F1,27/10/2018,Angers,Lyon,1,2,0,0,14,9,4,5,2,5,1,0,A
F1,27/10/2018,Guingamp,Strasbourg,1,1,1,0,10,12,4,5,1,1,0,0,D
F1,27/10/2018,Lille,Caen,1,0,0,0,11,5,4,1,0,2,0,0,H
F1,27/10/2018,Monaco,Dijon,2,2,1,1,12,11,5,3,2,3,0,0,D
F1,27/10/2018,Toulouse,Montpellier,0,3,0,2,15,22,4,8,2,1,0,0,A
F1,28/10/2018,Bordeaux,Nice,0,1,0,0,23,13,7,2,2,3,0,0,A
F1,28/10/2018,Marseille,Paris SG,0,2,0,0,12,11,2,5,4,2,0,0,A
F1,28/10/2018,Rennes,Reims,0,2,0,1,11,6,5,3,3,2,0,0,A
F1,02/11/2018,Paris SG,Lille,2,1,0,0,19,6,5,2,2,3,0,0,H
F1,03/11/2018,Caen,Rennes,1,2,0,0,12,22,3,10,1,2,0,0,A
F1,03/11/2018,Dijon,Nimes,0,4,0,2,23,11,7,6,1,0,0,0,A
F1,03/11/2018,Lyon,Bordeaux,1,1,1,0,6,17,2,3,1,1,0,0,D
F1,03/11/2018,Nice,Amiens,1,0,1,0,7,13,4,7,1,0,0,0,H
F1,03/11/2018,Reims,Monaco,1,0,1,0,8,5,4,1,0,3,1,1,H
F1,03/11/2018,Strasbourg,Toulouse,1,1,0,0,18,5,2,2,2,1,0,0,D
F1,04/11/2018,Montpellier,Marseille,3,0,0,0,14,11,6,2,0,3,0,0,H
F1,04/11/2018,Nantes,Guingamp,5,0,1,0,19,4,10,0,0,2,0,0,H
F1,04/11/2018,St Etienne,Angers,4,3,2,2,18,10,9,6,1,1,0,0,H
F1,09/11/2018,Lille,Strasbourg,0,0,0,0,22,4,8,1,0,2,0,0,D
F1,10/11/2018,Angers,Montpellier,1,0,0,0,10,10,3,3,1,2,0,0,H
F1,10/11/2018,Guingamp,Lyon,2,4,1,0,9,19,2,6,1,2,0,0,A
F1,10/11/2018,Nimes,Nice,0,1,0,0,8,13,3,8,4,5,2,0,A
F1,10/11/2018,St Etienne,Reims,2,0,2,0,14,14,5,3,3,1,0,0,H
F1,10/11/2018,Toulouse,Amiens,0,1,0,1,23,7,6,2,3,1,0,0,A
F1,11/11/2018,Bordeaux,Caen,0,0,0,0,16,9,6,1,4,3,0,0,D
F1,11/11/2018,Marseille,Dijon,2,0,1,0,16,9,3,3,0,2,0,0,H
F1,11/11/2018,Monaco,Paris SG,0,4,0,2,15,14,2,9,0,0,0,0,A
F1,11/11/2018,Rennes,Nantes,1,1,1,1,14,7,4,3,4,3,0,0,D
F1,23/11/2018,Lyon,St Etienne,1,0,0,0,13,16,1,3,1,2,1,0,H
F1,24/11/2018,Caen,Monaco,0,1,0,0,9,10,1,4,2,3,0,0,A
F1,24/11/2018,Dijon,Bordeaux,0,0,0,0,14,11,4,0,2,1,0,0,D
F1,24/11/2018,Nantes,Angers,1,1,0,1,24,7,8,1,2,3,0,0,D
F1,24/11/2018,Paris SG,Toulouse,1,0,1,0,9,11,2,3,0,0,0,0,H
F1,24/11/2018,Reims,Guingamp,2,1,1,0,10,6,3,4,1,4,0,0,H
F1,24/11/2018,Strasbourg,Nimes,0,1,0,0,12,14,4,3,3,1,1,0,A
F1,25/11/2018,Amiens,Marseille,1,3,1,1,9,21,3,9,2,2,0,0,A
F1,25/11/2018,Montpellier,Rennes,2,2,1,1,15,16,4,7,3,1,0,0,D
F1,25/11/2018,Nice,Lille,2,0,1,0,11,9,4,2,1,4,0,0,H
