,GAME_DATE_EST,GAME_ID,GAME_STATUS_TEXT,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,TEAM_ID_home,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,TEAM_ID_away,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS
22412,2017-06-12,41600405,Final,1610612744,1610612739,2016,1610612744,129.0,0.511,0.821,0.368,27.0,42.0,1610612739,120.0,0.534,0.652,0.4579999999999999,22.0,40.0,1
22413,2017-06-09,41600404,Final,1610612739,1610612744,2016,1610612739,137.0,0.529,0.677,0.5329999999999999,27.0,41.0,1610612744,116.0,0.4479999999999999,0.75,0.282,26.0,40.0,1
22414,2017-06-07,41600403,Final,1610612739,1610612744,2016,1610612739,113.0,0.444,0.84,0.273,17.0,37.0,1610612744,118.0,0.482,0.917,0.485,29.0,44.0,0
22415,2017-06-04,41600402,Final,1610612744,1610612739,2016,1610612744,132.0,0.517,0.917,0.419,34.0,53.0,1610612739,113.0,0.45,0.789,0.276,27.0,41.0,1
22416,2017-06-01,41600401,Final,1610612744,1610612739,2016,1610612744,113.0,0.425,0.688,0.364,31.0,50.0,1610612739,91.0,0.349,0.8,0.355,15.0,59.0,1
22417,2017-05-25,41600305,Final,1610612738,1610612739,2016,1610612738,102.0,0.43,0.7390000000000001,0.3670000000000001,20.0,39.0,1610612739,135.0,0.565,0.833,0.4629999999999999,24.0,38.0,0
22418,2017-05-23,41600304,Final,1610612739,1610612738,2016,1610612739,112.0,0.595,0.8240000000000001,0.455,23.0,37.0,1610612738,99.0,0.4429999999999999,0.95,0.3229999999999999,26.0,29.0,1
22419,2017-05-22,41600314,Final,1610612759,1610612744,2016,1610612759,115.0,0.418,0.7809999999999999,0.32,33.0,42.0,1610612744,129.0,0.5579999999999999,0.76,0.359,30.0,53.0,0
22420,2017-05-21,41600303,Final,1610612739,1610612738,2016,1610612739,108.0,0.457,0.778,0.41,21.0,46.0,1610612738,111.0,0.462,0.75,0.45,28.0,38.0,0
22421,2017-05-20,41600313,Final,1610612759,1610612744,2016,1610612759,108.0,0.473,0.6,0.238,22.0,46.0,1610612744,120.0,0.5479999999999999,0.773,0.407,23.0,42.0,0
22422,2017-05-19,41600302,Final,1610612738,1610612739,2016,1610612738,86.0,0.3720000000000001,0.933,0.296,23.0,39.0,1610612739,130.0,0.565,0.652,0.487,28.0,45.0,0
22423,2017-05-17,41600301,Final,1610612738,1610612739,2016,1610612738,104.0,0.466,0.556,0.316,33.0,40.0,1610612739,117.0,0.481,0.8,0.355,21.0,44.0,0
22424,2017-05-16,41600312,Final,1610612744,1610612759,2016,1610612744,136.0,0.562,0.947,0.486,39.0,40.0,1610612759,100.0,0.37,0.857,0.348,21.0,49.0,1
22425,2017-05-15,41600207,Final,1610612738,1610612764,2016,1610612738,115.0,0.532,0.8,0.4579999999999999,27.0,31.0,1610612764,105.0,0.45,0.7929999999999999,0.345,18.0,43.0,1
22426,2017-05-14,41600311,Final,1610612744,1610612759,2016,1610612744,113.0,0.481,0.727,0.3670000000000001,22.0,43.0,1610612759,111.0,0.476,0.857,0.318,19.0,37.0,1
22427,2017-05-12,41600206,Final,1610612764,1610612738,2016,1610612764,92.0,0.43,0.619,0.208,20.0,46.0,1610612738,91.0,0.405,0.889,0.314,25.0,37.0,1
22428,2017-05-11,41600236,Final,1610612745,1610612759,2016,1610612745,75.0,0.286,0.72,0.325,14.0,37.0,1610612759,114.0,0.531,0.5379999999999999,0.2269999999999999,32.0,60.0,0
22429,2017-05-10,41600205,Final,1610612738,1610612764,2016,1610612738,123.0,0.529,0.7140000000000001,0.485,33.0,48.0,1610612764,101.0,0.385,0.828,0.241,21.0,45.0,1
22430,2017-05-09,41600235,Final,1610612759,1610612745,2016,1610612759,110.0,0.408,0.652,0.3329999999999999,24.0,52.0,1610612745,107.0,0.442,0.7140000000000001,0.3329999999999999,21.0,47.0,1
22431,2017-05-08,41600224,Final,1610612762,1610612744,2016,1610612762,95.0,0.371,0.75,0.296,13.0,42.0,1610612744,121.0,0.512,0.889,0.423,28.0,50.0,0
22432,2017-05-07,41600214,Final,1610612761,1610612739,2016,1610612761,102.0,0.471,0.8,0.345,28.0,37.0,1610612739,109.0,0.476,0.938,0.39,24.0,37.0,0
22433,2017-05-07,41600204,Final,1610612764,1610612738,2016,1610612764,121.0,0.524,0.889,0.429,29.0,45.0,1610612738,102.0,0.4429999999999999,0.75,0.452,28.0,31.0,1
22434,2017-05-07,41600234,Final,1610612745,1610612759,2016,1610612745,125.0,0.526,0.6,0.442,28.0,41.0,1610612759,104.0,0.494,0.5,0.304,23.0,43.0,1
22435,2017-05-06,41600223,Final,1610612762,1610612744,2016,1610612762,91.0,0.39,0.706,0.318,19.0,42.0,1610612744,102.0,0.44,0.826,0.3,17.0,51.0,0
22436,2017-05-05,41600213,Final,1610612761,1610612739,2016,1610612761,94.0,0.4370000000000001,0.941,0.111,17.0,25.0,1610612739,115.0,0.513,0.857,0.565,15.0,49.0,0
22437,2017-05-05,41600233,Final,1610612745,1610612759,2016,1610612745,92.0,0.364,0.889,0.308,17.0,39.0,1610612759,103.0,0.4529999999999999,0.8,0.36,23.0,49.0,0
22438,2017-05-04,41600203,Final,1610612764,1610612738,2016,1610612764,116.0,0.467,0.88,0.32,26.0,50.0,1610612738,89.0,0.351,0.758,0.313,20.0,38.0,1
22439,2017-05-04,41600222,Final,1610612744,1610612762,2016,1610612744,115.0,0.494,0.85,0.452,33.0,47.0,1610612762,104.0,0.452,0.8,0.375,19.0,39.0,1
22440,2017-05-03,41600212,Final,1610612739,1610612761,2016,1610612739,125.0,0.547,0.735,0.545,28.0,40.0,1610612761,103.0,0.467,0.737,0.294,21.0,37.0,1
