,GAME_DATE_EST,GAME_ID,GAME_STATUS_TEXT,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,TEAM_ID_home,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,TEAM_ID_away,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS
15110,2006-06-20,40500406,Final,1610612742,1610612748,2005,1610612742,92.0,0.37,0.826,0.2269999999999999,16.0,50.0,1610612748,95.0,0.449,0.622,0.111,18.0,56.0,0
15111,2006-06-18,40500405,Final,1610612748,1610612742,2005,1610612748,101.0,0.449,0.653,0.412,14.0,33.0,1610612742,100.0,0.457,0.84,0.263,13.0,42.0,1
15112,2006-06-15,40500404,Final,1610612748,1610612742,2005,1610612748,98.0,0.515,0.639,0.368,19.0,48.0,1610612742,74.0,0.316,0.778,0.136,10.0,36.0,1
15113,2006-06-13,40500403,Final,1610612748,1610612742,2005,1610612748,98.0,0.487,0.588,0.286,13.0,49.0,1610612742,96.0,0.48,0.6920000000000001,0.375,15.0,34.0,1
15114,2006-06-11,40500402,Final,1610612742,1610612748,2005,1610612742,99.0,0.486,0.821,0.421,23.0,46.0,1610612748,85.0,0.414,0.625,0.412,16.0,32.0,1
15115,2006-06-08,40500401,Final,1610612742,1610612748,2005,1610612742,90.0,0.444,0.769,0.3329999999999999,18.0,43.0,1610612748,80.0,0.436,0.368,0.25,20.0,45.0,1
15116,2006-06-03,40500316,Final,1610612756,1610612742,2005,1610612756,93.0,0.5,0.75,0.353,18.0,36.0,1610612742,102.0,0.474,0.8059999999999999,0.15,10.0,39.0,0
15117,2006-06-02,40500306,Final,1610612748,1610612765,2005,1610612748,95.0,0.557,0.647,0.375,22.0,48.0,1610612765,78.0,0.3329999999999999,0.75,0.286,15.0,39.0,1
15118,2006-06-01,40500315,Final,1610612742,1610612756,2005,1610612742,117.0,0.472,0.857,0.529,24.0,49.0,1610612756,101.0,0.456,0.95,0.417,21.0,35.0,1
15119,2006-05-31,40500305,Final,1610612765,1610612748,2005,1610612765,91.0,0.429,0.885,0.133,19.0,42.0,1610612748,78.0,0.442,0.3,0.211,21.0,40.0,1
15120,2006-05-30,40500314,Final,1610612756,1610612742,2005,1610612756,106.0,0.544,0.619,0.467,21.0,37.0,1610612742,86.0,0.418,0.727,0.308,11.0,41.0,1
15121,2006-05-29,40500304,Final,1610612748,1610612765,2005,1610612748,89.0,0.5489999999999999,0.596,0.3329999999999999,17.0,35.0,1610612765,78.0,0.39,0.545,0.375,14.0,36.0,1
15122,2006-05-28,40500313,Final,1610612756,1610612742,2005,1610612756,88.0,0.4270000000000001,0.846,0.368,13.0,45.0,1610612742,95.0,0.411,0.765,0.267,16.0,48.0,0
15123,2006-05-27,40500303,Final,1610612748,1610612765,2005,1610612748,98.0,0.5820000000000001,0.72,0.222,11.0,40.0,1610612765,83.0,0.422,0.667,0.4379999999999999,11.0,27.0,1
15124,2006-05-26,40500312,Final,1610612742,1610612756,2005,1610612742,105.0,0.475,0.6940000000000001,0.364,17.0,48.0,1610612756,98.0,0.449,0.727,0.435,23.0,39.0,1
15125,2006-05-25,40500302,Final,1610612765,1610612748,2005,1610612765,92.0,0.44,0.741,0.273,20.0,39.0,1610612748,88.0,0.425,0.87,0.273,16.0,40.0,1
15126,2006-05-24,40500311,Final,1610612742,1610612756,2005,1610612742,118.0,0.505,0.913,0.188,13.0,48.0,1610612756,121.0,0.5529999999999999,0.759,0.3329999999999999,24.0,38.0,0
15127,2006-05-23,40500301,Final,1610612765,1610612748,2005,1610612765,86.0,0.3779999999999999,0.8640000000000001,0.238,16.0,33.0,1610612748,91.0,0.563,0.667,0.357,13.0,43.0,0
15128,2006-05-22,40500227,Final,1610612759,1610612742,2005,1610612759,111.0,0.474,0.846,0.316,16.0,34.0,1610612742,119.0,0.519,0.903,0.412,15.0,41.0,0
15129,2006-05-22,40500237,Final,1610612756,1610612746,2005,1610612756,127.0,0.6,0.8420000000000001,0.556,32.0,32.0,1610612746,107.0,0.526,0.962,0.0,11.0,32.0,1
15130,2006-05-21,40500207,Final,1610612765,1610612739,2005,1610612765,79.0,0.426,0.563,0.231,11.0,48.0,1610612739,61.0,0.308,0.741,0.083,9.0,36.0,1
15131,2006-05-19,40500206,Final,1610612739,1610612765,2005,1610612739,82.0,0.4479999999999999,0.833,0.1669999999999999,17.0,42.0,1610612765,84.0,0.456,0.5710000000000001,0.429,17.0,35.0,0
15132,2006-05-19,40500226,Final,1610612742,1610612759,2005,1610612742,86.0,0.386,0.85,0.357,15.0,42.0,1610612759,91.0,0.433,0.853,0.4,11.0,39.0,0
15133,2006-05-18,40500236,Final,1610612746,1610612756,2005,1610612746,118.0,0.615,0.87,0.4,28.0,48.0,1610612756,106.0,0.4370000000000001,0.7390000000000001,0.419,26.0,28.0,1
15134,2006-05-17,40500205,Final,1610612765,1610612739,2005,1610612765,84.0,0.4270000000000001,0.643,0.2,16.0,47.0,1610612739,86.0,0.3829999999999999,0.731,0.385,15.0,44.0,0
15135,2006-05-17,40500225,Final,1610612759,1610612742,2005,1610612759,98.0,0.536,0.71,0.222,18.0,30.0,1610612742,97.0,0.506,0.8420000000000001,0.25,12.0,38.0,1
15136,2006-05-16,40500215,Final,1610612748,1610612751,2005,1610612748,106.0,0.56,0.517,0.4379999999999999,15.0,38.0,1610612751,105.0,0.541,0.6920000000000001,0.368,21.0,34.0,1
15137,2006-05-16,40500235,Final,1610612756,1610612746,2005,1610612756,125.0,0.4579999999999999,0.762,0.379,29.0,50.0,1610612746,118.0,0.408,0.7809999999999999,0.45,14.0,57.0,1
15138,2006-05-15,40500204,Final,1610612739,1610612765,2005,1610612739,74.0,0.426,0.647,0.455,13.0,36.0,1610612765,72.0,0.3329999999999999,0.7829999999999999,0.267,12.0,36.0,1
15139,2006-05-15,40500224,Final,1610612742,1610612759,2005,1610612742,123.0,0.5,0.875,0.417,18.0,39.0,1610612759,118.0,0.532,0.813,0.5710000000000001,16.0,37.0,1
15140,2006-05-14,40500214,Final,1610612751,1610612748,2005,1610612751,92.0,0.429,0.667,0.2,21.0,48.0,1610612748,102.0,0.529,0.645,0.421,19.0,39.0,0
15141,2006-05-14,40500234,Final,1610612746,1610612756,2005,1610612746,114.0,0.488,0.862,0.313,26.0,55.0,1610612756,107.0,0.455,0.773,0.278,30.0,37.0,1
15142,2006-05-13,40500223,Final,1610612742,1610612759,2005,1610612742,104.0,0.485,0.78,0.2,12.0,39.0,1610612759,103.0,0.476,0.688,0.3,12.0,36.0,1
15143,2006-05-13,40500203,Final,1610612739,1610612765,2005,1610612739,86.0,0.5,0.938,0.214,21.0,37.0,1610612765,77.0,0.3939999999999999,0.875,0.389,21.0,37.0,1
15144,2006-05-12,40500213,Final,1610612751,1610612748,2005,1610612751,92.0,0.435,0.6,0.3329999999999999,26.0,42.0,1610612748,103.0,0.4479999999999999,0.85,0.391,19.0,42.0,0
15145,2006-05-12,40500233,Final,1610612746,1610612756,2005,1610612746,91.0,0.422,0.7,0.5379999999999999,23.0,47.0,1610612756,94.0,0.3720000000000001,0.885,0.259,25.0,46.0,0
15146,2006-05-10,40500212,Final,1610612748,1610612751,2005,1610612748,111.0,0.527,0.71,0.55,22.0,38.0,1610612751,89.0,0.4,0.8,0.313,15.0,30.0,1
15147,2006-05-10,40500232,Final,1610612756,1610612746,2005,1610612756,97.0,0.456,0.696,0.346,24.0,26.0,1610612746,122.0,0.544,0.8,0.444,15.0,57.0,0
15148,2006-05-09,40500202,Final,1610612765,1610612739,2005,1610612765,97.0,0.412,0.738,0.4,20.0,38.0,1610612739,91.0,0.4429999999999999,0.682,0.429,18.0,51.0,1
15149,2006-05-09,40500222,Final,1610612759,1610612742,2005,1610612759,91.0,0.455,0.73,0.308,11.0,34.0,1610612742,113.0,0.462,0.8140000000000001,0.462,12.0,39.0,0
15150,2006-05-08,40500211,Final,1610612748,1610612751,2005,1610612748,88.0,0.391,0.698,0.182,11.0,42.0,1610612751,100.0,0.486,0.767,0.409,20.0,42.0,0
15151,2006-05-08,40500231,Final,1610612756,1610612746,2005,1610612756,130.0,0.547,0.96,0.444,26.0,34.0,1610612746,123.0,0.593,0.7929999999999999,0.3329999999999999,20.0,39.0,1
15152,2006-05-07,40500221,Final,1610612759,1610612742,2005,1610612759,87.0,0.413,0.733,0.231,11.0,40.0,1610612742,85.0,0.416,0.679,0.286,8.0,47.0,1
15153,2006-05-07,40500201,Final,1610612765,1610612739,2005,1610612765,113.0,0.519,0.778,0.682,23.0,40.0,1610612739,86.0,0.415,0.833,0.3,14.0,37.0,1
15154,2006-05-06,40500157,Final,1610612756,1610612747,2005,1610612756,121.0,0.61,0.944,0.476,24.0,37.0,1610612747,90.0,0.352,0.947,0.296,10.0,41.0,1
15155,2006-05-05,40500136,Final,1610612764,1610612739,2005,1610612764,113.0,0.456,0.727,0.35,27.0,45.0,1610612739,114.0,0.506,0.8079999999999999,0.368,24.0,44.0,0
15156,2006-05-05,40500146,Final,1610612758,1610612759,2005,1610612758,83.0,0.412,0.767,0.25,14.0,39.0,1610612759,105.0,0.506,0.75,0.474,20.0,38.0,0
15157,2006-05-04,40500126,Final,1610612754,1610612751,2005,1610612754,90.0,0.471,0.68,0.368,12.0,30.0,1610612751,96.0,0.465,0.87,0.455,24.0,44.0,0
15158,2006-05-04,40500116,Final,1610612741,1610612748,2005,1610612741,96.0,0.413,0.75,0.3329999999999999,19.0,34.0,1610612748,113.0,0.494,0.765,0.44,21.0,51.0,0
15159,2006-05-04,40500156,Final,1610612747,1610612756,2005,1610612747,118.0,0.5529999999999999,0.682,0.391,23.0,39.0,1610612756,126.0,0.568,0.862,0.45,26.0,31.0,0
15160,2006-05-03,40500105,Final,1610612765,1610612749,2005,1610612765,122.0,0.541,0.821,0.588,30.0,48.0,1610612749,93.0,0.439,0.87,0.1,18.0,29.0,1
15161,2006-05-03,40500135,Final,1610612739,1610612764,2005,1610612739,121.0,0.5429999999999999,0.7440000000000001,0.2,15.0,46.0,1610612764,120.0,0.524,0.7929999999999999,0.45,23.0,34.0,1
15162,2006-05-02,40500125,Final,1610612751,1610612754,2005,1610612751,92.0,0.462,0.8,0.25,32.0,50.0,1610612754,86.0,0.42,0.647,0.28,19.0,37.0,1
15163,2006-05-02,40500115,Final,1610612748,1610612741,2005,1610612748,92.0,0.452,0.537,0.174,19.0,40.0,1610612741,78.0,0.347,0.8,0.25,10.0,50.0,1
15164,2006-05-02,40500145,Final,1610612759,1610612758,2005,1610612759,109.0,0.574,0.889,0.4379999999999999,27.0,40.0,1610612758,98.0,0.442,0.8,0.455,17.0,30.0,1
15165,2006-05-02,40500155,Final,1610612756,1610612747,2005,1610612756,114.0,0.488,0.846,0.348,18.0,36.0,1610612747,97.0,0.514,0.75,0.3329999999999999,16.0,37.0,1
15166,2006-05-01,40500174,Final,1610612763,1610612742,2005,1610612763,76.0,0.418,0.7140000000000001,0.0,9.0,32.0,1610612742,102.0,0.494,1.0,0.583,21.0,45.0,0
15167,2006-05-01,40500104,Final,1610612749,1610612765,2005,1610612749,99.0,0.551,0.679,0.4,23.0,37.0,1610612765,109.0,0.473,0.7559999999999999,0.471,22.0,33.0,0
15168,2006-05-01,40500165,Final,1610612746,1610612743,2005,1610612746,101.0,0.5,0.889,0.25,25.0,48.0,1610612743,83.0,0.37,0.733,0.3329999999999999,20.0,41.0,1
15169,2006-04-30,40500114,Final,1610612741,1610612748,2005,1610612741,93.0,0.456,0.774,0.412,18.0,34.0,1610612748,87.0,0.416,0.8,0.346,23.0,41.0,1
15170,2006-04-30,40500154,Final,1610612747,1610612756,2005,1610612747,99.0,0.442,0.774,0.3329999999999999,21.0,42.0,1610612756,98.0,0.4379999999999999,0.867,0.35,25.0,41.0,1
15171,2006-04-30,40500134,Final,1610612764,1610612739,2005,1610612764,106.0,0.423,0.8,0.4,16.0,39.0,1610612739,96.0,0.5,0.76,0.409,15.0,39.0,1
15172,2006-04-30,40500144,Final,1610612758,1610612759,2005,1610612758,102.0,0.5,0.741,0.3329999999999999,16.0,37.0,1610612759,84.0,0.451,0.63,0.231,13.0,31.0,1
15173,2006-04-29,40500124,Final,1610612754,1610612751,2005,1610612754,88.0,0.444,0.688,0.476,21.0,37.0,1610612751,97.0,0.487,0.76,0.308,21.0,32.0,0
15174,2006-04-29,40500173,Final,1610612763,1610612742,2005,1610612763,89.0,0.408,0.767,0.308,16.0,42.0,1610612742,94.0,0.412,0.8640000000000001,0.25,17.0,50.0,0
