,GAME_DATE_EST,GAME_ID,GAME_STATUS_TEXT,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,TEAM_ID_home,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,TEAM_ID_away,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS
19652,2019-06-13,41800406,Final,1610612744,1610612761,2018,1610612744,110.0,0.488,0.7,0.355,28.0,42.0,1610612761,114.0,0.476,0.7929999999999999,0.3939999999999999,25.0,39.0,0
19653,2019-06-10,41800405,Final,1610612761,1610612744,2018,1610612761,105.0,0.447,0.778,0.25,19.0,43.0,1610612744,106.0,0.4629999999999999,0.7140000000000001,0.476,27.0,37.0,0
19654,2019-06-07,41800404,Final,1610612744,1610612761,2018,1610612744,92.0,0.449,0.667,0.296,26.0,42.0,1610612761,105.0,0.419,0.958,0.313,22.0,39.0,0
19655,2019-06-05,41800403,Final,1610612744,1610612761,2018,1610612744,109.0,0.396,0.833,0.3329999999999999,25.0,41.0,1610612761,123.0,0.524,0.952,0.447,30.0,40.0,0
19656,2019-06-02,41800402,Final,1610612761,1610612744,2018,1610612761,104.0,0.3720000000000001,0.885,0.289,17.0,49.0,1610612744,109.0,0.4629999999999999,0.87,0.382,34.0,42.0,0
19657,2019-05-30,41800401,Final,1610612761,1610612744,2018,1610612761,118.0,0.506,0.8440000000000001,0.3939999999999999,25.0,36.0,1610612744,109.0,0.436,0.935,0.387,29.0,38.0,1
19658,2019-05-25,41800306,Final,1610612761,1610612749,2018,1610612761,100.0,0.486,0.727,0.444,20.0,38.0,1610612749,94.0,0.4,0.71,0.353,19.0,42.0,1
19659,2019-05-23,41800305,Final,1610612749,1610612761,2018,1610612749,99.0,0.452,0.722,0.3229999999999999,26.0,53.0,1610612761,105.0,0.369,0.8059999999999999,0.419,19.0,45.0,0
19660,2019-05-21,41800304,Final,1610612761,1610612749,2018,1610612761,120.0,0.471,0.889,0.341,32.0,44.0,1610612749,102.0,0.4629999999999999,0.654,0.314,30.0,40.0,1
19661,2019-05-20,41800314,Final,1610612757,1610612744,2018,1610612757,117.0,0.48,0.7,0.39,31.0,38.0,1610612744,119.0,0.465,0.789,0.308,30.0,56.0,0
19662,2019-05-19,41800303,Final,1610612761,1610612749,2018,1610612761,118.0,0.392,0.8079999999999999,0.3779999999999999,28.0,55.0,1610612749,112.0,0.373,0.667,0.318,22.0,63.0,1
19663,2019-05-18,41800313,Final,1610612757,1610612744,2018,1610612757,99.0,0.4,0.606,0.314,22.0,41.0,1610612744,110.0,0.488,0.87,0.308,27.0,49.0,0
19664,2019-05-17,41800302,Final,1610612749,1610612761,2018,1610612749,125.0,0.467,0.743,0.317,27.0,53.0,1610612761,103.0,0.425,0.76,0.313,19.0,40.0,1
19665,2019-05-16,41800312,Final,1610612744,1610612757,2018,1610612744,114.0,0.512,0.778,0.31,30.0,50.0,1610612757,111.0,0.442,0.944,0.462,23.0,37.0,1
19666,2019-05-15,41800301,Final,1610612749,1610612761,2018,1610612749,108.0,0.3979999999999999,0.852,0.25,21.0,60.0,1610612761,100.0,0.37,0.85,0.357,17.0,46.0,1
19667,2019-05-14,41800311,Final,1610612744,1610612757,2018,1610612744,116.0,0.5,0.833,0.515,30.0,42.0,1610612757,94.0,0.361,0.871,0.25,21.0,47.0,1
19668,2019-05-12,41800237,Final,1610612743,1610612757,2018,1610612743,96.0,0.371,0.718,0.105,15.0,51.0,1610612757,100.0,0.409,0.833,0.154,16.0,55.0,0
19669,2019-05-12,41800217,Final,1610612761,1610612755,2018,1610612761,92.0,0.382,0.895,0.233,15.0,49.0,1610612755,90.0,0.431,0.833,0.3329999999999999,16.0,41.0,1
19670,2019-05-10,41800226,Final,1610612745,1610612744,2018,1610612745,113.0,0.472,0.706,0.436,21.0,40.0,1610612744,118.0,0.494,0.7829999999999999,0.421,25.0,35.0,0
19671,2019-05-09,41800216,Final,1610612755,1610612761,2018,1610612755,112.0,0.461,0.769,0.357,27.0,52.0,1610612761,101.0,0.4320000000000001,0.759,0.25,25.0,34.0,1
19672,2019-05-09,41800236,Final,1610612757,1610612743,2018,1610612757,119.0,0.461,0.733,0.455,18.0,43.0,1610612743,108.0,0.384,0.938,0.375,22.0,44.0,1
19673,2019-05-08,41800205,Final,1610612749,1610612738,2018,1610612749,116.0,0.447,0.773,0.319,27.0,58.0,1610612738,91.0,0.312,0.765,0.179,19.0,48.0,1
19674,2019-05-08,41800225,Final,1610612744,1610612745,2018,1610612744,104.0,0.4589999999999999,0.722,0.351,28.0,42.0,1610612745,99.0,0.418,0.875,0.293,19.0,39.0,1
19675,2019-05-07,41800215,Final,1610612761,1610612755,2018,1610612761,125.0,0.488,0.879,0.4,22.0,42.0,1610612755,89.0,0.418,0.85,0.25,19.0,37.0,1
19676,2019-05-07,41800235,Final,1610612743,1610612757,2018,1610612743,124.0,0.494,0.903,0.3329999999999999,26.0,62.0,1610612757,98.0,0.3670000000000001,0.5329999999999999,0.27,19.0,43.0,1
19677,2019-05-06,41800204,Final,1610612738,1610612749,2018,1610612738,101.0,0.3779999999999999,0.8,0.22,25.0,51.0,1610612749,113.0,0.44,0.68,0.216,25.0,56.0,0
19678,2019-05-06,41800224,Final,1610612745,1610612744,2018,1610612745,112.0,0.4379999999999999,0.708,0.34,18.0,50.0,1610612744,108.0,0.467,0.696,0.242,24.0,43.0,1
19679,2019-05-05,41800214,Final,1610612755,1610612761,2018,1610612755,96.0,0.402,0.72,0.316,22.0,43.0,1610612761,101.0,0.461,0.8079999999999999,0.3229999999999999,19.0,43.0,0
19680,2019-05-05,41800234,Final,1610612757,1610612743,2018,1610612757,112.0,0.476,0.7859999999999999,0.429,18.0,43.0,1610612743,116.0,0.435,0.893,0.44,21.0,45.0,0
19681,2019-05-04,41800223,Final,1610612745,1610612744,2018,1610612745,126.0,0.484,0.6920000000000001,0.429,20.0,55.0,1610612744,121.0,0.442,0.7929999999999999,0.424,27.0,35.0,1
19682,2019-05-03,41800203,Final,1610612738,1610612749,2018,1610612738,116.0,0.4320000000000001,0.938,0.4,24.0,44.0,1610612749,123.0,0.506,0.667,0.405,23.0,44.0,0
19683,2019-05-03,41800233,Final,1610612757,1610612743,2018,1610612757,140.0,0.419,0.857,0.286,23.0,62.0,1610612743,137.0,0.4539999999999999,0.7,0.357,28.0,66.0,1
19684,2019-05-02,41800213,Final,1610612755,1610612761,2018,1610612755,116.0,0.512,0.87,0.435,29.0,45.0,1610612761,95.0,0.422,0.7829999999999999,0.259,15.0,35.0,1
19685,2019-05-01,41800232,Final,1610612743,1610612757,2018,1610612743,90.0,0.347,0.615,0.207,20.0,58.0,1610612757,97.0,0.424,0.8,0.31,18.0,47.0,0
19686,2019-04-30,41800202,Final,1610612749,1610612738,2018,1610612749,123.0,0.4429999999999999,0.8059999999999999,0.426,22.0,53.0,1610612738,102.0,0.395,0.889,0.357,19.0,45.0,1
19687,2019-04-30,41800222,Final,1610612744,1610612745,2018,1610612744,115.0,0.462,0.833,0.306,24.0,45.0,1610612745,109.0,0.4679999999999999,0.8,0.425,17.0,41.0,1
19688,2019-04-29,41800212,Final,1610612761,1610612755,2018,1610612761,89.0,0.3670000000000001,0.867,0.27,20.0,36.0,1610612755,94.0,0.395,0.923,0.286,22.0,52.0,0
19689,2019-04-29,41800231,Final,1610612743,1610612757,2018,1610612743,121.0,0.506,0.871,0.414,22.0,34.0,1610612757,113.0,0.519,0.741,0.379,20.0,40.0,1
19690,2019-04-28,41800201,Final,1610612749,1610612738,2018,1610612749,90.0,0.348,0.625,0.3329999999999999,19.0,44.0,1610612738,112.0,0.54,0.625,0.419,25.0,51.0,0
19691,2019-04-28,41800221,Final,1610612744,1610612745,2018,1610612744,104.0,0.507,0.778,0.318,24.0,38.0,1610612745,100.0,0.419,0.828,0.298,14.0,26.0,1
19692,2019-04-27,41800211,Final,1610612761,1610612755,2018,1610612761,108.0,0.519,0.708,0.3329999999999999,21.0,40.0,1610612755,95.0,0.3929999999999999,0.667,0.344,23.0,47.0,1
19693,2019-04-27,41800157,Final,1610612743,1610612759,2018,1610612743,90.0,0.3979999999999999,0.7829999999999999,0.1,21.0,53.0,1610612759,86.0,0.365,0.9,0.261,19.0,45.0,1
19694,2019-04-26,41800146,Final,1610612746,1610612744,2018,1610612746,110.0,0.396,0.821,0.344,22.0,49.0,1610612744,129.0,0.528,0.8059999999999999,0.3329999999999999,32.0,46.0,0
19695,2019-04-25,41800156,Final,1610612759,1610612743,2018,1610612759,120.0,0.5710000000000001,0.8240000000000001,0.417,25.0,41.0,1610612743,103.0,0.4579999999999999,0.75,0.25,26.0,37.0,1
19696,2019-04-24,41800175,Final,1610612745,1610612762,2018,1610612745,100.0,0.444,0.682,0.351,17.0,46.0,1610612762,93.0,0.3720000000000001,0.737,0.237,26.0,47.0,1
19697,2019-04-24,41800145,Final,1610612744,1610612746,2018,1610612744,121.0,0.4479999999999999,0.909,0.385,31.0,39.0,1610612746,129.0,0.541,0.923,0.382,29.0,42.0,0
19698,2019-04-23,41800115,Final,1610612761,1610612753,2018,1610612761,115.0,0.482,0.857,0.417,34.0,48.0,1610612753,96.0,0.386,0.742,0.265,20.0,48.0,1
19699,2019-04-23,41800125,Final,1610612755,1610612751,2018,1610612755,122.0,0.51,0.667,0.424,35.0,56.0,1610612751,100.0,0.387,0.76,0.29,26.0,41.0,1
19700,2019-04-23,41800155,Final,1610612743,1610612759,2018,1610612743,108.0,0.5,0.8,0.424,25.0,49.0,1610612759,90.0,0.411,0.6,0.292,17.0,42.0,1
19701,2019-04-23,41800165,Final,1610612757,1610612760,2018,1610612757,118.0,0.469,0.652,0.371,22.0,45.0,1610612760,115.0,0.547,0.6,0.444,24.0,39.0,1
19702,2019-04-22,41800104,Final,1610612765,1610612749,2018,1610612765,104.0,0.41,0.75,0.382,26.0,36.0,1610612749,127.0,0.544,0.7559999999999999,0.357,27.0,54.0,0
19703,2019-04-22,41800174,Final,1610612762,1610612745,2018,1610612762,107.0,0.43,0.846,0.314,24.0,52.0,1610612745,91.0,0.354,0.75,0.37,14.0,35.0,1
19704,2019-04-21,41800134,Final,1610612754,1610612738,2018,1610612754,106.0,0.409,0.857,0.357,18.0,43.0,1610612738,110.0,0.462,0.794,0.3929999999999999,18.0,43.0,0
19705,2019-04-21,41800144,Final,1610612746,1610612744,2018,1610612746,105.0,0.425,0.75,0.419,22.0,33.0,1610612744,113.0,0.472,0.895,0.387,27.0,49.0,0
19706,2019-04-21,41800114,Final,1610612753,1610612761,2018,1610612753,85.0,0.42,0.769,0.212,20.0,34.0,1610612761,107.0,0.5329999999999999,0.889,0.3929999999999999,23.0,45.0,0
19707,2019-04-21,41800164,Final,1610612760,1610612757,2018,1610612760,98.0,0.375,0.773,0.375,23.0,44.0,1610612757,111.0,0.411,0.957,0.429,16.0,49.0,0
19708,2019-04-20,41800124,Final,1610612751,1610612755,2018,1610612751,108.0,0.4,0.774,0.316,23.0,41.0,1610612755,112.0,0.5,0.762,0.308,25.0,56.0,0
19709,2019-04-20,41800154,Final,1610612759,1610612743,2018,1610612759,103.0,0.4679999999999999,0.75,0.294,23.0,46.0,1610612743,117.0,0.449,0.917,0.484,25.0,45.0,0
19710,2019-04-20,41800103,Final,1610612765,1610612749,2018,1610612765,103.0,0.385,0.75,0.306,21.0,44.0,1610612749,119.0,0.488,0.875,0.368,24.0,51.0,0
19711,2019-04-20,41800173,Final,1610612762,1610612745,2018,1610612762,101.0,0.416,0.6579999999999999,0.293,21.0,48.0,1610612745,104.0,0.384,0.6759999999999999,0.3329999999999999,19.0,52.0,0
19712,2019-04-19,41800113,Final,1610612753,1610612761,2018,1610612753,93.0,0.363,0.957,0.295,19.0,42.0,1610612761,98.0,0.4479999999999999,0.9,0.3929999999999999,26.0,43.0,0
19713,2019-04-19,41800133,Final,1610612754,1610612738,2018,1610612754,96.0,0.42,0.7390000000000001,0.3670000000000001,20.0,40.0,1610612738,104.0,0.469,0.591,0.441,23.0,45.0,0
19714,2019-04-19,41800163,Final,1610612760,1610612757,2018,1610612760,120.0,0.481,0.795,0.517,27.0,37.0,1610612757,108.0,0.47,0.75,0.387,18.0,41.0,1
