,GAME_DATE_EST,GAME_ID,GAME_STATUS_TEXT,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,TEAM_ID_home,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,TEAM_ID_away,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS
4058,2014-06-15,41300405,Final,1610612759,1610612748,2013,1610612759,104.0,0.474,0.7829999999999999,0.462,25.0,40.0,1610612748,87.0,0.4,0.741,0.28,14.0,41.0,1
4059,2014-06-12,41300404,Final,1610612748,1610612759,2013,1610612748,86.0,0.451,0.65,0.409,13.0,27.0,1610612759,107.0,0.5710000000000001,0.72,0.429,25.0,44.0,0
4060,2014-06-10,41300403,Final,1610612748,1610612759,2013,1610612748,92.0,0.516,0.75,0.476,17.0,26.0,1610612759,111.0,0.594,0.813,0.45,21.0,29.0,0
4061,2014-06-08,41300402,Final,1610612759,1610612748,2013,1610612759,96.0,0.439,0.6,0.462,26.0,37.0,1610612748,98.0,0.529,0.762,0.421,16.0,38.0,0
4062,2014-06-05,41300401,Final,1610612759,1610612748,2013,1610612759,110.0,0.588,0.773,0.52,30.0,39.0,1610612748,95.0,0.474,0.818,0.414,16.0,29.0,1
4063,2014-05-31,41300316,Final,1610612760,1610612759,2013,1610612760,107.0,0.4270000000000001,0.879,0.296,19.0,45.0,1610612759,112.0,0.4039999999999999,0.735,0.314,20.0,49.0,0
4064,2014-05-30,41300306,Final,1610612748,1610612754,2013,1610612748,117.0,0.579,0.857,0.423,24.0,37.0,1610612754,92.0,0.4639999999999999,0.75,0.4,14.0,28.0,1
4065,2014-05-29,41300315,Final,1610612759,1610612760,2013,1610612759,117.0,0.513,0.867,0.5,23.0,48.0,1610612760,89.0,0.4320000000000001,0.65,0.25,19.0,35.0,1
4066,2014-05-28,41300305,Final,1610612754,1610612748,2013,1610612754,93.0,0.474,0.591,0.286,13.0,45.0,1610612748,90.0,0.4529999999999999,0.875,0.484,22.0,38.0,1
4067,2014-05-27,41300314,Final,1610612760,1610612759,2013,1610612760,105.0,0.487,0.774,0.4379999999999999,22.0,42.0,1610612759,92.0,0.3979999999999999,0.773,0.3329999999999999,17.0,41.0,1
4068,2014-05-26,41300304,Final,1610612748,1610612754,2013,1610612748,102.0,0.4639999999999999,0.882,0.3329999999999999,16.0,34.0,1610612754,90.0,0.493,0.647,0.429,18.0,37.0,1
4069,2014-05-25,41300313,Final,1610612760,1610612759,2013,1610612760,106.0,0.457,0.8390000000000001,0.273,17.0,52.0,1610612759,97.0,0.396,0.938,0.385,22.0,36.0,1
4070,2014-05-24,41300303,Final,1610612748,1610612754,2013,1610612748,99.0,0.544,0.75,0.556,17.0,29.0,1610612754,87.0,0.477,0.76,0.286,17.0,29.0,1
4071,2014-05-21,41300312,Final,1610612759,1610612760,2013,1610612759,112.0,0.5,0.913,0.391,27.0,53.0,1610612760,77.0,0.3929999999999999,0.5,0.1,18.0,38.0,1
4072,2014-05-20,41300302,Final,1610612754,1610612748,2013,1610612754,83.0,0.4,0.667,0.474,19.0,41.0,1610612748,87.0,0.507,0.611,0.4,19.0,38.0,0
4073,2014-05-19,41300311,Final,1610612759,1610612760,2013,1610612759,122.0,0.575,0.765,0.529,28.0,40.0,1610612760,105.0,0.4629999999999999,0.826,0.444,19.0,37.0,1
4074,2014-05-18,41300301,Final,1610612754,1610612748,2013,1610612754,107.0,0.515,0.784,0.421,23.0,38.0,1610612748,96.0,0.513,0.667,0.261,23.0,29.0,1
4075,2014-05-15,41300206,Final,1610612764,1610612754,2013,1610612764,80.0,0.392,0.8,0.111,17.0,40.0,1610612754,93.0,0.514,0.68,0.2,18.0,38.0,0
4076,2014-05-15,41300236,Final,1610612746,1610612760,2013,1610612746,98.0,0.421,0.6,0.286,26.0,41.0,1610612760,104.0,0.4579999999999999,0.879,0.36,25.0,43.0,0
4077,2014-05-14,41300215,Final,1610612748,1610612751,2013,1610612748,96.0,0.433,0.935,0.31,18.0,33.0,1610612751,94.0,0.474,0.8,0.364,14.0,36.0,1
4078,2014-05-14,41300225,Final,1610612759,1610612757,2013,1610612759,104.0,0.472,0.688,0.429,24.0,47.0,1610612757,82.0,0.407,0.647,0.263,18.0,45.0,1
4079,2014-05-13,41300205,Final,1610612754,1610612764,2013,1610612754,79.0,0.39,0.591,0.4,19.0,23.0,1610612764,102.0,0.5,0.789,0.278,21.0,62.0,0
4080,2014-05-13,41300235,Final,1610612760,1610612746,2013,1610612760,105.0,0.429,0.889,0.412,14.0,44.0,1610612746,104.0,0.4320000000000001,0.8,0.444,21.0,44.0,1
4081,2014-05-12,41300214,Final,1610612751,1610612748,2013,1610612751,96.0,0.436,0.821,0.2269999999999999,22.0,40.0,1610612748,102.0,0.529,0.741,0.3329999999999999,14.0,34.0,0
4082,2014-05-12,41300224,Final,1610612757,1610612759,2013,1610612757,103.0,0.439,0.769,0.3329999999999999,17.0,53.0,1610612759,92.0,0.4429999999999999,0.579,0.1669999999999999,13.0,46.0,1
4083,2014-05-11,41300234,Final,1610612746,1610612760,2013,1610612746,101.0,0.419,0.69,0.143,23.0,45.0,1610612760,99.0,0.44,0.765,0.292,17.0,43.0,1
4084,2014-05-11,41300204,Final,1610612764,1610612754,2013,1610612764,92.0,0.456,0.789,0.3329999999999999,22.0,36.0,1610612754,95.0,0.452,0.655,0.455,20.0,40.0,0
4085,2014-05-10,41300213,Final,1610612751,1610612748,2013,1610612751,104.0,0.528,0.765,0.6,26.0,43.0,1610612748,90.0,0.456,0.8,0.3329999999999999,13.0,27.0,1
4086,2014-05-10,41300223,Final,1610612757,1610612759,2013,1610612757,103.0,0.429,0.742,0.348,23.0,41.0,1610612759,118.0,0.483,1.0,0.3329999999999999,23.0,41.0,0
4087,2014-05-09,41300203,Final,1610612764,1610612754,2013,1610612764,63.0,0.3289999999999999,0.524,0.25,10.0,45.0,1610612754,85.0,0.419,0.762,0.467,20.0,42.0,0
4088,2014-05-09,41300233,Final,1610612746,1610612760,2013,1610612746,112.0,0.452,0.84,0.2689999999999999,25.0,33.0,1610612760,118.0,0.557,0.857,0.353,26.0,44.0,0
4089,2014-05-08,41300212,Final,1610612748,1610612751,2013,1610612748,94.0,0.493,0.778,0.417,17.0,36.0,1610612751,82.0,0.423,0.5710000000000001,0.3329999999999999,19.0,43.0,1
4090,2014-05-08,41300222,Final,1610612759,1610612757,2013,1610612759,114.0,0.5329999999999999,0.429,0.6,27.0,41.0,1610612757,97.0,0.43,1.0,0.389,15.0,44.0,1
4091,2014-05-07,41300202,Final,1610612754,1610612764,2013,1610612754,86.0,0.444,0.857,0.3329999999999999,17.0,38.0,1610612764,82.0,0.45,0.417,0.238,20.0,43.0,1
4092,2014-05-07,41300232,Final,1610612760,1610612746,2013,1610612760,112.0,0.506,0.727,0.348,23.0,52.0,1610612746,101.0,0.446,0.7829999999999999,0.3329999999999999,23.0,36.0,1
4093,2014-05-06,41300211,Final,1610612748,1610612751,2013,1610612748,107.0,0.568,0.875,0.391,22.0,37.0,1610612751,86.0,0.471,0.588,0.417,11.0,32.0,1
4094,2014-05-06,41300221,Final,1610612759,1610612757,2013,1610612759,116.0,0.506,0.84,0.4379999999999999,21.0,45.0,1610612757,92.0,0.3779999999999999,0.8390000000000001,0.25,9.0,47.0,1
4095,2014-05-05,41300201,Final,1610612754,1610612764,2013,1610612754,96.0,0.407,0.815,0.471,16.0,36.0,1610612764,102.0,0.417,0.71,0.625,23.0,53.0,0
4096,2014-05-05,41300231,Final,1610612760,1610612746,2013,1610612760,105.0,0.4589999999999999,0.7829999999999999,0.321,17.0,47.0,1610612746,122.0,0.5489999999999999,0.5670000000000001,0.517,26.0,31.0,0
4097,2014-05-04,41300127,Final,1610612761,1610612751,2013,1610612761,103.0,0.479,0.879,0.308,13.0,38.0,1610612751,104.0,0.457,0.733,0.348,16.0,42.0,0
4098,2014-05-04,41300147,Final,1610612759,1610612742,2013,1610612759,119.0,0.568,0.758,0.417,21.0,40.0,1610612742,96.0,0.409,0.882,0.36,21.0,39.0,1
4099,2014-05-03,41300107,Final,1610612754,1610612737,2013,1610612754,92.0,0.471,0.7929999999999999,0.1669999999999999,17.0,55.0,1610612737,80.0,0.304,0.813,0.25,16.0,38.0,1
4100,2014-05-03,41300157,Final,1610612760,1610612763,2013,1610612760,120.0,0.609,0.833,0.579,22.0,33.0,1610612763,109.0,0.446,0.882,0.294,22.0,29.0,1
4101,2014-05-03,41300167,Final,1610612746,1610612744,2013,1610612746,126.0,0.5539999999999999,0.7879999999999999,0.3329999999999999,26.0,38.0,1610612744,121.0,0.494,0.8290000000000001,0.56,25.0,37.0,1
4102,2014-05-02,41300126,Final,1610612751,1610612761,2013,1610612751,97.0,0.4679999999999999,0.76,0.286,17.0,45.0,1610612761,83.0,0.385,0.8,0.292,16.0,42.0,1
4103,2014-05-02,41300146,Final,1610612742,1610612759,2013,1610612742,113.0,0.517,0.625,0.444,18.0,40.0,1610612759,111.0,0.5329999999999999,0.857,0.4379999999999999,21.0,39.0,1
4104,2014-05-02,41300176,Final,1610612757,1610612745,2013,1610612757,99.0,0.4270000000000001,0.909,0.375,14.0,34.0,1610612745,98.0,0.4529999999999999,0.742,0.368,19.0,44.0,1
4105,2014-05-01,41300106,Final,1610612737,1610612754,2013,1610612737,88.0,0.358,0.875,0.257,14.0,44.0,1610612754,95.0,0.429,0.852,0.3,15.0,47.0,0
4106,2014-05-01,41300156,Final,1610612763,1610612760,2013,1610612763,84.0,0.373,0.679,0.214,19.0,36.0,1610612760,104.0,0.493,0.92,0.3329999999999999,15.0,47.0,0
4107,2014-05-01,41300166,Final,1610612744,1610612746,2013,1610612744,100.0,0.3929999999999999,0.622,0.292,20.0,50.0,1610612746,99.0,0.3720000000000001,0.727,0.324,22.0,53.0,1
4108,2014-04-30,41300145,Final,1610612759,1610612742,2013,1610612759,109.0,0.466,0.7040000000000001,0.5,24.0,47.0,1610612742,103.0,0.4379999999999999,0.867,0.429,18.0,47.0,1
4109,2014-04-30,41300125,Final,1610612761,1610612751,2013,1610612761,115.0,0.481,0.8059999999999999,0.462,21.0,37.0,1610612751,113.0,0.5329999999999999,0.733,0.478,22.0,34.0,1
4110,2014-04-30,41300175,Final,1610612745,1610612757,2013,1610612745,108.0,0.473,0.778,0.32,23.0,48.0,1610612757,98.0,0.434,0.7390000000000001,0.36,14.0,34.0,1
4111,2014-04-29,41300135,Final,1610612741,1610612764,2013,1610612741,69.0,0.3329999999999999,0.765,0.375,19.0,43.0,1610612764,75.0,0.405,0.684,0.222,16.0,49.0,0
4112,2014-04-29,41300155,Final,1610612760,1610612763,2013,1610612760,99.0,0.391,0.789,0.387,24.0,51.0,1610612763,100.0,0.425,0.731,0.368,21.0,50.0,0
4113,2014-04-29,41300165,Final,1610612746,1610612744,2013,1610612746,113.0,0.487,0.7559999999999999,0.4,20.0,41.0,1610612744,103.0,0.471,0.684,0.385,24.0,42.0,1
4114,2014-04-28,41300114,Final,1610612766,1610612748,2013,1610612766,98.0,0.507,0.7,0.28,22.0,36.0,1610612748,109.0,0.5,0.759,0.375,25.0,33.0,0
4115,2014-04-28,41300105,Final,1610612754,1610612737,2013,1610612754,97.0,0.462,0.611,0.467,24.0,35.0,1610612737,107.0,0.5,0.7879999999999999,0.556,19.0,38.0,0
4116,2014-04-28,41300144,Final,1610612742,1610612759,2013,1610612742,89.0,0.381,0.643,0.292,18.0,49.0,1610612759,93.0,0.45,0.727,0.294,16.0,49.0,0
4117,2014-04-27,41300134,Final,1610612764,1610612741,2013,1610612764,98.0,0.407,0.8,0.421,22.0,38.0,1610612741,89.0,0.449,0.882,0.211,22.0,42.0,1
4118,2014-04-27,41300164,Final,1610612744,1610612746,2013,1610612744,118.0,0.5539999999999999,0.75,0.469,32.0,34.0,1610612746,97.0,0.429,0.875,0.3229999999999999,20.0,32.0,1
4119,2014-04-27,41300124,Final,1610612751,1610612761,2013,1610612751,79.0,0.412,0.655,0.2,17.0,43.0,1610612761,87.0,0.413,0.826,0.261,15.0,43.0,0
