,Unnamed: 0,GAME_DATE_EST,GAME_ID,GAME_STATUS_TEXT,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,TEAM_ID_home,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,TEAM_ID_away,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS,Mejores_FGM_Home,Mejores_FG3M_Home,Mejores_AST_Home,Mejores_REB_Home,Mejores_STL_Home,Mejores_FGM_Away,Mejores_FG3M_Away,Mejores_AST_Away,Mejores_REB_Away,Mejores_STL_Away,Basket_Average_Home,Dif_Home,Puntos_Home,Puntos_Encestados_Home,Victorias_Home,Derrotas_Home,Basket_Average_Away,Dif_Away,Puntos_Away,Puntos_Encestados_Away,Victorias_Away,Derrotas_Away
1388,1930,2021-10-03,12100001,Final,1610612747,1610612751,2021,1610612747,97.0,0.364,0.688,0.314,17.0,41.0,1610612751,123.0,0.483,0.725,0.417,20.0,54.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1387,1929,2021-10-04,12100010,Final,1610612746,1610612743,2021,1610612746,103.0,0.432,0.76,0.333,26.0,52.0,1610612743,102.0,0.43,0.621,0.27,20.0,45.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1386,1928,2021-10-04,12100009,Final,1610612758,1610612756,2021,1610612758,117.0,0.473,0.684,0.34,22.0,51.0,1610612756,106.0,0.467,0.846,0.314,24.0,38.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1385,1927,2021-10-04,12100008,Final,1610612757,1610612744,2021,1610612757,107.0,0.446,0.773,0.421,21.0,53.0,1610612744,121.0,0.42,0.765,0.348,32.0,47.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1384,1926,2021-10-04,12100007,Final,1610612759,1610612762,2021,1610612759,111.0,0.465,0.76,0.353,22.0,60.0,1610612762,85.0,0.317,0.6,0.233,14.0,47.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1383,1925,2021-10-04,12100006,Final,1610612760,1610612766,2021,1610612760,97.0,0.384,0.696,0.319,21.0,43.0,1610612766,113.0,0.494,0.667,0.273,25.0,54.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1382,1924,2021-10-04,12100005,Final,1610612750,1610612740,2021,1610612750,117.0,0.457,0.773,0.326,30.0,49.0,1610612740,114.0,0.414,0.769,0.324,21.0,53.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1381,1923,2021-10-04,12100004,Final,1610612748,1610612737,2021,1610612748,125.0,0.524,0.75,0.512,28.0,44.0,1610612737,99.0,0.4,0.917,0.237,19.0,33.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1380,1922,2021-10-04,12100003,Final,1610612738,1610612753,2021,1610612738,98.0,0.352,0.87,0.35,19.0,51.0,1610612753,97.0,0.404,0.571,0.405,25.0,50.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1379,1921,2021-10-04,12100002,Final,1610612761,1610612755,2021,1610612761,123.0,0.5,0.667,0.441,33.0,57.0,1610612755,107.0,0.417,0.731,0.235,19.0,40.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
