,Unnamed: 0,GAME_DATE_EST,GAME_ID,GAME_STATUS_TEXT,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,TEAM_ID_home,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,TEAM_ID_away,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS,Mejores_FGM_Home,Mejores_FG3M_Home,Mejores_AST_Home,Mejores_REB_Home,Mejores_STL_Home,Mejores_FGM_Away,Mejores_FG3M_Away,Mejores_AST_Away,Mejores_REB_Away,Mejores_STL_Away,Basket_Average_Home,Dif_Home,Puntos_Home,Puntos_Encestados_Home,Victorias_Home,Derrotas_Home,Basket_Average_Away,Dif_Away,Puntos_Away,Puntos_Encestados_Away,Victorias_Away,Derrotas_Away
1426,5484,2013-10-05,11300004,Final,1610612747,1610612744,2013,1610612747,104.0,0.412,0.8,0.273,22.0,44.0,1610612744,95.0,0.3979999999999999,0.7140000000000001,0.238,21.0,52.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1425,5483,2013-10-05,11300003,Final,1610612745,1610612740,2013,1610612745,115.0,0.574,0.763,0.364,24.0,35.0,1610612740,116.0,0.488,0.7,0.4,17.0,33.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1424,5482,2013-10-05,11300002,Final,1610612754,1610612741,2013,1610612754,76.0,0.3289999999999999,0.7390000000000001,0.294,15.0,38.0,1610612741,82.0,0.3779999999999999,0.767,0.3,20.0,56.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1423,5481,2013-10-06,11300006,Final,1610612747,1610612743,2013,1610612747,88.0,0.3229999999999999,0.72,0.37,21.0,47.0,1610612743,97.0,0.424,0.741,0.294,23.0,55.0,0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,2.0,104.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1422,5480,2013-10-07,11300014,Final,1610612744,1610612758,2013,1610612744,94.0,0.434,0.762,0.375,23.0,44.0,1610612758,81.0,0.411,0.636,0.368,20.0,40.0,1,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.0,-9.0,1.0,95.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1421,5479,2013-10-07,11300010,Final,1610612757,1610612746,2013,1610612757,81.0,0.359,0.741,0.208,14.0,50.0,1610612746,89.0,0.37,0.8390000000000001,0.188,24.0,44.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1420,5478,2013-10-07,11300013,Final,1610612742,1610612740,2013,1610612742,92.0,0.5,0.706,0.471,26.0,43.0,1610612740,94.0,0.43,0.7140000000000001,0.667,17.0,40.0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,116.0,1.0,0.0
1419,5477,2013-10-07,11300007,Final,1610612741,1610612763,2013,1610612741,106.0,0.473,0.721,0.556,17.0,43.0,1610612763,87.0,0.431,0.69,0.357,21.0,31.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,2.0,82.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1418,5476,2013-10-07,11300012,Final,1610612748,1610612737,2013,1610612748,92.0,0.431,0.75,0.462,20.0,37.0,1610612737,87.0,0.4270000000000001,0.76,0.174,20.0,41.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1417,5475,2013-10-07,11300011,Final,1610612738,1610612761,2013,1610612738,89.0,0.3979999999999999,0.8420000000000001,0.292,25.0,26.0,1610612761,97.0,0.521,0.8079999999999999,0.182,16.0,46.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1416,5474,2013-10-08,11300018,Final,1610612747,1610612743,2013,1610612747,90.0,0.395,0.765,0.222,19.0,44.0,1610612743,88.0,0.33,0.605,0.143,19.0,53.0,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-9.0,3.0,96.0,1.0,1.0,9.0,9.0,2.0,97.0,1.0,0.0
1415,5473,2013-10-08,11300017,Final,1610612762,1610612744,2013,1610612762,101.0,0.462,0.75,0.455,23.0,62.0,1610612744,78.0,0.326,0.611,0.391,15.0,41.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,3.0,94.5,1.0,1.0
