,Unnamed: 0,GAME_DATE_EST,GAME_ID,GAME_STATUS_TEXT,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,TEAM_ID_home,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,TEAM_ID_away,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS,Mejores_FGM_Home,Mejores_FG3M_Home,Mejores_AST_Home,Mejores_REB_Home,Mejores_STL_Home,Mejores_FGM_Away,Mejores_FG3M_Away,Mejores_AST_Away,Mejores_REB_Away,Mejores_STL_Away,Basket_Average_Home,Dif_Home,Puntos_Home,Puntos_Encestados_Home,Victorias_Home,Derrotas_Home,Basket_Average_Away,Dif_Away,Puntos_Away,Puntos_Encestados_Away,Victorias_Away,Derrotas_Away
1431,16541,2005-10-10,10500120,Final,1610612748,1610612759,2005,1610612748,103.0,0.522,0.6920000000000001,0.286,19.0,38.0,1610612759,101.0,0.506,0.652,0.4,23.0,37.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430,16540,2005-10-10,10500001,Final,1610612764,1610612739,2005,1610612764,94.0,0.4320000000000001,0.61,0.3329999999999999,18.0,41.0,1610612739,116.0,0.507,0.841,0.357,19.0,38.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1429,16539,2005-10-11,10500006,Final,1610612747,1610612744,2005,1610612747,101.0,0.4,0.7070000000000001,0.083,14.0,47.0,1610612744,93.0,0.357,0.7290000000000001,0.296,16.0,44.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1428,16538,2005-10-11,10500004,Final,1610612765,1610612741,2005,1610612765,87.0,0.447,0.652,0.444,27.0,35.0,1610612741,76.0,0.3379999999999999,0.7190000000000001,0.1,13.0,49.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1427,16537,2005-10-11,10500008,Final,1610612739,1610612738,2005,1610612739,96.0,0.435,0.725,0.318,17.0,34.0,1610612738,86.0,0.4,0.7829999999999999,0.286,20.0,45.0,1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,2.0,116.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1426,16536,2005-10-11,10500007,Final,1610612751,1610612754,2005,1610612751,105.0,0.5,0.698,0.455,21.0,39.0,1610612754,103.0,0.425,0.733,0.348,21.0,28.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1425,16535,2005-10-11,10500005,Final,1610612758,1610612742,2005,1610612758,83.0,0.4370000000000001,0.818,0.2,20.0,26.0,1610612742,96.0,0.556,0.926,1.0,17.0,36.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1424,16534,2005-10-11,10500003,Final,1610612737,1610612753,2005,1610612737,93.0,0.429,0.7440000000000001,0.2,22.0,34.0,1610612753,104.0,0.506,0.759,0.222,16.0,43.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1423,16533,2005-10-11,10500002,Final,1610612755,1610612745,2005,1610612755,91.0,0.486,0.773,0.267,24.0,33.0,1610612745,105.0,0.481,0.7879999999999999,0.231,26.0,39.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1422,16532,2005-10-12,10500015,Final,1610612737,1610612766,2005,1610612737,109.0,0.487,0.853,0.667,18.0,40.0,1610612766,105.0,0.479,0.524,0.444,28.0,38.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.0,-11.0,1.0,93.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1421,16531,2005-10-12,10500014,Final,1610612755,1610612759,2005,1610612755,100.0,0.493,0.875,0.455,18.0,50.0,1610612759,88.0,0.3979999999999999,0.8640000000000001,0.231,19.0,40.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-14.0,-14.0,1.0,91.0,0.0,1.0,-2.0,-2.0,1.0,101.0,0.0,1.0
1420,16530,2005-10-12,10500012,Final,1610612747,1610612744,2005,1610612747,81.0,0.385,0.8059999999999999,0.143,15.0,37.0,1610612744,112.0,0.434,0.838,0.429,18.0,44.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,8.0,2.0,101.0,1.0,0.0,-8.0,-8.0,1.0,93.0,0.0,1.0
1419,16529,2005-10-12,10500010,Final,1610612763,1610612741,2005,1610612763,86.0,0.444,0.611,0.5,21.0,34.0,1610612741,82.0,0.37,0.6859999999999999,0.3329999999999999,15.0,46.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.0,-11.0,1.0,76.0,0.0,1.0
1418,16528,2005-10-12,10500009,Final,1610612761,1610612762,2005,1610612761,101.0,0.415,0.653,0.125,17.0,37.0,1610612762,102.0,0.429,0.727,0.364,19.0,54.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1417,16527,2005-10-12,10500013,Final,1610612757,1610612760,2005,1610612757,82.0,0.31,0.8390000000000001,0.19,17.0,48.0,1610612760,75.0,0.391,0.826,0.182,13.0,37.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1416,16526,2005-10-12,10500016,Final,1610612745,1610612753,2005,1610612745,84.0,0.407,0.875,0.5329999999999999,17.0,32.0,1610612753,80.0,0.412,0.568,0.2,17.0,35.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,2.0,105.0,1.0,0.0,11.0,11.0,2.0,104.0,1.0,0.0
1415,16525,2005-10-12,10500011,Final,1610612750,1610612749,2005,1610612750,89.0,0.5,0.625,0.389,23.0,34.0,1610612749,92.0,0.474,0.5329999999999999,0.5,17.0,43.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1414,16524,2005-10-12,10500017,Final,1610612746,1610612742,2005,1610612746,95.0,0.405,0.813,0.3329999999999999,15.0,39.0,1610612742,80.0,0.429,0.667,0.5,18.0,40.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,2.0,96.0,1.0,0.0
1413,16523,2005-10-13,10500022,Final,1610612759,1610612764,2005,1610612759,91.0,0.414,0.757,0.313,22.0,52.0,1610612764,95.0,0.429,0.615,0.417,20.0,39.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,-5.0,2.0,94.5,0.0,2.0,-22.0,-22.0,1.0,94.0,0.0,1.0
