,Unnamed: 0,GAME_DATE_EST,GAME_ID,GAME_STATUS_TEXT,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,TEAM_ID_home,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,TEAM_ID_away,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS,Mejores_FGM_Home,Mejores_FG3M_Home,Mejores_AST_Home,Mejores_REB_Home,Mejores_STL_Home,Mejores_FGM_Away,Mejores_FG3M_Away,Mejores_AST_Away,Mejores_REB_Away,Mejores_STL_Away,Basket_Average_Home,Dif_Home,Puntos_Home,Puntos_Encestados_Home,Victorias_Home,Derrotas_Home,Basket_Average_Away,Dif_Away,Puntos_Away,Puntos_Encestados_Away,Victorias_Away,Derrotas_Away
1419,6904,2012-10-06,11200005,Final,1610612746,1610612743,2012,1610612746,104.0,0.512,0.7,0.267,21.0,40.0,1610612743,106.0,0.532,0.615,0.471,25.0,34.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1418,6903,2012-10-07,11200009,Final,1610612747,1610612744,2012,1610612747,83.0,0.3939999999999999,0.71,0.455,21.0,38.0,1610612744,110.0,0.562,0.594,0.563,21.0,40.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1417,6902,2012-10-07,11200007,Final,1610612740,1610612753,2012,1610612740,85.0,0.3720000000000001,0.618,0.273,17.0,47.0,1610612753,80.0,0.375,0.7859999999999999,0.19,20.0,46.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1416,6901,2012-10-07,11200008,Final,1610612737,1610612748,2012,1610612737,92.0,0.413,0.75,0.381,19.0,39.0,1610612748,79.0,0.451,0.625,0.3329999999999999,20.0,41.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1415,6900,2012-10-07,11200006,Final,1610612766,1610612764,2012,1610612766,100.0,0.451,0.674,0.294,17.0,47.0,1610612764,88.0,0.3329999999999999,0.762,0.3329999999999999,14.0,49.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1414,6899,2012-10-08,11200013,Final,1610612744,1610612762,2012,1610612744,83.0,0.4679999999999999,0.6,0.2,28.0,39.0,1610612762,80.0,0.375,0.75,0.417,20.0,43.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,27.0,2.0,110.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1413,6898,2012-10-09,11200016,Final,1610612740,1610612766,2012,1610612740,97.0,0.4370000000000001,0.5379999999999999,0.35,27.0,43.0,1610612766,82.0,0.44,0.5329999999999999,0.32,18.0,42.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,85.0,1.0,0.0,12.0,12.0,2.0,100.0,1.0,0.0
1412,6897,2012-10-09,11200015,Final,1610612741,1610612763,2012,1610612741,92.0,0.357,0.769,0.143,18.0,53.0,1610612763,88.0,0.422,0.593,0.2,21.0,51.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1411,6896,2012-10-09,11200014,Final,1610612739,1610612749,2012,1610612739,80.0,0.385,0.7,0.4,19.0,40.0,1610612749,97.0,0.44,0.895,0.3,22.0,42.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1410,6895,2012-10-10,11200022,Final,1610612747,1610612757,2012,1610612747,75.0,0.38,0.905,0.125,19.0,38.0,1610612757,93.0,0.435,0.833,0.375,23.0,48.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.0,-27.0,1.0,83.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1409,6894,2012-10-10,11200021,Final,1610612758,1610612756,2012,1610612758,102.0,0.407,0.765,0.3,24.0,51.0,1610612756,96.0,0.414,0.654,0.318,24.0,47.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1408,6893,2012-10-10,11200024,Final,1610612759,1610612737,2012,1610612759,101.0,0.519,0.565,0.444,30.0,47.0,1610612737,99.0,0.3829999999999999,0.826,0.444,23.0,43.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,2.0,92.0,1.0,0.0
1407,6892,2012-10-10,11200020,Final,1610612750,1610612754,2012,1610612750,84.0,0.405,0.667,0.235,17.0,42.0,1610612754,70.0,0.348,0.76,0.3329999999999999,14.0,39.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1406,6891,2012-10-10,11200019,Final,1610612745,1610612760,2012,1610612745,107.0,0.43,0.7709999999999999,0.214,26.0,49.0,1610612760,105.0,0.478,0.857,0.292,22.0,38.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1405,6890,2012-10-10,11200023,Final,1610612765,1610612761,2012,1610612765,101.0,0.506,0.7040000000000001,0.0,24.0,47.0,1610612761,99.0,0.473,0.643,0.423,20.0,32.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1404,6889,2012-10-11,11200027,Final,1610612766,1610612740,2012,1610612766,87.0,0.395,0.667,0.2269999999999999,17.0,34.0,1610612740,90.0,0.452,0.792,0.313,19.0,45.0,0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.5,-13.5,3.0,91.0,1.0,1.0,10.0,5.0,4.0,91.0,2.0,0.0
1403,6888,2012-10-11,11200026,Final,1610612753,1610612755,2012,1610612753,95.0,0.452,0.667,0.25,20.0,49.0,1610612755,102.0,0.447,0.85,0.5,17.0,43.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,-5.0,1.0,80.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1402,6887,2012-10-11,11200025,Final,1610612764,1610612752,2012,1610612764,101.0,0.423,0.857,0.407,22.0,45.0,1610612752,108.0,0.472,0.7859999999999999,0.545,26.0,32.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.0,-12.0,1.0,88.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1401,6886,2012-10-11,11200028,Final,1610612746,1610612748,2012,1610612746,80.0,0.431,0.407,0.35,15.0,52.0,1610612748,94.0,0.4029999999999999,0.8079999999999999,0.478,19.0,34.0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,1.0,104.0,0.0,1.0,-13.0,-13.0,1.0,79.0,0.0,1.0
1400,6885,2012-10-12,11200035,Final,1610612756,1610612757,2012,1610612756,104.0,0.512,0.625,0.5,30.0,43.0,1610612757,93.0,0.386,0.85,0.276,19.0,47.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,-6.0,1.0,96.0,0.0,1.0,18.0,18.0,2.0,93.0,1.0,0.0
1399,6884,2012-10-12,11200034,Final,1610612762,1610612760,2012,1610612762,97.0,0.42,0.703,0.3329999999999999,16.0,53.0,1610612760,81.0,0.3720000000000001,0.7140000000000001,0.2,16.0,47.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,-3.0,1.0,80.0,0.0,1.0,-2.0,-2.0,1.0,105.0,0.0,1.0
1398,6883,2012-10-12,11200036,Final,1610612759,1610612743,2012,1610612759,91.0,0.423,0.76,0.24,22.0,39.0,1610612743,97.0,0.439,0.594,0.353,16.0,48.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,101.0,1.0,0.0,2.0,2.0,2.0,106.0,1.0,0.0
1397,6882,2012-10-12,11200033,Final,1610612745,1610612740,2012,1610612745,95.0,0.493,0.591,0.381,24.0,39.0,1610612740,75.0,0.337,0.688,0.267,17.0,44.0,1,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,107.0,1.0,0.0,7.666666666666671,-2.3333333333333286,6.0,90.66666666666667,3.0,0.0
1396,6881,2012-10-12,11200032,Final,1610612741,1610612739,2012,1610612741,83.0,0.349,0.759,0.053,17.0,53.0,1610612739,86.0,0.411,0.667,0.5,17.0,34.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,92.0,1.0,0.0,-17.0,-17.0,1.0,80.0,0.0,1.0
1395,6880,2012-10-12,11200031,Final,1610612754,1610612750,2012,1610612754,96.0,0.436,0.643,0.357,20.0,39.0,1610612750,91.0,0.479,0.75,0.3329999999999999,19.0,38.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.0,-14.0,1.0,70.0,0.0,1.0,14.0,14.0,2.0,84.0,1.0,0.0
1394,6879,2012-10-12,11200030,Final,1610612761,1610612765,2012,1610612761,82.0,0.3939999999999999,0.955,0.294,17.0,41.0,1610612765,75.0,0.347,0.731,0.222,16.0,45.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,1.0,99.0,0.0,1.0,2.0,2.0,2.0,101.0,1.0,0.0
1393,6878,2012-10-13,11200042,Final,1610612747,1610612762,2012,1610612747,86.0,0.351,0.6829999999999999,0.286,21.0,46.0,1610612762,99.0,0.439,0.7190000000000001,0.364,21.0,49.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.5,4.5,2.0,79.0,0.0,2.0,6.5,9.5,3.0,88.5,1.0,1.0
1392,6877,2012-10-13,11200041,Final,1610612749,1610612765,2012,1610612749,108.0,0.4629999999999999,0.794,0.3329999999999999,29.0,45.0,1610612765,91.0,0.391,0.652,0.3329999999999999,23.0,42.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,2.0,97.0,1.0,0.0,-2.5,-4.5,3.0,88.0,1.0,1.0
1391,6876,2012-10-13,11200038,Final,1610612750,1610612741,2012,1610612750,82.0,0.3279999999999999,0.667,0.25,11.0,46.0,1610612741,75.0,0.368,0.629,0.231,10.0,43.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,-9.5,3.0,87.5,1.0,1.0,0.5,-3.5,3.0,87.5,1.0,1.0
1390,6875,2012-10-13,11200040,Final,1610612739,1610612764,2012,1610612739,95.0,0.4,0.75,0.3329999999999999,20.0,44.0,1610612764,99.0,0.4529999999999999,0.6759999999999999,0.3329999999999999,26.0,43.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,10.0,3.0,83.0,1.0,1.0,-9.5,2.5,2.0,94.5,0.0,2.0
1389,6874,2012-10-13,11200039,Final,1610612738,1610612752,2012,1610612738,95.0,0.408,0.818,0.261,15.0,50.0,1610612752,98.0,0.3670000000000001,0.763,0.103,18.0,52.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,2.0,108.0,1.0,0.0
