,Unnamed: 0,GAME_DATE_EST,GAME_ID,GAME_STATUS_TEXT,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,TEAM_ID_home,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,TEAM_ID_away,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS,Mejores_FGM_Home,Mejores_FG3M_Home,Mejores_AST_Home,Mejores_REB_Home,Mejores_STL_Home,Mejores_FGM_Away,Mejores_FG3M_Away,Mejores_AST_Away,Mejores_REB_Away,Mejores_STL_Away,Basket_Average_Home,Dif_Home,Puntos_Home,Puntos_Encestados_Home,Victorias_Home,Derrotas_Home,Basket_Average_Away,Dif_Away,Puntos_Away,Puntos_Encestados_Away,Victorias_Away,Derrotas_Away
1230,19641,2019-10-08,11900023,Final,1610612757,1610612743,2019,1610612757,94.0,0.341,0.765,0.2,19.0,51.0,1610612743,105.0,0.447,0.769,0.31,21.0,49.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1229,19640,2019-10-08,11900022,Final,1610612756,1610612750,2019,1610612756,111.0,0.5,0.762,0.304,20.0,49.0,1610612750,106.0,0.419,0.87,0.205,23.0,42.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1228,19639,2019-10-08,11900021,Final,1610612760,1610612742,2019,1610612760,119.0,0.532,0.657,0.5,24.0,50.0,1610612742,104.0,0.362,0.742,0.26,22.0,45.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1227,19638,2019-10-08,11900019,Final,1610612748,1610612759,2019,1610612748,107.0,0.461,0.81,0.25,25.0,49.0,1610612759,89.0,0.4,0.8079999999999999,0.308,21.0,37.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36.0,-36.0,1.0,89.0,0.0,1.0
1226,19637,2019-10-08,11900017,Final,1610612761,1610612745,2019,1610612761,134.0,0.506,0.8420000000000001,0.375,30.0,54.0,1610612745,129.0,0.479,0.655,0.34,25.0,35.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,2.0,109.0,1.0,0.0
1225,19636,2019-10-09,11900029,Final,1610612749,1610612762,2019,1610612749,133.0,0.568,0.667,0.417,29.0,42.0,1610612762,99.0,0.3720000000000001,0.853,0.207,14.0,49.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,2.0,122.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1224,19635,2019-10-09,11900028,Final,1610612741,1610612740,2019,1610612741,125.0,0.471,0.765,0.3779999999999999,38.0,47.0,1610612740,127.0,0.545,0.708,0.424,40.0,45.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-10.0,-10.0,1.0,112.0,0.0,1.0,24.0,24.0,2.0,133.0,1.0,0.0
1223,19634,2019-10-09,11900027,Final,1610612766,1610612748,2019,1610612766,94.0,0.412,0.762,0.222,19.0,42.0,1610612748,108.0,0.483,1.0,0.405,23.0,43.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,106.0,0.0,1.0,18.0,18.0,2.0,107.0,1.0,0.0
1222,19633,2019-10-09,11900026,Final,1610612737,1610612753,2019,1610612737,88.0,0.3379999999999999,0.821,0.275,21.0,52.0,1610612753,97.0,0.376,0.6759999999999999,0.294,21.0,48.0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,-24.0,-24.0,1.0,109.0,0.0,1.0,30.0,-6.0,4.0,120.0,2.0,0.0
1221,19632,2019-10-09,11900024,Final,1610612765,1610612742,2019,1610612765,124.0,0.517,0.7,0.4,31.0,43.0,1610612742,117.0,0.4679999999999999,0.789,0.371,22.0,32.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.0,-24.0,1.0,91.0,0.0,1.0,-15.0,-15.0,1.0,104.0,0.0,1.0
1220,19631,2019-10-10,11900036,Final,1610612746,1610612743,2019,1610612746,91.0,0.4379999999999999,0.565,0.308,28.0,33.0,1610612743,111.0,0.506,0.762,0.28,28.0,51.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.0,-13.0,1.0,96.0,0.0,1.0,11.0,11.0,2.0,105.0,1.0,0.0
1219,19630,2019-10-10,11900035,Final,1610612744,1610612750,2019,1610612744,143.0,0.526,0.889,0.514,34.0,50.0,1610612750,123.0,0.407,0.84,0.286,27.0,51.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.0,-22.0,1.0,101.0,0.0,1.0,-5.0,-5.0,1.0,106.0,0.0,1.0
1218,19629,2019-10-10,11900034,Final,1610612758,1610612756,2019,1610612758,105.0,0.411,0.8,0.355,20.0,59.0,1610612756,88.0,0.314,0.8240000000000001,0.182,16.0,43.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.5,-11.5,2.0,118.5,0.0,2.0,5.0,5.0,2.0,111.0,1.0,0.0
1217,19628,2019-10-10,11900031,Final,1610612747,1610612751,2019,1610612747,111.0,0.4320000000000001,0.7829999999999999,0.3929999999999999,30.0,45.0,1610612751,114.0,0.45,0.759,0.488,26.0,42.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,2.0,123.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1216,19627,2019-10-10,11900030,Final,1610612745,1610612761,2019,1610612745,118.0,0.3879999999999999,0.7809999999999999,0.266,26.0,52.0,1610612761,111.0,0.391,0.737,0.297,24.0,52.0,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-9.0,3.0,119.0,1.0,1.0,5.0,5.0,2.0,134.0,1.0,0.0
1215,19626,2019-10-11,11900043,Final,1610612742,1610612749,2019,1610612742,111.0,0.3939999999999999,0.6559999999999999,0.32,27.0,50.0,1610612749,118.0,0.5,0.708,0.425,30.0,47.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.0,4.0,2.0,110.5,0.0,2.0,22.0,12.0,4.0,127.5,2.0,0.0
1214,19625,2019-10-11,11900042,Final,1610612740,1610612762,2019,1610612740,128.0,0.517,0.862,0.433,20.0,37.0,1610612762,127.0,0.59,0.667,0.5,37.0,35.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,-11.0,4.0,130.0,2.0,0.0,-34.0,-34.0,1.0,99.0,0.0,1.0
1213,19624,2019-10-11,11900041,Final,1610612752,1610612764,2019,1610612752,99.0,0.39,0.7809999999999999,0.294,21.0,52.0,1610612764,115.0,0.449,0.696,0.4629999999999999,23.0,43.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,104.0,1.0,0.0,-5.0,-5.0,1.0,99.0,0.0,1.0
1212,19623,2019-10-11,11900040,Final,1610612766,1610612755,2019,1610612766,87.0,0.363,0.885,0.286,22.0,46.0,1610612755,100.0,0.4579999999999999,0.682,0.25,27.0,49.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.5,-6.5,2.0,100.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1211,19622,2019-10-11,11900039,Final,1610612753,1610612738,2019,1610612753,75.0,0.313,0.654,0.1939999999999999,18.0,44.0,1610612738,100.0,0.419,0.833,0.308,25.0,59.0,0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,23.0,-7.0,6.0,112.33333333333333,3.0,0.0,1.0,1.0,2.0,107.0,1.0,0.0
1210,19621,2019-10-11,11900038,Final,1610612754,1610612741,2019,1610612754,105.0,0.439,0.7,0.353,26.0,50.0,1610612741,87.0,0.376,0.5710000000000001,0.185,14.0,48.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,12.5,11.5,4.0,131.0,2.0,0.0,-6.0,4.0,2.0,118.5,0.0,2.0
1209,19620,2019-10-11,11900037,Final,1610612765,1610612739,2019,1610612765,109.0,0.482,0.742,0.182,25.0,46.0,1610612739,105.0,0.43,0.792,0.353,17.0,40.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.5,15.5,3.0,107.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1208,19619,2019-10-12,11900045,Final,1610612757,1610612756,2019,1610612757,118.0,0.532,0.639,0.379,26.0,41.0,1610612756,134.0,0.506,0.88,0.5329999999999999,29.0,43.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-11.0,-11.0,1.0,94.0,0.0,1.0,-6.0,-11.0,3.0,99.5,1.0,1.0
1207,19618,2019-10-12,11900044,Final,1610612751,1610612747,2019,1610612751,91.0,0.4579999999999999,0.667,0.371,25.0,44.0,1610612747,77.0,0.337,0.632,0.156,14.0,39.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,114.0,1.0,0.0,9.5,-12.5,3.0,117.0,1.0,1.0
1206,19617,2019-10-13,11900051,Final,1610612764,1610612749,2019,1610612764,108.0,0.4320000000000001,0.5,0.413,24.0,42.0,1610612749,115.0,0.5,0.958,0.353,26.0,44.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,10.5,3.0,107.0,1.0,1.0,17.0,-5.0,6.0,124.33333333333333,3.0,0.0
1205,19616,2019-10-13,11900050,Final,1610612761,1610612741,2019,1610612761,91.0,0.4,0.581,0.31,25.0,40.0,1610612741,105.0,0.411,0.813,0.3670000000000001,26.0,57.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.0,-6.0,3.0,122.5,1.0,1.0,-10.0,-4.0,3.0,108.0,0.0,3.0
1204,19615,2019-10-13,11900049,Final,1610612753,1610612755,2019,1610612753,94.0,0.391,0.6920000000000001,0.25,23.0,34.0,1610612755,126.0,0.525,0.784,0.419,29.0,54.0,0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,11.0,-12.0,7.0,103.0,3.0,1.0,13.0,13.0,2.0,100.0,1.0,0.0
1203,19614,2019-10-13,11900048,Final,1610612759,1610612740,2019,1610612759,114.0,0.4629999999999999,0.838,0.375,24.0,38.0,1610612740,123.0,0.489,0.767,0.3329999999999999,26.0,45.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-27.0,9.0,2.0,89.0,0.0,2.0,9.000000000000014,-3.999999999999986,6.0,129.33333333333334,3.0,0.0
1202,19613,2019-10-13,11900046,Final,1610612738,1610612739,2019,1610612738,118.0,0.511,0.591,0.433,28.0,49.0,1610612739,72.0,0.3289999999999999,0.722,0.175,11.0,42.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,12.0,4.0,103.5,2.0,0.0,-4.0,-4.0,1.0,105.0,0.0,1.0
1201,19612,2019-10-14,11900058,Final,1610612747,1610612744,2019,1610612747,104.0,0.418,0.769,0.348,25.0,48.0,1610612744,98.0,0.362,0.913,0.25,22.0,46.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.6666666666666714,-7.833333333333329,4.0,103.66666666666667,1.0,2.0,-1.0,21.0,3.0,122.0,1.0,1.0
1200,19611,2019-10-14,11900056,Final,1610612756,1610612743,2019,1610612756,102.0,0.4,0.833,0.281,29.0,36.0,1610612743,107.0,0.4629999999999999,0.821,0.3329999999999999,25.0,43.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333286,7.333333333333329,5.0,111.0,2.0,1.0,15.5,4.5,4.0,108.0,2.0,0.0
1199,19610,2019-10-14,11900057,Final,1610612762,1610612758,2019,1610612762,115.0,0.488,0.8,0.257,26.0,48.0,1610612758,128.0,0.46,0.759,0.368,26.0,43.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,-17.5,16.5,2.0,113.0,0.0,2.0,-2.6666666666666714,9.833333333333329,4.0,114.0,1.0,2.0
1198,19609,2019-10-14,11900055,Final,1610612742,1610612760,2019,1610612742,107.0,0.422,0.7829999999999999,0.325,27.0,66.0,1610612760,70.0,0.326,0.563,0.147,14.0,39.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.666666666666657,1.3333333333333428,3.0,110.66666666666667,0.0,3.0,15.0,15.0,2.0,119.0,1.0,0.0
1197,19608,2019-10-14,11900054,Final,1610612763,1610612766,2019,1610612763,99.0,0.376,0.7140000000000001,0.281,22.0,50.0,1610612766,120.0,0.479,0.867,0.425,25.0,58.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.333333333333329,-1.8333333333333286,3.0,95.66666666666667,0.0,3.0
1196,19607,2019-10-14,11900053,Final,1610612748,1610612737,2019,1610612748,120.0,0.457,0.778,0.405,26.0,52.0,1610612737,87.0,0.41,0.652,0.258,18.0,40.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,-2.0,4.0,107.5,2.0,0.0,-16.5,7.5,2.0,98.5,0.0,2.0
1195,19606,2019-10-15,11900061,Final,1610612755,1610612765,2019,1610612755,106.0,0.457,0.941,0.25,24.0,61.0,1610612765,86.0,0.326,0.857,0.231,22.0,42.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,9.5,4.0,113.0,2.0,0.0,-4.333333333333329,4.166666666666671,5.0,108.0,2.0,1.0
1194,19605,2019-10-15,11900060,Final,1610612754,1610612750,2019,1610612754,111.0,0.402,0.889,0.371,28.0,50.0,1610612750,119.0,0.43,0.625,0.324,34.0,65.0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.333333333333329,1.8333333333333286,6.0,122.33333333333333,3.0,0.0,-12.5,-7.5,2.0,114.5,0.0,2.0
1193,19604,2019-10-15,11900059,Final,1610612739,1610612738,2019,1610612739,95.0,0.429,0.667,0.282,19.0,32.0,1610612738,118.0,0.547,0.6559999999999999,0.405,21.0,41.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.0,-21.0,2.0,88.5,0.0,2.0,24.0,11.0,6.0,108.33333333333333,3.0,0.0
1192,19603,2019-10-16,11900068,Final,1610612747,1610612744,2019,1610612747,126.0,0.598,0.684,0.5,33.0,46.0,1610612744,93.0,0.365,0.889,0.212,10.0,34.0,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.75,1.0833333333333286,6.0,103.75,2.0,2.0,-2.6666666666666714,-1.6666666666666714,4.0,114.0,1.0,2.0
1191,19602,2019-10-16,11900066,Final,1610612762,1610612757,2019,1610612762,118.0,0.451,0.733,0.467,17.0,44.0,1610612757,126.0,0.578,0.7140000000000001,0.556,21.0,44.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-15.999999999999986,1.5000000000000142,3.0,113.66666666666667,0.0,3.0,-13.5,-2.5,2.0,106.0,0.0,2.0
1190,19601,2019-10-16,11900065,Final,1610612760,1610612763,2019,1610612760,119.0,0.461,0.815,0.405,21.0,48.0,1610612763,124.0,0.4679999999999999,0.813,0.345,23.0,49.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.0,-26.0,3.0,94.5,1.0,1.0,-21.0,-21.0,1.0,99.0,0.0,1.0
1189,19600,2019-10-16,11900064,Final,1610612745,1610612759,2019,1610612745,114.0,0.4379999999999999,0.682,0.396,20.0,46.0,1610612759,128.0,0.5710000000000001,0.636,0.37,29.0,43.0,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,5.0,118.66666666666667,2.0,1.0,-21.0,6.0,3.0,97.33333333333333,0.0,3.0
1188,19599,2019-10-16,11900063,Final,1610612752,1610612737,2019,1610612752,96.0,0.395,0.758,0.233,22.0,44.0,1610612737,100.0,0.3670000000000001,0.818,0.294,23.0,58.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.5,-10.5,3.0,101.5,1.0,1.0,-22.0,-5.5,3.0,94.66666666666667,0.0,3.0
1187,19598,2019-10-16,11900062,Final,1610612766,1610612765,2019,1610612766,110.0,0.513,0.826,0.29,24.0,37.0,1610612765,116.0,0.483,0.72,0.341,25.0,46.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.75,7.583333333333329,5.0,101.75,1.0,3.0,-8.25,-3.9166666666666714,6.0,102.5,2.0,2.0
1186,19597,2019-10-17,11900073,Final,1610612746,1610612742,2019,1610612746,87.0,0.366,0.611,0.242,21.0,39.0,1610612742,102.0,0.449,0.85,0.385,25.0,58.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.5,-3.5,2.0,93.5,0.0,2.0,2.0,11.666666666666657,5.0,109.75,1.0,3.0
1185,19596,2019-10-17,11900072,Final,1610612743,1610612757,2019,1610612743,110.0,0.461,0.645,0.286,24.0,46.0,1610612757,104.0,0.475,0.7390000000000001,0.355,21.0,52.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,-3.5,6.0,107.66666666666667,3.0,0.0,-6.333333333333329,7.166666666666671,4.0,112.66666666666667,1.0,2.0
1184,19595,2019-10-17,11900071,Final,1610612749,1610612750,2019,1610612749,118.0,0.512,0.8079999999999999,0.275,26.0,58.0,1610612750,96.0,0.313,0.75,0.313,17.0,44.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,-2.5,8.0,122.0,4.0,0.0,-5.666666666666671,6.833333333333329,4.0,116.0,1.0,2.0
1183,19594,2019-10-17,11900070,Final,1610612741,1610612737,2019,1610612741,111.0,0.441,0.737,0.326,23.0,53.0,1610612737,93.0,0.418,0.441,0.4,25.0,42.0,1,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-4.0,6.0,5.0,107.25,1.0,3.0,-15.5,6.5,5.0,96.0,1.0,3.0
1182,19593,2019-10-17,11900069,Final,1610612753,1610612748,2019,1610612753,98.0,0.429,0.667,0.364,21.0,44.0,1610612748,107.0,0.506,0.909,0.3,28.0,43.0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.4000000000000057,-8.599999999999994,8.0,101.2,3.0,2.0,21.66666666666667,5.666666666666671,6.0,111.66666666666667,3.0,0.0
1181,19592,2019-10-18,11900079,Final,1610612744,1610612747,2019,1610612744,124.0,0.409,0.8109999999999999,0.391,24.0,56.0,1610612747,103.0,0.41,0.667,0.406,25.0,35.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,-10.25,-7.583333333333329,5.0,108.75,1.0,3.0,8.799999999999997,6.049999999999997,8.0,108.2,3.0,2.0
1180,19591,2019-10-18,11900078,Final,1610612759,1610612763,2019,1610612759,104.0,0.396,0.643,0.452,26.0,63.0,1610612763,91.0,0.344,0.769,0.2,20.0,57.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.25,8.75,5.0,105.0,1.0,3.0,-8.0,13.0,3.0,111.5,1.0,1.0
1179,19590,2019-10-18,11900077,Final,1610612752,1610612740,2019,1610612752,116.0,0.473,0.625,0.3939999999999999,23.0,43.0,1610612740,117.0,0.488,0.545,0.415,21.0,45.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-5.0,0.5,4.0,99.66666666666667,1.0,2.0,9.0,-1.4210854715202004e-14,8.0,127.75,4.0,0.0
1178,19589,2019-10-18,11900076,Final,1610612748,1610612745,2019,1610612748,133.0,0.5429999999999999,0.722,0.486,26.0,45.0,1610612745,144.0,0.523,0.762,0.449,22.0,42.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.5,-3.1666666666666714,8.0,110.5,4.0,0.0,0.25,-4.75,6.0,117.5,2.0,2.0
1177,19588,2019-10-18,11900075,Final,1610612751,1610612761,2019,1610612751,107.0,0.3879999999999999,0.643,0.325,16.0,51.0,1610612761,123.0,0.4629999999999999,0.846,0.511,31.0,57.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,5.5,4.0,102.5,2.0,0.0,-5.333333333333329,-4.333333333333329,4.0,112.0,1.0,2.0
1176,19587,2019-10-18,11900074,Final,1610612755,1610612764,2019,1610612755,93.0,0.405,0.643,0.259,24.0,48.0,1610612764,112.0,0.482,0.8,0.4320000000000001,28.0,37.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.66666666666667,-0.8333333333333286,6.0,110.66666666666667,3.0,0.0,1.3333333333333286,-4.166666666666671,4.0,107.33333333333333,1.0,2.0
1175,19586,2019-10-22,21900002,Final,1610612746,1610612747,2019,1610612746,112.0,0.519,0.708,0.355,24.0,45.0,1610612747,102.0,0.435,0.7140000000000001,0.3939999999999999,20.0,41.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-16.0,0.5,3.0,91.33333333333333,0.0,3.0,3.8333333333333286,-4.966666666666669,9.0,107.33333333333333,3.0,3.0
1174,19585,2019-10-22,21900001,Final,1610612761,1610612740,2019,1610612761,130.0,0.408,0.8420000000000001,0.35,23.0,57.0,1610612740,122.0,0.422,0.85,0.422,30.0,53.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.333333333333329,6.0,114.75,2.0,2.0,7.3999999999999915,-1.6000000000000085,10.0,125.6,5.0,0.0
1173,19584,2019-10-23,21900013,Final,1610612757,1610612743,2019,1610612757,100.0,0.414,0.913,0.25,13.0,48.0,1610612743,108.0,0.42,0.815,0.563,24.0,45.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-6.25,0.0833333333333286,5.0,110.5,1.0,3.0,10.5,-1.5,8.0,108.25,4.0,0.0
