,Unnamed: 0,GAME_DATE_EST,GAME_ID,GAME_STATUS_TEXT,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,TEAM_ID_home,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,TEAM_ID_away,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS,Mejores_FGM_Home,Mejores_FG3M_Home,Mejores_AST_Home,Mejores_REB_Home,Mejores_STL_Home,Mejores_FGM_Away,Mejores_FG3M_Away,Mejores_AST_Away,Mejores_REB_Away,Mejores_STL_Away,Basket_Average_Home,Dif_Home,Puntos_Home,Puntos_Encestados_Home,Victorias_Home,Derrotas_Home,Basket_Average_Away,Dif_Away,Puntos_Away,Puntos_Encestados_Away,Victorias_Away,Derrotas_Away
1381,22411,2017-09-30,11700002,Final,1610612747,1610612750,2017,1610612747,99.0,0.441,0.706,0.1669999999999999,27.0,48.0,1610612750,108.0,0.416,0.8,0.3,28.0,49.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1380,22410,2017-09-30,11700001,Final,1610612744,1610612743,2017,1610612744,102.0,0.411,0.833,0.121,17.0,53.0,1610612743,108.0,0.444,0.6759999999999999,0.4639999999999999,23.0,49.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1379,22409,2017-10-01,11700003,Final,1610612761,1610612746,2017,1610612761,121.0,0.5,0.8,0.256,22.0,44.0,1610612746,113.0,0.449,0.795,0.296,25.0,34.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1378,22408,2017-10-01,11700004,Final,1610612748,1610612737,2017,1610612748,96.0,0.486,0.517,0.3329999999999999,24.0,48.0,1610612737,90.0,0.356,0.815,0.24,18.0,42.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1377,22407,2017-10-02,11700011,Final,1610612747,1610612743,2017,1610612747,107.0,0.452,0.815,0.3329999999999999,26.0,48.0,1610612743,113.0,0.4529999999999999,0.7140000000000001,0.517,23.0,37.0,0,3.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,-9.0,-9.0,1.0,99.0,0.0,1.0,6.0,6.0,2.0,108.0,1.0,0.0
1376,22406,2017-10-02,11700010,Final,1610612758,1610612759,2017,1610612758,106.0,0.512,0.8,0.4,15.0,46.0,1610612759,96.0,0.415,0.769,0.235,20.0,34.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1375,22405,2017-10-02,11700009,Final,1610612742,1610612749,2017,1610612742,106.0,0.47,0.556,0.406,24.0,42.0,1610612749,104.0,0.494,0.833,0.345,34.0,39.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1374,22404,2017-10-02,11700006,Final,1610612763,1610612753,2017,1610612763,92.0,0.4,0.64,0.222,16.0,54.0,1610612753,84.0,0.364,0.625,0.156,26.0,49.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1373,22403,2017-10-02,11700008,Final,1610612738,1610612766,2017,1610612738,94.0,0.418,0.5379999999999999,0.355,26.0,52.0,1610612766,82.0,0.375,0.667,0.286,18.0,45.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372,22402,2017-10-03,11700014,Final,1610612757,1610612756,2017,1610612757,112.0,0.41,0.81,0.3,20.0,47.0,1610612756,114.0,0.451,0.769,0.357,19.0,51.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1371,22401,2017-10-03,11700013,Final,1610612760,1610612745,2017,1610612760,97.0,0.408,0.8059999999999999,0.385,16.0,44.0,1610612745,104.0,0.423,0.778,0.436,24.0,38.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1370,22400,2017-10-03,11700012,Final,1610612740,1610612741,2017,1610612740,109.0,0.4679999999999999,0.7809999999999999,0.313,25.0,44.0,1610612741,113.0,0.494,0.6920000000000001,0.4320000000000001,33.0,45.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1369,22399,2017-10-03,11700016,Final,1610612752,1610612751,2017,1610612752,107.0,0.3829999999999999,0.8059999999999999,0.4,20.0,53.0,1610612751,115.0,0.4370000000000001,0.821,0.5,20.0,52.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1368,22398,2017-10-04,11700022,Final,1610612747,1610612743,2017,1610612747,104.0,0.513,0.5760000000000001,0.263,25.0,32.0,1610612743,122.0,0.5329999999999999,0.706,0.467,34.0,46.0,0,2.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,-7.5,1.5,2.0,103.0,0.0,2.0,6.0,0.0,4.0,110.5,2.0,0.0
1367,22397,2017-10-04,11700023,Final,1610612742,1610612741,2017,1610612742,118.0,0.5,0.643,0.45,26.0,49.0,1610612741,71.0,0.346,0.421,0.241,21.0,39.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,106.0,1.0,0.0,4.0,4.0,2.0,113.0,1.0,0.0
1366,22396,2017-10-04,11700020,Final,1610612749,1610612754,2017,1610612749,86.0,0.3879999999999999,0.882,0.3,23.0,44.0,1610612754,104.0,0.426,0.722,0.355,22.0,47.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,1.0,104.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1365,22395,2017-10-04,11700019,Final,1610612765,1610612766,2017,1610612765,104.0,0.47,0.6920000000000001,0.286,21.0,48.0,1610612766,109.0,0.4479999999999999,0.727,0.2189999999999999,22.0,41.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.0,-12.0,1.0,82.0,0.0,1.0
1364,22394,2017-10-04,11700018,Final,1610612739,1610612737,2017,1610612739,93.0,0.386,0.722,0.286,26.0,38.0,1610612737,109.0,0.481,0.731,0.316,28.0,45.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,-6.0,1.0,90.0,0.0,1.0
1363,22393,2017-10-04,11700017,Final,1610612755,1610612763,2017,1610612755,89.0,0.348,0.8420000000000001,0.3670000000000001,19.0,40.0,1610612763,110.0,0.462,0.6920000000000001,0.25,26.0,57.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2.0,92.0,1.0,0.0
1362,22392,2017-10-04,11700015,Final,1610612746,1610612761,2017,1610612746,98.0,0.479,0.8,0.286,23.0,44.0,1610612761,84.0,0.384,0.545,0.1669999999999999,15.0,46.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,-8.0,1.0,113.0,0.0,1.0,8.0,8.0,2.0,121.0,1.0,0.0
1361,22391,2017-10-05,11700027,Final,1610612757,1610612761,2017,1610612757,106.0,0.4270000000000001,0.889,0.4,20.0,47.0,1610612761,101.0,0.4,0.848,0.295,18.0,38.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,1.0,112.0,0.0,1.0,-3.0,-11.0,3.0,102.5,1.0,1.0
1360,22390,2017-10-05,11700028,Final,1610612751,1610612748,2017,1610612751,107.0,0.452,0.813,0.345,22.0,60.0,1610612748,88.0,0.3720000000000001,0.606,0.148,13.0,40.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2.0,115.0,1.0,0.0,6.0,6.0,2.0,96.0,1.0,0.0
1359,22389,2017-10-05,11700025,Final,1610612753,1610612742,2017,1610612753,112.0,0.477,0.68,0.3929999999999999,23.0,49.0,1610612742,89.0,0.33,0.68,0.293,9.0,55.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-8.0,-8.0,1.0,84.0,0.0,1.0,24.5,22.5,4.0,112.0,2.0,0.0
1358,22388,2017-10-05,11700024,Final,1610612744,1610612750,2017,1610612744,95.0,0.4629999999999999,0.52,0.286,27.0,44.0,1610612750,111.0,0.42,0.862,0.444,26.0,47.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,-6.0,1.0,102.0,0.0,1.0,9.0,9.0,2.0,108.0,1.0,0.0
1357,22387,2017-10-06,11700034,Final,1610612762,1610612756,2017,1610612762,112.0,0.412,0.733,0.357,22.0,53.0,1610612756,101.0,0.4320000000000001,0.828,0.481,19.0,39.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,114.0,1.0,0.0
1356,22386,2017-10-06,11700036,Final,1610612759,1610612758,2017,1610612759,113.0,0.5539999999999999,0.857,0.469,28.0,43.0,1610612758,93.0,0.452,0.684,0.267,19.0,32.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,-10.0,1.0,96.0,0.0,1.0,10.0,10.0,2.0,106.0,1.0,0.0
1355,22385,2017-10-06,11700033,Final,1610612760,1610612740,2017,1610612760,102.0,0.486,0.633,0.344,22.0,46.0,1610612740,91.0,0.39,0.654,0.313,15.0,43.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,-7.0,1.0,97.0,0.0,1.0,-4.0,-4.0,1.0,109.0,0.0,1.0
1354,22384,2017-10-06,11700032,Final,1610612741,1610612749,2017,1610612741,114.0,0.518,0.647,0.5,30.0,42.0,1610612749,101.0,0.4679999999999999,0.645,0.321,22.0,36.0,1,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-21.5,-25.5,3.0,92.0,1.0,1.0,-10.0,-8.0,2.0,95.0,0.0,2.0
1353,22383,2017-10-06,11700035,Final,1610612739,1610612754,2017,1610612739,102.0,0.46,0.591,0.31,25.0,51.0,1610612754,106.0,0.47,0.7040000000000001,0.31,27.0,41.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-16.0,-16.0,1.0,93.0,0.0,1.0,18.0,18.0,2.0,104.0,1.0,0.0
1352,22382,2017-10-06,11700031,Final,1610612765,1610612737,2017,1610612765,109.0,0.489,0.727,0.44,26.0,57.0,1610612737,87.0,0.365,0.733,0.389,24.0,37.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-5.0,-5.0,1.0,104.0,0.0,1.0,5.0,11.0,3.0,99.5,1.0,1.0
