,Unnamed: 0,GAME_DATE_EST,GAME_ID,GAME_STATUS_TEXT,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,TEAM_ID_home,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,TEAM_ID_away,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS,Mejores_FGM_Home,Mejores_FG3M_Home,Mejores_AST_Home,Mejores_REB_Home,Mejores_STL_Home,Mejores_FGM_Away,Mejores_FG3M_Away,Mejores_AST_Away,Mejores_REB_Away,Mejores_STL_Away,Basket_Average_Home,Dif_Home,Puntos_Home,Puntos_Encestados_Home,Victorias_Home,Derrotas_Home,Basket_Average_Away,Dif_Away,Puntos_Away,Puntos_Encestados_Away,Victorias_Away,Derrotas_Away
1418,15109,2006-10-09,10600007,Final,1610612764,1610612761,2006,1610612764,88.0,0.4379999999999999,0.7040000000000001,0.313,15.0,48.0,1610612761,93.0,0.38,0.853,0.417,18.0,35.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1417,15108,2006-10-10,10600012,Final,1610612747,1610612762,2006,1610612747,94.0,0.508,0.5710000000000001,0.5329999999999999,25.0,38.0,1610612762,79.0,0.412,0.385,0.364,22.0,52.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1416,15107,2006-10-10,10600014,Final,1610612748,1610612765,2006,1610612748,64.0,0.315,0.867,0.294,17.0,38.0,1610612765,84.0,0.4370000000000001,0.588,0.25,19.0,45.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1415,15106,2006-10-10,10600013,Final,1610612745,1610612763,2006,1610612745,69.0,0.357,0.684,0.25,18.0,40.0,1610612763,75.0,0.391,0.607,0.308,16.0,46.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1414,15105,2006-10-10,10600010,Final,1610612740,1610612742,2006,1610612740,84.0,0.411,0.852,0.2,14.0,41.0,1610612742,81.0,0.408,0.708,0.133,19.0,48.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1413,15104,2006-10-10,10600009,Final,1610612739,1610612738,2006,1610612739,93.0,0.4589999999999999,0.649,0.083,17.0,43.0,1610612738,109.0,0.481,0.588,0.214,19.0,48.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1412,15103,2006-10-10,10600015,Final,1610612755,1610612756,2006,1610612755,103.0,0.488,0.6920000000000001,0.467,17.0,47.0,1610612756,100.0,0.422,0.857,0.353,25.0,44.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1411,15102,2006-10-10,10600008,Final,1610612766,1610612753,2006,1610612766,90.0,0.341,0.775,0.2,18.0,40.0,1610612753,109.0,0.486,0.708,0.375,17.0,43.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1410,15101,2006-10-11,10600021,Final,1610612757,1610612760,2006,1610612757,89.0,0.444,0.7390000000000001,0.444,18.0,35.0,1610612760,99.0,0.457,0.667,0.357,13.0,39.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1409,15100,2006-10-11,10600022,Final,1610612741,1610612764,2006,1610612741,87.0,0.413,0.528,0.4,22.0,41.0,1610612764,86.0,0.439,0.774,0.4,16.0,38.0,1,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,-5.0,1.0,88.0,0.0,1.0
