,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HS,AS,HST,AST,HY,AY,HR,AR,FTR,Gol_Average_Home,Dif_Home,Rojas_Home,Puntos_Home,Goles_Marcados_Home,Victorias_Home,Empates_Home,Derrotas_Home,Porterias_0_Home,Gol_Average_Away,Dif_Away,Rojas_Away,Puntos_Away,Goles_Marcados_Away,Victorias_Away,Empates_Away,Derrotas_Away,Porterias_0_Away
0,I1,19/08/2023,Empoli,Verona,0,1,0,0,10,10,4,4,2,2,0,0,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,I1,19/08/2023,Frosinone,Napoli,1,3,1,2,4,19,1,8,3,3,0,0,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,I1,19/08/2023,Genoa,Fiorentina,1,4,0,3,4,9,2,5,2,3,0,0,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,I1,19/08/2023,Inter,Monza,2,0,1,0,22,12,3,2,1,1,0,0,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,I1,20/08/2023,Roma,Salernitana,2,2,1,1,13,3,3,2,0,4,0,0,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,I1,20/08/2023,Sassuolo,Atalanta,0,2,0,0,11,16,3,6,0,0,0,0,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,I1,20/08/2023,Lecce,Lazio,2,1,0,1,23,10,7,4,3,2,0,0,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,I1,20/08/2023,Udinese,Juventus,0,3,0,3,18,9,5,4,1,3,0,0,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,I1,21/08/2023,Torino,Cagliari,0,0,0,0,11,8,2,2,1,1,0,0,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,I1,21/08/2023,Bologna,Milan,0,2,0,2,17,10,5,6,2,2,0,0,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,I1,26/08/2023,Frosinone,Atalanta,2,1,2,0,13,18,5,6,1,2,0,0,H,-2.0,-2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,3.0,2.0,1.0,0.0,0.0,1.0
11,I1,26/08/2023,Monza,Empoli,2,0,1,0,20,18,5,6,1,2,0,0,H,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12,I1,26/08/2023,Milan,Torino,4,1,3,1,17,8,7,1,2,3,0,0,H,2.0,2.0,0.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
13,I1,26/08/2023,Verona,Roma,2,1,2,0,5,23,3,7,1,3,1,0,H,1.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0
14,I1,27/08/2023,Fiorentina,Lecce,2,2,2,0,9,6,4,2,1,3,0,0,D,3.0,3.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0
15,I1,27/08/2023,Juventus,Bologna,1,1,0,1,14,9,3,4,2,1,0,0,D,3.0,3.0,0.0,3.0,3.0,1.0,0.0,0.0,1.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
16,I1,27/08/2023,Lazio,Genoa,0,1,0,1,16,5,2,3,4,2,0,0,A,-1.0,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-3.0,-3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
17,I1,27/08/2023,Napoli,Sassuolo,2,0,1,0,25,6,5,1,0,1,0,1,H,2.0,2.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
18,I1,28/08/2023,Salernitana,Udinese,1,1,0,0,9,14,4,6,4,4,0,0,D,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
19,I1,28/08/2023,Cagliari,Inter,0,2,0,2,12,17,2,3,1,1,0,0,A,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,3.0,2.0,1.0,0.0,0.0,1.0
20,I1,01/09/2023,Sassuolo,Verona,3,1,1,0,16,11,7,3,1,3,0,0,H,-2.0,0.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.5,6.0,1.5,2.0,0.0,0.0,1.0
21,I1,01/09/2023,Roma,Milan,1,2,0,1,13,9,2,4,2,4,0,1,A,-0.5,-0.5,0.0,1.0,1.5,0.0,1.0,1.0,0.0,2.5,0.5,0.0,6.0,3.0,2.0,0.0,0.0,1.0
22,I1,02/09/2023,Bologna,Cagliari,2,1,0,1,16,7,7,1,1,2,0,0,H,-1.0,1.0,0.0,1.0,0.5,0.0,1.0,1.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
23,I1,02/09/2023,Udinese,Frosinone,0,0,0,0,12,12,6,2,2,2,0,0,D,-1.5,1.5,0.0,1.0,0.5,0.0,1.0,1.0,0.0,-0.5,1.5,0.0,3.0,1.5,1.0,0.0,1.0,0.0
24,I1,02/09/2023,Atalanta,Monza,3,0,2,0,18,8,8,2,0,3,0,0,H,0.5,-1.5,0.0,3.0,1.5,1.0,0.0,1.0,1.0,0.0,2.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0
25,I1,02/09/2023,Napoli,Lazio,1,2,1,1,22,6,4,2,1,2,0,0,A,2.0,0.0,0.0,6.0,2.5,2.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.5,0.0,0.0,2.0,0.0
26,I1,03/09/2023,Inter,Fiorentina,4,0,1,0,21,6,11,2,1,1,0,0,H,2.0,0.0,0.0,6.0,2.0,2.0,0.0,0.0,2.0,1.5,-1.5,0.0,4.0,3.0,1.0,1.0,0.0,0.0
27,I1,03/09/2023,Torino,Genoa,1,0,0,0,10,7,3,2,2,5,0,0,H,-1.5,-1.5,0.0,1.0,0.5,0.0,1.0,1.0,1.0,-1.0,2.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0
28,I1,03/09/2023,Empoli,Juventus,0,2,0,1,7,18,0,5,3,3,0,0,A,-1.5,-0.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.5,-1.5,0.0,4.0,2.0,1.0,1.0,0.0,1.0
29,I1,03/09/2023,Lecce,Salernitana,2,0,1,0,20,11,6,4,3,3,0,0,H,0.5,-0.5,0.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.5,0.0,2.0,0.0,0.0
30,I1,16/09/2023,Juventus,Lazio,3,1,2,0,17,16,7,5,5,1,0,0,H,1.6666666666666667,0.16666666666666674,0.0,7.0,2.0,2.0,1.0,0.0,2.0,-0.3333333333333333,0.6666666666666667,0.0,3.0,1.0,1.0,0.0,2.0,0.0
31,I1,16/09/2023,Inter,Milan,5,1,2,0,14,9,7,2,2,2,0,0,H,2.6666666666666665,0.6666666666666665,0.0,9.0,2.6666666666666665,3.0,0.0,0.0,3.0,2.0,-0.5,0.3333333333333333,9.0,2.6666666666666665,3.0,0.0,0.0,1.0
32,I1,16/09/2023,Genoa,Napoli,2,2,1,0,8,12,3,4,3,2,0,0,D,-1.0,0.0,0.0,3.0,0.6666666666666666,1.0,0.0,2.0,1.0,1.0,-1.0,0.0,6.0,2.0,2.0,0.0,1.0,1.0
33,I1,17/09/2023,Cagliari,Udinese,0,0,0,0,10,11,1,1,2,1,1,0,D,-1.0,0.0,0.0,1.0,0.3333333333333333,0.0,1.0,2.0,1.0,-1.0,0.5,0.0,2.0,0.3333333333333333,0.0,2.0,1.0,1.0
34,I1,17/09/2023,Frosinone,Sassuolo,4,2,1,2,16,18,6,7,4,2,0,0,H,-0.3333333333333333,0.16666666666666669,0.0,4.0,1.0,1.0,1.0,1.0,1.0,-0.6666666666666666,1.3333333333333335,0.3333333333333333,3.0,1.0,1.0,0.0,2.0,0.0
