,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HS,AS,HST,AST,HY,AY,HR,AR,FTR,Gol_Average_Home,Dif_Home,Rojas_Home,Puntos_Home,Goles_Marcados_Home,Victorias_Home,Empates_Home,Derrotas_Home,Porterias_0_Home,Gol_Average_Away,Dif_Away,Rojas_Away,Puntos_Away,Goles_Marcados_Away,Victorias_Away,Empates_Away,Derrotas_Away,Porterias_0_Away
0,SC0,03/08/2019,Celtic,St Johnstone,7,0,3,0,24,2,11,0,0,3,0,0,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,SC0,03/08/2019,Hibernian,St Mirren,1,0,0,0,13,14,5,5,1,2,0,0,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,SC0,03/08/2019,Livingston,Motherwell,0,0,0,0,9,10,5,5,1,3,0,0,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,SC0,03/08/2019,Ross County,Hamilton,3,0,2,0,12,9,6,5,0,3,0,0,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,SC0,04/08/2019,Kilmarnock,Rangers,1,2,0,1,5,14,3,10,2,1,0,0,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,SC0,04/08/2019,Aberdeen,Hearts,3,2,1,0,10,7,5,3,4,3,0,1,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,SC0,10/08/2019,Motherwell,Celtic,2,5,1,2,11,17,3,5,5,0,0,0,A,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,7.0,7.0,0.0,3.0,7.0,1.0,0.0,0.0,1.0
7,SC0,10/08/2019,St Johnstone,Livingston,2,2,0,2,7,11,4,8,1,3,0,0,D,-7.0,-7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
8,SC0,10/08/2019,Hamilton,Kilmarnock,2,0,1,0,4,17,3,6,0,1,1,0,H,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
9,SC0,10/08/2019,Hearts,Ross County,0,0,0,0,7,15,2,3,0,3,0,0,D,-1.0,-1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,3.0,3.0,1.0,0.0,0.0,1.0
