,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HS,AS,HST,AST,HY,AY,HR,AR,FTR,Gol_Average_Home,Dif_Home,Rojas_Home,Puntos_Home,Goles_Marcados_Home,Victorias_Home,Empates_Home,Derrotas_Home,Porterias_0_Home,Gol_Average_Away,Dif_Away,Rojas_Away,Puntos_Away,Goles_Marcados_Away,Victorias_Away,Empates_Away,Derrotas_Away,Porterias_0_Away
0,D1,13/08/2021,M'gladbach,Bayern Munich,1,1,1,1,11,20,5,10,2,0,0,0,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D1,14/08/2021,Augsburg,Hoffenheim,0,4,0,1,7,15,0,8,1,2,0,0,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,D1,14/08/2021,Bielefeld,Freiburg,0,0,0,0,10,14,4,6,3,4,0,0,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,D1,14/08/2021,Stuttgart,Greuther Furth,5,1,2,0,30,8,15,4,0,1,0,0,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,D1,14/08/2021,Union Berlin,Leverkusen,1,1,1,1,8,16,5,4,0,1,0,0,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,D1,14/08/2021,Wolfsburg,Bochum,1,0,1,0,21,7,9,1,0,2,0,1,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,D1,14/08/2021,Dortmund,Ein Frankfurt,5,2,3,1,12,12,7,3,0,0,0,0,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,D1,15/08/2021,Mainz,RB Leipzig,1,0,1,0,7,15,2,2,1,2,0,0,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,D1,15/08/2021,FC Koln,Hertha,3,1,1,1,15,11,5,5,4,2,0,0,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,D1,20/08/2021,RB Leipzig,Stuttgart,4,0,1,0,26,11,11,5,0,3,0,0,H,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,0.0,3.0,5.0,1.0,0.0,0.0,0.0
10,D1,21/08/2021,Bochum,Mainz,2,0,1,0,9,16,5,3,4,3,0,0,H,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0
11,D1,21/08/2021,Ein Frankfurt,Augsburg,0,0,0,0,20,4,5,0,3,3,0,0,D,-3.0,-3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,-4.0,-4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12,D1,21/08/2021,Freiburg,Dortmund,2,1,1,0,8,19,4,2,1,4,0,0,H,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,0.0,3.0,5.0,1.0,0.0,0.0,0.0
13,D1,21/08/2021,Greuther Furth,Bielefeld,1,1,0,1,20,9,5,2,4,2,0,1,D,-4.0,-4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
14,D1,21/08/2021,Hertha,Wolfsburg,1,2,0,0,12,12,4,3,1,2,0,0,A,-2.0,-2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0
15,D1,21/08/2021,Leverkusen,M'gladbach,4,0,2,0,13,11,6,6,4,2,0,0,H,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
