,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HS,AS,HST,AST,HY,AY,HR,AR,FTR,Gol_Average_Home,Dif_Home,Rojas_Home,Puntos_Home,Goles_Marcados_Home,Victorias_Home,Empates_Home,Derrotas_Home,Porterias_0_Home,Gol_Average_Away,Dif_Away,Rojas_Away,Puntos_Away,Goles_Marcados_Away,Victorias_Away,Empates_Away,Derrotas_Away,Porterias_0_Away
0,SC0,02/08/13,Partick,Dundee United,0,0,0,0,10,10,3,6,3,1,0,0,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,SC0,03/08/13,Aberdeen,Kilmarnock,2,1,1,0,4,3,2,0,1,2,0,0,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,SC0,03/08/13,Celtic,Ross County,2,1,1,1,25,5,9,1,0,1,0,0,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,SC0,03/08/13,Inverness C,St Mirren,3,0,0,0,6,6,3,2,1,3,0,0,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,SC0,04/08/13,Hibernian,Motherwell,0,1,0,0,8,11,3,4,1,2,0,0,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,SC0,04/08/13,St Johnstone,Hearts,1,0,1,0,11,2,3,0,1,1,0,0,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,SC0,10/08/13,Dundee United,Inverness C,0,1,0,1,4,13,2,2,2,3,0,0,A,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,0.0,3.0,3.0,1.0,0.0,0.0,1.0
7,SC0,10/08/13,Ross County,Partick,1,3,0,1,13,13,3,10,1,0,0,0,A,-1.0,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
8,SC0,11/08/13,Hearts,Hibernian,1,0,0,0,9,12,4,3,4,4,0,0,H,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9,SC0,11/08/13,Kilmarnock,St Johnstone,0,0,0,0,8,7,5,2,1,0,0,0,D,-1.0,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0
10,SC0,11/08/13,Motherwell,Aberdeen,1,3,1,0,4,9,2,3,5,2,0,0,A,1.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0
11,SC0,16/08/13,Partick,Hearts,1,1,0,0,15,11,5,4,1,1,0,0,D,1.0,1.0,0.0,4.0,1.5,1.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,0.5,1.0,0.0,1.0,1.0
12,SC0,17/08/13,Aberdeen,Celtic,0,2,0,1,3,11,2,4,2,3,1,0,A,1.5,0.5,0.0,6.0,2.5,2.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0
13,SC0,17/08/13,Hibernian,Dundee United,1,1,0,1,8,10,4,2,3,2,1,1,D,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-0.5,-0.5,0.0,1.0,0.0,0.0,1.0,1.0,1.0
14,SC0,17/08/13,Inverness C,Motherwell,2,0,2,0,13,13,4,3,2,1,0,0,H,2.0,-1.0,0.0,6.0,2.0,2.0,0.0,0.0,2.0,-0.5,-1.5,0.0,3.0,1.0,1.0,0.0,1.0,1.0
15,SC0,17/08/13,St Johnstone,Ross County,4,0,2,0,17,2,6,0,0,4,0,0,H,0.5,-0.5,0.0,4.0,0.5,1.0,1.0,0.0,2.0,-1.5,-0.5,0.0,0.0,1.0,0.0,0.0,2.0,0.0
16,SC0,17/08/13,St Mirren,Kilmarnock,1,1,0,0,12,7,5,3,1,0,0,1,D,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.5,0.5,0.0,1.0,0.5,0.0,1.0,1.0,1.0
17,SC0,24/08/13,Celtic,Inverness C,2,2,1,2,21,7,7,3,1,1,0,0,D,1.5,0.5,0.0,6.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,9.0,2.0,3.0,0.0,0.0,3.0
