,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HS,AS,HST,AST,HY,AY,HR,AR,FTR,Gol_Average_Home,Dif_Home,Rojas_Home,Puntos_Home,Goles_Marcados_Home,Victorias_Home,Empates_Home,Derrotas_Home,Porterias_0_Home,Gol_Average_Away,Dif_Away,Rojas_Away,Puntos_Away,Goles_Marcados_Away,Victorias_Away,Empates_Away,Derrotas_Away,Porterias_0_Away
0,E0,10/08/2018,Man United,Leicester,2,1,1,0,8,13,6,4,2,1,0,0,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,E0,11/08/2018,Bournemouth,Cardiff,2,0,1,0,12,10,4,1,1,1,0,0,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,E0,11/08/2018,Fulham,Crystal Palace,0,2,0,1,15,10,6,9,1,2,0,0,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,E0,11/08/2018,Huddersfield,Chelsea,0,3,0,2,6,13,1,4,2,1,0,0,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,E0,11/08/2018,Newcastle,Tottenham,1,2,1,2,15,15,2,5,2,2,0,0,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,E0,11/08/2018,Watford,Brighton,2,0,1,0,19,6,5,0,2,2,0,0,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,E0,11/08/2018,Wolves,Everton,2,2,1,1,11,6,4,5,0,1,0,1,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,E0,12/08/2018,Arsenal,Man City,0,2,0,1,9,17,3,8,2,2,0,0,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,E0,12/08/2018,Liverpool,West Ham,4,0,2,0,18,5,8,2,1,2,0,0,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,E0,12/08/2018,Southampton,Burnley,0,0,0,0,18,16,3,6,0,1,0,0,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,E0,18/08/2018,Cardiff,Newcastle,0,0,0,0,12,12,1,6,2,2,0,1,D,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
11,E0,18/08/2018,Chelsea,Arsenal,3,2,2,2,24,15,11,6,0,2,0,0,H,3.0,3.0,0.0,3.0,3.0,1.0,0.0,0.0,1.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12,E0,18/08/2018,Everton,Southampton,2,1,2,0,13,15,7,4,0,5,0,0,H,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
13,E0,18/08/2018,Leicester,Wolves,2,0,2,0,6,11,2,3,2,1,1,0,H,-1.0,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0
14,E0,18/08/2018,Tottenham,Fulham,3,1,1,0,25,10,11,3,0,0,0,0,H,1.0,1.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15,E0,18/08/2018,West Ham,Bournemouth,1,2,1,0,11,12,5,5,6,2,0,0,A,-4.0,-4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,3.0,2.0,1.0,0.0,0.0,1.0
16,E0,19/08/2018,Brighton,Man United,3,2,3,1,6,9,3,3,1,1,0,0,H,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0
17,E0,19/08/2018,Burnley,Watford,1,3,1,1,8,9,3,6,1,2,0,0,A,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,3.0,2.0,1.0,0.0,0.0,1.0
18,E0,19/08/2018,Man City,Huddersfield,6,1,3,1,32,5,14,1,0,2,0,0,H,2.0,2.0,0.0,3.0,2.0,1.0,0.0,0.0,1.0,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
19,E0,20/08/2018,Crystal Palace,Liverpool,0,2,0,1,8,16,2,6,1,1,1,0,A,2.0,2.0,0.0,3.0,2.0,1.0,0.0,0.0,1.0,4.0,4.0,0.0,3.0,4.0,1.0,0.0,0.0,1.0
20,E0,25/08/2018,Arsenal,West Ham,3,1,1,1,17,13,10,5,1,3,0,0,H,-1.5,0.5,0.0,0.0,1.0,0.0,0.0,2.0,0.0,-2.5,1.5,0.0,0.0,0.5,0.0,0.0,2.0,0.0
21,E0,25/08/2018,Bournemouth,Everton,2,2,0,0,17,11,5,3,0,3,1,1,D,1.5,-0.5,0.0,6.0,2.0,2.0,0.0,0.0,1.0,0.5,0.5,0.5,4.0,2.0,1.0,1.0,0.0,0.0
22,E0,25/08/2018,Huddersfield,Cardiff,0,0,0,0,5,14,1,4,0,1,1,0,D,-4.0,-1.0,0.0,0.0,0.5,0.0,0.0,2.0,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
23,E0,25/08/2018,Liverpool,Brighton,1,0,1,0,22,6,8,2,1,1,0,0,H,3.0,-1.0,0.0,6.0,3.0,2.0,0.0,0.0,2.0,-0.5,1.5,0.0,3.0,1.5,1.0,0.0,1.0,0.0
24,E0,25/08/2018,Southampton,Leicester,1,2,0,0,11,8,5,5,1,1,1,0,A,-0.5,-0.5,0.0,1.0,0.5,0.0,1.0,1.0,1.0,0.5,1.5,0.5,3.0,1.5,1.0,0.0,1.0,1.0
25,E0,25/08/2018,Wolves,Man City,1,1,0,0,11,18,2,6,1,2,0,0,D,-1.0,-1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,3.5,1.5,0.0,6.0,4.0,2.0,0.0,0.0,1.0
26,E0,26/08/2018,Fulham,Burnley,4,2,3,2,25,12,12,2,2,1,0,0,H,-2.0,0.0,0.0,0.0,0.5,0.0,0.0,2.0,0.0,-1.0,-1.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0
27,E0,26/08/2018,Newcastle,Chelsea,1,2,0,0,6,15,2,3,3,1,0,0,A,-0.5,0.5,0.5,1.0,0.5,0.0,1.0,1.0,1.0,2.0,-1.0,0.0,6.0,3.0,2.0,0.0,0.0,1.0
28,E0,26/08/2018,Watford,Crystal Palace,2,1,0,0,13,9,5,3,4,2,0,0,H,2.0,0.0,0.0,6.0,2.5,2.0,0.0,0.0,1.0,0.0,-2.0,0.5,3.0,1.0,1.0,0.0,1.0,1.0
29,E0,27/08/2018,Man United,Tottenham,0,3,0,0,23,9,5,5,2,4,0,0,A,0.0,-1.0,0.0,3.0,2.0,1.0,0.0,1.0,0.0,1.5,0.5,0.0,6.0,2.5,2.0,0.0,0.0,0.0
30,E0,01/09/2018,Brighton,Fulham,2,2,0,1,15,10,5,5,3,3,0,0,D,-0.6666666666666666,-0.16666666666666663,0.0,3.0,1.0,1.0,0.0,2.0,0.0,-0.6666666666666666,1.3333333333333335,0.0,3.0,1.6666666666666667,1.0,0.0,2.0,0.0
31,E0,01/09/2018,Chelsea,Bournemouth,2,0,0,0,24,8,6,1,2,2,0,0,H,1.6666666666666667,-0.33333333333333326,0.0,9.0,2.6666666666666665,3.0,0.0,0.0,1.0,1.0,-0.5,0.3333333333333333,7.0,2.0,2.0,1.0,0.0,1.0
32,E0,01/09/2018,Crystal Palace,Southampton,0,2,0,0,20,19,6,6,1,1,0,0,A,-0.3333333333333333,-0.3333333333333333,0.3333333333333333,3.0,1.0,1.0,0.0,2.0,1.0,-0.6666666666666666,-0.16666666666666663,0.3333333333333333,1.0,0.6666666666666666,0.0,1.0,2.0,1.0
33,E0,01/09/2018,Everton,Huddersfield,1,1,1,1,11,9,1,6,3,3,0,0,D,0.3333333333333333,-0.16666666666666669,0.6666666666666666,5.0,2.0,1.0,2.0,0.0,0.0,-2.6666666666666665,1.3333333333333335,0.3333333333333333,1.0,0.3333333333333333,0.0,1.0,2.0,1.0
34,E0,01/09/2018,Leicester,Liverpool,1,2,0,2,12,10,5,4,3,2,0,0,A,0.6666666666666666,0.16666666666666663,0.3333333333333333,6.0,1.6666666666666667,2.0,0.0,1.0,1.0,2.3333333333333335,-0.6666666666666665,0.0,9.0,2.3333333333333335,3.0,0.0,0.0,3.0
35,E0,01/09/2018,Man City,Newcastle,2,1,1,1,24,3,8,2,0,0,0,0,H,2.3333333333333335,-1.1666666666666665,0.0,7.0,3.0,2.0,1.0,0.0,1.0,-0.6666666666666666,-0.16666666666666663,0.3333333333333333,1.0,0.6666666666666666,0.0,1.0,2.0,1.0
36,E0,01/09/2018,West Ham,Wolves,0,1,0,0,13,15,3,6,2,1,0,0,A,-2.3333333333333335,0.16666666666666652,0.0,0.0,0.6666666666666666,0.0,0.0,3.0,0.0,-0.6666666666666666,0.33333333333333337,0.0,2.0,1.0,0.0,2.0,1.0,0.0
37,E0,02/09/2018,Burnley,Man United,0,2,0,2,9,21,2,9,2,3,0,1,A,-1.3333333333333333,-0.33333333333333326,0.0,1.0,1.0,0.0,1.0,2.0,1.0,-1.0,-1.0,0.0,3.0,1.3333333333333333,1.0,0.0,2.0,0.0
38,E0,02/09/2018,Cardiff,Arsenal,2,3,1,1,14,17,3,11,3,4,0,0,A,-0.6666666666666666,0.33333333333333337,0.0,2.0,0.0,0.0,2.0,1.0,2.0,-0.3333333333333333,1.1666666666666667,0.0,3.0,1.6666666666666667,1.0,0.0,2.0,0.0
39,E0,02/09/2018,Watford,Tottenham,2,1,0,0,7,11,3,2,2,1,0,0,H,1.6666666666666667,-0.33333333333333326,0.0,9.0,2.3333333333333335,3.0,0.0,0.0,1.0,2.0,0.5,0.0,9.0,2.6666666666666665,3.0,0.0,0.0,1.0
40,E0,15/09/2018,Bournemouth,Leicester,4,2,3,0,10,14,5,8,3,2,0,1,H,0.25,-0.75,0.25,7.0,1.5,2.0,1.0,1.0,1.0,0.25,-0.41666666666666663,0.25,6.0,1.5,2.0,0.0,2.0,1.0
41,E0,15/09/2018,Chelsea,Cardiff,4,1,2,1,18,6,7,2,0,0,0,0,H,1.75,0.08333333333333326,0.0,12.0,2.5,4.0,0.0,0.0,2.0,-0.75,-0.08333333333333337,0.0,2.0,0.5,0.0,2.0,2.0,2.0
42,E0,15/09/2018,Huddersfield,Crystal Palace,0,1,0,1,15,7,2,2,1,2,0,0,A,-2.0,0.6666666666666665,0.25,2.0,0.5,0.0,2.0,2.0,1.0,-0.75,-0.4166666666666667,0.25,3.0,0.75,1.0,0.0,3.0,1.0
43,E0,15/09/2018,Man City,Fulham,3,0,2,0,28,9,9,3,0,0,0,0,H,2.0,-0.3333333333333335,0.0,10.0,2.75,3.0,1.0,0.0,1.0,-0.5,0.16666666666666663,0.0,4.0,1.75,1.0,1.0,2.0,0.0
44,E0,15/09/2018,Newcastle,Arsenal,1,2,0,0,4,12,2,2,0,0,0,0,A,-0.75,-0.08333333333333337,0.25,1.0,0.75,0.0,1.0,3.0,1.0,0.0,0.3333333333333333,0.0,6.0,2.0,2.0,0.0,2.0,0.0
45,E0,15/09/2018,Tottenham,Liverpool,1,2,0,1,11,17,3,10,0,0,0,0,A,1.25,-0.75,0.0,9.0,2.25,3.0,0.0,1.0,1.0,2.0,-0.3333333333333335,0.0,12.0,2.25,4.0,0.0,0.0,3.0
46,E0,15/09/2018,Watford,Man United,1,2,0,2,14,9,5,6,2,1,0,1,A,1.5,-0.16666666666666674,0.0,12.0,2.25,4.0,0.0,0.0,1.0,-0.25,0.75,0.25,6.0,1.5,2.0,0.0,2.0,1.0
47,E0,16/09/2018,Everton,West Ham,1,3,1,2,16,9,4,4,2,5,0,0,A,0.25,-0.08333333333333331,0.5,6.0,1.75,1.0,3.0,0.0,0.0,-2.0,0.3333333333333335,0.0,0.0,0.5,0.0,0.0,4.0,0.0
48,E0,16/09/2018,Wolves,Burnley,1,0,0,0,30,7,7,2,2,4,0,0,H,-0.25,0.41666666666666663,0.0,5.0,1.0,1.0,2.0,1.0,1.0,-1.5,-0.16666666666666674,0.0,1.0,0.75,0.0,1.0,3.0,1.0
49,E0,17/09/2018,Southampton,Brighton,2,2,1,0,14,12,5,4,2,3,0,0,D,0.0,0.6666666666666666,0.25,4.0,1.0,1.0,1.0,2.0,2.0,-0.5,0.16666666666666663,0.0,4.0,1.25,1.0,1.0,2.0,0.0
50,E0,22/09/2018,Brighton,Tottenham,1,2,0,1,8,16,4,7,2,1,0,0,A,-0.4,0.09999999999999998,0.0,5.0,1.4,1.0,2.0,2.0,0.0,0.8,-0.44999999999999996,0.0,9.0,2.0,3.0,0.0,2.0,1.0
51,E0,22/09/2018,Burnley,Bournemouth,4,0,2,0,12,19,5,5,2,0,0,0,H,-1.4,0.10000000000000009,0.0,1.0,0.6,0.0,1.0,4.0,1.0,0.6,0.35,0.2,10.0,2.0,3.0,1.0,1.0,1.0
52,E0,22/09/2018,Cardiff,Man City,0,5,0,3,2,21,2,10,1,1,0,0,A,-1.2,-0.44999999999999996,0.0,2.0,0.6,0.0,2.0,3.0,2.0,2.2,0.20000000000000018,0.0,13.0,2.8,4.0,1.0,0.0,2.0
53,E0,22/09/2018,Crystal Palace,Newcastle,0,0,0,0,16,6,4,3,1,1,0,0,D,-0.4,0.35,0.2,6.0,0.8,2.0,0.0,3.0,2.0,-0.8,-0.050000000000000044,0.2,1.0,0.8,0.0,1.0,4.0,1.0
54,E0,22/09/2018,Fulham,Watford,1,1,0,1,15,11,3,6,2,1,0,0,D,-1.0,-0.5,0.0,4.0,1.4,1.0,1.0,3.0,0.0,1.0,-0.5,0.0,12.0,2.0,4.0,0.0,1.0,1.0
55,E0,22/09/2018,Leicester,Huddersfield,3,1,1,1,18,9,8,2,2,1,0,0,H,-0.2,-0.45,0.4,6.0,1.6,2.0,0.0,3.0,1.0,-1.8,0.19999999999999996,0.2,2.0,0.4,0.0,2.0,3.0,1.0
56,E0,22/09/2018,Liverpool,Southampton,3,0,3,0,12,7,4,1,0,2,0,0,H,1.8,-0.19999999999999996,0.0,15.0,2.2,5.0,0.0,0.0,3.0,0.0,0.0,0.2,5.0,1.2,1.0,2.0,2.0,2.0
57,E0,22/09/2018,Man United,Wolves,1,1,1,0,15,11,6,8,1,1,0,0,D,0.0,0.25,0.4,9.0,1.6,3.0,0.0,2.0,1.0,0.0,0.25,0.0,8.0,1.0,2.0,2.0,1.0,2.0
58,E0,23/09/2018,Arsenal,Everton,2,0,0,0,9,9,5,6,2,1,0,0,H,0.2,0.2,0.0,9.0,2.0,3.0,0.0,2.0,0.0,-0.2,-0.45,0.4,6.0,1.6,1.0,3.0,1.0,0.0
