,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HS,AS,HST,AST,HY,AY,HR,AR,FTR,Gol_Average_Home,Dif_Home,Rojas_Home,Puntos_Home,Goles_Marcados_Home,Victorias_Home,Empates_Home,Derrotas_Home,Porterias_0_Home,Gol_Average_Away,Dif_Away,Rojas_Away,Puntos_Away,Goles_Marcados_Away,Victorias_Away,Empates_Away,Derrotas_Away,Porterias_0_Away
0,F1,08/08/14,Reims,Paris SG,2,2,2,1,9,16,3,6,0,2,0,0,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,F1,09/08/14,Bastia,Marseille,3,3,1,2,13,9,4,4,3,1,0,0,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,F1,09/08/14,Evian Thonon Gaillard,Caen,0,3,0,3,10,12,2,7,1,1,0,0,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,F1,09/08/14,Guingamp,St Etienne,0,2,0,1,6,7,3,2,3,4,0,0,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,F1,09/08/14,Lille,Metz,0,0,0,0,14,2,3,1,0,1,0,0,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,F1,09/08/14,Montpellier,Bordeaux,0,1,0,1,15,7,3,3,2,2,0,0,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,F1,09/08/14,Nantes,Lens,1,0,0,0,14,5,4,2,0,1,0,0,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,F1,09/08/14,Nice,Toulouse,3,2,1,2,22,11,8,3,0,1,0,0,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,F1,10/08/14,Lyon,Rennes,2,0,0,0,19,7,6,1,2,1,0,0,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,F1,10/08/14,Monaco,Lorient,1,2,0,1,12,9,7,3,3,2,1,0,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,F1,15/08/14,Caen,Lille,0,1,0,0,11,8,3,1,2,2,1,0,A,3.0,3.0,0.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
11,F1,16/08/14,Lens,Guingamp,0,1,0,0,14,10,4,4,4,1,0,0,A,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
