,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HS,AS,HST,AST,HY,AY,HR,AR,FTR,Gol_Average_Home,Dif_Home,Rojas_Home,Puntos_Home,Goles_Marcados_Home,Victorias_Home,Empates_Home,Derrotas_Home,Porterias_0_Home,Gol_Average_Away,Dif_Away,Rojas_Away,Puntos_Away,Goles_Marcados_Away,Victorias_Away,Empates_Away,Derrotas_Away,Porterias_0_Away
0,I1,30/08/14,Chievo,Juventus,0.0,1.0,0.0,1.0,7.0,21.0,2.0,3.0,2.0,1.0,0.0,0.0,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,I1,30/08/14,Roma,Fiorentina,2.0,0.0,1.0,0.0,20.0,10.0,5.0,4.0,4.0,4.0,0.0,0.0,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,I1,31/08/14,Atalanta,Verona,0.0,0.0,0.0,0.0,11.0,9.0,1.0,3.0,2.0,3.0,0.0,0.0,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,I1,31/08/14,Cesena,Parma,1.0,0.0,1.0,0.0,9.0,12.0,5.0,1.0,2.0,1.0,0.0,0.0,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,I1,31/08/14,Genoa,Napoli,1.0,2.0,1.0,1.0,11.0,15.0,5.0,5.0,3.0,1.0,0.0,0.0,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,I1,31/08/14,Milan,Lazio,3.0,1.0,1.0,0.0,7.0,19.0,4.0,4.0,2.0,3.0,0.0,0.0,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,I1,31/08/14,Palermo,Sampdoria,1.0,1.0,1.0,0.0,8.0,10.0,1.0,3.0,1.0,2.0,0.0,1.0,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,I1,31/08/14,Sassuolo,Cagliari,1.0,1.0,1.0,1.0,13.0,10.0,5.0,4.0,3.0,2.0,0.0,0.0,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,I1,31/08/14,Torino,Inter,0.0,0.0,0.0,0.0,11.0,14.0,2.0,2.0,1.0,1.0,0.0,1.0,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,I1,31/08/14,Udinese,Empoli,2.0,0.0,0.0,0.0,15.0,13.0,5.0,2.0,2.0,2.0,0.0,0.0,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,I1,13/09/14,Empoli,Roma,0.0,1.0,0.0,1.0,17.0,5.0,3.0,2.0,0.0,1.0,0.0,0.0,A,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,3.0,2.0,1.0,0.0,0.0,1.0
11,I1,13/09/14,Juventus,Udinese,2.0,0.0,1.0,0.0,18.0,9.0,7.0,1.0,0.0,1.0,0.0,0.0,H,1.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,3.0,2.0,1.0,0.0,0.0,1.0
12,I1,14/09/14,Cagliari,Atalanta,1.0,2.0,0.0,1.0,19.0,7.0,9.0,3.0,4.0,4.0,0.0,0.0,A,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
13,I1,14/09/14,Fiorentina,Genoa,0.0,0.0,0.0,0.0,22.0,6.0,7.0,1.0,1.0,3.0,0.0,1.0,D,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
14,I1,14/09/14,Inter,Sassuolo,7.0,0.0,4.0,0.0,22.0,14.0,11.0,2.0,0.0,1.0,0.0,1.0,H,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
15,I1,14/09/14,Lazio,Cesena,3.0,0.0,1.0,0.0,17.0,7.0,6.0,1.0,3.0,1.0,0.0,0.0,H,-2.0,-2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0
16,I1,14/09/14,Napoli,Chievo,0.0,1.0,0.0,0.0,33.0,8.0,9.0,1.0,2.0,2.0,0.0,0.0,A,1.0,1.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17,I1,14/09/14,Parma,Milan,4.0,5.0,1.0,3.0,11.0,11.0,3.0,7.0,3.0,1.0,1.0,1.0,A,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0
18,I1,14/09/14,Sampdoria,Torino,2.0,0.0,1.0,0.0,8.0,10.0,4.0,0.0,3.0,4.0,0.0,0.0,H,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
19,I1,15/09/14,Verona,Palermo,2.0,1.0,1.0,1.0,14.0,18.0,5.0,4.0,4.0,2.0,0.0,0.0,H,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
20,I1,20/09/14,Cesena,Empoli,2.0,2.0,2.0,0.0,8.0,18.0,5.0,6.0,4.0,1.0,0.0,0.0,D,-1.0,-2.0,0.0,3.0,0.5,1.0,0.0,1.0,1.0,-1.5,0.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0
21,I1,20/09/14,Milan,Juventus,0.0,1.0,0.0,0.0,9.0,14.0,3.0,4.0,2.0,3.0,0.0,0.0,A,1.5,-0.5,0.5,6.0,4.0,2.0,0.0,0.0,0.0,1.5,0.5,0.0,6.0,1.5,2.0,0.0,0.0,2.0
22,I1,21/09/14,Atalanta,Fiorentina,0.0,1.0,0.0,0.0,23.0,16.0,6.0,6.0,1.0,4.0,0.0,0.0,A,0.5,0.5,0.0,4.0,1.0,1.0,1.0,0.0,1.0,-1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
23,I1,21/09/14,Chievo,Parma,2.0,3.0,1.0,0.0,11.0,12.0,4.0,4.0,1.0,4.0,0.0,0.0,A,0.0,1.0,0.0,3.0,0.5,1.0,0.0,1.0,1.0,-1.0,0.0,0.5,0.0,2.0,0.0,0.0,2.0,0.0
24,I1,21/09/14,Genoa,Lazio,1.0,0.0,0.0,0.0,9.0,17.0,4.0,7.0,2.0,1.0,0.0,1.0,H,-0.5,0.5,0.5,1.0,0.5,0.0,1.0,1.0,1.0,0.5,2.5,0.0,3.0,2.0,1.0,0.0,1.0,1.0
25,I1,21/09/14,Palermo,Inter,1.0,1.0,1.0,1.0,13.0,13.0,2.0,3.0,2.0,4.0,0.0,0.0,D,-0.5,-0.5,0.0,1.0,1.0,0.0,1.0,1.0,0.0,3.5,3.5,0.5,4.0,3.5,1.0,1.0,0.0,2.0
26,I1,21/09/14,Roma,Cagliari,2.0,0.0,2.0,0.0,7.0,9.0,3.0,2.0,1.0,1.0,0.0,0.0,H,1.5,-0.5,0.0,6.0,1.5,2.0,0.0,0.0,2.0,-0.5,-0.5,0.0,1.0,1.0,0.0,1.0,1.0,0.0
