,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HS,AS,HST,AST,HY,AY,HR,AR,FTR,Gol_Average_Home,Dif_Home,Rojas_Home,Puntos_Home,Goles_Marcados_Home,Victorias_Home,Empates_Home,Derrotas_Home,Porterias_0_Home,Gol_Average_Away,Dif_Away,Rojas_Away,Puntos_Away,Goles_Marcados_Away,Victorias_Away,Empates_Away,Derrotas_Away,Porterias_0_Away
0,D1,20/08/10,Bayern Munich,Wolfsburg,2,1,1,0,17,11,5,5,1,3,0,0,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D1,21/08/10,FC Koln,Kaiserslautern,1,3,1,0,10,17,4,6,1,2,1,0,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,D1,21/08/10,Freiburg,St Pauli,1,3,0,0,9,17,3,7,0,0,0,0,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,D1,21/08/10,Hamburg,Schalke 04,2,1,0,0,18,13,6,4,2,0,0,1,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,D1,21/08/10,Hannover,Ein Frankfurt,2,1,1,1,13,17,7,3,0,1,0,0,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,D1,21/08/10,Hoffenheim,Werder Bremen,4,1,4,1,10,10,7,2,1,2,0,0,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,D1,21/08/10,M'gladbach,Nurnberg,1,1,1,1,12,10,5,5,1,1,0,0,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,D1,22/08/10,Dortmund,Leverkusen,0,2,0,2,14,15,6,4,0,0,0,0,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,D1,22/08/10,Mainz,Stuttgart,2,0,1,0,17,14,6,5,4,1,0,0,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,D1,27/08/10,Kaiserslautern,Bayern Munich,2,0,2,0,11,20,2,3,0,1,1,0,H,2.0,2.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0
10,D1,28/08/10,Ein Frankfurt,Hamburg,1,3,1,0,12,14,7,4,2,1,0,0,A,-1.0,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0
11,D1,28/08/10,Nurnberg,Freiburg,1,2,1,1,17,5,4,3,2,1,0,0,A,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
12,D1,28/08/10,Schalke 04,Hannover,1,2,0,1,15,11,5,4,2,2,0,0,A,-1.0,-1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0
13,D1,28/08/10,St Pauli,Hoffenheim,0,1,0,0,12,8,4,3,2,0,0,0,A,2.0,2.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0
14,D1,28/08/10,Werder Bremen,FC Koln,4,2,2,1,17,11,9,5,1,2,0,0,H,-3.0,-3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-2.0,-2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
15,D1,28/08/10,Wolfsburg,Mainz,3,4,3,1,8,13,4,4,3,3,0,0,A,-1.0,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,3.0,2.0,1.0,0.0,0.0,1.0
16,D1,29/08/10,Leverkusen,M'gladbach,3,6,1,3,12,16,6,10,1,1,0,0,A,2.0,2.0,0.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
17,D1,29/08/10,Stuttgart,Dortmund,1,3,0,3,11,16,5,9,0,2,0,0,A,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
18,D1,10/09/10,Hoffenheim,Schalke 04,2,0,1,0,23,14,8,5,1,1,0,0,H,2.0,-1.0,0.0,6.0,2.5,2.0,0.0,0.0,1.0,-1.0,0.0,0.5,0.0,1.0,0.0,0.0,2.0,0.0
19,D1,11/09/10,Bayern Munich,Werder Bremen,0,0,0,0,14,13,7,3,0,0,0,0,D,-0.5,-1.5,0.0,3.0,1.0,1.0,0.0,1.0,0.0,-0.5,2.5,0.0,3.0,2.5,1.0,0.0,1.0,0.0
20,D1,11/09/10,Dortmund,Wolfsburg,2,0,0,0,20,6,10,1,2,3,0,0,H,0.0,2.0,0.0,3.0,1.5,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0
21,D1,11/09/10,Freiburg,Stuttgart,2,1,0,1,19,18,5,8,1,1,0,0,H,-0.5,1.5,0.0,3.0,1.5,1.0,0.0,1.0,0.0,-2.0,0.0,0.0,0.0,0.5,0.0,0.0,2.0,0.0
22,D1,11/09/10,Hamburg,Nurnberg,1,1,0,0,7,10,2,3,3,3,0,0,D,1.5,0.5,0.0,6.0,2.5,2.0,0.0,0.0,0.0,-0.5,-0.5,0.0,1.0,1.0,0.0,1.0,1.0,0.0
23,D1,11/09/10,Hannover,Leverkusen,2,2,1,0,9,12,3,4,2,4,1,0,D,1.0,0.0,0.0,6.0,2.0,2.0,0.0,0.0,0.0,-0.5,-2.5,0.0,3.0,2.5,1.0,0.0,1.0,1.0
24,D1,11/09/10,M'gladbach,Ein Frankfurt,0,4,0,2,16,11,5,6,3,2,0,0,A,1.5,1.5,0.0,4.0,3.5,1.0,1.0,0.0,0.0,-1.5,-0.5,0.0,0.0,1.0,0.0,0.0,2.0,0.0
