,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HS,AS,HST,AST,HY,AY,HR,AR,FTR,Gol_Average_Home,Dif_Home,Rojas_Home,Puntos_Home,Goles_Marcados_Home,Victorias_Home,Empates_Home,Derrotas_Home,Porterias_0_Home,Gol_Average_Away,Dif_Away,Rojas_Away,Puntos_Away,Goles_Marcados_Away,Victorias_Away,Empates_Away,Derrotas_Away,Porterias_0_Away
0,D1,05/08/2022,Ein Frankfurt,Bayern Munich,1,6,0,5,8,23,2,10,2,0,0,0,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,D1,06/08/2022,Augsburg,Freiburg,0,4,0,0,10,19,2,7,0,0,0,0,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,D1,06/08/2022,Bochum,Mainz,1,2,1,1,16,13,3,6,2,3,0,0,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,D1,06/08/2022,M'gladbach,Hoffenheim,3,1,1,1,18,2,8,1,1,4,0,1,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,D1,06/08/2022,Union Berlin,Hertha,3,1,1,0,18,9,8,3,2,3,0,0,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,D1,06/08/2022,Wolfsburg,Werder Bremen,2,2,1,2,13,10,3,5,2,2,0,0,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,D1,06/08/2022,Dortmund,Leverkusen,1,0,1,0,13,8,4,3,2,4,0,1,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,D1,07/08/2022,Stuttgart,RB Leipzig,1,1,1,1,11,27,2,9,2,1,0,0,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,D1,07/08/2022,FC Koln,Schalke 04,3,1,0,0,30,6,10,2,0,1,0,1,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,D1,12/08/2022,Freiburg,Dortmund,1,3,1,0,16,16,7,7,1,3,0,0,A,4.0,4.0,0.0,3.0,4.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0
10,D1,13/08/2022,Hertha,Ein Frankfurt,1,1,1,0,11,11,5,1,3,1,0,0,D,-2.0,-2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-5.0,-5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
11,D1,13/08/2022,Hoffenheim,Bochum,3,2,2,2,24,11,13,5,1,1,0,0,H,-2.0,-2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.0,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
12,D1,13/08/2022,Leverkusen,Augsburg,1,2,1,1,23,6,10,4,1,6,0,0,A,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-4.0,-4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13,D1,13/08/2022,RB Leipzig,FC Koln,2,2,1,1,9,12,5,3,1,4,1,0,D,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0
14,D1,13/08/2022,Werder Bremen,Stuttgart,2,2,1,1,5,14,3,7,4,2,0,0,D,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
15,D1,13/08/2022,Schalke 04,M'gladbach,2,2,1,0,14,14,5,9,4,2,0,0,D,-2.0,-2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0
16,D1,14/08/2022,Mainz,Union Berlin,0,0,0,0,10,10,5,2,1,0,0,0,D,1.0,1.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0
17,D1,14/08/2022,Bayern Munich,Wolfsburg,2,0,2,0,24,7,8,1,2,1,0,0,H,5.0,5.0,0.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0
18,D1,19/08/2022,M'gladbach,Hertha,1,0,1,0,11,18,6,5,1,2,0,1,H,1.0,-1.0,0.0,4.0,2.5,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
19,D1,20/08/2022,Augsburg,Mainz,1,2,1,1,6,14,2,7,2,2,0,0,A,-1.5,2.5,0.0,3.0,1.0,1.0,0.0,1.0,0.0,0.5,-0.5,0.0,4.0,1.0,1.0,1.0,0.0,1.0
20,D1,20/08/2022,Dortmund,Werder Bremen,2,3,1,0,5,14,3,7,4,1,0,0,A,1.5,0.5,0.0,6.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0
21,D1,20/08/2022,Leverkusen,Hoffenheim,0,3,0,2,14,10,3,5,1,4,0,0,A,-1.0,0.0,0.5,0.0,0.5,0.0,0.0,2.0,0.0,-0.5,1.5,0.5,3.0,2.0,1.0,0.0,1.0,0.0
22,D1,20/08/2022,Stuttgart,Freiburg,0,1,0,1,18,9,5,3,4,2,0,0,A,0.0,0.0,0.0,2.0,1.5,0.0,2.0,0.0,0.0,1.0,-3.0,0.0,3.0,2.5,1.0,0.0,1.0,1.0
23,D1,20/08/2022,Wolfsburg,Schalke 04,0,0,0,0,16,9,6,2,1,3,0,0,D,-1.0,-1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,1.0,0.5,1.0,1.5,0.0,1.0,1.0,0.0
24,D1,20/08/2022,Union Berlin,RB Leipzig,2,1,2,0,9,16,4,2,2,1,0,0,H,1.0,-1.0,0.0,4.0,1.5,1.0,1.0,0.0,1.0,0.0,0.0,0.5,2.0,1.5,0.0,2.0,0.0,0.0
25,D1,21/08/2022,Ein Frankfurt,FC Koln,1,1,0,0,10,6,3,2,0,1,0,0,D,-2.5,2.5,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,4.0,2.5,1.0,1.0,0.0,0.0
26,D1,21/08/2022,Bochum,Bayern Munich,0,7,0,4,13,22,7,12,1,0,0,0,A,-1.0,0.0,0.0,0.0,1.5,0.0,0.0,2.0,0.0,3.5,-1.5,0.0,6.0,4.0,2.0,0.0,0.0,1.0
27,D1,26/08/2022,Freiburg,Bochum,1,0,0,0,28,15,12,5,2,2,0,0,H,1.0,0.0,0.0,6.0,2.0,2.0,0.0,1.0,2.0,-3.0,-2.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0
28,D1,27/08/2022,Hertha,Dortmund,0,1,0,1,12,24,3,7,1,0,0,0,A,-1.0,0.0,0.3333333333333333,1.0,0.6666666666666666,0.0,1.0,2.0,0.0,0.6666666666666666,-0.8333333333333334,0.0,6.0,2.0,2.0,0.0,1.0,1.0
29,D1,27/08/2022,Hoffenheim,Augsburg,1,0,1,0,24,12,6,1,1,1,0,0,H,0.6666666666666666,1.1666666666666665,0.3333333333333333,6.0,2.3333333333333335,2.0,0.0,1.0,1.0,-1.3333333333333333,0.16666666666666674,0.0,3.0,1.0,1.0,0.0,2.0,0.0
30,D1,27/08/2022,Mainz,Leverkusen,0,3,0,3,17,7,3,5,1,6,0,2,A,0.6666666666666666,0.16666666666666663,0.0,7.0,1.3333333333333333,2.0,1.0,0.0,1.0,-1.6666666666666667,-0.6666666666666667,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,3.0,0.0
31,D1,27/08/2022,RB Leipzig,Wolfsburg,2,0,1,0,16,9,7,4,3,3,0,0,H,-0.3333333333333333,-0.3333333333333333,0.3333333333333333,2.0,1.3333333333333333,0.0,2.0,1.0,0.0,-0.6666666666666666,0.33333333333333337,0.0,2.0,0.6666666666666666,0.0,2.0,1.0,1.0
32,D1,27/08/2022,Schalke 04,Union Berlin,1,6,1,3,12,12,4,7,1,0,0,0,A,-0.6666666666666666,0.33333333333333337,0.3333333333333333,2.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,7.0,1.6666666666666667,2.0,1.0,0.0,1.0
33,D1,27/08/2022,Bayern Munich,M'gladbach,1,1,0,1,35,5,20,3,4,2,0,0,D,4.666666666666667,1.166666666666667,0.0,9.0,5.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,7.0,2.0,2.0,1.0,0.0,1.0
